"fid","parent","gender"
"G2W9-H85","MBPF-8ND","Female"
"G2WJ-J3K","GC4C-R48","Male"
"G2WV-4RB","LHND-XRD","Male"
"G2WV-4RB","LB23-HHV","Female"
"G2WW-QGC","G3CP-4RX","Male"
"G2WW-QGC","LR1N-T1B","Female"
"G2X6-P7R","G2X6-RCG","Male"
"G2X6-P7R","G2X6-B9M","Female"
"G2XB-42Y","G715-FW8","Male"
"G2XB-42Y","G715-49W","Female"
"G2XB-RJX","GG5M-D96","Male"
"G2XG-L7X","GHLG-LHH","Male"
"G2XG-L7X","GQR5-SCN","Female"
"G2XG-MXF","G2XG-JQL","Male"
"G2XQ-K4H","G2XQ-RWL","Male"
"G2XX-JMT","GMBF-BVQ","Male"
"G2Y2-3J3","L87D-4L1","Male"
"G2Y2-3J3","GZT6-CJM","Female"
"G2YD-6PR","GXX2-JHB","Male"
"G2YD-6PR","G3WH-86S","Female"
"G2YN-XP5","L44G-NVM","Male"
"G2YR-LVW","G3WN-SJH","Male"
"G2YR-LVW","G7LG-9X4","Female"
"G2YW-2ZN","LHNY-CV7","Male"
"G2YW-2ZN","GZW1-ZZG","Female"
"G2ZD-DBV","G2ZV-V4C","Male"
"G2ZD-DBV","G2ZK-84W","Female"
"G2ZL-RDW","KX2S-NX6","Male"
"G2ZL-RDW","M9QY-6V5","Female"
"G2ZP-D5P","G2ZP-S7F","Male"
"G2ZP-D5P","G2ZP-7FF","Female"
"G2ZV-PL2","LR71-X85","Male"
"G2ZV-PL2","G96L-Q1Q","Female"
"G316-QH5","GKMQ-4L1","Male"
"G318-1BQ","GDR8-K8P","Male"
"G318-1BQ","MFWP-4LB","Female"
"G319-CJM","L1VH-K13","Male"
"G319-CJM","L1VH-BJW","Female"
"G319-FQD","LH77-SC6","Male"
"G319-FQD","LMWR-ZNP","Female"
"G31B-3RK","GZBM-X39","Male"
"G31B-3RK","GQFW-GW6","Female"
"G31B-78D","GXQL-S16","Male"
"G31D-QX7","G6CQ-XZ2","Male"
"G31D-QX7","L5C1-GGK","Female"
"G31F-2QZ","G7RB-S1X","Male"
"G31F-2QZ","L218-HG3","Female"
"G31L-R7S","LKKM-WHZ","Male"
"G31L-R7S","LKKM-WHC","Female"
"G31Q-85V","GZBX-V8D","Male"
"G31Q-85V","G77N-67N","Female"
"G31X-315","G7RC-PS2","Male"
"G31X-315","G37D-F2J","Female"
"G32D-YLK","G6XG-VQZ","Male"
"G32P-5MD","GZ5R-8XZ","Male"
"G32P-5MD","GZ5R-JZW","Female"
"G33M-DHQ","GD5B-ZPW","Male"
"G33M-DHQ","MRYP-SYR","Female"
"G33M-NK5","279S-FW2","Male"
"G33M-NK5","279S-JCF","Female"
"G33P-SDQ","G6MD-FVW","Male"
"G33P-SDQ","GHL1-QHL","Female"
"G33P-TJ8","G81R-11N","Male"
"G33P-TJ8","G33P-BVT","Female"
"G33T-266","GLK2-QCY","Male"
"G33T-266","GLK2-QRR","Female"
"G33T-QFB","GD1R-3WF","Male"
"G341-BJG","LYH8-8GK","Male"
"G341-BJG","LYHH-R68","Female"
"G34F-21D","GHND-T51","Male"
"G34F-21D","GDF9-PXG","Female"
"G34W-29D","299N-3QL","Male"
"G34W-29D","GC9G-77P","Female"
"G353-462","GCQ3-6F1","Male"
"G353-462","GQYK-38K","Female"
"G356-RVV","GJ9M-3YN","Male"
"G356-RVV","GNYH-WGF","Female"
"G35C-1KK","K2BS-88Y","Male"
"G35C-T6W","G69F-TMS","Male"
"G35C-T6W","L6H4-9FX","Female"
"G35C-VXL","GSB2-X1D","Male"
"G35C-VXL","LYVK-14B","Female"
"G35S-GG1","G4CM-1TF","Male"
"G35S-GG1","GKKW-GXM","Female"
"G35T-Y43","LHDP-984","Male"
"G35T-Y43","GXL9-C6V","Female"
"G366-94S","G26D-P4B","Male"
"G366-94S","G2LS-27V","Female"
"G36D-G24","G366-94S","Male"
"G36D-G24","GKRZ-9WQ","Female"
"G36G-W3N","G78H-9TV","Male"
"G36G-W3N","94N4-MM2","Female"
"G36Q-V34","L5Y4-6ND","Male"
"G36Q-V34","LD9S-MBX","Female"
"G36W-J6Q","G68S-Y9X","Male"
"G36W-J6Q","G68S-BFT","Female"
"G371-V1M","G4N4-9J7","Male"
"G371-V1M","LV9P-F6H","Female"
"G37C-36T","G9BN-W5N","Male"
"G37C-36T","L1DB-FGM","Female"
"G37D-JP4","GK99-MY5","Male"
"G37D-JP4","GZS9-2LR","Female"
"G384-5ZG","GHNW-BKH","Male"
"G384-5ZG","G3SK-P26","Female"
"G385-3QH","979H-WDK","Male"
"G385-3QH","L61H-KX6","Female"
"G38G-DZ7","GGKS-JBM","Male"
"G38G-DZ7","LHCZ-RY6","Female"
"G38G-KJM","G38G-XJ7","Male"
"G38G-KJM","GNDB-BDY","Female"
"G38G-XJ7","G38G-84J","Male"
"G38G-XJ7","GNDB-Y63","Female"
"G38H-RBB","9HVZ-RSG","Male"
"G38H-RBB","G38C-S6X","Female"
"G38J-1H3","G38J-BC3","Male"
"G38J-1H3","G38V-WYZ","Female"
"G392-KNF","L1ZM-MNW","Male"
"G392-KNF","GDTY-CG7","Female"
"G392-YV4","LY2R-ZT5","Male"
"G398-DR7","GXG4-ZPT","Male"
"G398-DR7","GX21-QVN","Female"
"G39C-BCF","LZZ7-7RC","Male"
"G39C-BCF","G67P-NFM","Female"
"G39C-Z65","GX1V-JJV","Male"
"G39C-Z65","GNHN-CGC","Female"
"G39H-4JW","LVQD-6S8","Male"
"G39H-4JW","GLC1-M3B","Female"
"G39J-HT4","KCGP-3M1","Male"
"G39J-HT4","L8B6-QKT","Female"
"G39J-Z7J","LL33-K6Y","Male"
"G39J-Z7J","GN2J-6NF","Female"
"G39M-T32","GD56-BHL","Male"
"G39M-T32","GD56-BP5","Female"
"G39M-YGK","G38K-81Z","Male"
"G39M-YGK","GN4H-V7T","Female"
"G39N-8M5","G39N-86X","Male"
"G39N-GHM","KZHC-RKQ","Male"
"G39N-GHM","LBCJ-DPL","Female"
"G39S-QLC","9HY5-3Z3","Male"
"G39S-QLC","MT92-V1J","Female"
"G39V-JRX","GSZM-V4S","Male"
"G39V-JRX","G2X1-JPJ","Female"
"G39W-T35","LHZY-YF3","Male"
"G39W-T35","LY6Q-TYN","Female"
"G3B7-V38","M9QT-TX4","Male"
"G3B7-V38","9S59-P86","Female"
"G3B8-3FJ","GD1V-4KF","Male"
"G3B8-3FJ","L6GQ-KT5","Female"
"G3BD-GK9","9K89-F7F","Male"
"G3BD-GK9","LYKM-VM8","Female"
"G3BG-K8L","GDTS-C7V","Male"
"G3BK-SBM","L2WH-VWM","Male"
"G3BK-SBM","945C-11G","Female"
"G3BR-89Q","GDGP-W57","Male"
"G3BR-G6L","G3BR-V3Y","Male"
"G3BX-5GF","G35M-WN6","Male"
"G3BX-5GF","GCGW-2HT","Female"
"G3BX-HLF","K8KD-PF8","Male"
"G3BX-HLF","LR8F-6XD","Female"
"G3C3-K2J","GLN2-SNM","Male"
"G3C3-K2J","GFZK-8Y1","Female"
"G3CF-XT8","LDMB-J3D","Male"
"G3CF-XT8","GHX7-7QH","Female"
"G3CK-8ML","LHVZ-YNP","Male"
"G3CK-8ML","G2WY-QLF","Female"
"G3CT-FD6","LH73-7CN","Male"
"G3CT-FD6","G4JS-V3F","Female"
"G3CV-VJ5","2X97-TLZ","Male"
"G3CV-VJ5","LHR7-2RS","Female"
"G3D5-QYQ","L5Z9-LJD","Male"
"G3D6-414","G7RS-VM5","Male"
"G3D6-414","GJMK-TQN","Female"
"G3D6-6F6","29W7-W9P","Male"
"G3D6-6F6","9QQV-XMY","Female"
"G3DB-FD8","GSS5-VPK","Male"
"G3DB-FD8","GSS5-B89","Female"
"G3DB-LFM","GQCW-8PV","Male"
"G3DB-LFM","GQ6W-D6W","Female"
"G3DB-X3J","M4P4-WLD","Male"
"G3DB-X3J","G2HX-F3R","Female"
"G3DJ-TTC","LRHN-TXZ","Male"
"G3DS-SVL","LC24-3K5","Male"
"G3DS-SVL","G3M1-385","Female"
"G3F4-HTB","G3F4-WHD","Male"
"G3F4-HTB","GVXT-7GX","Female"
"G3FM-VLD","LC7F-TXX","Male"
"G3FM-VLD","LHD1-NSF","Female"
"G3FQ-4KQ","GQ1C-F8J","Male"
"G3FQ-4KQ","G75C-VPL","Female"
"G3FW-BY4","9MVK-94G","Male"
"G3FW-BY4","LBPJ-1RC","Female"
"G3G9-98Y","GNVL-MT7","Male"
"G3G9-98Y","GNVL-MZX","Female"
"G3GK-2S5","G9X3-7F4","Male"
"G3GK-2S5","GS9M-GPC","Female"
"G3GQ-1QF","LYBC-1G1","Male"
"G3GQ-1QF","LYBC-1GY","Female"
"G3GR-JFC","93VL-94F","Male"
"G3GR-JFC","9Z4V-P1W","Female"
"G3HB-V3B","G6P6-27H","Male"
"G3HB-V3B","LKLW-MP9","Female"
"G3HK-5RX","KX9D-DN8","Male"
"G3HK-5RX","LDR1-X9V","Female"
"G3HV-4DS","LTJC-VTZ","Male"
"G3HV-4DS","LVYF-Q7T","Female"
"G3J9-585","GH2Q-DV4","Male"
"G3J9-585","G83L-G7W","Female"
"G3JD-R6K","GJ8X-KC1","Male"
"G3JD-R6K","GJ2T-PZS","Female"
"G3JD-RMG","L7RN-TL4","Male"
"G3JD-RMG","G2WV-4RB","Female"
"G3JG-BH7","GHWD-7V1","Male"
"G3JG-BH7","M8ZT-M87","Female"
"G3JJ-DRP","LV78-YSC","Male"
"G3JJ-DRP","K23T-QBT","Female"
"G3JP-SRN","LHDG-4MK","Male"
"G3K2-MM3","G6LJ-SF5","Male"
"G3K2-MM3","GXVG-3VZ","Female"
"G3K4-81L","LYD5-77Z","Male"
"G3K4-81L","GXRR-BND","Female"
"G3KD-X6Y","L7K3-ZMT","Male"
"G3KW-FCM","G4L5-M5T","Male"
"G3KW-W5T","GXLM-HC4","Male"
"G3KW-W5T","G8CT-4ZX","Female"
"G3L4-QD3","L82G-BJN","Male"
"G3L4-QD3","LYGQ-DR6","Female"
"G3LH-CLD","GXTS-8RX","Male"
"G3LH-CLD","LV9X-RNG","Female"
"G3LN-HZ3","GQQ2-FK2","Male"
"G3LN-HZ3","GKJS-GGQ","Female"
"G3LV-X6Y","G6Z8-5MK","Male"
"G3LV-X6Y","L4S2-GL8","Female"
"G3M2-2G5","GWP7-VS7","Male"
"G3M2-2G5","GXW6-8BM","Female"
"G3M2-71B","GS3W-2H3","Male"
"G3M2-71B","LRMT-YV2","Female"
"G3M2-CP4","G3ZH-N19","Male"
"G3M2-CP4","G32N-H64","Female"
"G3M2-F5F","G3M2-XQT","Male"
"G3M2-F5F","GH1L-PN6","Female"
"G3M2-L5T","G7SQ-MWB","Male"
"G3M2-L5T","G7SQ-CF3","Female"
"G3M2-XQT","G7KL-99H","Male"
"G3M2-XQT","GDM8-WCQ","Female"
"G3M9-1PP","L1GR-DC7","Male"
"G3M9-1PP","LDJX-DRV","Female"
"G3MT-8N1","G3Q9-STQ","Male"
"G3MT-8N1","MB6L-5C5","Female"
"G3MZ-X8N","99D4-LSD","Male"
"G3MZ-X8N","995H-D5T","Female"
"G3N6-9HY","LBR7-F8Y","Male"
"G3N6-9HY","GMT7-KYS","Female"
"G3NQ-3VN","GNCB-Z7L","Male"
"G3NQ-3VN","GNCB-3JP","Female"
"G3NS-DN8","GN5B-QW6","Male"
"G3NT-CXP","GC4D-R1V","Male"
"G3P1-2ST","GFQ3-QPF","Male"
"G3P1-2ST","GZXT-GJ3","Female"
"G3P2-N51","GH19-XY3","Male"
"G3P2-N51","LCB7-YFV","Female"
"G3P7-6NK","G6K1-9WW","Male"
"G3P7-6NK","G4N6-C5S","Female"
"G3PH-814","GH7W-L5J","Male"
"G3PH-814","GZ97-55S","Female"
"G3PK-4L9","GMNL-SQC","Male"
"G3PK-4L9","L19R-ZRK","Female"
"G3PS-DG3","G9TF-5SL","Male"
"G3PS-DG3","GXGM-MDQ","Female"
"G3PW-QHM","9QTT-2C2","Male"
"G3PW-QHM","LZKZ-PPF","Female"
"G3PZ-3XJ","GGST-BC2","Male"
"G3PZ-3XJ","GXDP-WCC","Female"
"G3Q9-4C9","GSJJ-F96","Male"
"G3Q9-4C9","G6NX-7ST","Female"
"G3QC-HFG","GNT9-2VM","Male"
"G3QC-HFG","GMNW-MHZ","Female"
"G3QH-YP6","L8WY-4VJ","Male"
"G3QH-YP6","G9Y8-4KC","Female"
"G3QM-HHL","KJ4G-JBV","Male"
"G3QM-HHL","G94G-CFV","Female"
"G3QM-Y96","9H8F-FZ5","Male"
"G3QM-Y96","L6FP-P8F","Female"
"G3QP-6P3","G3QP-2BP","Male"
"G3QP-6P3","GVZS-NVT","Female"
"G3QP-KHK","G3QP-DKT","Male"
"G3QP-KHK","M56H-JL4","Female"
"G3QP-ZD5","G3QP-CZ7","Male"
"G3QP-ZD5","G3QP-6P3","Female"
"G3R3-ZZN","LDJG-8Q9","Male"
"G3R3-ZZN","LDJG-8WH","Female"
"G3RB-R9B","LHW2-JP7","Male"
"G3RB-R9B","LY21-YPM","Female"
"G3RB-Y4R","G4DD-BWD","Male"
"G3RB-Y4R","L693-WDV","Female"
"G3RD-R4C","G8SD-KM3","Male"
"G3RD-R4C","LYPN-GXF","Female"
"G3RJ-X34","G7YV-4ZY","Male"
"G3RJ-X34","LZ5M-XT7","Female"
"G3RK-255","GMRR-RMR","Male"
"G3RK-255","936R-HBT","Female"
"G3RK-8RX","LHR6-6DV","Male"
"G3RK-8RX","LHR6-6N2","Female"
"G3RK-TVD","LCTH-589","Male"
"G3RK-TVD","L87D-44B","Female"
"G3S2-WRQ","L14Q-QDM","Male"
"G3S2-WRQ","LLMC-C19","Female"
"G3S7-CYW","GW22-VQJ","Male"
"G3S7-CYW","LYYL-GV5","Female"
"G3S9-GPX","G3S9-NG2","Male"
"G3SK-2T2","LYLM-3DK","Male"
"G3SK-B79","93Q5-QSW","Male"
"G3SK-B79","G7N6-G4M","Female"
"G3SK-P26","GDN3-WXD","Male"
"G3SK-P26","GVG9-FLL","Female"
"G3SK-PJP","GWL6-5DH","Male"
"G3SV-NRP","LV3B-XMS","Male"
"G3SV-NRP","G2XB-YYS","Female"
"G3SZ-G26","GZHF-GFC","Male"
"G3SZ-G26","LJLC-G47","Female"
"G3T1-W5J","LT6B-LR7","Male"
"G3T1-W5J","LT6B-K53","Female"
"G3T4-YGX","G3TX-6ZW","Male"
"G3T4-YGX","GD5B-VCN","Female"
"G3T5-6FW","GG4P-C5C","Male"
"G3T5-6FW","G978-WZ8","Female"
"G3T6-2ZZ","MRHP-SJV","Male"
"G3T6-2ZZ","LDYP-7SH","Female"
"G3TD-9SY","G9MK-MQG","Male"
"G3TD-9SY","LD7H-9L4","Female"
"G3TD-QF3","G3WM-SM5","Male"
"G3TD-QF3","G7LK-LM6","Female"
"G3TN-6TP","L7BP-ZBN","Male"
"G3TN-6TP","L7D9-SXT","Female"
"G3TN-HTD","2S35-XS2","Male"
"G3TN-HTD","GM1B-TWK","Female"
"G3TX-6ZW","GV5G-7WZ","Male"
"G3TX-6ZW","GV5L-LFR","Female"
"G3TY-3Q7","M1YP-2MC","Male"
"G3TY-3Q7","LD7F-PK3","Female"
"G3TY-GJK","9ZC9-1LQ","Male"
"G3TY-GJK","L5PD-Y72","Female"
"G3TY-RH4","LJLB-ZND","Male"
"G3TY-RH4","G4HB-KL2","Female"
"G3VC-PS6","KJ8V-SJV","Male"
"G3VC-PS6","KZ56-ZLF","Female"
"G3VJ-G8Y","G3VJ-SYY","Male"
"G3VJ-G8Y","GZRV-DMN","Female"
"G3VK-N44","LY21-YKX","Male"
"G3VK-N44","GWTF-F62","Female"
"G3VQ-3YY","GCRQ-ZSF","Male"
"G3VQ-3YY","G4TG-73J","Female"
"G3VV-321","G2L7-NY7","Male"
"G3VZ-ZHD","G3VZ-KQG","Male"
"G3W4-11Y","GG91-5MX","Male"
"G3W4-11Y","GFFZ-D6H","Female"
"G3W4-8NH","G4TV-7G9","Male"
"G3W4-8NH","LYDF-B9N","Female"
"G3W4-FGR","LT73-CLS","Male"
"G3W4-FGR","LT7W-HQQ","Female"
"G3W4-JLG","KCHC-KLW","Male"
"G3W4-JLG","G6ZT-FM6","Female"
"G3W4-PFK","L1DJ-P7Q","Male"
"G3W4-PFK","L8BB-5H8","Female"
"G3WB-987","G726-TCD","Male"
"G3WB-987","LH2F-H7Z","Female"
"G3WC-8WN","GXZM-BJC","Male"
"G3WC-8WN","GQMG-XS3","Female"
"G3WC-WPZ","L1J3-DD5","Male"
"G3WC-WPZ","L1J3-N5P","Female"
"G3WF-FLJ","L2VZ-XXJ","Male"
"G3WF-FLJ","KDQZ-4DJ","Female"
"G3WF-XJ2","GGV4-7VG","Male"
"G3WF-XJ2","GNYD-YWY","Female"
"G3WG-3HR","GHM4-YF7","Male"
"G3WG-3HR","975L-8YQ","Female"
"G3WH-4D3","LZX1-5V4","Male"
"G3WH-4D3","LZLW-SL6","Female"
"G3WH-86S","LZP7-QD8","Male"
"G3WH-86S","G39S-M5Z","Female"
"G3WH-8RV","GLL9-ZJZ","Male"
"G3WH-8RV","LYL9-3SS","Female"
"G3WH-GH9","G6RG-KY6","Male"
"G3WH-GH9","GK87-2XP","Female"
"G3WH-JYH","L6W1-9WQ","Male"
"G3WH-JYH","L44C-YRY","Female"
"G3WH-M2Z","LZXY-FZR","Male"
"G3WH-M2Z","LZXY-FX1","Female"
"G3WH-XF4","933T-PLQ","Male"
"G3WH-XF4","G6NR-YXK","Female"
"G3WH-Y8R","MK4D-FP1","Male"
"G3WH-Y8R","K1TD-CZC","Female"
"G3WR-KXB","GMFR-X68","Male"
"G3WR-KXB","L78D-QB1","Female"
"G3WR-V5J","99GY-92M","Male"
"G3WR-V5J","GKNX-Y29","Female"
"G3WZ-ZQN","LZZM-2VC","Male"
"G3XB-XNS","G3F4-HTB","Male"
"G3XB-XNS","GVXT-9MZ","Female"
"G3XB-ZWZ","GNY5-6DK","Male"
"G3XB-ZWZ","G3XB-XNS","Female"
"G3XF-YZ5","GXZH-S38","Male"
"G3XF-YZ5","LHNB-RYX","Female"
"G3XX-4JP","GQ79-PLQ","Male"
"G3XX-4JP","L1M8-5J6","Female"
"G3Y6-M2T","G6GK-LFP","Male"
"G3Y6-M2T","G6GK-RZC","Female"
"G3Y8-LGR","GL7M-8CP","Male"
"G3Y8-LGR","LCTX-W2Y","Female"
"G3Y8-N89","L5JJ-WHK","Male"
"G3Y8-N89","GHFJ-R99","Female"
"G3YM-TJN","GLBF-4DC","Female"
"G3Z7-8BG","G3Z7-DX8","Male"
"G3Z7-XKY","G3Z7-8BG","Male"
"G3ZD-G7B","G3Z6-WSQ","Male"
"G3ZD-K4B","GLX5-C5D","Male"
"G3ZD-K4B","LYKN-YL9","Female"
"G3ZH-MS8","GHH6-DXJ","Male"
"G3ZH-MS8","G3ZH-WHF","Female"
"G3ZH-N19","GDX8-RCJ","Male"
"G3ZH-N19","L84K-1JQ","Female"
"G3ZM-4XB","G223-FVP","Male"
"G3ZN-DWP","GXW5-SKN","Male"
"G3ZN-DWP","GD17-3CP","Female"
"G3ZQ-QV8","KZF4-7ZP","Male"
"G417-9BC","LZ5J-84C","Male"
"G417-9BC","LFNY-9RN","Female"
"G41R-QYZ","LCPN-J43","Male"
"G41R-QYZ","GS5W-2L5","Female"
"G41V-8YS","G41V-5JK","Male"
"G41V-8YS","G41V-27W","Female"
"G43C-VX3","GG3N-131","Male"
"G43C-VX3","GH6Y-P8N","Female"
"G442-T9F","G6D1-5D8","Female"
"G442-WDY","G442-HFY","Male"
"G446-L1D","GL15-ZXN","Male"
"G446-L1D","GQ2V-XFL","Female"
"G44F-C3S","GL5W-6CW","Male"
"G44F-C3S","LYFB-S2T","Female"
"G44G-19N","GDK4-QF3","Male"
"G44G-19N","GDK4-3DD","Female"
"G44H-SJR","G9TY-VXY","Male"
"G44H-SJR","G4HJ-NJK","Female"
"G44Y-2ZB","GCK9-834","Male"
"G44Y-2ZB","GVPH-TZV","Female"
"G44Z-2F9","LZ81-PB7","Male"
"G44Z-2F9","LZ81-TF8","Female"
"G454-DKC","G9CY-J2J","Male"
"G454-DKC","LZRT-3D8","Female"
"G45F-49F","LJGN-643","Male"
"G45F-49F","LJGN-66G","Female"
"G45T-GSC","LZLY-R87","Male"
"G45T-GSC","KLLL-W22","Female"
"G45W-2NF","9HZL-GLM","Male"
"G45W-2NF","G45W-V5X","Female"
"G45W-V5X","GF4W-KRB","Male"
"G45W-V5X","GF4W-GM9","Female"
"G45W-VTJ","GJ75-KCT","Male"
"G45W-VTJ","GDHR-WVL","Female"
"G45Z-VSZ","G7NR-N5Q","Male"
"G45Z-VSZ","GNXG-JNQ","Female"
"G461-5LK","G6VY-MVW","Male"
"G461-5LK","LK92-JNX","Female"
"G461-RTD","GN4F-99V","Male"
"G461-RTD","GN4F-XQ5","Female"
"G463-ZW2","GH5J-5BS","Male"
"G464-NKY","G464-YTH","Male"
"G464-NKY","G2Z6-3HK","Female"
"G46G-5SZ","GGWJ-L3P","Male"
"G46G-5SZ","GKT4-GKL","Female"
"G46J-5BL","L58F-6VG","Male"
"G46J-5BL","GJ6N-FYQ","Female"
"G46L-MR5","LZLP-FQK","Male"
"G46L-MR5","LZJT-347","Female"
"G46P-ZBM","L8B3-LC9","Male"
"G46P-ZBM","LKNK-7MD","Female"
"G46Z-2HM","97D4-D9M","Male"
"G46Z-2HM","9H92-XWD","Female"
"G471-F7V","LDR2-C9V","Male"
"G475-GQD","G6ZZ-6JR","Male"
"G475-GQD","GNCY-BDJ","Female"
"G475-R8M","MBF7-LHH","Male"
"G475-R8M","GNZR-YXQ","Female"
"G47Q-GRJ","GDZM-ZFG","Male"
"G47Q-GRJ","9ZS7-PR6","Female"
"G47T-MYX","GK2X-TPH","Male"
"G47T-MYX","G687-11W","Female"
"G485-2NM","GJYL-97B","Male"
"G485-2NM","G7YG-5H1","Female"
"G48D-RRD","GMNV-5HR","Male"
"G48D-RRD","GDY7-7JQ","Female"
"G48J-S81","G48N-1YS","Male"
"G48L-1QZ","LZDM-ZYY","Male"
"G48L-1QZ","M97G-VBD","Female"
"G48Y-98P","GWS3-FLM","Male"
"G48Y-98P","27SB-5FW","Female"
"G493-CNG","LRV2-54M","Male"
"G493-CNG","LZZN-64S","Female"
"G498-1MH","9CHT-XCM","Male"
"G498-1MH","9CHT-XC3","Female"
"G49L-XQQ","G6TY-M3F","Male"
"G49L-XQQ","GLN9-5WV","Female"
"G49R-5CF","GHWX-BGG","Male"
"G49R-5CF","L842-45H","Female"
"G49R-5GD","LJR1-VD4","Male"
"G49R-5GD","L7N9-JD2","Female"
"G49T-QJC","G49R-5GD","Male"
"G49T-QJC","G6GM-DZN","Female"
"G49Z-BS3","L7J9-4RL","Male"
"G4B2-5QH","MNJC-9FG","Male"
"G4B2-5QH","9CX4-YFF","Female"
"G4BV-C2Q","G6Z7-DJK","Male"
"G4BV-C2Q","G6Z7-DVM","Female"
"G4C4-2C7","G8MV-9JT","Male"
"G4CM-1TF","GJZB-VWZ","Male"
"G4CM-1TF","G9Y5-HH8","Female"
"G4CS-NQB","K4PC-LP7","Male"
"G4CS-NQB","MNLN-9TL","Female"
"G4D7-6NF","G252-YVW","Male"
"G4D7-6NF","LDKT-VXG","Female"
"G4D7-J42","GC8Q-2H4","Male"
"G4D7-J42","GC8Q-BTY","Female"
"G4D7-N3T","GZTL-57S","Male"
"G4D7-N3T","GKWZ-KSH","Female"
"G4DL-HGJ","GK29-QK3","Male"
"G4DL-HGJ","GZ58-GZ1","Female"
"G4DM-6LJ","LTJC-VTZ","Male"
"G4DM-6LJ","LVYF-Q7T","Female"
"G4DQ-1TT","LYN9-XB3","Male"
"G4DQ-1TT","LYN9-RSC","Female"
"G4F4-PZV","949D-NQS","Male"
"G4F4-PZV","KZHR-XST","Female"
"G4F6-NXK","G4F6-PBV","Male"
"G4F6-NXK","G8LZ-C36","Female"
"G4F6-PG1","L8W2-3S3","Male"
"G4F6-PG1","GWGW-61D","Female"
"G4FB-K1D","GZKM-FNB","Male"
"G4FB-K1D","GFZB-KY3","Female"
"G4FJ-182","G7DV-TV1","Male"
"G4FJ-182","G62D-6G2","Female"
"G4GD-FV8","9MDP-2SV","Male"
"G4GD-FV8","LVN5-X8S","Female"
"G4GM-2V7","G3WF-FLJ","Male"
"G4GM-2V7","GX4T-WV6","Female"
"G4GN-QTP","G83C-T2Z","Male"
"G4GN-QTP","GXQP-Q3P","Female"
"G4HB-KL2","L78R-8TY","Male"
"G4HB-KL2","44W8-PM5","Female"
"G4HV-4Y7","G4HV-9D7","Male"
"G4HV-9D7","GZM4-TPF","Male"
"G4JF-1X9","G4JF-23J","Male"
"G4JF-1X9","G2JX-JXQ","Female"
"G4JF-F7F","G8GJ-9W6","Male"
"G4JF-F7F","99YY-WCC","Female"
"G4JG-9R6","9S8K-43K","Male"
"G4JG-9R6","KZKP-9QW","Female"
"G4JM-YWS","93J3-TR6","Male"
"G4JM-YWS","GXXB-8B5","Female"
"G4KF-4TJ","G4KF-H3N","Male"
"G4KF-4TJ","GJZK-JCF","Female"
"G4KW-849","LVD5-J4C","Male"
"G4KW-849","LHXB-7JY","Female"
"G4KX-R1M","MLWC-DWV","Male"
"G4KX-R1M","GS2Y-WH9","Female"
"G4L4-ZF1","GW7F-5QT","Male"
"G4LB-F41","GDR8-RWT","Male"
"G4LB-F41","KHCB-DDQ","Female"
"G4LC-1MN","G21N-GT3","Male"
"G4LC-7BT","G4LC-5MS","Male"
"G4LH-9D1","GQW7-QZD","Male"
"G4LH-9D1","GQXT-9N7","Female"
"G4LK-S8M","LYN6-ZK2","Male"
"G4LK-S8M","GX5G-ZQ6","Female"
"G4LK-VZH","G2QM-MWP","Male"
"G4LK-VZH","L1P7-DPG","Female"
"G4LN-MRX","GK32-WJS","Male"
"G4LN-MRX","G3BX-HLF","Female"
"G4LR-3KF","LH81-H48","Male"
"G4LR-3KF","GF4Z-LB2","Female"
"G4LR-C2Q","G8LH-KY7","Male"
"G4LR-C2Q","G4LR-3KF","Female"
"G4LR-FNL","L8MY-1NB","Male"
"G4LR-FNL","L8MY-1J7","Female"
"G4LV-ND2","9CXH-2T7","Male"
"G4LV-ND2","G7BN-GXX","Female"
"G4M2-C4F","GG2N-47J","Male"
"G4M2-FKR","LBFY-42F","Male"
"G4M2-FKR","MCTH-1BN","Female"
"G4M4-DM3","LB29-N73","Male"
"G4M4-DM3","GD6D-XZD","Female"
"G4M6-TZK","GFY6-DNY","Male"
"G4M6-TZK","G2XT-CYP","Female"
"G4M9-X11","LYMK-N99","Male"
"G4M9-X11","G2CJ-3LL","Female"
"G4MC-VKB","K2Q6-D1D","Male"
"G4MC-VKB","LBHD-3H4","Female"
"G4MG-STL","MFVK-8PY","Male"
"G4MG-STL","KCKL-BFJ","Female"
"G4MG-W59","G8W9-P2Q","Male"
"G4MG-W59","993J-47W","Female"
"G4MQ-RKH","MCCQ-6LM","Male"
"G4MQ-RKH","LYM4-J38","Female"
"G4MS-G6P","G4TL-W8R","Male"
"G4MS-G6P","G4MS-G65","Female"
"G4MS-RQL","L4BB-W7V","Male"
"G4MS-RQL","9C63-DDJ","Female"
"G4MW-CHN","LZ8C-BN7","Male"
"G4MW-CHN","LZ46-RKW","Female"
"G4MY-LQ8","LDZN-CJ5","Male"
"G4MY-LQ8","LTZL-G34","Female"
"G4N1-RGD","LVNS-H6Q","Male"
"G4N1-RGD","G92Q-R6L","Female"
"G4N4-7Z2","G2NV-SGR","Male"
"G4N4-7Z2","GN59-93N","Female"
"G4N4-9J7","G3ZC-3HK","Male"
"G4N4-9J7","L89X-1P8","Female"
"G4N6-C5S","G6K1-9HM","Male"
"G4N6-C5S","G341-BJG","Female"
