"fid","type","year","place"
"L63N-98J","Birth","1374","Roxton, Bedfordshire, England"
"LXSY-1LK","Birth","1372","Drayton, Oxfordshire, England"
"GJLC-3J1","Birth","1375","Fringford, Oxfordshire, England"
"LC87-25Z","Birth","1374","Wilby, Northamptonshire, England, United Kingdom"
"GMHD-5ZZ","Birth","1375","Norfolk, England"
"GV4D-PRH","Birth","1365","England"
"GGMW-2MW","Birth","1380",NA
"L17W-VGS","Birth","1380",NA
"G67X-24T","Birth","1400","Of Wales"
"G67X-V2N","Birth","1400","Of Wales"
"L1Q8-VVN","Birth","1353","Stoke Poges Manor, Buckinghamshire, England"
"L2BD-MR6","Birth","1363","Falkingham, Lincolnshire, England"
"G4MS-RMY","Birth","1367","Boston, Lincolnshire, England, United Kingdom"
"GMFT-7GC","Birth","1380","Boston Castle, Lincolnshire, England"
"G7XN-MY4","Birth","1350","Lincolnshire, England"
"L5ZB-W8S","Birth","1353","Blankney, Lincolnshire, England"
"LZVS-HT1","Birth","1379","England"
"GNCQ-R5L","Birth","1378","Lytchett Matravers, Dorset, England"
"KZ8J-C1X","Birth","1432","Of,, Shropshire, England"
"MG6S-HXW","Birth","1434",", Shropshire, England"
"LC5P-168","Birth",NA,"Amington, Oxfordshire, Fawley, Buckinghamshire, England"
"GH6N-K9X","Birth","1363","Sussex, England"
"G7Y5-RB6","Birth","1378","Sussex, England"
"L5RJ-R5F","Birth","1380","Sussex, England"
"GQYT-JSF","Birth","1385","Kent, England"
"LD83-F1M","Birth","1395","Dover, Kent, England"
"MN57-Y6K","Birth","1310","East Dereham, Norfolk, England"
"MSRW-JXN","Birth","1311","East Dereham, Norfolk, England"
"K262-8TT","Birth","1386","Northwick, Worcestershire, England"
"GQK1-88W","Birth","1390","Northwick, Worcestershire, England"
"LZLD-Y66","Birth","1384","York, Yorkshire, Inglaterra"
"G98K-J8L","Birth","1390","Inglaterra"
"G6F1-8TB","Birth","1380","Northamptonshire, England"
"GKWY-ZJD","Birth","1385","England"
"G7WK-G5J","Birth","1400","Keverell, St Martin, Cornwall, England"
"K2LJ-YNK","Birth","1396","Cornwall, England"
"L6D1-WSN","Birth","1290","Scrivelsby Manor, Scrivelsby, East Lindsey district, Lincolnshire, England, United Kingdom"
"M1KT-BWY","Birth","1325","Scrivelsby, Lincolnshire, England"
"K8JF-RJT","Birth","1318","Stoneyhurst, Yorkshire, England"
"GNTB-8N1","Birth","1354","Lincolnshire, England"
"L1SV-ZFK","Birth","1371","Shute, Devon, England"
"GHDB-8B9","Birth","1370","Northumberland, England"
"GHDB-ZCR","Birth","1375","Northumberland, England"
"G8HT-CHJ","Death of Parent","1381","Croydon cum Clapton, Cambridgeshire, England"
"GM5P-B8M","Birth","1384","Newcastle upon Tyne, Tyne and Wear, Northumberland, England, United Kingdom"
"LY8Q-5DX","Birth","1379","of Ogle Castle, Northumberland, England"
"LZM1-1KV","Birth","1382","Heton, Northumberland, England"
"9CMJ-BRV","Birth","1382","Okeford Fitzpaine, Dorset, England"
"GC84-VSZ","Birth","1381","Ruthin, Denbighshire, Wales"
"GC45-W8X","Birth","1381","Stokkes Shropshire England"
"GC45-XJR","Birth","1382","Alnwick, Northumberland, England"
"MVRW-X51","Birth","1378","Ellesmere, Shropshire, England"
"MVRW-X5F","Birth","1360","Of Walford, Shropshire, England"
"G71Z-KNM","Birth","1380","Newton, Derbyshire, England, United Kingdom"
"G71Z-WNV","Birth","1384","Cheshire, England"
"G4N9-JF5","Birth","1328","Ellesmere, Flintshire, Wales"
"GZQ5-C53","Birth","1332","Meisayn, Penyc, Glamorganshire, Wales"
"LT6B-WVG","Birth","1307","of,Ystlwyf cmt,Carmarthenshire,Wales"
"93QW-F7H","Birth",NA,"of,Cetheiniog cmt,Carmarthenshire,Wales"
"LTLK-YG4","Birth","1342","Dutton, Cheshire, England"
"LTL2-8X2","Birth","1342","Church Minshull, Cheshire, England"
"LV8V-W4V","Birth","1384","Chillingham, Northumberland, England"
"9HDJ-W9L","Birth","1400","Powys, Wales"
"G73D-2KL","Birth","1390","Kenilworth Castle, Warwichshire, England"
"GHCT-XJ4","Birth","1410","Sterborough Castle, Kent, England"
"LYHV-13S","Birth","1417","Maldon, Essex, England"
"9ZZG-S6G","Birth","1432","Essex, England"
"GK2K-RZG","Birth","1430","Bardwell, Suffolk, Engla"
"GSDP-BTN","Birth","1431","Ipswich, Ipswich, Suffolk, England, United Kingdom"
"L4G1-RF9","Birth","1335","Wighill, Yorkshire, England"
"G9KZ-319","Birth of Child","1375","Batley, Yorkshire, England"
"GD8V-GGP","Birth","1370","Luton Hoo, Bedfordshire, England"
"LB6G-R57","Birth","1361","Litcham, Norfolk, England"
"KHRX-V41","Birth","1439","Maelor, Wales"
"LBJK-JHP","Birth","1448","Mettingham, Suffolk, England"
"GDKH-51L","Birth","1450",NA
"G94C-RFV","Birth","1464","Northamptonshire, England, United Kingdom"
"G94Z-WJC","Birth","1468","England"
"LK5S-RKR","Birth","1462","Collingtree, Northamptonshire, England"
"LK5S-R5Q","Birth","1465","Collingtree, Northamptonshire, England"
"G3BV-RSW","Birth","1452","East Peckham, Kent, England"
"G26B-5NR","Birth","1456","Goosnargh, Lancashire, England, United Kingdom"
"L7LY-TFS","Birth","1427","Ballyshannon, Ireland"
"GKP7-1KW","Birth","1427","Ballyshannon, Donegal, Ireland"
"L2N2-RRV","Birth","1413","County Donegal, Ireland"
"GK35-73Z","Birth","1405","Ireland"
"G7BV-SW7","Birth",NA,"Dungannon Castle, Dungannon, Tyrone, Ireland"
"GQKN-J66","Birth","1425","Hillsborough Castle, County Down, Ireland"
"LY24-V45","Birth","1456","Duart Castle, Argyll, Scotland"
"G22B-9NC","Birth","1458","Scotland"
"GN72-ZHM","Birth","1430","Ardgour, Argyll, Scotland"
"G8HV-8M2","Birth","1430","Argyll, Scotland"
"GSG3-2VN","Birth","1450","Islay, Argyll, Scotland"
"GH3N-6QT","Birth","1465","Glens Antrim, Ulster, Ireland"
"G7Q3-94Y","Birth","1450","Argyll, Scotland"
"LZNS-D1X","Birth","1453","Hillsborough Castle, County Down, Ireland"
"LHNH-MQ5","Birth","1415","Addington, Surrey,England"
"LT4L-B7C","Birth","1422","England"
"L8RX-72W","Death",NA,NA
"LWQH-GQB","Birth",NA,"Preston Capes, Northamptonshire, England"
"9S8K-7C9","Birth","1404","Raby, Durham, England"
"GHYM-8QB","Birth","1400","Shrewsbury Abbey, Shropshire, England"
"L8RS-4CV","Birth","1400","Castle-Pulverbatch, Shropshire, England"
"2X97-1JP","Birth","1350","Branscombe, Devon, England"
"M4GF-Y95","Birth","1360","Abergavenny, Monmouthshire, Wales"
"GXML-H8Q","Birth","1380","Cornwall, England"
"LVLK-K8X","Birth","1365","Cornwall, England"
"G4BW-4B8","Birth","1380","Trethurfe, Cornwall, England"
"G8DT-DN3","Birth","1359","Haccombe, Devon, England"
"G9RX-RTV","Birth","1400","Shirwell, Devon, England"
"GC77-4R5","Birth","1396","Trenoweth Manor, Trenoweth, St. Mewan, Cornwall, England"
"GWSQ-K88","Birth","1400","Kingsbridge, Devon, England"
"GL1F-KZQ","Residence","1395","Wilton, Roxburghshire, Scotland"
"GL1F-FXD","Residence","1395","Wilton, Roxburghshire, Scotland"
"GQ25-WLJ","Birth","1390","England"
"GHBH-335","Birth","1400","Adlington, Cheshire, England, United Kingdom"
"L15B-BL2","Birth","1405","Cheadle, Stockport, Cheshire, England"
"LKQR-55Z","Birth","1383","Haslington, Cheshire, England"
"LKQR-5B6","Birth","1392","Tarbock, Lancashire, England"
"K2SY-QHC","Birth","1390","England"
"L5RJ-TB4","Birth","1398","Cheshire, England"
"LC6P-R3K","Birth","1425","England"
"GGXG-DYY","Birth","1363","Over Peover, Cheshire, England"
"GGFR-V34","Birth","1369",", Cheshire, , England"
"L9GZ-T4S","Birth","1410","Radbourne, Derbyshire, England"
"L9GZ-TS7","Birth","1416","Hulme, Cheshire, England"
"G22L-CWQ","Birth","1406","Thurstaston, Cheshire, England"
"GCZR-W5B","Birth","1420","Thurstan, Staffordshire, England"
"94NW-L46","Birth","1370","Clifton, Chester, England"
"9CNQ-1DV","Birth","1371","Swynnerton, Staffordshire, Engeland, Verenigd Koninkrijk"
"G6TZ-8L3","Birth","1375","Altyre House, Morayshire, Scotland, United Kingdom"
"KVGS-S8Z","Birth","1379","Cluny, Aberdeenshire, Scotland, United Kingdom"
"LCPH-J86","Birth","1375","Cowie, Stirlingshire, Scotland"
"L8MG-2WL","Birth","1375","Douglas, Lanarkshire, Scotland"
"GVBD-S2W","Birth","1368","Midmar, Aberdeenshire, Scotland"
"G2VX-GTD","Birth","1389","Aberdeenshire, Scotland"
"G95X-CWQ","Birth","1400","Markinch, Fife, Scotland"
"LKM6-G1C","Birth","1375","Lochorwart Castle, Midlothian, Scotland"
"LVFQ-7PH","Birth","1382","Kinnoul, Perthshire, Scotland"
"LTHY-83T","Birth","1376","North Berwick, Haddingtonshire, Scotland"
"L2SF-1XN","Birth","1373","Brome with Oakley, Suffolk, England"
"LDTW-J6B","Birth","1377","Brome, Suffolk, England, United Kingdom"
"GG64-HVX","Birth","1400","Downham, Essex, England"
"G2F7-BBV","Birth","1399","Pashley, Ticehurst, Sussex, England"
"LZJC-ZPC","Birth","1408","Congham, Norfolk, England"
"LC5H-Z3B","Birth","1412","Congham, Norfolk, England"
"GCS5-7RF","Birth","1395","Cotton End, Northamptonshire, England"
"LBW8-KN1","Birth","1395","Ormskirk, Lancashire, England"
"GVQW-GR1","Birth","1330","Chelsworth,,,England"
"G2QP-VBJ","Birth","1336","Suffolk, England, United Kingdom"
"GJJ5-8FT","Birth","1402","Bishop's Stortford, Hertfordshire, England, United Kingdom"
"GJJ5-GYF","Birth","1403","Bishop's Stortford, Hertfordshire, England, United Kingdom"
"9NYJ-BXG","Birth","1340","England"
"LVZD-DRS","Birth","1340","England"
"LYLP-954","Birth","1362","Aston, Leicestershire, England, United Kingdom"
"GGWY-ZDQ","Birth","1364","England"
"GWD2-G59","Birth","1280","Trumpington, Cambridgeshire, England"
"GVB7-7D9","Birth","1315","Cambridgeshire, England"
"LHP4-LWQ","Birth","1340","Devon, England"
"LHP4-LCN","Birth","1344","Sherford, Devonshire, England"
"GXW7-15Y","Birth","1346","Devon, England"
"GGWY-ND9","Birth","1354","England"
"GMWV-HRG","Birth","1381","Bovingdon, Hertfordshire, England, United Kingdom"
"G239-M9R","Birth","1386","Bovingdon, Hertfordshire, England, United Kingdom"
"G33F-M17","Birth","1385","Penryn, Cornwall, England"
"GMN5-W26","Birth","1375","Earth, By Saltash, Corn, England"
"GW4Q-DXS","Birth","1393","Buckland St Mary, Somerset, England"
"GW4Q-6VC","Birth","1393","Cheshire, England"
"M6X3-GXX","Birth","1382","Duloe, Cornwall, England"
"M6X3-G62","Birth","1384","Duloe, Cornwall, England"
"G8YC-JNM","Birth","1400","Cornwall, England"
"G8YC-N92","Birth","1394","Cornwall, England"
"KNNM-QDN","Birth","1385","Bradley Manor, Newton Abbot, Devonshire, England"
"LTYP-SYW","Birth","1390","Churston Ferrers, Devon, England"
"GGCH-RPW","Birth","1411","England"
"GGCH-Z69","Birth","1404","Ewelme, Oxfordshire, England"
"GHNW-JBT","Birth","1418","Dublin, Ireland"
"GHNW-FZ4","Birth","1416","Ireland"
"GH6K-NG1","Birth","1400","Kingston upon Hull, East Riding district, Yorkshire, England, UnIted Kingdom"
"GH6K-JPT","Birth","1400","Kingston upon Hull, East Riding district, Yorkshire, England, UnIted Kingdom"
"L15B-MJG","Birth","1400","Kingston upon Hull, Yorkshire, England, UnIted Kingdom"
"GZ8F-PMC","Birth","1400","Yorkshire, England, UnIted Kingdom"
"G7W9-1N4","Birth","1426","Stanton Long, Shropshire, England"
"277X-L1F","Birth","1430","Brockton, Stanton Long, Shropshire, England, United Kingdom"
"G4NW-67N","Birth","1420","Brockton, Shropshire, England, United Kingdom"
"G614-VS9","Birth","1425","England, United Kingdom"
"GLVC-6ZQ","Birth","1372","Southport, Lancashire, England, United Kingdom"
"L49Z-FNZ","Birth of Child","1400","Banks, Lancashire, England"
"GSP5-3K2","Birth","1425","Balbarton, Fife, Scotland"
"GXMB-K4M","Birth","1425","England"
"GL6V-XD7","Birth","1315","Stamford, Lincolnshire, England"
"LBCK-CLF","Birth","1321","Forfarshire, Scotland"
"9XY6-T7F","Birth","1336","Didlington, Norfolk, England"
"9XY6-T7N","Birth","1340","Reedham, Norfolk, England"
"LV5V-JF2","Birth","1324","Heveningham, Suffolk, England"
"LR83-8B2","Birth","1334","Heveningham, Suffolk, England"
"GXDP-2D1","Birth","1318","Devon, England"
"KHWT-3TM","Birth","1339","Woodhuish, Devon, England"
"LC8T-YTQ","Birth","1340","Titchmarsh, Northamptonshire, England, United Kingdom"
"LH1W-PHS","Birth","1356","Lancashire, England"
"LV92-H4Q","Birth","1355","Drayton, Warwickshire, England"
"L193-5ZW","Birth","1350","Drayton, Warwickshire, England"
"G84P-BX8","Birth","1345","Henham, Essex, England"
"GLQX-J6M","Birth","1345",NA
"9SD6-QJV","Birth","1335","Dinton, Buckinghamshire, England"
"LB2C-2CS","Birth","1336","Oxford, Oxfordshire, England"
"LHVN-TR6","Birth","1349","Chideock, Dorset, England"
"LH54-6R9","Birth","1354","Westbury, Wiltshire, England"
"MSZH-9TP","Birth","1347","Blunsdon St Andrew, Wiltshire, England"
"LJLF-KLC","Birth","1350","Hertfordshire, England"
"GCML-ZVW","Birth","1395","Cranfield, Bedfordshire, England, United Kingdom"
"LVGS-M54","Birth","1399","Podington, Bedfordshire, England, United Kingdom"
"LRQ9-SRZ","Birth","1410","Colchester, Colchester district, Essex, England, United Kingdom"
"LRQ9-9SV","Birth","1415","Colchester, Colchester district, Essex, England, United Kingdom"
"LR6R-XQ6","Birth","1395","Buckenham, Norfolk, England"
"K4KS-PXP","Birth","1392","Buckenham Castle, New Buckenham, Norfolk, England"
"KPD1-YWF","Birth","1414","Devon, England"
"LV12-ZGJ","Birth","1408","Westminster, Middlesex, England"
"KFP1-TJ3","Birth","1420","Boston, Lincolnshire, England"
"LXSZ-H5B","Birth","1400","Yorkshire, England"
"L1S7-ZD9","Birth","1436","Yorkshire, England"
"LYB3-JG2","Birth","1360","England"
"LB7X-3LX","Birth","1368","Thorley, Hertfordshire, England"
"GLXH-6MH","Birth","1390",NA
"GLXH-LQZ","Birth","1455",NA
"GLXH-HS8","Birth","1400",NA
"GLXH-FQP","Birth","1407",NA
"G6QN-3S5","Birth","1410","Oare, Wiltshire, England, United Kingdom"
"G23M-5FL","Birth","1414","Oare, Wiltshire, England, United Kingdom"
"GLXH-HBM","Birth","1420","Shropshire, England, United Kingdom"
"GLXH-9QV","Birth","1409","Norfolk, England"
"GLX4-D7K","Birth","1407","Norfolk, England"
"LZYV-5XG","Birth","1355","Shelford, Nottinghamshire, England"
"KCQ2-LPM","Birth","1372","Ingestre, Staffordshire, England"
"GFX6-Q2R","Birth","1375",NA
"9ZHM-Y2T","Birth","1400","Warwickshire, England"
"GH2S-GK2","Birth of Child","1427","Warwickshire, England"
"GQVB-WNS","Birth","1415","St Albans, Hertfordshire, UK"
"G3PX-QS5","Birth","1420","Shropshire, England"
"G61C-BFR","Birth","1434",NA
"KVRB-SVH","Birth","1420",NA
"G4V7-94C","Birth","1416","Clifton, Bedfordshire, England"
"LYSW-RS7","Birth","1416","Buckinghamshire, England"
"M1J2-FJ6","Birth","1420","Eccles, Lancashire, England"
"LYTV-6WD","Birth","1425","Dutton, Cheshire, England"
"L22T-GQM","Birth","1420","Farringdon, Devon, England"
"K4GP-T6C","Birth","1422","Farringdon, Devon, England"
"GNKM-7QC","Birth","1366","Exeter, Devon, England"
"LV8Z-ZHD","Birth","1370","Devon, England"
"GLT1-4N3","Birth","1420","Childrey, Berkshire, England"
"LYZ1-MN1","Birth","1420","Aldermaston, Berkshire, England"
"GNZQ-QXF","Birth","1429","Childrey, Vale of White Horse district, Berkshire, England, United Kingdom"
"LD59-XRM","Birth","1380","Vale of White Horse District, Shrivenham, Oxfordshire, England"
"LD5R-Z63","Birth","1382","Banton, Harthshore, Twyford, Buckinghamshire, England"
"LCCK-M84","Birth","1378","Rycote, Oxfordshire, England"
"LR5D-J63","Birth","1380","Rycote, Oxfordshire, England"
"G49G-QBX","Birth","1400","England, United Kingdom"
"G49G-CTG","Birth","1405","England, United Kingdom"
"LVCF-XRP","Birth","1410","London St Giles without Cripplegate, Middlesex, England"
"LKGM-64R","Birth","1416","Norfolk, England, United Kingdom"
"GLB1-QMV","Birth","1385","England"
"GLBB-Y94","Birth","1390","England"
"G82P-879","Birth","1410","Crayford, Kent, England, United Kingdom"
"GW6B-86B","Birth","1424","Lewynesmede Manor, Gloucestershire, England"
"GWXZ-NWJ","Birth","1425","Zurich, Switzerland"
"G9T8-55C","Birth","1405","Dursley, Gloucestershire, England, United Kingdom"
"G9TD-9YP","Birth","1403","Beguildy, Radnorshire, Wales"
"GKVD-71M","Birth","1410","Dunkerfield, Cheshire, England"
"GFH5-F1F","Birth","1410","Cheshire, England"
"GQVR-N1F","Birth","1405","Somerset, England"
"GWJS-V64","Birth","1410","Sussex, England"
"GWJS-6JX","Birth","1410",NA
"GWJS-ZX3","Birth","1410","Somerset, England"
"LY9N-B8V","Birth","1385","Castle Hedingham, Essex, England"
"LY45-LKS","Birth","1384","St Mabyn, Cornwall, England"
"LYCF-SP1","Birth","1385","Norfolk, England"
"MDF3-1L9","Birth","1393","Wivenhoe, Essex, England"
"LVLQ-SB3","Birth","1400","Long Ashton, Somerset, England, United Kingdom"
"LVLQ-S1H","Birth","1405","Long Ashton, Somerset, England, United Kingdom"
"LT93-YVT","Birth","1420","Great Gransden, Huntingdonshire, England"
"G9W3-MN3","Birth","1420","Great Gransden, Huntingdonshire, England"
"LZQP-RRV","Birth","1448","Bolton Percy, Yorkshire, England"
"LZKY-4SZ","Birth","1450","Bolton Percy, Yorkshire, England"
"LBMX-Z9P","Birth","1439","Elland, Yorkshire, England"
"GHZ2-5G6","Birth","1449","Stansfield, West Yorkshire, England, United Kingdom"
"9CX4-GFW","Birth","1430","York, York district, North Yorkshire, England, United Kingdom"
"L293-KYL","Birth","1430","Haggerston Castle, Haggerston, Berwick-Upon-Tweed, Northumberland Unitary authority, Northumberland, England, United Kingdom"
"M1T1-FX4","Birth","1443","Bradford (near Morpeth), Northumberland, England"
"LVN5-WXM","Birth","1447","Choppington, Northumberland, England"
"M4WB-DTV","Birth","1437","Selby, Yorkshire, England"
"G4B5-BQM","Birth","1448","Selby, Yorkshire, England"
"M4WB-69H","Birth","1453","<Of Newcastle, Northumberland, Eng>"
"G62L-M4H","Birth","1457",NA
"L87S-QM2","Birth","1410","Hopton, Derbyshire, England"
"L87S-QM1","Birth","1410","Derbyshire, England"
"GMK5-6RN","Birth","1408","England"
"LZ11-4ZT","Birth","1412","Steeple Bumpstead, Essex, England"
"GF25-B29","Birth","1403","Church Stretton, Shropshire, England"
"GF25-KDW","Birth","1420","Baylham, Suffolk, England, United Kingdom"
"GCPC-CYG","Birth","1422","Somerset, England, United Kingdom"
"GMHZ-B5V","Birth","1426","Hestercombe, Somerset, England, United Kingdom"
"L6LB-DXF","Birth","1414","Whittle le Woods, Lancashire, England"
"LJ5D-WQX","Birth","1416","Bolton, Lancashire, England"
"KFY1-YFZ","Birth","1450","Lancashire, England"
"KFY1-YNQ","Birth","1455","Rainhill, Merseyside, Lancashire, England, United Kingdom"
"K4FS-DMX","Birth","1390","Walton. Lancashire, England"
"KZK5-KWW","Birth","1394","Walton. Lancashire, England"
"GNY1-XVW","Birth","1400","Livesey, Lancashire, England"
"G338-3T9","Birth","1400","Emery Down, Hampshire, England"
"G9PB-4Q9","Birth","1400","France"
"G9WN-8VH","Birth","1402","England"
"G83V-Y3L","Birth","1400","Kinderton, Cheshire, England"
"GQZM-RJL","Birth","1400","Cheshire, England"
"GSQT-D31","Birth","1400","Stafford, Staffordshire, England"
"L6JG-PMW","Birth","1400","Stafford, Staffordshire, England"
"GF5X-2RH","Birth","1410","Sleaford, Lincolnshire, England"
"GF5X-R3J","Birth","1414","Lincolnshire, England"
"LVPD-V6C","Birth","1409","Toddington, Gloucestershire, England"
"LHHT-XYZ","Birth","1416","Aston on Carrant, Gloucestershire, England"
"9CXW-RSC","Birth","1410","Rudhall, Ross on Wye, Herefordshire district, Herefordshire, England, United Kingdom"
"KK1L-8K5","Birth","1408","Horton, Berwick-Upon-Tweed, Northumberland, England, United Kingdom"
"G4KN-WXH","Birth","1420",", , Essex, England, United Kingdom"
"LYRQ-B4Z","Birth","1359","Shrewsbury, , Shropshire, England"
"LYR7-XFL","Birth","1357","Shrewsbury, Shropshire, England"
"G2V2-CT7","Birth","1340","of Weston, Staffordshire, England"
"GLYX-QLG","Birth of Child","1393","Staffordshire, England, United Kingdom"
"LR7C-5X7","Birth","1359","Burford, Shropshire, England"
"LVBJ-GSN","Birth","1365","Weobley, Herefordshire, England"
"GN75-5W5","Birth","1377","Toulouse, 31555, Haute Garonne, Midi-Pyrénées, France"
"GN7R-QFC","Birth","1384","Zaragoza, Zaragoza, Aragón, Spain"
"GFLQ-TQW","Birth","1364","Nancy, Meurthe-Et-Moselle, Lorraine, France"
"GV64-SQX","Birth","1376","Amberg, Bavaria, Germany"
"GQP8-R3P","Birth","1390","Brugge, West-Vlaanderen, Belgium"
"GQP8-B6Y","Birth","1390","France"
"GQPD-H6Y","Birth of Child","1410","France"
"GQPD-WW1","Birth","1390",NA
"GZQ5-4K7","Birth","1400","More, Shropshire, England"
"L8JP-1GV","Birth","1400","England, United Kingdom"
"K69W-1DX","Birth","1400","England, United Kingdom"
"KJWK-YCQ","Birth","1402","England, United Kingdom"
"KZL3-8L7","Birth","1470",NA
"2WJ8-NDF","Birth","1477",NA
"L85S-ZW5","Birth","1360","Ireland"
"G3TH-XSG","Birth","1380","Seal, Kent, England, United Kingdom"
"GNJC-4M9","Birth","1383","Seal, Kent, England, United Kingdom"
"LJG2-RXW","Birth","1394","Wrotham, Kent, England, United Kingdom"
"MGWR-Q8Y","Birth","1400","Wrotham, Kent, England, United Kingdom"
"G6T4-9RC","Birth",NA,"England, United Kingdom"
"G68S-5PP","Birth",NA,"England"
"GLR8-PC1","Birth","1325","Suffolk, England"
"GH3P-TP7","Birth","1350","Little Waldingfield, Suffolk, England"
"G6FK-GBN","Birth","1365","Great Waldingfield, Suffolk, England"
"LYQN-CRH","Birth","1350","England"
"GZYT-7L7","Birth","1350","England"
"K2QS-K61","Birth","1390",NA
"KVLW-ZLR","Birth","1390",NA
"MLGB-39V","Birth","1384","of Stonham,, Suffolk, England"
"GFPC-7HX","Birth of Child","1410","Stonham, Suffolk, England"
"G7WQ-BBP","Birth","1368","Kettrup, Vester Han, Thisted, Danmark"
"MNNY-YYQ","Birth","1378","Minkwitz, Leising, Leipzig, Germany"
"GXVM-T42","Birth","1375","Titchmarsh, Northamptonshire, England"
"L27W-8QW","Birth","1361","Harringworth, Northamptonshire, England"
"LKTT-YK9","Birth","1409","Nürtingen, Königreich Württemberg, Deutsches Reich"
"LTKW-BGM","Birth","1411","Leimen, Heidelberg, Baden-Württemberg, Germany"
"LVH9-GCX","Death",NA,NA
"LVH9-LGZ","Birth","1420",NA
"KZ3L-TBV","Birth","1430","Steinenbronn, Stuttgart, Württemberg."
"K68T-85P","Birth","1434","Nürnberg, Bavaria, Germany"
"G49J-FZZ","Birth","1400","Schönfeld Castle Schönfeld Saxony Germany"
"G49J-FZH","Birth","1430","Schönfeld Castle, Schönfeld, Saxony, Germany"
"G6QF-WKK","Birth","1407","Esthwaite Hall, Hawkshead, Lancashire, England"
"GW6V-S9F","Birth","1410","England"
"GJ63-672","Birth","1405","Greenhead, Colton, Lancashire, England"
"GVJY-BKC","Birth","1408","Lancashire, England"
"LJJW-GW2","Birth","1422","Hull, Yorkshire East Riding, England, United Kingdom"
"G83T-NYN","Birth","1430","Manor, Yorkshire, England"
"GCVH-M9Q","Birth","1398","England"
"G3YW-H9B","Birth","1403","England, United Kingdom"
"G61W-T3G","Birth","1400","Witherslack, Westmorland, England"
"L6BJ-R7P","Birth","1410","Dent, Yorkshire, England"
"GW42-VKX","Birth","1430","Hamesfield, Lancashire, England, United Kingdom"
"G2G7-BYX","Birth","1395",NA
"LCZV-CJB","Birth","1404","Clifton, Nottinghamshire, England, United Kingdom"
"LVMF-264","Birth","1392","Barton upon Irwell, Lancashire, England, United Kingdom"
"KHPK-J6Y","Birth","1446","Walthersdorf, Annaberg, Chemnitz, Sachsen, Germany"
"948R-FQ9","Birth","1450","Walthersdorf, Annaberg, Chemnitz, Sachsen, Germany"
"G61C-CJ5","Birth","1409","Saxony, Germany"
"GN2Q-M8Q","Birth","1405","Germany"
"GGGV-MKQ","Birth","1419","Germany"
"GGGJ-1JL","Birth","1419","Germany"
"L2P5-XL8","Birth","1300","London, Middlesex, England"
"GMBQ-4GM","Birth","1304","London, Middlesex, England"
"LVLW-519","Birth","1297","Hempstead, Essex, England"
"LZLH-L1B","Birth","1305","Hempstead Hall, Essex, England"
"LVLW-T4H","Birth","1321","Cherlton, Oxfordshire, England"
"GXVM-BVB","Birth","1326","Wendlebury, Oxfordshire, England"
"G61D-L69","Birth","1320","Bourton, Oxfordshire, England"
"G45S-NBS","Birth","1320","Bourton, Oxfordshire, England"
"G4MG-W59","Birth","1296","Bridge Sollers, Herefordshire, England"
"L1FY-6JT","Birth","1350","Bridge Sollers, Herefordshire, England"
"LY3Q-GYF","Birth","1297","Ashperton, Herefordshire, England"
"MBS1-XFW","Birth","1313","Wigmore, Herefordshire, England"
"L1Q4-G7V","Birth","1293","Berkeley Castle, Berkeley, Gloucestershire, England"
"LTH9-RKH","Birth","1304","Wigmore Castle, Herefordshire, England"
"GMV8-W5P","Birth","1310",NA
"GMV8-7X9","Birth","1315","Worcester, Worcestershire, England, United Kingdom"
"LTF3-8T1","Birth","1305","Northumberland, England"
"LZ2C-N3F","Birth","1305","Berkeley, Gloucestershire, England"
"G86V-VGJ","Birth","1290","Sessay, Yorkshire, England"
"G652-3KN","Birth","1294","Sessay, Yorkshire, England"
"LBN5-QN8","Birth","1304","South Petherton, Somerset, England"
"GWYV-792","Birth","1311","Shepton Montague, Somerset, England"
"L8BZ-MJB","Birth","1313","Umberleigh, Devon, England"
"GMRB-H63","Birth","1311","Cornwall, England"
"LDKK-WR2","Birth","1291","Wiltshire, England"
"G652-S93","Birth","1296","Littlecott by Wootton Bassett, Wiltshire, England"
"G652-S92","Birth","1301",NA
"G652-7G7","Birth","1315","Long Bredy, Dorset, England"
"LB15-S8T","Birth","1325","Childrey, Berkshire, England"
"GMDD-Y22","Birth","1328","England, United Kingdom"
"GFCF-3VK","Birth","1306","Clearwell, Gloucestershire, England"
"GFCF-3KC","Birth","1313","Mitcheldean, Gloucestershire, England"
"9CHT-HFL","Birth","1340",NA
"9CHT-HFG","Marriage","1362","Europe"
"LHJM-B42","Birth","1282","Abenhall, Westbury-on-Severn, Gloucestershire, England"
"LHJM-YFD","Birth","1289",", GLOUCESTERSHIRE, ENGLAND"
"GMKY-FTQ","Birth","1300","Uley, Gloucestershire, England"
"L261-NVS","Birth","1309","Castle Ashby, Northamptonshire, England"
"LHG3-H55","Birth","1290","Hanham, Gloucestershire, England"
"LVQ5-S89","Birth","1265","Ashington, Somerset, England, United Kingdom"
"KFY3-2ZY","Birth","1340","Leverington, Cambridgeshire, England"
"LK48-1DX","Birth","1328","Fleet, Lincolnshire, England"
"GWRH-22F","Birth","1331","Fleet, Lincolnshire, England"
"GWFT-XCR","Birth","1300","Woodmansterne, Surrey, England"
"KNHX-K29","Birth","1310","Banstead, Reigate and Banstead, Surrey, England, United Kingdom"
