"fid","type","year","place"
"G3Y6-M2T","Birth","1325","Briercliffe-with-Extwistle, Lancashire, England"
"G2FM-K99","Birth","1299","Briercliffe upon Hill,Lancashire,England."
"G6GK-RZC","Birth","1300","Briercliffe, Lancashire, England"
"G7HM-G3C","Birth","1299","Willerby, Yorkshire, England"
"GZKN-SPW","Birth","1305","Lincoln, Lincolnshire, England"
"G7HM-LJH","Birth","1310","Otteby Manor, Otteby, Lancashire, England"
"G83T-5MS","Birth","1364","Bedfordshire, England"
"LLHG-NPX","Birth","1357","Herefordshire, England"
"LBJQ-HKK","Birth","1340","England"
"LTJJ-RVQ","Birth","1300","Delwyne, Herefordshire, England"
"9MVT-R6H","Birth","1313","Dilwyn, Hertfordshire, England"
"L2RK-LWY","Marriage","1192","Europe"
"L2RK-L4D","Marriage","1192","Europe"
"LBHN-SFS","Birth","1245","Dalry, Ayrshire, Scotland"
"LBHN-MZ5","Birth","1240","Dalry, Ayrshire, Scotland"
"L6SW-XDV","Birth","1288","Airaines, Somme, Picardie, France"
"GFP5-BD3","Birth","1292","Amiens, Somme, Hauts-de-France, France"
"KC51-BHW","Birth","1300","Renty, Pas-de-Calais, Hauts-de-France, Frankrijk"
"9CC3-MXM","Birth","1302","Villeparisis, Seine-et-Marne, Île-de-France, France"
"94T6-61J","Birth","1327","Of, Nancy, Meurthe-Et-Moselle, France"
"G9TF-LQ2","Birth","1330","Nancy, Meurthe-et-Moselle, Lorraine, France"
"G6H3-H72","Birth","1342","Harcourt, Eure, Normandie, France"
"GJM1-6JF","Birth","1342","Paris, Île-de-France, France"
"G6Y7-NZS","Birth","1340","Argentan, Orne, Normandie, França"
"L13K-BZK","Birth","1345","Argentan-Est, Argentan, Orne, Basse-Normandie, France"
"G81X-8FJ","Birth","1340","Ligny-en-Barrois, Meuse, Grand Est, France"
"GXSR-PNK","Birth","1335","Saint-Pol-sur-Ternoise, Pas-de-Calais, Hauts-de-France, France"
"GHGR-Z9Y","Birth","1340","Silly, Hainaut, Belgium"
"GHGR-CFM","Birth","1340","Bassily, Hainaut, Belgium"
"G4BY-FY6","Birth","1295","Andria, Provincia di Barletta - Andria - Trani, Puglia, Italy"
"G7GF-74K","Birth","1300","Naples, Kingdom of Naples"
"GHTP-ZRQ","Birth","1331","Kingdom of Naples"
"G4LJ-WKB","Birth","1322","Les Baux-de-Provence, Bouches-du-Rhône, France"
"G9BM-V1P","Birth","1317","Lokeren, Flandre Orientale, Belgium"
"GHFW-H2Y","Birth","1329","Boves, Somme, Picardie, France"
"GXQV-QLD","Birth","1333","Ghistelles"
"GN72-ZG5","Birth","1363","Montbélard, Doubs, Franche-Comté, France"
"GHKT-PZH","Birth","1305","Châteaubriant, Châteaubriant, Loire-Atlantique, Pays de la Loire, France"
"L4Y3-WXG","Birth","1280",NA
"G4Y2-QJ9","Birth","1310","Fiennes, Pas-De-Calais, France"
"MNH9-2SS","Birth","1322","Crécy-en-Ponthieu, Abbeville, Somme, Hauts-de-France, France"
"KCZ9-BBK","Birth","1362","of Cernon, Normandy, France"
"LKW9-V8Y","Birth","1304","Fiennes, Pas-de-Calais, Hauts-de-France, France"
"KLL4-ZFS","Birth","1345","Fiennes, Pas-de-Calais, Hauts-de-France, France"
"LC34-1K1","Birth","1335","Fressin, Pas de Calais, Hauts-de-France, France"
"LC3H-9N1","Birth","1351","Haverskerque, Nord, Hauts-de-France, France"
"KLL4-HPB","Birth","1325","France"
"KLL4-H59","Birth","1345",NA
"KLL4-H53","Birth","1345",NA
"GDC2-Q2M","Birth","1328","Nerac, Lot-Et-Garonne, France"
"GJM1-1S1","Birth","1344","Auvergne, France"
"GS55-PC3","Birth","1330","Sully-sur-Loire,45315,Loiret,Centre-Val de Loire,FRANCE,"
"GVQR-7CP","Birth","1326","Pierrepont-sur-Avre,80625,Somme,Hauts-de-France,France,"
"G8HJ-135","Birth","1333",NA
"GD38-MLT","Birth","1341","France"
"LKXW-19S","Birth","1340","Maisons du Bois Lièvremont, Doubs, Bourgogne-Franche-Comté, France"
"L8W4-LD4","Birth","1346","Pontoise, Val-d'Oise, Île-de-France, France"
"L6KV-9HP","Birth","1324","Rohan, Morbihan, Brittany"
"GN7R-38J","Birth","1294","Morbihan, Bretagne, France"
"GDNN-QZY","Birth","1295","Richmond, Yorkshire, Angleterre"
"LTX9-LNC","Birth","1332","Évreux, Eure, Normandie, France"
"LTX9-RHS","Birth","1343","Châteauneuf-sur-Loire,45110,Loiret,Centre,FRANCE,"
"LK45-VDV","Birth","1298","Châtillon-sur-Marne, Reims, Marne, Champagne-Ardenne, France"
"273M-XKX","Birth","1295","Fontainebleau, Seine-et-Marne, Ile-de-France, France."
"LXQL-2NF","Birth","1287","Bretagne, Normandy, France"
"G2GG-R7P","Birth","1290","Avaugour, NOrmandy, France"
"GZGD-R4Q","Birth","1300","Clisson, Loire-Atlantique, Pays de la Loire, France"
"LDW4-V6Z","Birth","1300","Belleville-sur-Vie, Vendée, Pays de la Loire, France"
"LVS6-WZG","Birth","1300","Laval, Mayenne, Pays de la Loire, France"
"GX1T-YM9","Birth","1295","Bretagne, France"
"G7WW-F3Q","Birth","1325","Olliergues, Puy-de-Dôme, Auvergne-Rhône-Alpes, France"
"LVVQ-YHY","Birth","1335","Rosiers-d'Égletons, Ussel, Corrèze, Nouvelle-Aquitaine, France"
"G7WW-41B","Birth","1319","Boulogne-sur-Mer-Sud, Boulogne-sur-Mer, Pas-de-Calais, Nord-Pas-de-Calais, France"
"G4YL-8FY","Birth","1350",NA
"LWF4-B9D","Birth","1335","Château de Bord-Peschin, Doyet, Allier, Auvergne-Rhône-Alpes, France"
"LRXZ-PNL","Birth","1340",", Nord, Hauts-de-France, France"
"9CHC-82T","Birth","1342","Berry,Châtillon-sur-Cher, Centre-Val de Loire, France"
"LRK5-KPX","Birth","1355","Maligny, Auxerre, Yonne,Bourgogne-Franche-Comté, France"
"KL6N-YMS","Death",NA,NA
"G6TV-DHF","Birth","1330",NA
"G6TW-LTV","Birth","1334","of La Ferta, Jura, France"
"KLL4-HSM","Birth","1325","France"
"KLL4-HSS","Birth","1342","France"
"LYCJ-Q3C","Birth","1318","Schorisse, East Flanders, Belgium"
"LYCG-3TH","Birth","1326","Liedekerke, Brabant Wallon, Belgium"
"GX7F-3XZ","Birth","1338","France"
"G73L-LQ4","Birth","1335","France"
"GGFV-8PS","Birth of Child","1370","France"
"GGJ7-PS7","Birth of Child","1370","France"
"GLDW-76Q","Birth","1330","France"
"GLDW-QZF","Marriage","1360","Josselin, Morbihan, Bretagne, Frankreich"
"GDR1-1JR","Birth","1355","France"
"GNQ1-QTC","Death of Parent","1369",NA
"LDM6-VG9","Birth","1362","Preures, Pas-de-Calais, Nord-Pas-de-Calais, France"
"LDM6-VPC","Birth","1372","Pas-de-Calais, Nord-Pas-de-Calais, Frankrijk"
"LVSQ-L9S","Birth","1330",NA
"LK5T-FKM","Birth","1340",NA
"GJNR-LZ6","Birth","1355","Schorisse, , , Oost-Vlaanderen, België"
"GJNR-LR3","Birth","1360","Bergen op Zoom, , , Noord-Brabant, Nederland"
"GGFV-THC","Birth","1288",NA
"9HCL-159","Birth","1267",NA
"G442-C34","Birth","1300",NA
"GJTL-P6M","Birth","1310",NA
"9CHC-X2C","Birth","1349",NA
"9CHC-X2K","Birth","1350",NA
"KLLD-NR4","Birth","1345","Verchin,62310,Pas-de-Calais,Nord-Pas-de-Calais,France"
"GZR9-9HP","Birth","1360","Bassily, Hainaut, Belgium"
"LH3C-FHL","Birth","1330","France"
"LH3C-F86","Birth","1344","Saint-Crépin-aux-Bois, , Picardie, France"
"L4HK-MJ7","Birth","1345","Châteauvillain, Haute-Marne, Grand Est, France"
"L4HK-MKB","Birth","1353","Grancey-le-Château-Neuvelle, Côte-d'Or, Bourgogne-Franche-Comté, France"
"94T6-KQB","Birth","1306","Lallaing, 59327, Nord, Nord-Pas-de-Calais, France"
"G461-5HL","Birth","1308","Montigny-en-Ostrevent, Hauts de France, Nord, France"
"KJP2-Y36","Birth","1316","Cambron-Casteau, Hainaut, Belgium"
"GX4W-88G","Birth","1340",NA
"GXJ9-9QP","Birth","1340","Roye, Somme, Hauts-de-France, France"
"GXJM-YRT","Birth","1352","Roye, Somme, Hauts-de-France, France"
"L11Q-GZC","Birth","1360","Kingdom of Scotland"
"GJP9-RHQ","Birth","1345","Duntreath, Strathblane, Stirlingshire, Scotland"
"GK53-4DH","Birth of Child","1390","Culloden, Nairnshire, Scotland"
"LYQP-KR6","Birth","1352","Dunnyveg, Argyll, Scotland"
"GLK2-JTZ","Birth","1370","Seven Glens, Antrim, Ireland"
"GWDK-4FX","Birth","1370","Renfrewshire, Scotland"
"G23L-JJC","Birth","1372","Renfrewshire, Strathclyde, Scotland, United Kingdom"
"GDX8-5QZ","Birth","1362","Cathcart, Renfrewshire, Scotland, United Kingdom"
"27SB-RMR","Birth","1377","Pollok, Strathclyde, Scotland"
"GWWP-8NC","Birth","1381","Toward Cowal, Argyll, Scotland"
"GVM7-9FB","Birth","1380",NA
"G6SW-ZH8","Birth","1355","Craignish, Argyll, Scotland"
"LCM7-V1Q","Birth","1375","Craignish Castle, Argyll, Scotland, United Kingdom"
"GV79-RJ7","Birth","1355","Rumonoch, Paisley, Renfrewshire, Scotland"
"KLFZ-BCH","Birth","1350","Rumanoch, Paisley, Renfrewshire, Scotland"
"GSRY-1NM","Birth","1350","Dumbarton, Dunbartonshire, Scotland"
"GNFJ-GYK","Birth","1360","Luss, Dunbartonshire, Scotland"
"GG86-533","Birth","1357","Closeburn, Dumfriesshire, Scotland"
"GD22-QHP","Birth","1270","South Galson, Ross-shire, Scotland"
"GKHC-CD5","Birth","1270",NA
"GV32-Y4Y","Birth","1260","Dundas, West Lothian, Scotland"
"G2XZ-RW2","Birth of Child","1294","Corstorphine, Midlothian, Scotland"
"GQPD-SJ1","Birth","1295","Scotland"
"GKJK-FND","Birth","1305","Crichton, Midlothian, Scotland"
"GKVC-VJG","Birth","1308","Crichton Castle, Crichton, Midlothian, Scotland"
"LTC3-C4R","Birth","1320","Greenock, Renfrewshire, Scotland"
"GVDG-77N","Birth","1335","Greenock West, Renfrewshire, Scotland"
"G4LF-85P","Birth","1360","Scotland"
"G61H-GPV","Birth","1375","Scotland"
"G61Z-H9L","Birth","1370","Scotland, United Kingdom"
"G9V7-D5D","Birth","1345","Loudoun Castle, Ayrshire, Scotland"
"G9V7-WWC","Birth","1345","Kilbirnie, Ayrshire, Scotland"
"GLRQ-CKZ","Death",NA,NA
"GLRQ-ZW9","Death",NA,NA
"GLM1-87X","Birth","1377","Craigie, Ayrshire, Scotland"
"G8SV-6XH","Birth","1375","Dumfriesshire, Scotland"
"GKHP-KDP","Birth","1387","Colquhoun, Dunbartonshire, Scotland"
"GKHP-3L8","Birth","1390","Dumbarton, Dunbartonshire, Scotland"
"G4F6-ZHR","Birth","1320","Ayrshire, Scotland"
"G4F6-ZCQ","Birth","1320","Scotland"
"G8LZ-RYN","Birth","1340",NA
"G8LZ-PRJ","Birth","1340",NA
"M4F7-6GC","Birth","1295","Hartfield, Sussex, England"
"GK2D-BJ2","Birth","1134","Ireland"
"GGJC-PCH","Birth","1140","England"
"99QR-ZZN","Birth","1175","Desmond, Munster, Ireland"
"2MGJ-ZK4","Birth","1239","Desmond, Kerry, Munster, Ireland"
"L844-Q4N","Birth","1244","Desmond, Kerry, Munster, Ireland"
"GHZK-5VN","Birth","1255","Kerry, Ireland"
"GFWG-8R4","Birth","1260","Desmond, Kerry, Munster, Ireland"
"LY2Z-91M","Birth","1250","Athy, County Kildare, Ireland"
"G2PS-ZRW","Birth","1255","Banada, County Sligo, Ireland"
"GVSZ-2W1","Birth","1270","Kilcullen, County Kildare, Ireland"
"LKXD-VDJ","Birth","1331","Kildare, Leinster, Ireland, United Kingdom"
"LKXD-VDB","Birth","1336","Ireland, United Kingdom"
"GQLP-M8Y","Birth","1265","Ireland"
"G4YN-TTC","Birth","1270","Leinster Province, Ireland, United Kingdom"
"LCVS-R7B","Birth","1401","Arragh More, Tipperary, Munster, Ireland"
"LCVS-RW8","Birth","1410","Ormond, Tipperary, Munster, Ireland"
"9HKV-GV8","Death",NA,NA
"M9Y6-J3Z","Birth","1319","Ireland"
"K8CP-ZMZ","Birth","1320","Ireland"
"L4WN-M1M","Birth","1300","County Meath, Ireland"
"L4WN-9M1","Birth","1304","Of Kilbridge, West Meath, Ireland"
"LHZK-76Q","Birth","1303","Preston, Northumberland, England"
"GMCL-68N","Birth","1310","Preston, Tynemouth, Northumberland, England"
"KG98-MSN","Birth","1310","Drimnagh, Dublin, Ireland"
"G4P3-6DH","Birth","1310","of Kilkenny, County Kilkenny, Ireland"
"KLYH-SPW","Birth","1284","Skreene, Meath, Ireland"
"G6F3-XXT","Birth","1290","Ireland"
"LR88-397","Birth","1294","Belfast, County Antrim, Ireland"
"G3WH-JYH","Birth","1288","Birmingham, Warwickshire"
"GFKQ-9T3","Birth","1270","England"
"GFK3-P59","Birth","1265","England"
"KCW2-PBP","Birth","1294","Preston, Lancashire, England"
"K45L-Y8W","Birth","1298",NA
"GNG1-SS2","Birth","1266","France"
"GNG1-WRF","Birth","1250","Dublin, Ireland"
"GNG1-3GZ","Birth","1252","Tunbridge Castle, Kent, England"
"GDNZ-DXY","Birth","1250","Lanton, Lancashire, England"
"KG9S-75S","Birth","1276","England"
"GX1C-K8W","Birth","1280","England"
"G8S1-H4B","Birth","1270",NA
"LZ61-TJN","Birth","1274","Bewley, County Kilkenny, Ireland"
"GNBS-19T","Birth",NA,"Ireland"
"LHKM-KYJ","Birth","1271","Gerrardstown, County Meath, Ireland"
"LHKM-KYG","Birth","1269","Athy, County Kildare, Ireland"
"LZJQ-WKL","Birth","1273","Logloth (now Ballyloughloe),Meath,Ireland"
"LZJQ-W2X","Birth","1277","Of, Killeen, Meath, Ireland"
"LZJG-D9S","Birth","1276","Harringworth, Northamptonshire, , England"
"LZKS-JGM","Birth","1280","Weston-in-Arden, Warwickshire, England"
"G228-JVX","Birth","1267","Redbourn, Hertfordshire, England"
"G8GP-B4G","Birth","1267","Redbourn, Hertfordshire, England"
"LBJC-C2N","Birth","1255","Helmsley, Yorkshire, England"
"LBJH-YGT","Birth","1261","Freiston, Lincolnshire, England"
"LZL4-C4H","Birth","1195","Shanid Castle, County Limerick, Ireland"
"GWKC-HYC","Birth","1195","Ireland"
"L5G9-LVZ","Birth","1195","MANORBIER CASTLE, Pembrokeshire, Wales"
"LVD6-5XH","Birth","1205","Ireland"
"L1BT-6L6","Birth","1218","Berkeley, Gloucestershire, England"
"LTBN-JC4","Birth","1225","Chilham Castle, Chilham, Kent, England"
"L8PJ-FJ6","Birth","1193","Tutbury, Staffordshire, England"
"GFXR-W5B","Birth","1218","Winchester, Hampshire, England"
"G3M2-XQT","Birth","1220",NA
"GH1L-PN6","Birth","1220",NA
"KJW1-JC7","Birth","1235","Listowel, County Kerry, Ireland"
"LCJ7-K48","Birth","1240","Of Ireland"
"LT84-J6L","Birth","1245","Killaloe, Clare, Munster, Ireland"
"GK4M-B4G","Birth","1255","Ireland"
"G83B-ZN5","Birth","1242","Arklow Castle, County Wicklow, Ireland"
"LD91-QNP","Birth","1304","Knaresborough Castle,, Yorkshire, England"
"L23G-MWL","Birth","1248","Essex, England"
"L5ZK-5FX","Birth","1250","Essex, England"
"LYWX-CBR","Birth","1239","Westminster Palace, Westminster, Middlesex, England"
"9CQX-DXX","Birth","1240","Burgos, Castilla y León, Spain"
"G2QQ-WVZ","Birth","1223","Nocton, Lincolnshire, England"
"GKHP-778","Birth","1240","Mitford, Northumberland, England"
"G6MD-FVW","Birth","1250","West Ayton, Yorkshire, England"
"GHL1-QHL","Birth","1258","Goxhill, Lincolnshire, England"
"GSWF-F4N","Birth","1230","Galway, County Galway, Ireland"
"G2PW-JCY","Birth","1234","Connaught, Ireland"
"GVSF-8XL","Birth","1225","Guînes, Pas-de-Calais, Hauts-de-France, France"
"GVSF-J68","Birth","1225","Coucy-le-Château-Auffrique, Aisne, Picardie, France"
"9SWV-BT2","Birth","1260","Ulster Plantation, Ulster, Ireland"
"9SWV-B54","Birth","1270","County Galway, Ireland"
"94NC-Z9S","Birth","1265","Ireland"
"GKP9-147","Birth","1267","Thomond, County Clare, Ireland"
"LHYG-P92","Birth","1255","Flamstead, Hertfordshire, England"
"LHKW-ZZ2","Birth of Child","1276","Thornby, Northamptonshire, England"
"LH91-DX5","Birth","1256","Dublin, Dublin, Ireland"
"LY9D-D6K","Birth","1262","Lusignan, Vienne, Poitou-Charentes, France"
"KLQ3-7CW","Birth of Child","1220",NA
"GK5B-VSL","Birth","1255","Wales"
"L78X-PFZ","Birth","1230","Cork, County Cork, Ireland"
"K2YV-H6J","Birth","1234","Of,, Cork, Ireland"
"GNWR-DRB","Birth","1235","Cogan, Glamorgan, Wales"
"LHMS-2W7","Birth","1205","Ireland"
"M1XN-SBD","Birth","1209","Ireland"
"LYVR-7WS","Death","1329",NA
"L1P1-KZN","Birth","1270","Ireland"
"GMRV-VTQ","Birth","1325","Devon, England, United Kingdom"
"GLKD-8KC","Birth","1330","Devon, England"
"GX59-818","Birth","1348","Sjælland, Denmark"
"GX59-G54","Birth","1348","Sjælland, Denmark"
"G43H-GQZ","Birth","1285","Hele, Devon, England"
"G2L7-G6D","Birth","1285","Devon, England"
"LTF7-K5M","Birth","1346","Devon, England, United Kingdom"
"GKHJ-G3Y","Birth","1350","Devon, England"
"LHHP-H88","Birth","1338","Hole, Devon, England"
"G63H-XC7","Birth","1348","Hole, Devon, England"
"LVZD-15G","Birth","1355","Devon, England"
"MDG8-1SX","Birth","1282","of Devonshire, England"
"G2Y2-G35","Birth","1286","Devon, England, United Kingdom"
"MMJG-DJD","Birth","1299","Baron, Devonshre, England"
"LHTY-S2V","Birth","1295","Devon, England"
"GST1-LLH","Birth","1284","Up Holland, Lancashire, England"
"L5YG-6Q5","Birth","1286","Lancaster, Lancashire, England"
"LKMB-635","Birth","1350","Timperley, Cheshire, England"
"LKMB-6QD","Birth","1355","Timperley, Cheshire, England"
"LZ6G-LKG","Birth","1330","Knoptoft, Leicestershire, England"
"LCTF-3B7","Birth","1343","Blaby, Leicestershire, England"
"G7FN-171","Birth","1303","France"
"G64P-GZJ","Birth","1306","France / England"
"GMM2-6YY","Birth","1292","Byam, Nord-Pas-de-Calais, France"
"GMM2-9F9","Birth","1328","Lincolnshire, England"
"LKKM-W8V","Birth","1316","Frampton, Lincolnshire, England, United Kingdom"
"L4BD-628","Birth","1318","Harrington, Cumberland, England"
"LZTW-T9K","Birth","1314","Harrington, Lincolnshire, England"
"L14Q-NP3","Birth","1318","Harrington, Lincolnshire, England"
"MS21-Z3B","Birth","1310","Burgh on Bain, Lincolnshire, England"
"LYVK-H6M","Birth","1312","Burgh On Bain, Lincolnshire, England"
"L1VW-4YT","Birth","1272","Oldenburg, Niedersachsen, Deutschland"
"G784-FBL","Birth","1264","Diepholz, Diepholz, Hannover, Preußen, Deutschland"
"LDQL-BY2","Birth","1275","Plön Gemeindefreies Gebiet, Plön, Schleswig-Holstein, Prussia, Germany"
"G6HN-5ZZ","Birth","1287","Wittenburg, Wittenburg, Mecklenburg-Schwerin, Germany"
"LD8X-YPH","Birth","1306","Sachsen, Tyskland, Hohnstein, Sachsen, Deutschland(HRR)"
"GZQJ-3JC","Birth","1299","Rendsburg, Rendsburg-Eckernförde, Schleswig-Holstein, Germany"
"LHT3-WB8","Birth","1304","Göttingen, Hanover, Prussia, Germany"
"LZRT-BMX","Birth","1303","Brandenburg, Brandenburg, Deutschland"
"9CW5-5DW","Birth","1293","Rendsburg, Schleswig-Holstein, Prussia, Germany"
"GZLC-ZC7","Birth","1295","Parchim, Mecklenburg-Schwerin, Germany"
"K1TD-YWK","Birth","1318","Schwerin, Schloss Schwerin, Mecklenburg-Vorpommern, Deutschland"
"LZL7-4W4","Birth","1317","Stockholm, Sverige"
"GDS7-XH5","Birth","1291","Bernburg, Anhalt, Prussia, Germany"
"G31N-7B9","Birth","1309","Wittenberg, Sachsen, Prussia"
"GXLL-9SJ","Birth","1310","Nuremberg, Bavaria, Germany"
"GL2D-D97","Birth","1315",NA
"GDZM-YT9","Birth","1310","Gotha, Thuringia, Germany"
"LXMY-X62","Birth","1313","Bayern, Heiliges Römisches Reich"
"LVFJ-MC6","Birth","1313","Munich, Bavaria, Germany"
"LVGY-T4P","Birth","1310","Palermo, Palermo, Sicily, Italy"
"GDCH-MYZ","Birth","1284","Wittenberg, Hzgt  Sachsen, HRR"
"GZKV-B4F","Birth","1314","Lindow-Ruppin, Brandenburg, Germany"
"GLK2-P8M","Birth","1325","Monza, Milan, Lombardy, Italy"
"G3WH-TD5","Birth","1334","Öttingen, Schwaben, Bavaria, Germany"
"LX9Y-G2G","Birth","1318","Of Legnica,Wroclaw,Poland"
"GW9B-JJG","Birth","1325","Cieszyn, Katowickiego, Poland"
"27SB-KNC","Birth","1319","Zielona Góra, Lodzkie, Poland"
"GLL8-S4B","Birth","1324","Warszawa, Mazowieckie, Poland"
"LR81-9V7","Birth","1298","Habsburg, Aargau, Schweiz"
"L89M-KJM","Birth","1310","Pfirt, Haut-Rhin, Elsaß, Frankreich"
"GG9C-62M","Birth","1320",NA
"GG9C-NPT","Birth","1319",NA
"LZKZ-4N9","Birth","1296","Vilnius, Vilniaus, Lithuania"
"LKXB-P7H","Birth","1325","Pskov, gorod Pskov, Pskov Oblast, Russia"
"GX61-1YL","Birth","1317","Gorz, Gorz Gradisca, Austria"
"GJSV-XQS","Birth","1322","Greifenberg, Brandenburg Preussen, Gryfice, Cryfice County, West Pomeranian, Vopvodeship, Poland"
"G6H6-RMH","Birth","1288","Milano, Milano, Lombardia, Italie"
"G2HH-JJH","Birth","1290","Genova, Provincia di Genova, Liguria, Italy"
"GDC9-V1L","Birth","1308",NA
"GDC9-V6F","Birth","1304","Verona, Veneto, Italy"
"LYDW-K2P","Birth","1297","Osterode, Grubenhagen, Duchy of Brunswick-Lüneburg"
"2776-S7R","Birth","1315","Polle, Holzminden, Niedersachsen, Deutschland"
"M4LW-P9Z","Birth","1305","Göttingen, Hanover, Prussia, Germany"
"G6HJ-MHT","Birth","1323","Marburg (Hessen-Nassau) D"
"GL2D-3JM","Birth","1348","Jülich, , , Holy Roman Empire"
"GL2D-3F1","Birth","1346","Palatinate, Holy Roman Empire"
"LBK9-GZG","Birth","1298","Sodington, Worcestershire, England"
"LD8X-5FM","Birth","1307","Hatch Beauchamp, Somerset, England"
"MFL3-WN7","Birth","1330","Shropshire, England"
"LK7G-CS8","Birth","1333","Whitchurch, Shropshire, England"
"GK43-PBN","Birth","1336","Croft Castle, Herefordshire, England, United Kingdom"
"GWNH-XND","Birth","1346","Haviock, England, United Kingdom"
"GDDB-RV2","Birth","1349","Herefordshire, England"
"LLWF-47B","Birth","1350","Surrey, England"
"LRML-3QZ","Birth",NA,"of Pooley Hall, Warwickshire, England"
"GVSD-4JW","Birth","1310","Astley, Warwickshire, England"
"GD3G-9BS","Birth","1200","England"
"GJXD-3PP","Birth","1215","Warwick, England"
"GDS8-MVC","Birth","1189","Harvorough Magna, Warwickshire, England"
"MRG9-J2Y","Birth","1216","Pirton, Herefordshire, England"
"G694-169","Birth","1215","England"
"LZ86-TCZ","Birth","1176","England"
"KNQB-2Q2","Birth","1187","Amesbury, Wiltshire, England"
"L1R3-2LP","Birth","1350","Findern Manor, Findern, South Derbyshire district, Derbyshire, England, United Kingdom"
"L1R3-Z1R","Birth","1353","Willington, South Derbyshire district, Derbyshire, England, United Kingdom"
"L7FG-3F8","Birth","1332","Felton, Northumberland, England"
"LVW1-THX","Birth","1336","Groby, Leicestershire, England"
"G21X-TPS","Birth","1341","Harringworth, Northamptonshire, England, United Kingdom"
"G21X-5Q1","Birth","1341","Boughton, Northamptonshire, England"
"LDLL-8HQ","Birth","1302","England"
"GXHL-T63","Birth","1363","Farnley, Yorkshire, England"
"G7CB-SZF","Birth","1365","Farnley, Yorkshire, England"
"GSYQ-5ZY","Birth","1380","Aske, Yorkshire, England"
"GZY1-WNM","Birth","1310","Wiverton, Nottinghamshire, England"
"LYCD-CZN","Birth","1312","Wiverton, Nottinghamshire, England"
"G832-MBC","Birth","1335","Wiverton, Nottinghamshire, England"
"LTRW-N3F","Birth","1334",NA
"GNQH-STW","Birth","1307","Colmworth, Bedfordshire, England"
"GCSW-1MH","Birth","1311","Hampden, Buckinghamshire, England"
"G3CV-VJ5","Birth","1312","Kirk Langley, Derbyshire, England"
"GHMZ-4J9","Birth","1322","Seaborough, Dorset, England"
"LB9L-KLC","Marriage","1372","Seaborough, Dorset, England"
"G7SQ-ZNP","Birth","1355","Somerset, England"
"G6TD-WY2","Birth","1357","England"
"GXVP-6PG","Birth","1357","England"
"G9YM-YBR","Birth","1360","Ivychurch, Kent, England"
"GD44-T5M","Birth","1360","Ivychurch, Kent, England, United Kingdom"
"G8BM-GDX","Death",NA,NA
"G3JS-B6X","Birth","1375","Leighton by Neston, Cheshire, England"
"LYYX-7B7","Birth","1375","Cheshire, England"
"LBD9-LDD","Birth","1360","Featherstone Castle, Featherstone, Northumberland, England"
"L2LS-31N","Birth","1362","West Ward, Westmorland, England"
"GQMN-1XY","Birth","1364","Whitfield, Northumberland, England"
"G8J1-ZYN","Birth","1369","Northumberland, England"
"LT8C-89Z","Birth","1357","Kirkby Bellars, Leicestershire, England"
"GQBP-MFQ","Birth","1358","Raby Castle, Durham, England"
"LHW6-FF5","Birth","1349","Rotherfield, Sussex,, England"
"MCQV-QTW","Birth","1347","Haversham, Buckinghamshire, England"
"9ZHM-QKC","Birth","1350","Dennington, Suffolk, England"
"KGMZ-3W8","Birth","1355","England"
"G7ZS-TYC","Birth","1369","Lindsey, Lincolnshire, England"
"GFJL-YY5","Birth","1363","Tattershall, Lincolnshire, England"
"GD8S-79F","Birth","1271","Bracewell, Wensley, York, England"
"GN8J-W4J","Birth","1298","Youlton, Yorkshire, England"
"MRDB-GXL","Birth","1276","Stanford Wasseburne, Worcestershire, England"
"MTMV-WFN","Birth","1280",NA
"LY5R-CDT","Birth","1280","Upper Hanley, Worcestershire, England"
"G2Q4-HF6","Birth","1282","Upper Hanley, Worcestershire, England, United Kingdom"
"GNXJ-TK5","Birth","1224","Whitley, England"
"LTYK-LGH","Birth","1228","Wichenford, Worcestershire, England"
"LH3J-4LF","Birth","1280","Worcestershire, England, United Kingdom"
"GQW4-YF9","Birth","1314","Blithfield, Staffordshire, England"
"LTH7-GNS","Birth","1315","Ranton, Staffordshire, England"
"GK39-SQB","Birth","1293","Blithfield, Staffordshire, England"
"GNC3-QMT","Birth","1297","Blithfield, Staffordshire, England"
"L198-YWK","Birth","1314","Kirkby Mallory, Leicestershire, England"
"LVRQ-PR9","Birth","1318","Kirkby Mallory, Leicestershire, England"
"9H51-K3V","Birth","1310","Wakefield, Berkshire, England"
"KC9N-ZC2","Birth","1312","Tonbridge, Kent, England"
"L43J-F5C","Birth","1310","Thurton, Norfolk, England"
"KHPB-24K","Birth","1319","Thurton, Norfolk, England"
"LV8T-XG3","Birth","1350","Hales, Norfolk, England"
"LV8T-XP8","Birth","1355","Hales, Norfolk, England"
"LL4W-GFD","Birth","1310","Kerlouan, Finistère, Brittany, France"
"GX91-TGH","Birth","1320","Buckinghamshire, England"
"2Z3J-8TB","Birth","1345","Yardly, Worcestershire, England, United Kingdom"
"GLK2-VBL","Birth","1345","Worcester, Worcestershire, England, United Kingdom"
"G48G-KK9","Birth","1290","Yorkshire, England, United Kingdom"
"GGPQ-1YY","Birth of Child","1310","Yorkshire, England, United Kingdom"
"GH5N-F2Q","Birth of Child","1310","Midlem, Roxburghshire, Scotland, United Kingdom"
