"fid","type","year","place"
"GKQC-Z7Q","Birth","1076","Orkney, Scotland"
"GGCK-Y5D","Birth","1127","Throckmorton,Worcestershire,England."
"LDHC-Q8H","Birth","1110","Throckmorton, Worcestershire, England"
"G3T6-FY1","Birth",NA,"Warwickshire, England"
"G8JM-52L","Birth","1113","Weston under Lizard, Staffordshire, England"
"G8JM-GK4","Birth","1115","Newton, Staffordshire, England"
"GLMT-3NC","Birth","1125",",Staffordshire,England."
"LYKM-423","Birth","1124","Horsley, Surrey, England"
"LZ82-RV1","Birth","1126","Devonshire, England"
"L5T4-8VT","Birth","1125","Guildford, Surrey, England"
"LYKM-HPC","Birth","1129","Surrey, England"
"GZ5X-P8Y","Birth","1128","Naford Manor; Birmingham, Worcestershire, England"
"LVJM-XHS","Birth","1131","Of Besford, Worcestershire, England"
"94N8-7HN","Birth","1133","Willey, Shropshire, England"
"94N8-Q1H","Birth","1135","of Willey, Shropshire, England"
"GZVP-VF1","Birth",NA,"Kenley, Shropshire, England"
"KHFX-JF2","Birth","1120",",Wattlesborough,Shropshire,England"
"G6P6-TMQ","Birth","1140","Wattlesborough, Shropshire, England"
"LHNZ-YT2","Birth","1130","Hadley, Shropshire, England"
"LY7C-12X","Birth",NA,"Great Dawley,"
"GW32-1MY","Death",NA,NA
"GW32-Y63","Death",NA,NA
"L42P-KGF","Birth","1115","England"
"GXFP-6K8","Marriage","1144","England"
"G2ND-CS6","Birth","1090","Warwickshire, England"
"G26C-48Q","Birth","1100","England"
"GHHJ-QTS","Birth","1123","Fritwell, Oxfordshire, England"
"GS6K-5LV","Birth","1123","Deddington, Oxfordshire, England"
"LW1M-5VG","Birth","1105","Elmley Castle, Worcestershire, England"
"GGW2-GBS","Birth","1116","of, Bramber, Sussex, England"
"GL67-TZC","Birth","1105","Isleworth, Middlesex, England"
"93NB-V5N","Birth","1098","Daventry, Northamptonshire, England"
"LC7G-W7L","Birth","1121","Leicestershire, England"
"L1Z8-NLY","Birth","1046","Denneville, Manche, Normandy, France"
"L7TR-PHR","Birth","1080","Normandy, France"
"LZXN-K7L","Birth","1048","Valognes, Manche, Basse-Normandie, France"
"G95Q-XJK","Birth","1052","Ryes, Calvados, Normandy, France"
"G6KB-LT8","Birth","1080","England"
"G6KB-LTF","Birth","1078","England"
"LHGB-7CR","Birth","1078",NA
"LHJQ-DWR","Birth","1104","CHESHIRE, ENGLAND"
"GVNS-MST","Birth","1080","Suffolk, England"
"GGL1-B6W","Birth","1080","England"
"GFGQ-SK2","Birth","1070","Parham, Suffolk, England"
"G74V-2J9","Birth","1070","Edwardstone, Suffolk, England"
"GZQT-GT1","Birth","1122","Astley, Warwickshire, England"
"GLJH-XBF","Birth","1130","Gloucester, Gloucestershire, England"
"G7WD-5C9","Birth","1148","Lilbourne Castle, Northamptonshire, England"
"93VK-9VZ","Birth","1103","England"
"LYVW-R2L","Birth","1130","Bois-Arnault, Eure, Upper Normandy, France"
"GZQ1-VQR","Birth","1131","Thorpe Arnold, Leicestershire, England, United Kingdom"
"G29M-CWH","Birth","1105","Little Houghton, Northamptonshire, England"
"G319-QWC","Birth","1100","England"
"L4Q8-GYR","Birth","1142","Pleasley, Derbyshire, England"
"GCWC-MRN","Birth","1146","Pleasley, Derbyshire, England"
"G3F4-SVG","Birth","1130","Dunster, Somerset, England"
"9ZHX-2QC","Birth","1142","Egginton, Derbyshire, England"
"K1T8-5D3","Birth","1090","Montmorency, Val-d'Oise, France"
"GZ8F-SC3","Birth","1107","Selby, Yorkshire, England"
"LB5Q-GYR","Birth","1108","Mons,7000, Hainaut, Wallonie, BELGIQUE,"
"9ZZS-VVC","Birth","1116","Namur, 5000, Namur, Wallonie, BELGIQUE"
"GLNP-22K","Birth","1200","England"
"K2XP-8RL","Birth","1133",NA
"K2XP-85B","Birth","1175","England"
"LTTF-H55","Birth","1120","Kent, England"
"GKF9-N4Y","Birth","1125","Kent, England"
"LZ6C-RW1","Birth","1117","Aldington, Kent, England"
"GWHP-C1J","Birth","1128","Cobham Hall, Cobham, Gravesham, Kent, England"
"LZP6-DCS","Birth","1122","Denne Hill, Kingston, Kent, England"
"L8ST-QBM","Birth","1120","Buckhurst by Withyham, Sussex, England"
"GFD2-STS","Birth","1136","Kingston, Kent, England"
"GFD2-3YD","Birth","1140","Kent, England"
"GN9R-Y66","Birth","1147","Gatton, Surrey, England"
"GN9R-B6F","Birth","1150","Surrey, England"
"GMP5-TJX","Birth","1130","Radwell, Bedfordshire, England"
"GMPR-7G8","Birth","1130","Chellington, Bedfordshire, England"
"LYLG-Y3D","Birth","1140","Knowlton, Kent, England"
"LYLG-B79","Birth","1144","England"
"9CQH-L8J","Birth","1069","Alnwick, Northumberland Unitary Authority, Northumberland, England"
"9HV5-JJ9","Birth","1069","Lincolnshire, England"
"KFTX-43Y","Birth","1080","Kendal, Westmorland, England"
"L1XR-17Q","Birth","1100","England"
"G7JF-29H","Marriage","1122","England"
"LD59-2D1","Birth","1056",NA
"GNRV-HKT","Birth","1080","England"
"LRQ1-3BQ","Birth","1080","England"
"LRQ1-466","Birth","1089","Malton, Yorkshire, England"
"GL1T-87F","Birth","1093",NA
"GL1T-4Z2","Birth","1120","Burgundy, France"
"LC62-FNK","Birth","1140","Normandy, France"
"GSL1-F6H","Birth","1150","Blackburn, Lancashire, England, United Kingdom"
"GSL1-6HX","Birth","1153","Rishton, Lancashire, England"
"GCNT-3DP","Birth","1069","Shrewsbury, Shropshire, England"
"MCQG-VQF","Birth","1135","Grindon, Leek, Staffordshire, England"
"G67C-896","Birth","1135","Derbyshire, England"
"GG59-SYZ","Birth","1162","England"
"GG59-QN1","Birth","1162","England"
"G91S-T49","Birth","1168","Sutton On Trent, Nottinghamshire, England"
"LJL9-M2M","Birth","1170","Sutton On Trent, Nottinghamshire, England"
"LB3B-N2N","Birth","1155","Malpas, Whitechurch, Cheshire, England"
"CD2Z-9VT","Birth","1172","Of Malpas, Cheshire, England"
"GZBB-7QF","Birth","1140","Gloucestershire, England"
"GZBB-3FG","Birth","1145","England, United Kingdom"
"G47Y-4TP","Birth","1068","Kingsbury, Warwickshire, England"
"G4SY-6FS","Birth","1072","Caerphilly Castle, Glamorgan, England"
"GZYR-21T","Birth of Child","1122","Chalgrave, Bedfordshire, England"
"GZYR-LN2","Birth of Child","1122","Chalgrave, Bedfordshire, England"
"L4BD-C2N","Birth","1130","Nottinghamshire, England"
"2HM3-XT8","Birth","1134","Nottinghamshire, England"
"LTBK-XNM","Birth","1140","Dunsby, Lincolnshire, England"
"GMNF-T3T","Birth","1132","Armston, Northamptonshire, England"
"LCBW-3Z3","Birth","1132","Flanders, France"
"GGZ1-NVL","Birth","1150","Grove, Nottinghamshire, England"
"GSMM-NGW","Birth","1155","Ampthill, Bedford, England"
"KHZT-JJL","Birth","1150","Bedfordshire, England"
"LH1H-1MV","Birth","1121","Kenilworth, Warwickshire, England"
"KDQJ-CQZ","Birth","1135","Warwickshire, England"
"LBGV-PZ7","Birth","1128","Lavendon, Buckinghamshire, England"
"MFQL-228","Birth","1134","Hanslope, Buckinghamshire, England"
"GZX9-JKS","Birth","1160","South Molton, Devon, England, United Kingdom"
"GZYW-7MG","Birth","1068","Gloucestershire, England"
"GGZZ-6CX","Birth","1072","Gloucestershire, England"
"LK4P-QDS","Birth","1106","Thorngate Castle, Lincoln, Lincolnshire, England"
"GG8X-145","Birth","1094","Normandy, France"
"L1F6-563","Birth","1125","Curry Mallet, Somerset, England"
"KHSV-G8G","Birth","1129","Curry Mallet, Somerset, England"
"LHJ6-6NH","Birth","1180","Cumberland, England"
"LWJG-RWW","Birth","1180","Croft, Yorkshire, England"
"KHKX-3X7","Birth","1184","Croft, Yorkshire, England"
"KLLJ-BZJ","Birth","1180","North Riding, North Yorkshire, England, United Kingdom"
"LWJR-4QB","Birth","1184","North Riding, North Yorkshire, England, United Kingdom"
"94RQ-S4H","Birth","1170","Askham Manor, Yorkshire, England"
"MF8F-HHL","Birth","1178","of Yorkshire, England"
"MJ7R-SF1","Birth","1170","Walton, Yorkshire, England"
"GHF2-R4Q","Birth","1170","Yorkshire, England, United Kingdom"
"GXG8-Y59","Birth","1125",NA
"GVCL-9WH","Marriage","1190","Europe"
"LTTL-BPM","Birth","1042","Normandy, France"
"G47K-ND5","Birth","1055","England"
"G8PD-2VF","Birth","1120","South Tyndale, Northumberland, England"
"GHN9-Z73","Birth","1092","Roxburghshire, Scotland"
"G2SX-L7K","Birth","1092","Scotland"
"GZ5X-593","Birth","1112","South Petherton, Somerset, England"
"G8V1-GJ9","Birth","1115","Suffolk, England"
"9WNM-XPB","Birth","1100","Thornhill, Yorkshire, England"
"KLLX-LTX","Birth","1096","Baildon, Yorkshire, England"
"LYFT-RRQ","Birth",NA,"Lancashire, England"
"G36B-NM2","Birth","1104","Danby, Yorkshire, England"
"G33X-HSL","Birth","1098","Yorkshire, England"
"LL4D-Q6T","Birth","1110","Appleby, Lincolnshire, England"
"G7SS-ZQ4","Birth","1110","England"
"LQR6-2Y5","Birth","1085","Northumbria, England"
"LRYV-MF2","Birth","1089","Northumbria, England"
"GFM1-ZJC","Birth","1105","Sockburne, Durham"
"GWHF-NKR","Birth","1112","Yorkshire, England, United Kingdom"
"GXW3-CQZ","Birth","1110","Châtellerault, Vienne, Poitou-Charentes, France"
"LVDJ-H1Z","Birth","1115","Faye-la-Vineuse, Indre et Loire, Centre, France"
"L7FF-31Z","Birth","1214","Wootton, Hampshire, England"
"9Z4V-F7B","Birth","1218","Wootton, Hampshire, England"
"GWQ9-CS5","Birth","1182","Mongolia"
"G49T-P6S","Birth","1180","Mongolia"
"GHWK-3G7","Birth","1180","Asia"
"GHWK-D8C","Birth","1185","Asia"
"GHZM-JJK","Birth","1064","Constantinople, Constantinople, Turkey"
"97LP-9RK","Birth","1068","Constantinople, İstanbul, Turkey"
"9KXH-HGQ","Birth","1056","Of, Constantinople, Constantinople, Turkey"
"9CXH-GW3","Birth","1062","Constantinople, Constantinople, Turkey"
"LY3K-H1X","Birth","1093","Constantinople, Byzantine Empire"
"L5FQ-FX4","Birth","1096","Constantinople, Byzantine Empire"
"G6K3-Z35","Birth","1099","Constantinople, Byzantine Empire"
"G6K3-NLT","Birth","1097","Byzantine Empire"
"99PY-HTK","Birth","1088",NA
"L5VF-897","Birth","1083","Istanbul, Turkey"
"GQBZ-WJJ","Birth","1112","Of, Constantinople, Constantinople, Turkey"
"GZFZ-3VF","Birth","1116","of,Constantinople,Constantinople,Turkey"
"LV6J-4QP","Birth","1175","Bray, Maidenhead, Berkshire, England"
"9QQP-9GF","Birth","1165",NA
"GQ6Q-9XL","Birth","1180","Sulham, Berkshire, England, United Kingdom"
"G7L1-L81","Birth","1172",NA
"LRSV-NKN","Birth","1190","Great Blakenham, Suffolk, England, United Kingdom"
"GV5M-FGS","Birth of Child","1223","Cosford, Suffolk, England"
"GVHK-XG6","Birth","1175","Thorp Arch, Yorkshire, England, United Kingdom"
"9CSK-PC3","Birth","1125","Carlton, Bedfordshire, England"
"LYL9-49Q","Birth","1129","Carlton, Bedf, Engl"
"LHL9-Y5V","Birth","1153","Wilden, Bedfordshire, England"
"9QQG-G1W","Birth","1156","Bedfordshire, England"
"G6FK-747","Birth","1145","Shelford, Nottinghamshire, England"
"G6WR-3FW","Birth","1208","Metham, Yorkshire, England"
"G6WR-8QM","Birth","1200","Yorkshire, England"
"K6QM-KRZ","Birth","1188","England"
"9QQZ-FLX","Birth","1206","Yorkshire, England"
"9QQ4-ZD7","Death",NA,NA
"GLYV-MD3","Birth","1247","Little Houghton, Northamptonshire, England, United Kingdom"
"GWWL-ZL9","Birth","1167","England"
"LTH5-G1N","Birth","1169","England"
"MXF7-SST","Birth","1185","Devon, England"
"GVHS-HXB","Birth","1187","Devon, England"
"GDRF-5FY","Birth","1192","Douglas, Cork, County Cork, Ireland"
"24BS-TNZ","Birth","1168","Alwington, Devonshire, England"
"KCRN-MHT","Birth","1107","Tuxford, Nottinghamshire, England"
"93KR-12S","Birth","1109","Tuxford, Nottinghamshire, England"
"L1Y3-WLW","Birth","1162","Loxley, Yorkshire, England"
"GJPR-17R","Birth","1162","England"
"GL3C-YNP","Birth","1162","Dunmow, Essex, England, United Kingdom"
"GLQ8-S43","Birth","1166","Dunmow, Essex, England, United Kingdom"
"GC31-QW9","Birth","1270","Devon, England"
"GGDY-GCW","Birth","1275","Devon, England"
"L2X3-ZZX","Birth","1225","Bratton, Somerset, England, United Kingdom"
"GKYT-CXK","Birth","1227","Bratton by Wincanton, Somerset, England, United Kingdom"
"KG9S-ZV6","Birth","1158","Lowton, Lancashire, England"
"LTKS-HHK","Birth","1162","Lowton, Lancashire, Winwick, England"
"G8PD-4RR","Birth","1185","Winwick, Lancashire, England"
"G8PD-F93","Birth","1166","Winwick, Lancashire, England"
"KNZ3-M4V","Birth","1050","Loddekopinge,Malmohus,Sweden"
"M72F-X31","Birth","1052","Loddekoping,sweden"
"G44F-853","Birth","1145","Walford, Shropshire, England"
"G442-11S","Birth","1152","Walford, Shropshire, England"
"GNZ3-3MR","Birth","1130","Bramelle, Staffordshire, England, United Kingdom"
"L1LY-1V9","Birth","1135","Bramshall, Staffordshire, England, United Kingdom"
"GWWW-1S7","Birth","1142","Burwardsley Manor, Staffordshire, England"
"GLZZ-WYY","Marriage","1173","Astley, Shropshire, England"
"GSYD-49N","Birth","1120","Kent, England"
"GFBV-W42","Birth","1120","England"
"LBVB-W6R","Birth","1178","Derbyshire, England"
"G988-D7B","Birth","1182","Derbyshire, England"
"GNZ3-HFR","Birth","1177","Bagot's Bromley, Staffordshire, England, United Kingdom"
"KLLF-Z4Y","Birth","1175","Bromley, Staffordshire, England"
"L1PX-NQL","Birth","1145","Babington Manor; Bavington, Northumberland, England"
"G6QB-P1Z","Birth","1150","Bavington, Northumberland, England"
"L5BS-3DL","Birth",NA,"Ruddington, Nottinghamshire, England"
"L67M-WVP","Birth","1180","England"
"L67M-WKN","Birth","1185","England"
"LDZD-V8F","Birth","1050","Normandie, Europa"
"G33J-T79","Birth","1111","Cruwys Manor,Tiverton,Devon,England."
"LDM7-W2Y","Birth","1070","Payns, Troyes, Champagne, France"
"GL1L-2W6","Birth","1109","Roslin, Midlothian, Scotland"
"KC6R-V1V","Birth","1105","Bridport, Dorset, England"
"K4P1-98T","Birth","1105","Poorstock, Bridport, Dorset, England"
"GHQ2-Z2F","Birth","1075","Brattleby, Lincolnshire, England"
"GG7Z-ZMD","Birth","1100","Dorset, England, United Kingdom"
"LHVW-GWT","Birth","1205","Wartling, Sussex, England"
"LHVW-G4T","Birth","1209","Wartling, Sussex, England"
"GSZJ-BWZ","Birth","1150","Herstmonceaux, Sussex, England"
"L112-MGH","Birth","1190","East Riding, Yorkshire, England"
"GHF2-L9K","Death",NA,NA
"LHKK-6RJ","Birth","1109","of, Tickhill, Yorkshire, England"
"MR4R-CNX","Death",NA,NA
"GSHT-5CW","Birth","1149","Osbaldeston, Blackburn, Lancashire, England"
"L8W6-DPJ","Birth","1153","Osbaldeston, Blackburn, Lancashire, England"
"LN5G-JHF","Birth","1140","Scotland"
"LZLF-932","Birth","1200","Calne, Wiltshire, England"
"G7NT-TBB","Birth","1215","Calne, Wiltshire, England, United Kingdom"
"G4V5-N1D","Death",NA,NA
"L6HC-PZD","Birth","1210","Werdsford, Dorset, England"
"L6J4-LY1","Birth",NA,"Crimplesham,Norfolk,England"
"99QS-82H","Birth","1180","Soberton,Hampshire,England"
"GSC1-KYQ","Birth","1180","England"
"GSLH-9LL","Birth","1190","Stratford on Avon, Warwickshire, England"
"LCPG-Y68","Birth","1200","Middlesex, England"
"GSQ3-JHX","Birth","1215","England"
"G8KD-HBX","Birth","1150","Hungry"
"L1RP-F94","Birth","1113","Constantinople, Anatolia, Byzantine Empire"
"LT73-M6W","Birth","1116","Istanbul, Turkey"
"GXY8-KX5","Birth","1110","Crouy, Somme, Picardie, France"
"GX5X-DG9","Birth","1144","Picquigny, Somme, Hauts-de-France, France"
"GD57-FDN","Birth","1145","Amiens, Somme, Hauts-de-France, France"
"KL6Y-7H7","Birth","1165","Crésecques, Mametz, Pas-Calés, Heuts-d'Franche, Française"
"G6ZR-SV1","Birth","1165","Aire-sur-la-Lys, Pas-de-Calais, Nord-Pas-de-Calais, França"
"G6CQ-LBX","Birth","1170","France"
"GLN8-GK2","Birth","1175","Coucy-le-Château-Auffrique, Aisne, Picardie, France"
"GGGX-XMG","Birth","1170",NA
"GGGX-XJ3","Birth","1180",NA
"2Z98-K3Z","Birth","1183","Lusignan,86139,Vienne,Nouvelle-Aquitaine,FRANCE,"
"934P-J2N","Birth","1165","Little Easton,Essex,England"
"G67Y-JH7","Birth","1160","Renty, Pas-de-Calais, Nord-Pas-de-Calais, France"
"LRF3-TJD","Birth","1171","Bergues, Nord (59), France"
"G7KH-TVJ","Birth","1175","Neulles, Jonzac, Charente-Maritime, Nouvelle-Aquitaine, France"
"L6K4-Z61","Birth","1160",", , , France"
"LCPY-FXX","Birth","1145","Beauvoir, Oise, Hauts-de-France, France"
"G6LT-YXG","Birth","1172","Aveluy, Somme, Hauts-de-France, France"
"G8YZ-7V4","Birth","1160","Aveluy, Somme, Hauts-de-France, France"
"G8YZ-9K3","Birth","1165","Haveluy, Nord, Hauts-de-France, France"
"L2TG-YVX","Birth","1112","Warluzel, Pas-de-Calais, Hauts-de-France, France"
"L2TG-Y26","Birth","1122","Humbercourt, Somme, Hauts-de-France, France"
"G6QL-DM5","Birth","1141","Marieux, Somme, Hauts-de-France, France"
"G6QL-Z1C","Birth","1155","Beauval, Amiens, Somme, Hauts-de-France, France"
"KCZY-CH3","Birth","1110","Reynel, Haute-Marne, Grand Est, France"
"9CH4-2BT","Birth","1130","Pierrefitte, Vosges, Lorraine, France"
"LZDW-GZ9","Birth","1130","Gondrecourt-le-Chateau, Meuse, Lorraine, France"
"LZDW-GD7","Birth","1130","France"
"9ZH7-M8M","Birth","1130",NA
"LH57-7QR","Birth","1135","Marigny-le-Châtel, Aube, Champagne-Ardenne, France"
"9QQ9-947","Birth","1134","Mello, Oise, Hauts-de-France, France"
"9M9V-X67","Birth","1190","France"
"G819-Y3L","Birth",NA,"Bar-le-Duc, Meuse, Lorraine, France"
"LCTD-J9J","Birth","1215","Til-Châtel, Côte-d'Or, Bourgogne, France"
"G4LZ-WHL","Birth","1225","Europa"
"9CHH-SH3","Birth","1213","Noyon, Oise, Picardie, France"
"LFB8-LNN","Birth","1225","Noyon, Oise, Picardie, France"
"M2TQ-KLK","Birth","1165","Brabant, Meuse, Duchy of Brabant, Holy Roman Empire"
"GNJB-FFX","Birth","1173","Briey, Moselle, Lorraine, France"
"G7H4-4JW","Birth","1180","Chaumont-en-Vexin, Oise, Hauts-de-France, France"
"G7H4-WVK","Birth","1193","Gisors, Eure, Normandie, France"
"G3M6-MB8","Birth","1175","Beauvais, Oise, Picardie, France"
"G3M6-S8Y","Birth","1179","Normandie, França"
"LVS3-V9R","Birth","1200","Europa"
"LH3C-J95","Birth","1210",NA
"GHRZ-6N6","Birth","1160","Beaumont-du-Gâtinais, Fontainebleau, Seine-et-Marne, Île-de-France, France"
"9CX4-NF6","Birth","1165","Athis-Mons, Palaiseau, Essonne, Île-de-France, France"
"GXGM-D44","Birth","1172","Fontenay-Mauvoisin, Mantes-la-Jolie, Yvelines, Île-de-France, France"
"GXGM-MTH","Birth","1180","Chevreuse, Yvelines, Île-de-France, França"
"M1YP-TTH","Birth","1120",NA
"KLJ5-D2K","Birth","1147","Lusignan, Vienne, France"
"9C7F-RYS","Birth","1165","of,Chatellerault,Vienne,France"
"GDRG-739","Birth","1170","France"
"GLTD-JX1","Birth","1192",NA
"M5VT-SS7","Birth","1221","Montmorency, Seine et Oise, France"
"GNGZ-YTH","Birth","1194","Le Neubourg, Eure, Upper Normandy, France"
"G22Q-HK9","Birth of Child","1225","France"
"GLRG-2W2","Birth","1165","Neufbourg, Seine-Maritime, Normandy, France"
"K8CF-HB1","Birth","1170","Tewkesbury, Gloucester, England"
"LRPX-4S1","Birth",NA,"Castilla y León, Spain"
"G8XC-BZ3","Birth","1180","Spain"
"G6W5-6ZL","Birth","1170","Nájera, La Rioja, Spain"
"GJ59-B66","Birth","1197","Toledo, Castilla-La Mancha, Spain"
"L6QN-4PJ","Birth","1167","Brienne-le-Chateau, Aube, Champagne-Ardenne, France"
"L8R4-JNG","Birth","1180","Lecco, Milan, Italy"
"G4YK-SS7","Birth","1175","Doubs, Bourgogne-Franche-Comté, France"
"G7X1-GLL","Birth","1175","France"
"G6F5-K67","Birth","1190","France"
"G6F5-P3W","Birth","1190","Cohons, Haute-Marne, Champagne-Ardenne, France"
"GHFG-YJP","Birth","1210",NA
"LC5F-8PG","Birth","1220","Lézinnes, Yonne, Bourgogne, França"
"GKST-91P","Birth","1210",NA
"GW87-RQP","Birth","1216","Garlende, Seine-et-Marne, France"
"9HP4-3PH","Birth","1172","Italy"
"9QQG-T2X","Birth","1175","SAINT SEVERINO,, ITALY"
"GWGB-G7Q","Birth","1164","ITALIA    ???"
"GZYK-GPF","Birth","1137","Les Baux-de-Provence, Bouches-du-Rhône, France"
"GKCD-JVR","Birth","1142","Orange, Vaucluse, Provence, France  Montpellier, 34000, Hâerault, Languedic, FRANCE"
"L2BM-SPJ","Birth","1120","Sabran, Gard, Occitanie, France"
"GL28-LBM","Birth","1150","Laconi,Oristano,Sardinia,Italy."
"G2BG-V3D","Birth","1145","Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France"
"G2RT-9C6","Birth of Child","1165","Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France"
"G2RT-2GN","Birth","1130","Vaucluse, Provence-Alpes-Côte d'Azur, France"
"G2RT-347","Birth","1135","Die, Drôme, Auvergne-Rhône-Alpes, Française"
"GW9K-P3Z","Birth","1145","Châteauneuf-de-Randon, Lozère, Occitanie, France"
"KL74-63B","Birth","1155","France"
"KL62-4CL","Birth","1155","Châteauneuf-de-Randon, Lozère, Languedoc-Roussillon, France"
"KL62-4CG","Birth","1155",NA
"KL62-4ZJ","Birth","1149","Narbonne, Aude, Occitanie, France"
"GNZ9-32B","Birth","1155","Aguessac, Aveyron, Occitanie, France"
"L1J2-BGN","Birth","1152","France"
"GSC5-FCZ","Birth","1155","Bigorre, Midi-Pyrénées, France"
"G2PD-879","Birth","1135",NA
"LT8L-HX8","Birth","1150","Gournay, Seine-et-Oise, France"
"9ZHS-1L2","Birth","1160","France"
"G9FJ-S11","Birth","1176","Courtenay, Yonne, Bourgogne, France"
"GSM7-7XP","Birth","1192","Castello, Roccasecca, Frosinone, Lazio, Italia"
"LC5F-5F6","Birth","1190","Roccabascerana, Avellino, Campania, Italia"
"GH96-DF7","Birth","1163","Beilstein, Heilbronn, Baden-Württemberg, Deutschland"
"LD8Q-VZQ","Birth","1180","Bonfeld, Heilbronn, Neckarkreis, Baden-Württemberg, Deutschland"
"27C4-648","Birth","1197","Roma, Roma, Lazio, Italia"
"LZ6J-FBQ","Birth","1199","Roma, Roma, Lazio, Itália"
"M1TK-C8Z","Birth","1198","Comune di Sinopoli, Città metropolitana di Reggio Calabria, Calabria, Italia"
"LT73-QGY","Birth","1199","Roma Capitale, Città Metropolitana di Roma Capitale, Lazio, Italia"
"9QQN-9J7","Birth","1166","GROSETTO,, IT"
"9QQP-H9J","Birth","1180","GROSETTO,, IT"
"GHLG-VS6","Birth","1200","BASCHI, , IT"
"LLQ7-2MK","Birth","1195","Orange, Vaucluse, Provence, France"
"G3CN-CMP","Birth","1200","Italy"
"M1TK-HG3","Birth","1205","Aymard, Hérault, Languedoc-Roussillon, France"
"GX3B-FY7","Birth","1210","France"
"GWRR-LY1","Birth","1202","Puyricard, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France"
"M1TV-N5F","Birth","1215","Montmaur, Hautes-Alpes, Provence-Alpes-Côte d'Azur, France"
"G8CL-M4B","Birth","1195","France"
"LCJJ-2GT","Birth","1200","France"
"LC5F-5N9","Birth","1170","San Severino, Campania, Italy"
"9CHT-VYQ","Birth","1159",NA
"LCP1-CCT","Birth","1155","Italy"
"9CHT-VYN","Birth","1182","Italy"
"GKDQ-GRL","Birth","1185",NA
"GKDQ-LLG","Birth","1170",NA
"MHW3-FXQ","Birth","1203","Italy"
"GKDQ-NC3","Birth","1200",NA
"L6W3-JWD","Birth","1200","Italia"
"L6W3-JH8","Birth","1200",NA
"LKRC-JWW","Birth","1200","L'Aquila, L'Aquila, Abruzzo, Italia"
"G6C7-JWT","Birth","1205","L'Aquila, L'Aquila, Abruzzo, Italia"
"GLDH-CJS","Birth","1182",NA
"GLDH-XXX","Birth","1170",NA
"GMFS-GYQ","Birth","1164","Hébuterne, Pas-de-Calais, Hauts-de-France, France"
"GMFS-G83","Birth","1180","Berles-au-Bois, Pas-de-Calais, Nord-Pas-de-Calais, France"
"GXWD-8SL","Birth","1150","Nesle, Somme, Picardie, France"
"G3KH-1KH","Birth","1155","Lambersart, Nord, Nord-Pas-de-Calais, France"
"KLL4-4GM","Birth","1170","Montfort, Île-de-France, France"
"KDBJ-1SW","Birth","1170","Montfort-l'Amaury, Yvelines, Île-de-France, France"
"L2L8-Z52","Birth","1188","Hangest-en-Santerre, Somme, Hauts-de-France, France"
"KL74-9SS","Birth","1198","Châtillon-sur-Marne, Marne, Grand Est, France"
"GGJ3-NC3","Birth","1195",NA
"K2FY-PHP","Birth","1190","Beveren-Waas, Flandre-Orientale, Belgique"
"GQPG-W44","Birth","1225","Veere, Zeeland, Nederland"
"LR24-WT6","Birth","1220","Zomergem, Oost-Vlaanderen, België"
"G2QX-21R","Birth","1214","Kleve, Rhineland, Prussia, Germany"
"GFY9-SYB","Birth","1214","Leuven, Louvain, Hertogdom Brabant, België (Heiliges Römisches Reich)"
"L11J-21N","Birth","1217",NA
"9CHW-3TL","Birth","1214",NA
"GLJ5-HRG","Birth","1230",NA
"GLJ5-Y4T","Birth","1235",NA
"GHW8-VFT","Birth","1200","Bruyères-le-Châtel, Palaiseau, Essonne, Île-de-France, France"
"GWBM-XSX","Birth","1211","Fontainebleau, Seine-et-Marne, Île-de-France, France"
"GDS7-S2P","Birth","1162",NA
"9WQR-PZD","Birth","1165","Quierzy, Aisne, Hauts-de-France, Frankrijk"
"9CHC-5R1","Birth","1160","Conflans-sur-Seine, Marne, Champagne-Ardenne, France"
"9CHC-5TX","Birth","1160","Pleurs, Marne, Champagne-Ardenne, France"
"KJP2-YQW","Birth","1173","Thourotte, Oise, Picardie, France"
"KLL4-ZMG","Birth","1173","Dampierre, Yvelines, île-de-France, France"
"GCD4-1N6","Birth","1165","France"
"GCD4-TTS","Birth","1165","France"
"MD2W-FFH","Birth","1100","Estouteville, Normandy, France"
"9HL1-ZX1","Birth","1100","Thourotte, Picardy, France"
"GHS7-VD5","Birth","1118","Salisbury, Wiltshire, England"
"LTG4-8JL","Birth","1078","Eu, Seine-Maritime, Upper Normandy, France"
"LBHM-2M4","Birth","1100","Sully-Sur-Loire, Loiret, Centre-Val De Loire, France"
"GCS9-8Y4","Birth","1110","Beaucé, Ille-et-Vilaine, Bretagne, France"
"GCS9-QPD","Birth","1115","Mondoubleau, Loir-Et-Cher, France"
"L2Y4-5C5","Birth","1120",NA
"G6TH-NW9","Birth","1120","Vendôme, Loir-et-Cher, Centre, France"
"LYKM-4ZG","Birth","1120","Fréteval, Vendôme, Loir-et-Cher, Centre-Val de Loire, France"
"949N-Z2W","Birth","1120","Vendôme, Loir-et-Cher, Centre, France"
"GX7F-9HM","Birth","1140","Bourbon-L'Archambault,03036,Allier,Auvergne-Rhône-Alpes,FRANCE,"
"GGJD-YH6","Birth","1146","Bourgogne, France"
