"fid","type","year","place"
"G4F6-NXK","Birth","1250","Perth, Perthshire, Scotland"
"G8LH-BLK","Birth","1260","Scotland"
"G8LZ-DDP","Birth","1265","Scotland"
"G8LZ-FLT","Birth","1265","Scotland"
"GK2D-JLN","Birth","1054","Ireland"
"GGJZ-DZZ","Birth","1055","England"
"99QR-Z8L","Birth","1060","Cork, County Cork, Ireland"
"L1PB-C82","Birth","1078","Leinster, Ireland"
"GVJ9-DX8","Birth","1145","Silchester, Hampshire, England"
"GVJ9-8YL","Birth","1148","Wales"
"LJR8-4DW","Birth","1148","Carmarthenshire, Wales"
"LYGQ-8GS","Birth","1150","Offaly, Ireland"
"GL85-VQ9","Birth of Child","1200","Offaly, Ireland"
"GL85-YNN","Birth","1176",NA
"LTFB-L3Q","Birth","1175","Diocese of Meath, Leinster, Ireland"
"LTF1-441","Birth","1180","Slane, County Meath, Ireland"
"GKY8-15J","Birth","1160","Castle Roche, Pembrokeshire, Wales"
"L6YT-HMK","Birth","1164","Pembrokeshire, Wales"
"LV7B-9DM","Birth","1158","Skellow, Yorkshire, England"
"9QQC-L6P","Birth","1170","Wales"
"GHH9-D8L","Birth","1165","Ireland"
"GN4G-K15","Birth","1190","Ireland"
"M9Y6-J74","Birth","1200","Ireland"
"KCDF-2PC","Birth","1210","CORCOMROE, Ireland"
"M6TY-VWY","Birth","1200","Ireland"
"MN3B-RR7","Birth","1210","INCHIQUIN, Ireland"
"LDJ6-5CF","Birth","1240","Drumenagh, Dublin, Ireland"
"GGZV-B49","Birth","1240",NA
"LDJV-9TW","Birth","1206","Drumraney, County Westmeath, Ireland"
"KLYH-S5Z","Birth","1200","Drumrany, Westmeath, Ireland"
"KJW1-J37","Birth","1225","Ireland"
"KJW1-JM4","Birth","1210",NA
"GSC5-NPN","Birth","1165","Haydock, Warrington, Lancashire, England"
"GL9Q-GGY","Birth of Child","1190","Haydock, Warrington, Lancashire, England"
"GWGW-LP3","Birth","1170","Cheshire, England"
"GWGW-H62","Birth","1175","Cheshire, England"
"GWKT-KC1","Birth","1160","Bold, Lancashire, England"
"LKMZ-S6D","Birth","1165","Bold, Lancashire, England"
"LTVR-N2Y","Birth","1170","Bewley, Louth, Ireland"
"KLYH-ZS1","Birth","1157","Guyenne, France"
"KPQ8-2NK","Birth","1157","Dublin, Dublin, Ireland"
"LVC3-KQW","Birth","1170","Ireland"
"LZXB-GBV","Birth","1189","Studham, Bedfordshire, England"
"GVHF-WFY","Birth","1160","Belvoir, Leicestershire, England"
"L1Q8-V23","Birth","1152","Prudhoe Castle, Prudhoe, Northumberland, England"
"GGPC-2MC","Birth","1180","Belvoir castle, leicester, england"
"L62S-N47","Birth","1158","Freiston, Lincolnshire, England"
"MYP4-2GW","Birth","1156","Headington, Oxfordshire, England"
"LV7L-87C","Birth","1156","Aquitaine, France"
"G39X-QTF","Birth","1161","France"
"LCZG-841","Birth","1075","Carew, Pembrokeshire, Wales"
"L66G-XS3","Birth","1085","Carmarthenshire, Wales"
"GG25-4BJ","Birth","1066","Normandia, França"
"L8W2-SY8","Birth","1100","Langport, Somerset, England"
"GC4D-S8Z","Birth","1110","Alneto Italy"
"L1DM-67H","Birth","1095",NA
"L1DM-KPP","Birth","1099","Berkeley, Gloucestershire, England"
"G417-4SR","Birth","1094","Dursley, Gloucestershire, England"
"GQK5-244","Birth","1098","Bristol, England"
"94RQ-Q21","Birth","1125","Little Crawley, Buckinghamshire, England"
"M7F1-XHN","Birth","1144",NA
"9S73-K2D","Birth","1146","Authie, Basse-Normandie, France"
"LZLQ-12N","Birth","1147","Pembroke, Pembrokeshire, Wales"
"9C8T-V1R","Birth","1122","Poitiers, Vienne, Poitou-Charentes, France"
"G7YV-4ZY","Birth","1146",NA
"LZ5M-XT7","Birth","1148",NA
"KHW3-QQH","Birth","1145","Stoke Damerel, Devon, England"
"9Q7J-1ZG","Birth","1149","Gilsland, Northumberland, England"
"GSYR-X36","Birth","1100","Derbyshire, England"
"KLXB-XZX","Birth","1100","Nottingham, Nottinghamshire, England"
"9HGZ-QJD","Birth","1112","Bramber, Sussex, England"
"LRGN-LN7","Birth","1115","Gloucester, Gloucestershire, England"
"LT4D-TMW","Birth","1100","Normandie, France"
"L8BS-VB3","Birth","1120","Bristol, Gloucestershire, England"
"M9B6-MXW","Birth","1121","Montfort-sur-Lisle, Eure, France"
"LY1Y-ZHZ","Birth","1120","Montfort-Sur-Risle, Eure, Upper Normandy, France"
"LDGP-6LG","Birth","1140","Long Buckby, Northamptonshire, England"
"KC5N-C3N","Birth","1135","Leuchars, Fife, Scotland"
"LRBK-WPN","Birth","1121","Leicestershire, England"
"LB24-MR5","Birth","1103","Narberth, Pembrokeshire, Wales"
"GDQB-R4D","Birth","1110","Wales"
"LJLB-ZND","Birth","1165","Ennis, Clare, Munster, Ireland"
"G4HB-KL2","Birth","1158","Ennis, Clare, Munster, Ireland"
"9ZC9-1LQ","Birth","1170","Killaloe, Clare, Munster, Ireland"
"L5PD-Y72","Birth","1170","Killaloe, Clare, Munster, Ireland"
"9ZC9-12Y","Birth","1175",NA
"G6T4-4FB","Death",NA,NA
"L8R5-8PV","Birth","1165","West Dereham, Norfolk, England"
"LTTC-D5R","Birth","1176","Hazlewood With Storiths, Yorkshire, England"
"GXY2-WMQ","Birth","1173","County Limerick, Ireland"
"LZZ7-Q3C","Birth","1128","Martock, Somerset, England"
"K8J3-9XG","Birth","1131","Of, Boulogne, Normandy, France"
"G6ZF-L8V","Birth","1130","Roman Empire"
"GXBH-ZYB","Birth","1143",NA
"GCQF-8S9","Birth","1158","Morialmé, Namur, Belgium"
"G6RR-Z6H","Birth","1165","Bailleul, Nord, Nord-Pas-de-Calais Picardie, France"
"K2VH-K8W","Birth","1185","Huesca, Provincia de Huesca, Aragon, Spain"
"LZ1V-VWM","Birth","1180","Sabran, Gard, Languedoc-Roussillon, France"
"LY9J-4WR","Birth","1178","Aiguebelle, Savoie, Rhône-Alpes, France"
"LBP9-Y7L","Birth","1180","Chêne-Bougeries, Geneve, Switzerland"
"KNZL-TD2","Birth","1137","Benavente, Zamora, Castilla y León, Spain"
"GGH6-7FP","Birth","1148","Coimbra, Portugal"
"LZ1V-VZ8","Birth","1155","Soria, Castilla y León, España"
"LZ1V-V82","Birth","1160","Domfront, Orne, Normandie, Francia"
"MBGY-XGK","Birth","1166","Ponthieu, Ain, Rhône-Alpes, France"
"GQBL-VL5","Birth","1160","France"
"GHCV-WWW","Birth","1143","Nocton, Lincolnshire, England"
"LRG1-K3W","Birth","1143","Lincoln, Lincolnshire, England"
"L67Y-RSW","Birth","1145","Nocton, Lincolnshire, England"
"GHCZ-WN5","Birth","1147","Nocton, Lincolnshire, England, United Kingdom"
"G2LB-GSC","Birth","1157","Mitford Castle, Morpeth, Northumberland, England"
"G6C7-17F","Birth","1161","Prudhoe, Northumberland, England"
"GCQY-66S","Birth","1160","England"
"GG5R-6RG","Birth","1160","England"
"G8G5-GZ4","Birth","1170","Knaresborough, Yorkshire, England"
"GXTH-YFM","Birth","1170","Knaresborough Castle, Yorkshire, England"
"L7F2-H8W","Birth","1154","Sproatley, Yorkshire, England"
"L7F2-C7G","Birth","1154","Scotton, Yorkshire, England"
"GCQF-5VG","Birth","1133","Burgh Next Aylsham, Norfolk, England"
"LZXY-7CD","Birth","1142","Burgh next Aylsham, Norfolk, England"
"LZS9-B75","Birth","1142","Munster, Ireland"
"GMNR-ZJD","Birth","1155","Leinster, Ireland"
"LVPJ-ZDR","Birth","1135","Herefordshire, England"
"9S8J-7ZT","Birth","1145","Monmouth, Monmouthshire, Wales"
"9HTG-9V9","Birth","1153","Bramber, Sussex, England"
"99KP-CPN","Birth","1155","Saint-Valéry-en-Caux, Seine-Maritime, Upper Normandy, France"
"L5DB-5FV","Birth","1135","Guînes, Calais, Pas-de-Calais, Nord Pas-de-Calais, France"
"GZ7L-QDD","Birth","1135","Ardres, Calais, Pas-de-Calais, Hauts-de-France, France"
"G9M5-PP1","Birth","1140","Bourbourg, Nord, Hauts-de-France, France"
"GGDF-JK3","Birth","1153","Béthune, Pas-de-Calais, Hauts-de-France, France"
"9ZHS-1C8","Birth","1108","Coucy-le-Château-Auffrique 02217 Aisne Hauts de France France, 02217, Aisne, Hauts-de-France, FRANCE"
"MWG5-17Y","Birth","1108","Beaugency,45028,Loiret,Centre-Val de Loire,France,"
"LW3Q-K6B","Birth","1123","Braine, Aisne, Picardie, France"
"94TD-Y8X","Birth","1130","Braine, Aisne, Picardie, France"
"G48D-RRD","Birth","1126","Of, Montmirail, Marne, France"
"G485-2NM","Birth","1130","Montmirail, Sarthe, Pays-de-la-Loire, Française"
"G6BN-2D7","Birth","1125","Troyes, Aube, Champagne, France"
"L281-Z8K","Birth","1125","Toucy, Yonne, Bourgogne, France"
"94NC-ZHW","Birth","1170","The Gilla Roe,, Ireland"
"KPWY-Z2M","Birth","1156","Flamstead, Hertfordshire, England"
"LZP8-PJ7","Birth","1160","Maine-de-Boixe, Charente, Nouvelle-Aquitaine, France"
"G2B6-QQ6","Birth","1187","Dreux,28134,Eure-et-Loir,Centre-Val de Loire,France,"
"LCTZ-GTN","Birth","1200","Brittany, Normandy, France"
"GZRV-372","Birth","1175","Fougères, Ille-et-Vilaine, Bretagne, France"
"GFQ5-SGT","Birth","1175","Josselin, Morbihan, Bretagne, France"
"GFQ5-NP9","Birth","1175",NA
"GH2Z-R6R","Birth","1195","Anjou, France"
"949X-CBC","Birth","1130","Manorbier Castle, Manorbier, Pembrokeshire, Wales"
"KDMY-YJ2","Birth","1129","Haverfordwest, Pembrokeshire, Wales"
"G6F4-YVN","Birth","1134","Ireland"
"G6N4-655","Birth","1137","England"
"LCXJ-2YK","Birth","1164","Cogan, Glamorgan, Wales"
"L2X4-PP8","Birth","1203","Dublin, County Dublin, Ireland"
"GNWR-CQN","Birth","1135","Cogan, Glamorgan, Wales"
"MLKT-VKK","Birth","1160","Bampton, Devon, England"
"GMRV-LY1","Birth","1250","Devon, England, United Kingdom"
"GLKD-NNX","Birth","1255","Devon, England"
"G76H-PT4","Birth","1197","Devon, England"
"M139-45W","Birth","1203","Heale, Devon, Eng."
"GVH6-9W7","Birth","1230","England, United Kingdom"
"GK8B-JRT","Birth","1193","Devon, England, United Kingdom"
"G2Y2-RGZ","Birth","1196","Devon, England, United Kingdom"
"LCXW-LTJ","Birth","1200","Barton Hartshorn, Buckinghamshire, England"
"LCXW-GHG","Birth","1202","Monace, Fife, SCOTLAND"
"M88B-ZBH","Birth","1166","Moulton, Lincolnshire, England"
"GXZ2-VBR","Birth","1190","Gilsland, Northumberland, England"
"GXM6-QBX","Birth","1205","Glamorgan, Wales"
"MCCQ-6RV","Birth","1279","Knaptoft, Leicestershire, England"
"LDH5-9N1","Birth","1280","Horton by Malpas, , Cheshire, England"
"LKKM-WDY","Birth","1235","Of,, Lincolnshire, England"
"LKKM-WDT","Birth","1237","Of,, Lincolnshire, England"
"L63B-Q4M","Birth","1240",",,England"
"GWRH-ZY8","Birth","1240",",,England"
"LV5V-FZH","Birth","1238","England"
"G6L6-R4Z","Marriage","1268","England"
"G2P8-BWZ","Birth","1201",NA
"GDS7-HYQ","Birth","1178","Oldenburg, Duitsland"
"G6HV-XDZ","Birth","1186","Hövel, Kreis Arnsberg, Westphalia, Prussia, German Empire"
"GQ84-KPD","Birth","1162","Stumpenhausen, Deutschland"
"29WW-8N8","Birth","1171","Wölpe, Erichshagen, Nienburg, Hannover, Preußen, Duitsland"
"GCGP-ZM9","Birth","1170","Wildeshausen, Oldenburg, Duitsland"
"GMQG-ZWN","Birth","1180",NA
"2W31-CBG","Birth","1185","of,Tecklenburg,Westfalen,Prussia"
"G6FL-WB2","Birth","1190","Mark, Hamm, Westfalen, Preußen, Duitsland"
"GV34-6MB","Birth","1205",NA
"GNHW-6L1","Birth","1198","Lippe, Lippe-Detmold, Prussia, Germany"
"GNHW-SGY","Birth","1202","Schwerin, Mecklenburg-Schwerin, Prussia, Germany"
"LD1S-3YW","Birth","1211","Henneberg, Nurnberger Land, Bayern, Germany"
"MKHB-WDB","Birth","1200","Bjälbo, Östergötland, Sweden"
"GWTG-97F","Birth","1212","Sweden"
"M68C-8BM","Birth","1216","Denmark"
"LQ55-FJB","Birth","1223",NA
"G3W4-JLG","Birth","1155","Hagen Neustadt Ruebenberg,Hannover,Germany"
"LZW3-W3V","Birth","1188","Hagen, Neustadt am Rübenberge, Hanover, Lower Saxony, Germany"
"GHTD-J5B","Birth","1170","Schwerin, Mecklenburg-Schwerin, Germany"
"9HXF-BZK","Birth","1185",NA
"GLCX-5Z6","Birth","1178","Of, Szczecin, Szczecin, Poland"
"GLCF-RW3","Birth","1181","Of, Gdansk, Gdansk, Poland"
"G7MJ-L7M","Birth","1212","Berlin, Brandenburg, Germany"
"GHBM-JLR","Birth","1225",NA
"GWBK-3TQ","Birth","1226","Of, Hohnstein, Sachsen, Prussia"
"G6FJ-WH9","Birth","1228",NA
"GSR6-JZQ","Birth","1237","Waldeck, Grafschaft Waldeck, Heiliges Römisches Reich"
"GS2R-2T4","Birth","1240","Arnsberg, Herzogtum Westfalen, Heiliges Römisches Reich"
"LHB5-T36","Birth","1183","Bronckhorst, Gelderland, Nederland"
"GMQG-3CG","Birth","1187","Oldenburg, Dieren, Netherlands"
"GSLM-L6W","Birth","1204","Braunschweig, Braunschweig, Germany"
"LZPW-95S","Birth","1210","Brandenburg, Germany"
"9SCY-RPP","Birth","1203","Casale Monferrato, Alessandria, Piedmont, Italy"
"GVJW-T79","Birth","1215","Chambray, Savoie, Rhone-Alpes, France"
"K1B9-5XD","Birth","1210","Schwerin, Mecklenburg-Vorpommern, TYSKLAND"
"GCR9-7RM","Birth","1215","Dessau, Osterburg, Saxony, Prussia, Germany"
"GV7Y-QDZ","Birth","1177","Mark Brandenburg, Heiliges Römisches Reich"
"GVB3-RVN","Birth","1185","Groitzsch, Groitzsch, Kreis Delitzsch, Freistaat Sachsen, Deutschland"
"GL28-ZZT","Birth","1175",NA
"LZD6-NHJ","Birth","1212","Ruppin, Brandenburg, Germany"
"LZJK-SRB","Birth","1216","Ruppin, Brandenburg, Prussia"
"L8MR-J5P","Birth","1219","Roskilde, Danmark"
"9QQC-93V","Birth","1233","Pommern, Germany"
"G915-LRC","Birth","1238","Tønsberg, Norway"
"LZY4-QJH","Birth","1244","Denmark"
"GDC3-QQT","Birth","1176","Aschersleben, Sachsen, Preußen, Duitsland"
"LT1B-N9C","Birth","1197","Thüringen, Germany"
"GK4P-5XQ","Birth","1218","Roskilde, Sjælland, Denmark"
"L583-2TB","Birth","1220","Holsten, Germany"
"G7PH-6XH","Birth","1177","Bergen auf Roskilde, Danish Archdiocese of Roskilde"
"MZKH-VH1","Birth","1192","Sweden"
"G3WH-Y8R","Birth","1224","Coburg, Herzogtum Sachsen-Coburg und Gotha, Deutsches Reich"
"GNHN-P8D","Birth","1234","Brabant, Netherlands"
"G2FD-BKY","Birth","1227","Württemberg, Germany"
"GKW6-6BW","Birth","1230","Germany"
"GW72-VXD","Birth","1235","Hohenberg, Rottenburg, Horb. Herrschaft Hohenberg"
"4Y6M-MDH","Birth","1240","Burg Fürstemberg, Fürstenberg-Hüfingen"
"GDSQ-Z72","Birth","1210","Henneberg, Sachsen-Meiningen, Duitsland"
"GG9J-MC2","Birth","1214","Meißen, Kreis Meißen, Sachsen, Deutschland"
"GN9W-WZD","Birth","1210","Germany"
"GDSQ-CDT","Birth","1205","Orlamunde, Sachsen-Altenburg, Thuringia, Thuringia"
"GXQV-C91","Birth","1224","Altenburg, , Thüringen, Germany"
"GXSN-TQM","Birth","1215","Landkreis Meißen, Sachsen, Alemania"
"GLNH-TM3","Birth","1212","of Steiermark, Austria"
"LD7M-NZ3","Birth","1194","Jesi, Ancona, Marche, Italia"
"KZFZ-71Z","Birth","1214","Winchester Castle, Hampshire, England"
"LH82-7H7","Birth","1220","Crimmitschau, Sachsen, Germany"
"KZ5R-F8Y","Birth","1223","Crimmitschau, Schwarzburg-Rudo, Thuringia, Deutschland (Germany)"
"GDP5-DFK","Birth","1224","Wrocław, , Lower Silesia, Poland"
"GL4P-PF8","Birth","1220",NA
"GKWD-Z48","Birth","1246",NA
"GKWD-3P7","Birth","1255",NA
"LZZ9-V1D","Birth","1232","Palermo, Palermo, Sicily, Italy"
"GMF1-J32","Birth","1140","Dresden, Kreis Dresden, Saxony, Germany"
"LHL1-6KV","Birth","1152","Poznań, Poznan, Wielkopolskie, Poland"
"GL1T-NVF","Birth","1192","Habsburg, Aargau, Switzerland"
"L8M7-Y6K","Birth","1192","Kyburg, Zürich, Switzerland"
"GXF5-13M","Birth","1200","Hohenberg, Herrieden, Ansbach, Bavaria, Germany"
"GL7M-MBJ","Birth","1195","Tübingen, Württemberg, Germany"
"LZQT-QH8","Birth","1252","of,Kiel,Sleswig-Holstein,Prussia"
"GL2Z-Q47","Birth","1250",NA
"LKK1-582","Birth","1256","Helligenberg, Konstanz, Baden-Wuerttemberg, Germany"
"LZN1-RWT","Birth","1251","Heiligenberg, Donau, Wuertt"
"KC7V-3KY","Birth","1264","Due Carrara, Veneto, Italy"
"GXDP-S9J","Birth","1270","Italy"
"KC6R-QWV","Birth","1240","Italy"
"9HBB-C29","Birth","1260","Italy"
"GMZK-XJF","Birth","1238",NA
"GMZK-S7J","Birth","1245",NA
"GMZV-1RH","Birth","1186",NA
"LV5P-ZXH","Birth","1241","Lombardia, Italia"
"LV5P-ZNZ","Birth","1245","Mantova, Lombardy, Italy"
"GMZK-NQH","Birth","1254",NA
"GMZK-K6Y","Birth","1254","Mantova, Lombardy, Italy"
"L1DY-4TJ","Birth","1225","POZNAN, POZNAN, POLAND"
"L4SP-TJH","Birth","1234","Esztergom, , Esztergom, Hungary"
"L879-K4S","Birth","1232","Městec Králové, Nymburk, Czechia"
"L89T-XP8","Birth","1245","Galicia, Ukraine"
"GG91-5MX","Birth","1225",NA
"GFFZ-D6H","Birth","1224","Of Poznan, Poznan, Poland"
"G9GV-W16","Birth","1228","Silesia,  Poland"
"GJ15-CGM","Birth","1230","Poland"
"GC4H-T63","Birth","1200","Gorizia, Friuli Venezia Giulia, Italy"
"GS49-QXJ","Birth","1212","Tirol,Austria"
"LZDT-PNX","Birth","1227","Ferrette, Haut-Rhin, Alsace, France"
"GXKG-GLS","Birth","1235","Klingnau, Aargau, Switzerland"
"M6L7-G88","Birth","1220","Altenklingen, Thurgau, Switzerland"
"GXK5-SZD","Birth","1225","Froburg, Germany"
"GVNF-NR2","Birth","1220","Chalon-Sur-Saône, Saône-Et-Loire, Bourgogne, France"
"M7Z4-P23","Birth","1220","Andechs, Starnberg, Bavaria, Germany"
"G7G1-4QN","Birth","1240","Neuchatel Canton, Switzerland"
"KLVF-4JH","Birth","1240",NA
"GVDF-NBN","Birth","1215",NA
"GVDF-ZXL","Birth","1230",NA
"GVDF-G5N","Birth","1220",NA
"LCXF-GDM","Birth","1228","Hungary"
"LCT3-Q7D","Birth","1237","Budapest, Pest, Hungary"
"GGST-BC2","Birth","1211",NA
"GXDP-WCC","Birth","1228","Opole, Lodzkie, Poland"
"H4FL-4FZ","Birth","1230","of,Opava,Opava,Czechoslovakia"
"GVDT-HTR","Birth","1250",NA
"GVDT-CXY","Birth","1258",NA
"GDSQ-671","Birth","1190","Lithuania"
"GX75-Z6L","Birth","1190","Grand Duchy of Lithuania"
"LCXQ-QP3","Birth","1230","Владимир, Владимирское Княжество"
"G9YH-Z77","Birth","1243","tarusa, Kaluga Oblast, Russia"
"9ZC9-BG1","Birth","1253","Rostova, Yaroslavl Oblast, Russia"
"K8H5-J6H","Birth","1256","Rostova, Yaroslavl Oblast, Russia"
"LK12-18C","Birth","1242",NA
"LK12-B75","Birth","1244","Europa"
"L23K-KR5","Birth","1240","Vaz Obervaz, Graubünden, Schweiz"
"LK12-BKQ","Birth","1250",NA
"LVPX-QWK","Birth","1191","Österreich"
"LVPX-Q4T","Birth","1193","Österreich"
"G6XM-S4T","Birth","1244",NA
"MBHS-55V","Birth","1250",", Baden, Germany"
"GXJM-JX8","Birth","1227","Germany"
"G78V-NDK","Birth","1234","Kreiburg Ortemburg, Svizzera"
"GCVQ-3RY","Birth","1233","Germany"
"L2FY-MVJ","Birth","1237","Germany"
"LZXY-FZR","Birth","1204","Milan, Milano, Lombardia, Italy"
"LZXY-FX1","Birth","1204","Milano, Lombardia, Italy"
"9C4K-H9P","Birth","1198","Invorio, Piemonte IT"
"G6GG-V5Z","Birth","1203","Novara, Italia"
"G6GL-NKD","Birth","1210","Milano, Lombardia, Itália"
"G6FX-7G4","Birth","1215","Kleve, Westfallen, Germany"
"GGWD-LFR","Birth","1210","Milan,Lombardy,Italy."
"KNWK-JZJ","Birth","1210","Genova, Liguria, Italia"
"GG7X-Z2T","Birth","1200","Ardara, Sassari, Sardegna, Itália"
"G2PW-TSM","Birth","1204","Logudura, Sardinia (owned by Spain), Italia"
"GW4F-M9Z","Birth","1221","Milano, Milan, Lombardy, Italy"
"G2HH-4VF","Birth","1190","Lavagna, Genova, Liguria, Italy"
"GJZ5-2K2","Birth","1197","Varano, Massa-Carrara, Toscana, Italy"
"LT82-5HQ","Birth","1210","Verona, Venezien, Italien"
"KF4P-TFN","Birth","1195","Scala, Salerno, Campania, Italy"
"L5TY-S9L","Birth","1189","Italy"
"LZNP-YY5","Birth","1225","Parma, Italy"
"KJH8-F7D","Birth","1255","Italy"
"KJH8-XDR","Birth","1225","Correggio, Ferrara, Emilia-Romagna, Italy"
"G2PW-5JN","Birth","1230","Mulazzo, Massa-Carrara, Tuscany, Italy"
"GX49-B4L","Birth","1207","Padova, Veneto, Italy"
"GX4S-MR7","Birth","1220","Italy"
"LH69-XXV","Birth","1224","Venezia, Venezia, Veneto, Italy"
"GSRL-G5V","Birth","1225","Venice, Venice, Veneto, Italy"
"LXBG-SHK","Birth","1203","Venice, Venezia, Veneto, Italy"
"LVX9-LD3","Birth","1246","Itália"
"G6W6-1YB","Birth","1230","Detmold, Grafschaft Lippe, Heiliges Römisches Reich"
"G6WX-8RN","Birth","1232","Herzogtum Kleve, Heiliges Römisches Reich"
"LB4P-43H","Birth","1197","Ixworth, Suffolk, England"
"LB4P-ZWG","Birth","1202","Belton In Rutland, Rutland, England"
"GN5Y-HWV","Birth","1220","Worcestershire, England"
"GSKF-JGH","Birth","1225","Worcester, Worcestershire, England"
"GDDP-Y1C","Birth","1243","Knighton, Herefordshire, England"
"GF6B-4W1","Birth","1249","Brampton, Cumberland, England"
"GMJ6-LRD","Birth","1238","Atcham, Shropshire, England"
"G76W-WMB","Birth","1233","Brompton by Northallerton, Yorkshire, England"
"G2HY-Y4W","Birth","1254","England"
"LVDN-QTB","Birth","1256","Croft, Herefordshire, England"
"9ZCR-22M","Birth","1256","England"
"KL23-VZM","Birth","1260","Leominster, Herefordshire, England"
"9CXH-R66","Birth","1257","Pandy, Monmouthshire, Wales"
"LYMT-HX3","Birth","1260","Pandy, Monmouthshire, Wales"
"9H72-KX3","Birth","1275","Bedfordshire, England"
"GHXQ-68W","Birth","1279","Bedfordshire, England"
"M9JS-F3D","Birth","1297","Godstone, Surrey, England"
"M1H7-KZZ","Birth","1118","Dijon,21231,Côte-d'Or,Bourgogne-Franche-Comté,FRANCE,"
"L87F-RDB","Birth",NA,"Fontevrault-l'Abbaye, Maine-et-Loire, Pays de la Loire, France"
"GNVF-KMX","Birth","1119","Brabant-sur-Meuse, Meuse, Lorraine, Francia"
"G84C-1V8","Birth","1124","Hohenstaufen, Swabia, Germany"
"9SCY-9FL","Birth","1090","England"
"G8GP-VBL","Birth","1060","Scotland"
"GD2N-498","Birth","1106","Holkham, Norfolk, England"
"LBBZ-8DB","Birth","1089","Angers, County of Anjou"
"LHZT-ZL9","Birth","1090","Le Mans,72181,Sarthe,Pays de la Loire,FRANCE,"
"9CS3-646","Birth","1068","Yorkshire, England"
"LY6J-G8R","Birth","1079","Dunfermline, Fife, Scotland"
"LBQ5-KXT","Birth","1104","Flamstead, Hertfordshire, England"
"LY1D-R4J","Birth","1109","Hainaut, Flanders, Belgium"
"LHRH-LVR","Birth","1104","Groby Castle, Leicester, Leicestershire, England"
"L8YM-JSK","Birth",NA,"Gaël, Ille-Et-Vilaine, Brittany, France"
"L17V-2Q7","Birth","1087","Salisbury, Wiltshire, England"
"M5GV-G5K","Birth","1082",NA
"KP3V-8XM","Birth","1088","Alençon, Orne, Basse-Normandie, France"
"KH5L-XVR","Birth","1080","Dijon, 21231, Côte d'Or, Bourgogne, France"
"LY9N-BXQ","Birth","1093","Vitré, Ille-et-Vilaine, Brittany, France"
"G77Q-DHS","Birth","1090","Vitré, Ille-et-Vilaine, Brittany, France"
"94YS-3G6","Birth","1088","Dinan, Bretagne, France"
"G8CR-VR6","Birth","1092","Dinan, Côtes-d'Armor, Brittany, France"
"GSZG-YJH","Birth","1270","Yorkshire East Riding, England"
"GSZG-YJF","Birth","1272","Yorkshire, England"
"M1MW-LJP","Birth","1240","Aske, Easby, Yorkshire, England"
"GMNV-XV7","Birth","1240","England"
"LHX5-DK9","Birth","1206","Beauchief, Derbyshire, England"
"GG66-NKS","Birth",NA,"Europe"
"LZK8-432","Birth","1223","Hoby, Leicestershire, England, United Kingdom"
"L45Q-ZRZ","Birth","1225",", Medbourne, Leicestershire, England, United Kingdom"
"GWVB-JNF","Birth","1250","of Licolnshire, England, United Kingdom"
"GWVB-FYK","Birth","1250","of Lincolnshire, England, United Kingdom"
"LZJP-26V","Birth","1250","Kirkton, Boston, Lincolnshire, England"
"LZJP-2XX","Birth","1230","Saleby, Lincolnshire, England"
"LYST-S1Z","Birth","1180","Braybrooke, Northamptonshire, England"
"GXZM-BJC","Birth","1201","Colmworth, Bedfordshire, England"
"GQMG-XS3","Birth","1205","Colmworth, Bedfordshire, England"
"K83W-GC8","Birth","1235","Brampton, Northampton, England"
"MYDT-22F","Birth","1237","Brampton, Northampton, England, United Kingdom"
"KDQ4-FX5","Birth","1230",NA
"9C7Q-KRP","Birth","1247",NA
"LVGJ-32X","Birth","1225","Burton Overy, Leicestershire, England"
"LHL1-S97","Birth","1273","of, Southoe & Keysto, Leicestershire, England"
"LCJS-MV9","Birth","1246","Seaborough, Somerset, England"
"L879-CK6","Birth","1256","Seaborough, Dorset, England"
"M84B-6LF","Birth","1275","Leighton by Neston, Cheshire, England"
"M84B-6LR","Birth","1280","Leighton by Neston, Cheshire, England"
"L7B8-29W","Birth","1275","Featherstone, Northumberland, England"
"9C86-B21","Birth","1278","Fetherston Manor, Northumberland, England"
"LVS3-SWN","Birth","1270","Stanhope, Durham, England, United Kingdom"
"LVS3-SH1","Birth","1286","England"
"GXT3-133","Birth","1310","Whitfield Hall, Northumberland, England"
"GHVY-7JW","Birth","1298",NA
"GS5L-9HG","Birth","1214","England"
"GS52-GBB","Birth","1214","England"
"GHMJ-8C5","Birth","1180","Orleton, Worcestershire, England, United Kingdom"
"G6HJ-VMK","Marriage","1214","England"
"GNXJ-YGX","Birth","1140","Whitley, Berkshire, England, United Kingdom"
"G3NS-DN8","Birth","1241","Mountjoy, Worcestershire, England, United Kingdom"
"GMX9-DY2","Birth","1248","Chewton Mendip, Somerset, England"
"G64M-RDY","Birth","1195","Wrentham, Suffolk, England"
"G78B-G5Z","Birth","1216","Duston, Northamptonshire, England"
"L4DN-LWN","Birth","1205","Blithfield, Staffordshire, England, United Kingdom"
"LRS7-32P","Birth","1209","Blithfield, Staffordshire, England"
"GK4C-N83","Birth","1247","Walton, Leicestershire, England"
"G2M7-75Z","Birth","1254",",Leistershire,England."
"MNXY-B5X","Birth","1198","England"
"GFM9-C1Z","Birth","1197","Buckenham, Norfolk, England"
"GHNG-6F8","Birth","1230","Gabeston, Bearn, Basse-Pyrennes, France"
