"fid","type","year","place"
"LCT8-QNC","Birth","1672","Wethersfield, Hartford, Connecticut, British Colonial America"
"LYYR-DKX","Birth","1632","Eccles, Norfolk, England, United Kingdom"
"L691-VS5","Birth","1638","Norfolk, Massachusetts Bay Colony, British Colonial America"
"MZLW-B6H","Birth","1620","Stanstead, Suffolk, England"
"LYM9-4DT","Birth","1628","Essex, England"
"LW7N-TGB","Birth","1621","Hardingham, Norfolk, England"
"MKGN-36F","Birth","1619","England"
"2RBD-PSM","Birth","1631","London St Ethelburga, Middlesex, England"
"LBBQ-GFK","Birth","1642","Barnstable, Massachusetts Bay Colony, British Colonial America"
"LCBW-SWD","Birth","1668","Boston, Suffolk, Massachusetts Bay Colony, British Colonial America"
"KNCK-1CY","Birth","1664","Sudbury, Middlesex, Massachusetts Bay Colony, British Colonial America"
"LHLH-MXK","Birth","1642",", Dedham, Massachusetts Bay Colony, British Colonial America"
"L6W5-C7D","Birth","1659","Woburn, Middlesex, Massachusetts Bay Colony, British Colonial America"
"LZLZ-84K","Birth","1637","Sulgrave, Northamptonshire, England, United Kingdom"
"MMDM-J2Q","Birth","1636","Sulgrave, Northamptonshire, England"
"LZCP-LLD","Birth","1655","Massachusetts Bay Colony, British Colonial America"
"LZLD-3L6","Birth","1659","Watertown, Middlesex, Massachusetts Bay Colony, British Colonial America"
"LTYS-JQZ","Birth","1656","Dorchester, Suffolk, Massachusetts Bay Colony, British Colonial America"
"93FD-XVJ","Birth","1659","Windsor, Hartford, Connecticut Colony, British Colonial America"
"GKV2-DZB","Birth","1667","Northampton, Hampshire, Massachusetts Bay Colony, British Colonial America"
"LTBT-WT8","Birth","1667","Farmington, Hartford, Connecticut Colony, British Colonial America"
"L78G-KDF","Birth","1663","Bristol, Massachusetts, United States"
"KNCK-546","Birth","1670","Northampton, Hampshire, Massachusetts Bay Colony, British Colonial America"
"L1WP-HSH","Birth","1655","Rehoboth, Plymouth Colony, British Colonial America"
"LDYR-KNY","Birth","1657","Stonington, New London, Connecticut Colony, British Colonial America"
"L5NP-CRX","Birth","1674","Northampton, Hampshire, Massachusetts Bay Colony, British Colonial America"
"LHTJ-MDY","Birth","1678","Springfield, Hampshire, Massachusetts Bay Colony, British Colonial America"
"LZLW-TV9","Birth","1677","Dedham, Massachusetts Bay Colony, British Colonial America"
"LZLS-915","Birth","1678","Reading, Middlesex, Massachusetts Bay Colony, British Colonial America"
"9W1T-VGG","Birth","1648","Duxbury, Plymouth Colony, British Colonial America"
"LZFW-HTM","Birth","1652","Hingham, Suffolk, Massachusetts Bay Colony, British Colonial America"
"2SH6-PM4","Birth","1683","Altentrüdingen, Wassertrüdingen, Ansbach, Middle Franconia, Bavaria, Germany"
"LVNN-6RY","Birth","1690","Beerfelden, Erbach, Starkenburg, Hesse, Germany"
"KGYZ-N8J","Birth","1691","Beerfelden, Odenwaldkreis, Hessen, Deutschland"
"KGYZ-NDY","Birth","1688","Unter Sensbach, Beerfelden, Erbach, Starkenburg, Hessen, Germany"
"G66S-SCH","Birth","1680","Dauernheim, Hessen, Allemagne Germany"
"G66S-3B4","Birth","1683","Germany"
"L7BR-K58","Birth","1653","Blankenlöch, Karlsruhe, Baden-Württemberg, Germany"
"L7BR-KBB","Birth","1653","Blankenlöch, Karlsruhe, Baden-Württemberg, Germany"
"KP7J-B8B","Birth","1683","Staffort, Karlsruhe, Baden, Germany"
"KFL4-ZYS","Birth","1681","Staffort, Karlsruhe, Baden, Germ."
"GDJM-FKB","Birth","1676","Alsace, France"
"GDJM-NWS","Birth","1681","Schalkendorf, Bas-Rhin, Alsace, France"
"LVJL-486","Birth","1664","Guildford, Surrey, England"
"LVJL-4V9","Birth","1678","Reicholzheim, Main-Tauber-Kreis, Baden-Württemberg, Germany"
"LH3G-8GQ","Birth","1693","Piscataway Parish,Charles,Maryland"
"LZWQ-4FR","Birth","1671","Framersheim, Alzey-Worms, Rhineland-Palatinate, Germany"
"L4L5-1LV","Birth","1678","Framersheim, Alzey, Hessen, Germany"
"G9RF-Z93","Birth","1681","Gommersheim, Südliche Weinstraße, Rhineland-Palatinate, Germany"
"LK38-KF5","Birth","1683","Framersheim, Alzey-Worms, Rhineland-Palatinate, Germany"
"KHMC-TD9","Birth","1651","Hessen Kassel, Germany"
"KZVS-M8L","Birth of Child","1690","Eschwege, Hessen Kassel, Germany"
"G9TQ-2YP","Birth","1675","Cleebourg, Bas-Rhin, Alsace, France"
"LY26-P7P","Birth","1672","Cleebourg, Bas-Rhin, Alsace, France"
"LH56-JS6","Birth","1665","Siefersheim, Alzey, Rheinhessen, Hessen, Deutschland"
"L51C-7Y5","Birth","1667","Germany"
"LT45-9RY","Birth","1652","Schirmeck,Bas-Rhin,Alsace, France"
"LT45-QNY","Birth","1652","Russ,Bruche Valley,Bas Rhin,Alsace,France"
"G7CB-PWB","Birth","1693",NA
"LR9T-GCT","Birth","1670","Plaine,67420,Bas-Rhin,Grand Est,FRANCE,"
"LR9T-K1H","Birth","1670","Plaine,67420,Bas-Rhin,Grand Est,FRANCE,"
"LH6K-4SR","Birth","1594","Suffolk, England"
"K8K2-3VG","Birth","1598","Essex, England"
"L2SF-C53","Birth","1590","England"
"LY4H-TSJ","Birth","1601","Lamarsh, Essex, England"
"LDMP-3GZ","Birth","1582","Newport Pagnell, Milton Keynes Borough, Buckinghamshire, England"
"LDMP-3YG","Birth","1579","Newport Pagnell, Milton Keynes Borough, Buckinghamshire, England"
"LKKM-HV9","Birth","1615","Gelderland, Netherlands"
"G481-DZK","Birth","1617","Amhem, Gelderland, Nederland"
"LTVD-9KZ","Birth","1625","Vlissingen, Zeeland, Netherlands"
"LC8L-517","Birth","1625","Vlissingen, Zeeland, Netherlands"
"L8YT-5DH","Birth","1626","Leiden, Zuid-Holland, Netherlands"
"L8YT-58F","Birth","1638","Holland, Reusel-de Mierden, Noord-Brabant, Netherlands"
"LH4H-TZ2","Birth","1608","England"
"GV46-YZ3","Birth","1615","England"
"KNQJ-749","Birth","1631","England"
"KN77-YKF","Birth","1635","Plymouth Colony, British Colonial America"
"LHVN-SMK","Birth","1620","England"
"LZ21-81H","Birth","1641","Newport, Rhode Island, British Colonial America"
"LVX9-THW","Christening","1621","Thornbury, Gloucestershire, England"
"MG35-3MM","Birth","1629","Cambridge, Cambridgeshire, England"
"LJKW-RPX","Birth","1636","Duxbury, Plymouth, Massachusetts, USA"
"L6CH-WM6","Birth","1635","Newport, Newport, Rhode Island, USA"
"9WYW-R62","Birth","1637","Little Compton, Bristol, Massachusetts Bay, British Colonial America"
"LV52-SXP","Birth","1656","Little Compton, Bristol, Massachusetts Bay, British Colonial America"
"LDL9-RNQ","Birth","1639","Duxbury, Plymouth, Massachusetts Bay Colony, British Colonial America"
"MFDQ-RHW","Birth","1648","Dartmouth, Bristol, Massachusetts Bay Colony, British Colonial America"
"DZB4-KFV","Birth","1637","Salem, Essex, Massachusetts, United States"
"LKF5-N3C","Birth","1640","Ipswich, Essex, Massachusetts Bay Colony, British Colonial America"
"LZGR-5LC","Birth","1638","Dedham, Suffolk, Massachusetts Bay Colony, British Colonial America"
"L5YV-GS5","Birth","1648","Dedham, Suffolk, Massachusetts Bay Colony, British Colonial America"
"LHW9-JQK","Birth","1630","Waltham Abbey, Essex, England"
"2MJ4-ZXD","Birth","1634","Massachusetts, United States"
"LCT4-RKR","Birth","1647","Roxbury, Suffolk, Massachusetts Bay, British Colonial America"
"MG1W-N1H","Birth","1649","Woburn, Middlesex, Massachusetts Bay, British Colonial America"
"LCYQ-M7Q","Birth","1640","Dedham, Massachusetts Bay Colony, British Colonial America"
"LZ25-2N3","Birth","1645","Salem Village, Essex, Massachusetts Bay, British Colonial America"
"LZKW-MTM","Birth","1648","Enfield, Hartford, Connecticut Colony, British Colonial America"
"9C3R-L5W","Birth","1654","Milford, New Haven, Connecticut Colony, British Colonial America"
"LV12-SYM","Birth","1653","Renfrew, Scotland"
"LKN9-H4D","Christening","1657","Paisley, Renfrewshire, Scotland"
"LHTM-W9G","Birth","1664",NA
"9MC5-XJB","Birth","1668","Ipswich, Essex, Massachusetts Bay Colony, British Colonial America"
"LHYH-P65","Birth","1673","Portsmouth, Rockingham, New Hampshire, British Colonial America"
"LH38-X9B","Birth","1674","Portsmouth, Rockingham, New Hampshire, British Colonial America"
"KZ4G-TZG","Birth","1665","Greenland, Rockingham, New Hampshire, United States"
"LTCX-J3D","Birth","1662","Greenland, Rockingham, New Hampshire, United States"
"LZL3-28X","Birth","1661","Hampton, Norfolk, Massachusetts Bay Colony, British Colonial America"
"K2Y1-YHS","Birth","1667","Hampton, Norfolk, Massachusetts Bay Colony, British Colonial America"
"K244-VCB","Birth","1661","Hampton, New Hampshire, British Colonial America"
"LLCM-V5L","Birth","1669","Hampton, Rockingham, New Hampshire, United States"
"LZCT-RFR","Christening","1672","Bishops Nympton, Devon, England, United Kingdom"
"LZG4-W67","Birth","1677","Honiton, Devon, England"
"KHG4-B2G","Birth","1650","Aberdeenshire, Scotland"
"KP7K-SQ6","Birth","1650","Isle of Lewis, Ross-shire, Scotland"
"LVP9-HZX","Birth","1645","Ipswich, Essex, Massachusetts Bay Colony, British Colonial America"
"LDJL-DSG","Birth","1645","Ipswich, Essex, Massachusetts Bay Colony, British Colonial America"
"LR24-1R6","Birth","1635","Titchfield, Hampshire, England"
"LR24-119","Birth","1637","Boston, Suffolk, Massachusetts Bay Colony, British Colonial America"
"LH77-1T1","Birth","1635","Biddeford, York, Massachusetts Bay Colony, British Colonial America"
"MRFR-PJW","Birth","1640","Wells, York, Province of Maine, Massachusetts, British Colonial America"
"LDTX-F6G","Birth","1625",NA
"LZJP-T5K","Birth","1632","England"
"M9YQ-FY6","Birth","1648","Salem, Essex, Massachusetts, United States"
"LKN9-TH4","Birth","1652","Watertown, Middlesex, Massachusetts Bay Colony, British Colonial America"
"LYB8-8WW","Birth","1646","United Kingdom"
"MKZZ-DJN","Birth","1649","Kittery, York, Maine, United States"
"LDZN-KJN","Birth","1635","Watertown, Middlesex, Massachusetts Bay Colony, British Colonial America"
"LRQS-TPB","Birth","1640","York, York, Massachusetts Bay, British Colonial America"
"LWX5-LLN","Birth","1656","York, York, Massachusetts Bay Colony, British Colonial America"
"L2J4-VN4","Birth","1663","Wells, York, Massachusetts Bay Colony, British Colonial America"
"LZF3-XZR","Birth","1646","Kittery Point, Province of Maine or Dover, Province  of New Hampshire, British Colonial America"
"97FH-CGG","Birth","1651","Hampton, Norfolk, Massachusetts Bay Colony, British Colonial America"
"GMHV-K3W","Birth","1650","New Hampshire, USA"
"MKCV-YF1","Birth","1656","Boston, Suffolk, Massachusetts Bay Colony, British Colonial America"
"LCY4-H51","Birth","1649","York, Province of Maine, British Colonial America"
"L5NW-P4F","Birth","1662","Portsmouth, Rockingham, New Hampshire, British Colonial America"
"LRF8-WJK","Birth","1627","Devon, England"
"LBZT-DHR","Birth","1623","Saint Mary Ottery, Devon, Angleterre, Royaume-Uni"
"MVSB-QZ8","Birth","1628","Slapton, Devon, England"
"LCC4-7F4","Birth","1648","New Hampshire, British Colonial America"
"LDF7-LRP","Birth","1606","Bath, Somerset, England"
"GW3B-X4R","Birth","1641","Boston, Massachusetts Bay Colony, British Colonial America"
"6MW2-M4Y","Birth","1620","Devonshire, England"
"LZGJ-9XM","Birth","1636","England"
"99SQ-8R6","Birth","1635","Gloucester, Essex, Massachusetts Bay Colony, British Colonial America"
"K2XN-3M9","Birth","1642","Gloucester, Massachusetts Bay Colony, British Colonial America"
"LJRL-VNW","Birth","1613","Cornwall, England"
"MLZ1-77R","Birth","1615","Weymouth, Dorset, England, United Kingdom"
"KNHW-GLH","Birth","1631","England"
"KNHW-9PW","Birth","1637","Dover, New Hampshire, British Colonial America"
"LZFD-JW4","Birth","1624","Landulph, Cornwall, England"
"KLFQ-Z4W","Birth","1620","Uffculme, Devon, England"
"LT3J-BXN","Birth","1612","Norfolk, Chichester, Sussex, England"
"93WR-TBF","Birth","1628","Northleigh, Devon, England"
"GJB4-8NR","Birth","1615","Stepney, London, England"
"GGQY-JDZ","Birth","1638","Braintree, Norfolk, Massachusetts, American Colonies"
"M2ML-68T","Birth","1594","England"
"LZNF-9WC","Birth","1618","London, Middlesex, England"
"L2XJ-FCY","Birth","1649","Hingham, Suffolk, Massachusetts Bay, British Colonial America"
"MF9F-3TD","Birth","1661","England"
"LJPN-G4F","Birth","1681","Eastham, Plymouth Colony, British Colonial America"
"LKFG-K4Q","Birth","1682","Eastham, Barnstable, Massachusetts Bay Colony, British Colonial America"
"LZKV-7BP","Birth","1676","Roxbury, Boston, Suffolk, Massachusetts Bay, British Colonial America"
"FLSD-5Z4","Birth","1672","Killingworth, New London, Connecticut, British Colonial America"
"LCC7-LQY","Birth","1669","Saybrook, New London, Connecticut Colony, British Colonial America"
"LKKM-D3W","Birth","1664","Saybrook, New London, Connecticut Colony, British Colonial America"
"L2C5-4PM","Christening","1668","Acton by Nantwich, Cheshire England"
"L2C5-4BD","Birth","1670","Barren Island, Kings, New York, United States"
"LCLY-R45","Birth","1665","Frücht, Rhein-Lahn-Kreis, Rheinland-Pfalz, Germany"
"K6MS-9WW","Birth","1665","Frücht, Frücht, Rhein-Lahn-Kreis, Rheinland-Pfalz, Germany"
"LVP9-BT7","Birth","1609",", Bedfordshire, England"
"LZKD-8Q1","Christening","1607","Tilbrook, Bedfordshire, England"
"G6R2-1WH","Birth","1580","Horsham, Sussex, England, United Kingdom"
"LCPP-SSN","Birth","1587","Horsham, Sussex, England, United Kingdom"
"9XB1-8XY","Birth","1597","Hull, Humberside, England, United Kingdom"
"CM5F-GC5","Birth","1600","England"
"MVB8-TK8","Birth","1594","Elmswell, Suffolk, England"
"LR8R-S2P","Birth","1594","England"
"M3TL-K9N","Birth","1618","Bury Saint Edmunds, West Suffolk district, Suffolk, England, United Kingdom"
"LZ4Z-H4H","Birth","1623","Drayton, Wyre Forest district, Worcestershire, England, United Kingdom"
"LZ6X-TXC","Birth","1615","Watton at Stone, Hertfordshire, England"
"LR99-J8V","Birth","1624","Norwich, Norfolk, England"
"G89N-2LN","Birth","1598","Cheshunt, Hertfordshire, England"
"LZLK-WD5","Birth","1602","Ware, Hertfordshire, England"
"LKSL-K3W","Birth","1600","Bridlington, Yorkshire, England"
"LCP8-QKF","Birth","1605","England"
"L85P-G46","Birth","1610","Kensington, Middlesex, England, United Kingdom"
"KGC8-L5J","Birth of Child","1600","Great Missenden, Middlesex, England"
"GHCM-9TB","Death",NA,NA
"LTRK-HMK","Birth","1620","Glasgow, Lanarkshire, Scotland, United Kingdom"
"9Q2X-TLS","Birth","1620","Glasgow, Lanark, Scotland"
"MX8D-7KG","Christening","1617","Saint Michael-Le-Belfry,York,York,England"
"MX8D-72C","Christening","1626","Prees,Shropshire,England"
"GH1X-28W","Birth","1624","Finchingfield, Essex, England"
"GH1X-TH2","Birth","1624","Soham, Cambridgeshire, England"
"LJ1X-SBK","Birth","1617","Soham, Cambridgeshire, England"
"LJ1X-39Q","Birth","1619","Soham, Cambridgeshire, England"
"L2ZW-CDV","Birth","1600","Middlesex, England"
"MGQ3-VBH","Birth","1597","England, United Kingdom"
"GFDQ-XML","Birth","1618","Adstock, Buckinghamshire, England"
"GFD3-1C9","Birth","1620","England"
"L2J3-D1V","Birth","1603","Wilmslow, Cheshire, England"
"LZV8-ZMW","Birth","1603","Moreton Corbet, Shropshire, England"
"GFDQ-MY9","Birth","1616","England"
"G26C-QYK","Birth","1620","Nottinghamshire, England"
"LY8D-MYD","Birth","1634","Middelburg, Zeeland, Netherlands"
"GFWM-6JS","Birth","1654","St Bride's Church Fleet Street, London, England, United Kingdom"
"GX9D-HBZ","Death",NA,NA
"GX9D-9FW","Death",NA,NA
"GFJY-B71","Marriage","1646","Ulm, Württemberg, Germany"
"KZVN-7G4","Birth","1629",NA
"GFKV-Q7N","Death",NA,NA
"L8QL-7KH","Birth","1640","Surry, Virginia, British Colonial America"
"K8V7-2LY","Birth","1643","Rotterdam, Holland, Netherlands"
"GK6R-S96","Birth","1654","Henrico Co.,VA"
"LV3W-V25","Birth","1653","Henrico, Virginia, British Colonial America"
"LX2W-S8S","Birth","1650","Henrico, Virginia, British Colonial America"
"LX2W-D3P","Birth","1650","Henrico, Virginia, British Colonial America"
"GNFG-6JC","Birth","1664","Henrico, Virginia, British Colonial America"
"GF14-SFP","Birth","1661","England"
"GW6N-YR2","Birth","1641","England"
"97WL-WDT","Birth","1643","England"
"L51R-RWV","Birth","1632","Winterbourne Dauntsey, Winterbourne, Wiltshire, England, United Kingdom"
"KCRK-VG9","Birth","1644","Oxford, Oxfordshire, England"
"LCX2-MXJ","Birth","1650","England"
"LCX2-9QQ","Birth","1650",", , , England, United Kingdom"
"G3ZV-VDT","Birth","1645","Chudleigh, Devon, England"
"L19P-7M4","Birth","1645","Chudleigh, Devon, England"
"97D6-6VL","Birth","1655","Lancaster, Virginia, British Colonial America"
"2Z39-TMS","Birth","1659","Richmond, Virginia, British Colonial America"
"G8FH-DFL","Birth","1680","Virginia Colony, Britiish Colonial America"
"GS2Z-352","Birth","1680","Richmond, New York, British Colonial America"
"M3ZB-GN3","Birth","1652","London, England"
"MMVD-1YN","Birth","1651","England"
"LDKC-H19","Birth","1660","Isle Of Guernsey, Channel Islands"
"LBZT-LDM","Birth","1664","Middlesex, Accomack, Virginia, British Colonial America"
"MQX1-ZC8","Birth","1665","Christchurch, Middlesex, Virginia, British Colonial America"
"2WN2-CTJ","Birth","1667","Middlesex, Virginia, British Colonial America"
"LCJW-76F","Birth","1598","Donegal or Antrim, Ireland"
"M4QW-XFQ","Birth","1590","(Unknown),, England"
"LT52-7C2","Birth","1640","Massachusetts Bay, British Colonial America"
"KCJY-7V8","Birth","1651","Baltimore, Baltimore, Maryland, British Colonial America"
"9ZZW-JJ9","Birth","1656","Baltimore, Maryland, British Colonial America"
"LVN4-L1P","Birth","1635","Llanllugan, Powys, Wales, United Kingdom"
"LH3G-3R8","Birth","1637","Llanllugan,Mntg,Wales"
"LH51-TR2","Birth","1647","Stratford, Fairfield, Connecticut Colony, British Colonial America"
"LLHB-4LG","Birth","1649","Stratford, Fairfield, Connecticut, British Colonial America"
"LJ26-M8D","Birth","1620","Skänninge, Östergötland, Sweden"
"9V72-SF1","Birth","1638","New Sweden, Sweden"
"GDL4-3PV","Birth","1640","Nya Kopparberget, Ljusnarsberg parish, Örebro län, Sweden"
"GDQ2-SWY","Birth","1640","Gunnarskog, Värmland, Sweden"
"LZ2R-46Z","Birth","1603","of, Closeburn, Dumfries, Scotland"
"GQKP-F47","Birth","1608","Dumfriesshire, Scotland"
"GQLK-FQM","Birth","1600","Fife, Scotland"
"GK3M-8FB","Birth of Child","1627","Kingsbarns Parish, Fife, Scotland"
"GQLK-J8L","Death",NA,NA
"G3YY-8G1","Birth","1626","Canongate, Midlothian, Scotland"
"MXHL-3CF","Birth","1625","Liberton, Midlothian, Scotland"
"LHRY-PJ9","Birth","1598","Warrington, Lancashire, England"
"LH8K-83N","Birth","1612","Gainsborough, Lincolnshire, England"
"LCMF-6XW","Birth","1627","London, England, United Kingdom"
"LHR8-KRX","Birth","1627","Weston, Hertfordshire, England, United Kingdom"
"G4VF-F23","Birth","1619","Gravesend, Kent, England"
"G31V-Z7J","Birth","1628","Wells next the Sea, Norfolk, England"
"LB88-3W7","Birth","1637","Caldecote, Rutland, England"
"GJ96-SKH","Birth","1641","Caldecott, Rutland, England"
"GKGF-XSV","Birth","1596","England"
"G9SG-1S2","Birth","1595","Leicestershire, England"
"L4Y2-GGX","Birth","1610","Berry Pomeroy, Devon, England"
"LVSZ-KDD","Birth","1610","Orchard Portman, Somerset, England"
"GQH9-KGX","Birth","1578","Ardmillan, Ayrshire, Scotland"
"GQH9-T5S","Birth","1585","Keir, Dumfriesshire, Scotland, United Kingdom"
"GSMP-W34","Birth","1609","Stevington, Bedfordshire, England"
"KHP7-532","Birth","1614","Tonbridge, Kent, England"
"KZ2G-MC7","Birth","1612","Grappenhall, Cheshire, England"
"MTCZ-GW1","Birth","1616","Grappenhall, Cheshire, England"
"LTPW-BJV","Birth","1586","Wybunbury, Cheshire, England"
"LZ6S-3DR","Birth","1586","Chesterfield, Derbyshire, England"
"LZDS-SXX","Birth","1616","Isleham, Cambridgeshire, England"
"LZD8-HP5","Birth","1618","Rougham, Norfolk, England"
"GHHB-76M","Birth","1608","London, England"
"GCGM-X93","Birth","1617","Hull, Yorkshire, England"
"G9Z1-RFP","Birth","1582","Zochenreuth, Aufseß, Bayreuth, Oberfranken, Bavaria, Germany"
"GJ7X-NVS","Birth","1590","Zochenreuth, Bayreuth, Bayern, Germany"
"94KY-5WF","Birth","1590","of Bar, Gelston, Ayrshire, Scotland"
"LX3R-GFG","Birth","1647","Glasgow, Lanarkshire, Scotland"
"27S1-515","Birth","1643","Cleghorn, South Lanarkshire, Scotland, United Kingdom"
"GN2Q-9CK","Birth","1605",NA
"GSQH-T1S","Birth","1606","Zweibrücken, Rheinland-Pfalz, Deutschland"
"GSQH-RTB","Birth","1608","Erfweiler, Mandelbachtal, Saar-Pfalz-Kreis, Saarland, Deutschland"
"LZXY-GZ6","Birth","1620","Bottenbach, 07340205, RHEINLAND-PFALZ, DEUTSCHLAND"
"LZXY-G7B","Birth","1615","Windsberg, Pirmasens, Rheinland-Pfalz, Deutschland"
"G2YM-2R7","Birth","1619","Melsbach, Neuwied, Rheinland-Pfalz, Germany"
"FBSG-ZR8","Birth","1630","Prussia"
"M8F2-CKR","Birth",NA,"Germany"
"9V33-4M4","Birth","1636","Germany"
"C891-9MH","Birth of Child","1657","Hangendeinbach, Wuerttemberg, Germany"
"L4M5-JX9","Birth","1626","Kleindeinbach, Schwäbisch Gmünd, Ostalbkreis, Baden-Württemberg, Germany"
"L4M5-J2Z","Birth","1626","Grossdeinbach, Neckar, Wuerttemberg"
"LT84-P6X","Birth","1612","Essex, England"
"L8MV-L8Q","Birth","1610","England"
"M81B-5KL","Birth","1612","England"
"9HZX-PN8","Birth","1622","Stourton, Warwickshire, England"
"9425-H1W","Christening","1627","Lapley, Staffordshire, England"
"9H5S-VSB","Birth","1612","Bristol, Bristol district, Bristol, England, United Kingdom"
"M1SK-ZGD","Birth","1618","Pitminster, Somerset West and Taunton district, Somerset, England"
"L2YB-LYS","Birth","1599","Melton Mowbray, Leicestershire, England"
"L2HF-CNR","Birth","1600","Oxfordshire, England"
"GK6J-63H","Birth","1628","England"
"GK6J-2T9","Birth","1632","Mancroft, Norfolk, England"
"GQ24-2MK","Birth","1613","Scotland"
"GK6V-3Y9","Birth","1613","Dunbar, East Lothian, Scotland"
"LC78-25S","Birth","1612","England"
"LYGX-LZ9","Birth","1615","Great Wenham, Suffolk, England"
"2W25-CF3","Birth","1621","Kingsbridge, Devonshire, England, United Kingdom"
"LKF5-NQV","Birth","1619","of Otterton, Devonshire, England"
"LJKP-GT8","Birth","1612","Branscombe, Devonshire, England"
"L26L-3DF","Birth","1629","Branscombe, Devonshire, England"
"GHBD-YKP","Birth","1640","England"
"GHB6-1FS","Birth","1640","England, United Kingdom"
"L8P2-HMH","Birth","1580","Burton, Cheshire, England"
"LH84-TZ1","Birth","1580","Powys, Wales"
"2CNB-3WT","Birth","1588","Ambleside, Westmorland, England"
"K1TH-C53","Birth","1597","Neesham, Durham, England"
"GKC4-J28","Birth","1600","Gillingham, Dorset, England"
"MGCQ-513","Birth","1600","Saint Dunstan, Stepney, London, England"
"GKCH-DZP","Birth","1580","London, London, England"
"LH9H-W73","Birth","1606","Rotherfield, Sussex, England"
"LHRM-LVC","Birth","1591","London, London, England"
"LZKY-RPX","Birth","1591","Wapping, Middlesex, England"
"GLSF-WNT","Birth","1615","Halifax, West Yorkshire, England"
"G3PV-HZ3","Birth","1620","Wiltshire, England"
"LKBN-NBT","Birth","1626","Virginia, British Colonial America"
"LHKC-826","Birth","1635","England"
"2ZS4-MJP","Birth","1620","Brent Eleigh, Suffolk, England"
"GW3K-3J5","Birth","1632","Pondisford, Somerset, England"
"GD5D-8DX","Birth","1651","Boston, Suffolk, Massachusetts Bay Colony, British Colonial America"
"LHDS-JYD","Birth","1656","Boston, Suffolk, Massachusetts, United States"
"GJL9-5V5","Birth","1650","Westmoreland, Virginia, British Colonial America"
"GLSF-9N6","Birth","1688","Charles City, Charles, Virginia, United States"
"LWXR-5VQ","Birth","1615","East Bridgeford, Nottinghamshire, England"
"LC6Y-16S","Birth","1615","Nottinghamshire, England"
"G6T4-K8G","Birth","1600","Great Oakley, Northamptonshire, England"
"G6TH-95P","Birth","1618","Leicestershire, England"
"GM5T-M83","Birth","1645","Ayrshire, Scotland, United Kingdom"
"2J7F-BLM","Birth","1636","Edinburgh, Midlothian, Scotland, United Kingdom"
"GJMK-GQK","Birth","1570","Dunboy, County Cork, Ireland"
"L8QW-5P6","Birth","1575","Ardee, Louth, Kerry, Ireland"
"MNHX-RM5","Birth","1572","Hospital, County Limerick, Ireland"
"LDQ3-T5T","Birth","1576","Tipperary, County Tipperary, Ireland"
"LZW3-JW7","Birth","1604","Farnborough, Hampshire, England"
"LYQH-5P4","Birth","1617","London, England"
"GDLN-HFY","Birth","1612","England"
"LJLN-CFB","Birth","1620","East Bergholt, Suffolk, England"
"LHX2-R7G","Birth","1621","Newcastle upon Tyne, Northumberland, England"
"LZ2B-7G7","Birth","1620","Norwich, Norfolk, England"
"KN42-D5P","Birth","1620","England"
"K2SV-SNK","Birth","1624","Saffron Walden, Essex, England"
"L5K2-X13","Birth","1615","South Elmham St James, Suffolk, England"
"LCQ2-S5D","Birth","1617","Aldringham, Suffolk, England"
"LHT2-PSL","Birth","1606","England"
"M1LL-DSX","Birth","1602","Turville, Buckinghamshire district, Buckinghamshire, England, United Kingdom"
"LYM4-XWP","Birth","1604","Cottenham, Cambridgeshire, England"
"KN3C-8G7","Birth","1602","Wattisfield, Suffolk, England"
"LBTN-2R9","Birth","1606","Tendring, Essex, England"
"L55H-2TH","Birth","1615","Dedham, Essex, England"
"LR2N-YFF","Birth","1620","Romsey, Hampshire, England"
"LZKH-3KN","Birth","1622","England"
"LBMB-FQ9","Birth","1631","Toppesfield, Essex, England"
"KNFN-VCN","Birth","1634","Maldon,Essex,England"
"L29Q-1PV","Birth","1603","England"
"L519-F2H","Birth","1606","England"
"LVMH-KGL","Birth","1619","Westmill, Hertfordshire, England"
"L1MH-MWK","Birth","1634","Newcastle upon Tyne, Northumberland, England"
"LT21-8QW","Birth","1623","Aston Clinton, Buckinghamshire, England"
"2ZSC-VWX","Birth","1632","Boston, Suffolk, Massachusetts Bay Colony, British Colonial America"
"L6TM-HGV","Birth","1627","Binfield, Berkshire, England"
"LRP3-33H","Birth","1635","Plymouth, Massachusetts Bay Colony, British Colonial America"
"LT14-3VP","Birth","1608","Westmill, Hertfordshire, England"
"KN84-ZRC","Birth","1612","England"
"LVQS-24M","Birth","1615","Cambridge, Cambridgeshire, England"
"LJRN-L8N","Birth","1620","Crediton, Devon, England"
"GQX7-RYL","Birth","1625","Willoughby, Sloothby, Lincolnshire, England, United Kingdom"
"KDBG-6GW","Birth","1624","Manchester, Lancashire, England, United Kingdom"
"LZL4-YBB","Birth","1643","Dorchester, Suffolk, Massachusetts Bay Colony, British Colonial America"
"LB54-7H1","Birth","1647","Dorchester, Suffolk, Massachusetts Bay Colony, New England, British Colonial America"
"L1QM-C2W","Christening","1631","St Mary's Church, Cotesbach, Leicestershire, England"
"KNDZ-KP2","Birth","1635","Gower, Glamorgan, Wales"
"LCVV-VP6","Birth","1640","Roxbury, Boston, Suffolk, Massachusetts Bay, British Colonial America"
"LTR2-47J","Christening","1643","Dorchester, Suffolk, Massachusetts Bay Colony, British Colonial America"
"MLY9-W94","Birth","1624","Manchester, Lancashire, England, United Kingdom"
