"fid","type","year","place"
"GZRN-3WL","Birth","1364","Glassenbury, Kent, England"
"GDQX-PS5","Birth","1336","Rolleston, Nottinghamshire, England"
"LC5S-HR3","Birth","1338","Alnwick, Northumberland, England"
"L6YH-Q56","Birth","1335","Kirkby in Ashfield, Nottinghamshire, England"
"G69X-SMW","Birth","1333","Rushcliffe, Nottinghamshire, England"
"G8TB-7H9","Birth","1338","Nottinghamshire, England"
"G71W-XBK","Birth","1345","Chilwell, Attenborough, Nottingham, England"
"G71W-FF8","Birth","1344","Chilwell, Nottinghamshire, England"
"GWWX-LM5","Birth","1358","France"
"LY4R-4TK","Birth","1360","England or France"
"GHK1-DVQ","Birth","1280","Westho Parish, Devon, England"
"LY84-L53","Birth","1270","Devon, England"
"LCVQ-7YB","Birth","1320","Clyst Fomison, Devon, England"
"L17T-BRL","Birth","1384","Herstmonceux, Sussex, England"
"G4P2-NV8","Birth","1404","Thorpe Waterville, Northamptonshire, England"
"G348-BYH","Birth","1382","Sussex, England"
"GLWT-ZFP","Birth","1380",NA
"K83Y-43J","Birth","1350","Walton, Yorkshire, England"
"LZKD-3L1","Birth","1352","Acaster Malbis, Yorkshire, England"
"L64X-HLV","Birth","1354","Burnham Thorpe, Norfolk, England"
"LHKK-XSK","Birth","1354","Ergham, Yorkshire, England, United Kingdom"
"GG46-DY7","Birth","1359","Thornton Bridge, Yorkshire, England"
"GSMG-5T6","Birth","1362","Yorkshire, England"
"LX7H-G5D","Birth","1330","Abbots Morton, Wychavon district, Worcestershire, England, United Kingdom"
"LR6L-LT6","Birth","1353","Great Waldingfield, Babergh district, Suffolk, England, United Kingdom"
"GLK2-2MZ","Birth","1332","Blackburn, Lancashire, England, United Kingdom"
"LCZX-H1M","Birth","1321","Clopton, Suffolk, England, United Kingdom"
"GNYF-35P","Birth","1322","Dedham, Essex,, England"
"GMT4-QK6","Death",NA,NA
"LYFT-5NN","Birth","1384","Cambridge, Cambridgeshire, England"
"GFHH-TXG","Birth","1385","England, United Kingdom"
"GL4L-31R","Birth",NA,"England"
"GL42-83S","Death",NA,NA
"GMNQ-ZTV","Birth","1355","Norbury, Cheshire, England"
"GWY4-JZW","Birth","1370","Denton, Lancashire, England"
"LLQR-BH6","Birth","1380","Leigh, Lancashire, England"
"GDVP-F7C","Birth","1360","Dukinfield, Cheshire, England, United Kingdom"
"LZ8J-SRD","Birth","1340","Haughton, Cheshire, England"
"F43X-8LR","Birth","1355","Haughton, Cheshire, England"
"L58W-KPS","Birth","1365","Woore, Shropshire, England"
"L58W-5NR","Birth","1365",", , , England"
"LYJR-6H4","Birth","1360","Norfolk, England"
"GV2B-H9D","Birth","1365","Norfolk, England"
"G986-16D","Birth","1400","Worfield, Shropshire, England"
"LD86-X66","Birth","1400","Gloucestershire, England"
"L6QT-LF2","Birth","1435","Mildenhall, Suffolk, England"
"LK9K-QM3","Birth","1440","Hampshire, England"
"LZLX-1LF","Birth","1385","Calne, Wiltshire, England"
"G9QM-QHX","Birth","1385","Quemerford, Calne, Wiltshire, England"
"GG74-MWD","Birth","1351","Farley, Hampshire, England"
"K4B8-53K","Birth","1370",", Southamptonshire, England"
"GX43-48T","Birth","1380","Worcester, Worcestershire, England"
"L1F2-7NR","Birth","1380","Finwick, Ayrshire, Scotland"
"L1F2-S6V","Birth","1384","Finwick, Ayrshire, Scotland"
"GKTT-X5S","Birth","1370","of Preston, Northumberland, England, United Kingdom"
"L14Q-WDW","Birth","1369","Horton, Northumberland, England, United Kingdom"
"GDB3-DTN","Birth","1332","Cambridge, Gloucestershire, England, United Kingdom"
"LKCF-7KZ","Birth","1336","Rugeley, Staffordshire, England"
"G98F-M3Q","Birth","1304","Cambridge, Gloucestershire, England"
"L55Z-7KV","Birth","1310","Stroud, Gloucestershire, England"
"GVF7-98B","Birth","1325","England"
"GC5S-5QZ","Birth","1350","Briarcliff upon Hill, Lancashire, England"
"GKXZ-Z7C","Birth","1350","England"
"L1QK-58L","Birth","1335","Willerby, Yorkshire, England"
"GH15-KXF","Birth","1339","Otteby, Lincolnshire, England"
"GN4W-YH7","Birth","1364","Carlton on Trent, Nottinghamshire, England"
"G2JR-R79","Birth","1364","Nottinghamshire, England, United Kingdom"
"GGX1-1XJ","Birth","1370","Acthorpe, Lincolnshire, England"
"KVL3-3FW","Birth","1383","England"
"KVL3-3FV","Birth","1385","Lenham, Kent, England"
"L2PH-VBT","Birth","1335","Dilwyne, Herefordshire, England"
"LTJX-CVR","Birth","1337","London, Middlesex, England"
"LBXG-JP1","Birth","1387","England"
"G26J-F1J","Birth","1392","England"
"LBHN-912","Birth","1270","Ayrshire, Scotland"
"LBHN-QJ3","Birth","1272","Ayrshire, Scotland"
"LHCH-6GG","Birth","1320","Brussel, België"
"9CCC-SX4","Birth","1335","Renty, Pas-de-Calais, France"
"LK3H-24W","Birth","1369","Nancy, Meurthe-et-Moselle, Lorraine, France"
"M55D-1NG","Birth","1354","Nancy, Meurthe-et-Moselle, Lorraine, France"
"GHBP-FFB","Birth","1370","Normandie, France"
"GDGL-11V","Birth","1373","Essay, Orne, Basse-Normandie, France"
"GJM1-LGK","Birth","1370","Beauvoir, Manche, Basse Normandie, France"
"G415-2HC","Birth","1372","of, , Luxembourg"
"GQ6J-HYV","Birth","1330","Deville, Ardennes, Champagne-Ardenne, France"
"LDRV-9W7","Birth","1360","Cosenza, Calabria, Italy"
"M4W9-2N3","Birth","1352","Locres, France"
"9ZC6-G2N","Birth","1380","Munich (München), Münchener Stadtkreis, Bavaria (Bayern), Germany"
"9CH4-4XZ","Birth","1350","France"
"L2P9-58H","Birth","1355","France"
"LLH9-V5L","Birth","1350","France"
"LLH9-VRK","Birth","1355","France"
"GZVQ-JGZ","Birth","1345","Estouteville, Normandie, France"
"L4Y3-CWJ","Birth","1355",NA
"KLL4-ZXJ","Birth","1350","Deauville-les-Bains, Calvados, Basse-Normandie, France"
"M5J6-44K","Birth","1368","Créquy, Pas-de-Calais, Hauts-de-France, France"
"KLL4-H6G","Birth","1355","France"
"KLL4-H6R","Birth","1365","France"
"GZJC-HT6","Birth","1362","Nérac,47195,Lot-et-Garonne,Nouvelle-Aquitaine,FRANCE,"
"KLL4-DH5","Birth","1360","Sully-sur-Loire, Orléans, Loiret, Centre-Val de Loire, France"
"G7F4-1NG","Birth","1360","Vinciennes, France"
"G7F4-NXS","Birth","1365","Berry, France"
"GJZD-M8M","Birth","1351","Guilliers, Morbihan, Bretagne, France"
"GJZD-S8K","Birth","1356","Clisson, Loire Atlantigue, Bretagne, France"
"LT6G-DCS","Birth","1339","Sarzeau, Morbihan, Bretagne, France"
"L14R-HMC","Birth","1370",NA
"GHWW-SB6","Birth","1319","Blois, Loir-et-Cher, Centre-Val de Loire, France"
"G48W-L6P","Birth","1319","Lamballe, Côtes-d'Armor, Bretagne, France"
"KT7Z-XLK","Birth","1336","Clisson, Loire-Atlantique, Pays de la Loire, France"
"LJPF-FGR","Birth","1326","Laval, Mayenne, Pays de Loire, France"
"LHG9-TNC","Birth","1360","Olliergues, Puy-de-Dôme, Auvergne-Rhône-Alpes, France"
"G9XV-1YQ","Birth","1376","Montpensier,France"
"LWF4-BS5","Birth","1365","Château de Bord-Peschin, Doyet, Allier, Auvergne-Rhône-Alpes, France"
"LTFP-5W6","Birth","1375","Berry,Châtillon-sur-Cher, Centre-Val de Loire, France"
"LDM6-V1V","Birth","1322","Pas-de-Calais, Nord-Pas-de-Calais, France"
"KL6N-TB5","Birth","1345","Pas-de-Calais, Nord-Pas-de-Calais, France"
"KLL4-HSW","Birth","1360","France"
"KLL4-HS7","Birth","1365","France"
"94QF-8PW","Birth","1366","Schorisse, East Flanders, Belgium"
"L856-52B","Birth","1368","Dudzele, East Flanders, Belgium"
"9H8W-KJM","Birth","1370","France"
"LJPF-FBQ","Birth","1370","Melun, Seine-et-Marne, Île-de-France, France"
"GDR1-PJT","Birth","1381","France"
"GDR1-T4V","Birth","1390","France"
"G3FZ-94S","Birth","1365","France"
"G3FZ-QJY","Marriage","1380","Europe"
"G3FZ-6D5","Birth","1360","Belgium"
"G3FZ-F3D","Birth","1370","Belgium"
"GGFH-8T6","Birth","1311",NA
"GGFH-VY1","Birth","1310",NA
"GKZF-XMW","Birth of Child","1330","France"
"GKZF-ZZS","Birth","1340",NA
"GWSV-XL9","Birth","1345",NA
"GWSV-9FV","Birth of Child","1390","France"
"GV95-D1X","Birth","1375",NA
"GV95-DMF","Birth","1380","Nord-Pas-de-Calais, Valenciennes, Nord, France"
"KLLD-NN6","Birth","1360","Picardie, Aisne, Picardie, France"
"GLDW-DNG","Birth","1370",NA
"LK6Y-P6H","Birth","1365","Louvis, Maene, Champagne-Ardenne, France"
"GLDW-YZP","Birth","1375",NA
"GLD4-C66","Birth","1385",NA
"G461-5LJ","Birth","1338","Europe"
"G8VF-R5Y","Birth","1365",NA
"GX1D-DMZ","Birth","1369","Fressin, Pas-de-Calais, Hauts-de-France, France"
"GXJM-GD1","Birth","1376","Roye, Somme, Hauts-de-France, France"
"MX1C-DGM","Birth","1413","Barns of Ayr, Ayrshire, Kingdom of Scotland"
"GKNY-Y75","Birth","1413","Ayrshire, Scotland, United Kingdom"
"GKJZ-QY3","Birth","1390","Culloden, Nairnshire, Scotland"
"G779-FN3","Birth","1390","Duke Murdoch's Castle, Loch Ard, Aberfoyle, Perthshire, Scotland"
"LY7G-M55","Birth","1406","Strathblane, Stirlingshire, Scotland"
"GF1D-WFQ","Birth","1406","Renfrewshire, Scotland"
"GKK8-YN4","Birth","1390","Scotland"
"GM57-LKG","Birth","1393","Cathcart, Renfrewshire, Scotland"
"LHNP-M4H","Birth","1374","Ardkinglas House, Argyll, Scotland"
"GM13-VX2","Birth","1395","Inneryne, Ayrshire, Scotland"
"LB9D-FHW","Birth","1406","Craignish, Argyllshire, Scotland"
"G6C5-DMN","Birth","1404","Scotland"
"GDXV-8DW","Birth","1397","Houston, Renfrewshire, Scotland"
"GN6X-KHJ","Birth","1380","Closeburn, Dumfries-Shire, Scotland"
"GG8X-923","Birth","1388","Newbigging, Lanarkshire, Scotland"
"G4LF-VX8","Birth","1382","Caerlaverock, Dumfriesshire, Scotland, United Kingdom"
"LDKF-P5Z","Birth","1285","Corstorphine, Midlothian, Scotland"
"LKNK-PTM","Birth","1294","Corstorphine, Midlothian, Scotland"
"GF99-X92","Birth","1325","Sanquhar, Dumfriesshire, Scotland"
"GXVN-SK1","Birth","1330","Erskine, Renfrewshire, Scotland, United Kingdom"
"GHBP-YNM","Birth","1336","Edinburgh, Midlothian, Scotland"
"GN9V-95Y","Birth","1336","Edinburgh, Midlothian, Scotland"
"LJY7-LY3","Birth","1345","Orkney Islands, Orkney, Scotland"
"GN6X-LR5","Birth","1358","Dirleton, Haddingtonshire, Scotland"
"GWB6-VZ6","Birth","1380","Greenock East, Renfrewshire, Scotland"
"GGQY-B9V","Birth","1335","Greenock,,Renfrewshire,Scotland"
"GNBJ-5LY","Birth","1380","Scotland"
"GHSC-4WV","Birth","1380","Dunbar, East Lothian, Scotland"
"G61C-C4N","Birth","1410","Kilbirnie, Ayrshire, Scotland"
"GH7L-2NB","Birth","1418","Dunnottar, Kincardineshire, Scotland"
"GZ4F-1P2","Birth","1380","Innes, Morayshire, Scotland"
"MDWX-VF9","Birth",NA,"Inverness-shire, Scotland"
"GZN8-YW8","Birth","1374","Loudon, Ayrshire, Scotland"
"G63N-NTS","Birth","1370","Ayrshire, Scotland"
"GLRQ-FJT","Birth of Child","1400","Ayr, South Ayrshire, Scotland, United Kingdom"
"GLRQ-Q4M","Birth of Child","1400","Ayr, South Ayrshire, Scotland, United Kingdom"
"LBFG-4CJ","Birth","1380","Darnley, Renfrewshire, Scotland"
"GSGL-LTL","Birth","1380","Balloch Castle, Dunbartonshire, Scotland"
"LB23-3LV","Birth","1390","Craigie, Ayrshire, Scotland"
"L44Z-DYZ","Birth","1395","Cathcart, Renfrewshire, Scotland"
"GV5Q-FK1","Birth","1388","Dunbar Castle, East Lothian, Scotland"
"GNH4-2TX","Birth","1410","Perth, Perthshire, Scotland"
"GZGF-JHM","Birth","1392",NA
"GZGF-4QG","Marriage","1412","Europe"
"9QPS-J6P","Birth","1358","Scotland"
"9QPS-JXD","Birth","1359","Scotland"
"G8L8-QK9","Birth","1350","Canterbury, Kent, England"
"G8L8-MT6","Birth","1350",NA
"GK2D-7TR","Birth","1166","Ireland"
"LY4L-QY5","Birth","1315","Kenmare, County Kerry, Ireland"
"LT84-FNT","Birth","1214","Carbery, Munster, Ireland"
"GVNC-9T4","Birth","1295","Thomond Manor, Connaught Bridge, Kildare, Leinster, Ireland"
"2MGJ-ZD7","Birth","1271","Desmond, Kerry, Munster, Ireland"
"LH8W-DVL","Birth","1280","Desmond, Kerry, Munster, Ireland"
"GHBH-Z6G","Birth","1290","Castletown, County Kildare, Ireland"
"LCC4-TZB","Birth","1310","Kilcullen, Kildare, Leinster, Ireland"
"LKXD-VZV","Birth","1353","Thomond Manor, Connaught Bridge, Kildare, Leinster, Ireland, United Kingdom"
"LKXD-V8Q","Birth","1362","Ely, Kilkenny, Leinster, Ireland, United Kingdom"
"GMHJ-498","Birth","1325","Ireland"
"KLQ9-L9K","Birth","1305","Diocese of Dublin, Leinster, Ireland"
"9KDX-8G7","Birth","1305","Ireland"
"G9P6-LCY","Birth","1315","Ireland"
"GN4P-C2M","Birth","1320","Ireland"
"LCVS-R4M","Birth","1440","Arragh More, County Tipperary, Ireland"
"GQ1S-C4V","Birth","1445","Buttevant, County Cork, Ireland"
"L1PB-HRQ","Birth","1350","Ibh Caisin, Thomond, Ireland"
"G6T4-HB9","Death",NA,NA
"GGF4-ZS1","Birth","1350","iahmany, Hy-maine, Ireland"
"L4WN-MG5","Birth","1326","Kilbride, County Meath, Ireland"
"9ZCP-MBR","Birth","1330","Kilbride, County Meath, Ireland"
"LHTH-97G","Birth","1328","Leixlip, County Kildare, Ireland"
"GDYP-W34","Birth","1332","Leixlip, County Kildare, Ireland"
"G8CM-VSN","Birth","1323","Heaton, Northumberland, England"
"LCJQ-52S","Birth","1332","Preston, Northumberland, England"
"LZJQ-J77","Birth","1340","Crickstown, Dunshaughlin, County Meath, Ireland"
"GW5G-HCR","Birth","1329","Ellingham, Northumberland, England"
"M19D-28Q","Birth","1344","Rathcoffey, County Kildare, Ireland, United Kingdom"
"GD69-PRR","Birth","1348","Rathcoffey, County Kildare, Ireland, United Kingdom"
"LDJJ-R7B","Birth","1312","Drumraney, County Westmeath, Ireland"
"LDJJ-RXC","Birth","1316","Drumraney, County Westmeath, Ireland"
"GSKQ-5BG","Birth","1314","Birmingham, , Warwickshire, England"
"LBK1-7NB","Birth","1318",", , Warwickshire, England"
"LZKP-76W","Birth","1292","Preston, Lancashire, England"
"LZKP-7H1","Birth","1317","Preston, Lancashire, England"
"GG8X-4YY","Birth","1288","England, United Kingdom"
"GFK3-BPV","Birth","1290","Europe"
"GDNZ-JRT","Birth","1290","Warrington, Lancashire, England"
"LZJW-KP3","Birth","1304","Haydock, Lancashire, England"
"KJ4K-3G7","Birth","1314","Dutton, Cheshire, England"
"LZBX-QVT","Birth","1316","Thornton Mayow, Cheshire, England"
"LHB2-5SH","Marriage","1229","OF, KILKENNY CASTLE, KILKENNY, IRELAND"
"LHB2-5S6","Marriage","1229","OF, KILKENNY CASTLE, KILKENNY, IRELAND"
"LTVR-M5J","Birth","1315","County Louth, Ireland"
"G4CC-PSW","Birth","1315","Diocese of Meath, Leinster, Ireland"
"LHKM-KTL","Birth","1297","Gerrardstown, County Meath, Ireland"
"LHKM-KY9","Birth","1308","Killeen, Meath, Ireland, United Kingdom"
"MFFQ-ZP2","Birth","1297","Harringworth, Northamptonshire, England"
"GMBH-X81","Birth","1299","Essex, England, United Kingdom"
"LYLZ-R8T","Birth","1285","Helmsley, Yorkshire, England"
"29WT-8PQ","Birth","1304","Badlesmere, Kent, England"
"9ZSC-WG9","Birth","1240","Connello,,Limerick,Ireland"
"G9G3-971","Birth","1241","Ireland"
"L7PC-D5P","Birth","1245","Berkeley Castle, Berkeley, Gloucestershire, England"
"LYYC-9SL","Birth","1248","Ilfracombe, Devon, England"
"G3M2-F5F","Birth","1260","Desmond, Kerry, Munster, Ireland"
"GH19-96Q","Birth","1262","Altry, Listowel, Kerry, Kerry, Ireland"
"G9GS-K75","Birth","1265","Thomond, North Munster, Clare, Ireland"
"GQQV-TJ8","Birth","1267","Muscry, , Tir, Ireland"
"M8KH-5WH","Birth","1271","Kilkenny Castle, Kilkenny, Ireland"
"MZL9-72X","Birth","1281","Fermoy, County Cork, Ireland"
"LBK2-KG9","Birth","1276","Pleshey Castle, Pleshey, Essex, England"
"MCT9-W4B","Birth","1282","Rhudlan Castle, Caernarfonshire, Wales"
"GXLS-6XW","Birth","1260","Oldcotes, Nottinghamshire, England"
"GXLS-D69","Birth","1270","West Ayton, Yorkshire, England"
"KNDD-KRS","Birth","1259","Ulster, Ireland"
"HH66-4WX","Birth","1260","Guines, Pas-De-Calais, France"
"KZX3-FLS","Birth","1291","County Galway, Ireland"
"L75M-B8C","Birth","1293","Ireland"
"GK4F-ZN1","Birth","1290","Galway, County Limerick, Ireland"
"GK4X-5R7","Birth","1295","County Galway, Ireland"
"KJPL-ZJN","Birth","1292","Ireland"
"G7NB-TYV","Birth","1275","Thomond, Connaught, Ireland"
"LB3W-PR2","Birth","1272","Elmley Castle, Worcestershire, England"
"KZZH-H9Z","Birth","1284","Flamstead, Hertfordshire, England"
"LY16-VK3","Birth","1287","Wigmore Castle, Herefordshire, England"
"9C7B-88C","Birth","1286","Ludlow Castle, Shropshire, England"
"GK5Y-LSQ","Birth","1220",NA
"GK5Y-K8J","Birth","1221","Wales"
"L77D-9TL","Birth",NA,"Cork, Ireland"
"GNWT-QCH","Birth","1248","Ireland"
"GNWR-JHQ","Birth","1265","Cogan, Glamorgan, Wales"
"9ZH6-JB7","Birth","1255",NA
"G68H-9GV","Marriage","1300","Ireland"
"LL43-Z4M","Birth","1305","Fermoy, Cork, Munster, Ireland"
"LL43-Z4W","Birth","1310","Fermoy, Cork, Munster, Ireland"
"KJZ9-HDN","Birth",NA,"Ennis, Clare, Munster, Ireland"
"KJZ9-HDJ","Birth","1285",", , , Ireland"
"KLQ9-LTG","Death",NA,NA
"G6T4-S92","Death",NA,NA
"G943-LLT","Birth","1355","Devon, England, United Kingdom"
"LVDP-1JR","Birth","1360","Membury, Devon, England"
"G78F-NW4","Death",NA,NA
"L87P-K1R","Birth","1335","Devon, England"
"L87P-KBG","Birth","1360","Devon, England, United Kingdom"
"LC9J-HWB","Birth","1368","Devon, England, United Kingdom"
"GKDD-CT4","Birth","1372","Devon, England, United Kingdom"
"L6CD-CGD","Birth","1366","Down Ralph, Devon, England"
"GLK6-NTC","Birth","1370","Down Thomas, Devon, England"
"G4L8-S93","Birth","1312","Devonport, Devonshire, England"
"LHHP-41T","Birth","1325","Buckland in the Moor, Devon, England"
"L6PZ-C6D","Birth","1339","Moulton, Cheshire, England"
"G8QF-34F","Birth","1335",NA
"LD53-GMP","Birth","1380","Tatton Dale, Knutsford, Cheshire, England"
"LKMB-DJ8","Birth","1383","Timperley, Cheshire, England"
"GDZX-5T4","Birth","1372","Mowsley, Leicestershire, England"
"LZY2-4ZX","Birth","1375","Hatton, Cheshire, England"
"GW3W-KSH","Birth","1324","Byans, Haute-Saône, Franche-Comté, France"
"LK9Z-MFD","Birth","1318","Byans, Haute-Saône, Franche-Comté, France"
"GZGM-62P","Birth","1324","Lincolnshire, England, United Kingdom"
"GZGM-XPH","Birth","1328","Lincolnshire, England, United Kingdom"
"GZGM-GPK","Birth","1338","Frampton, Lincolnshire, England, United Kingdom"
"G228-KG8","Birth","1340","Harrington, Lincolnshire, England"
"LRGM-P88","Birth","1330","Utterby, Lincolnshire, England"
"LHP7-KCM","Birth","1353","Lincolnshire, England"
"LJKF-LJ2","Birth","1300","Oldenburg, Oldenburg, Niedersachsen, Deutschland"
"GW3Q-N8R","Birth","1314","Oldenburg in Holstein, Oldenburg, Schleswig-Holstein, Preußen, Deutschland"
"LJKF-588","Birth","1326","Hohnstein, Saxony, Prussia, Germany"
"9CXW-ND3","Birth","1340","Wolfenbuttel, Braunschweig, Prussia, Germany"
"G8L6-BWQ","Birth","1317","Schloß Gottorp, Schleswig, Schleswig-Flensburg, Schleswig-Holstein, Germany"
"9CW5-5DX","Birth","1336","Schloss Schwerin, Mecklenburg-Vorpommern, Germany"
"LC58-K7S","Birth","1324","Braunschweig-Lüneberg, Lower Saxony, Holy Roman Empire"
"LDHD-JQQ","Birth","1332","Bernburg, Anhalt, Germany"
"LVD8-6SJ","Birth","1333","Germany"
"G2F6-B94","Birth","1329","Wartburg, Saxe-Weimar-Eisenach, Germany"
"LCPR-Q1R","Birth","1339","Landshut, Bavaria, Holy Roman Empire"
"9M66-3Z1","Birth","1361","Milano, Lombardy, Italy"
"GL9D-6PW","Birth","1335","Germany"
"LV6R-R6H","Birth","1356","Padova, Padova, Veneto, Italy"
"27SB-KNJ","Birth","1347","Wroclaw, Dolnoslaskie, Poland"
"GL67-S9F","Birth","1350",NA
"LCZP-R86","Birth","1351","Wien, Österreich"
"LCPF-F4P","Birth","1352","Milano, Milano, Lombardei, Italien"
"GVZH-19B","Birth","1353",NA
"GG9W-SG8","Birth","1360",NA
"G2R6-797","Birth","1341","Landshut, Niederbayern, Bavaria"
"GDSQ-8DY","Birth","1350","Gorz, Tirol, Austria, Austria"
"LZZ2-WJ8","Birth","1323","Trezzo sull'Adda, Milano, Lombardia, Itália"
"LZXY-HVB","Birth","1331","Verona, Verona, Veneto, Italy"
"GKJ3-729","Birth","1339","Salzderhelden, Lower Saxony, Holy Roman Empire"
"GKJ3-Q9F","Birth",NA,"Braunschweig-Lüneberg, Lower Saxony, Holy Roman Empire"
"MJYS-5XC","Birth","1340","Göttingen, Niedersachsen, Deutschland"
"G7G1-4QX","Birth","1364","Jülich, Rheinland, Prussia"
"LR5C-FVS","Birth","1345","Sodington, Worcestershire, England"
"L83F-P49","Birth","1348","Kinlet, Shropshire, England"
"G85V-485","Birth","1356","Kinnersley, Herefordshire, England"
"LT54-H2L","Birth","1360","Kinnersley, Herefordshire, England"
"LDQQ-Y45","Birth","1385","Kinderton, Cheshire, England"
"LVGL-3H7","Birth","1395","Hamstall Ridware, Staffordshire, England"
"GF6Y-B6M","Birth","1355","Dalton, Lancashire, England, United Kingdom"
"G6KF-NRX","Birth","1374","Denbighshire, Wales, United Kingdom"
"LVGN-FXB","Birth","1368","Barry, Glamorganshire, Wales"
"L8T8-MQL","Birth","1388",NA
"LVJY-NMM","Birth","1356","Ashbourne, Derbyshire, England"
"MC7Z-6XV","Birth","1360",NA
"L8DN-42P","Birth","1235","Warwickshire, England"
"LB2Z-QM1","Birth","1238","England"
"2Z98-PT3","Birth","1246","Herefordshire, England"
"GL9M-PNJ","Birth","1217","Wycombe, Buckinghamshire, England"
"GK9N-V56","Birth","1358","Preston, Lancashire, , England"
"L5GH-F6B","Birth","1365","Finderne, Derbyshire, England"
"GKK8-BFN","Birth","1369","Derbyshire, England"
"G61S-NMD","Birth","1388",NA
"GMYK-P9J","Birth","1390",NA
"LZTL-PHD","Birth","1362","Aberargie, Perth Council area, Perth, Scotland, United Kingdom"
"GZVT-LBZ","Birth","1330","Danby Wisk, North Riding, Yorkshire, England"
"LBNP-L3G","Birth","1341","Boughton, Northamptonshire, England"
"GZVT-JKP","Birth","1330","Gayton, South Northamptonshire, Northampton, England, United Kingdom"
"GZVY-MM2","Birth","1330","Harringworth, East Northamptonshire district, Northampton, England, United Kingdom"
"GCP4-945","Birth","1290","England"
"GCP4-31D","Birth","1296",NA
"LVL7-FLL","Birth","1387","Farnley, Yorkshire, England"
"LR5J-YNW","Birth","1399","Aske, Yorkshire, England"
"GJWP-Q59","Birth","1357","Nottinghamshire, England"
"GVJR-ZV4","Birth","1361","Wiverton, Nottinghamshire, England"
"GZT7-5T9","Birth","1335","Colmworth, Bedfordshire, England, United Kingdom"
"GJ7R-VC1","Birth","1337","England"
"LB9L-LH2","Birth","1373","Somerset, England"
"GM7T-3FL","Birth","1377","Sampit, Somerset, England"
"LB56-2M7","Birth","1382","Seaborough, Dorset, England"
"GC83-KWD","Birth","1380","Ayrshire, Scotland"
"GC83-Z6T","Birth","1378","England"
"GQ2B-QJR","Death",NA,NA
"G8BM-8FH","Birth","1415","Surrey, England"
"G8BM-ND3","Birth","1417","England"
"G8B9-T4V","Birth","1419","England"
"9718-BH4","Birth","1400","Leighton by Neston, Cheshire, England"
"GZ87-T3L","Birth","1400","Leighton, Cheshire, England"
"GM5X-S91","Birth","1385","Stanhope Hall, Stanhope, Bishopric Of Durham, England"
"L69Q-TCM","Birth","1387",NA
"GHWF-NWV","Birth","1388","Whitfield, Northumberland, England"
"GHWF-2V1","Birth","1410","of Kirkley, Northumberland, England"
"L1DM-FWQ","Birth","1381","Middleham, Wensleydale, Yorkshire, England"
"9Z8F-SLM","Birth","1384","Scotland, Devonshire, England, United Kingdom"
"9CHS-SC8","Birth","1380","Folkingham with Laughton, Lincolnshire, England"
"G72T-48W","Birth","1384","Willoughby Manor, Lincolnshire, England"
"GQ66-KWP","Birth","1383","Dennington, Suffolk, England, UK"
"LC5W-ZRM","Birth","1390","Tattershall, Lincolnshire, England"
"93WL-JHR","Birth","1327","Bolton, Yorkshire, England"
"L4JQ-C7Z","Birth","1327","Hull, Yorkshire, England"
"LY5Q-T7V","Birth","1310","Stanford Wasseborne, Worcestershire, England"
"GXRG-731","Birth","1300","Hanley William, Worcester, England"
"M4NG-WV4","Birth","1310","Upper Hanley, Worcestershire, England, United Kingdom"
"GNXV-MPJ","Birth","1286","Wichenford Manor, Worcestershire, England, United Kingdom"
"G8TS-XW7","Birth","1310","Worcester, Worcestershire, England, United Kingdom"
"L4MT-Y1N","Birth","1335","Bagot's Bromley, Staffordshire, England, UnIted Kingdom"
"LYPB-2JX","Birth","1330","Blithfield, Staffordshire, England, UnIted Kingdom"
"GG2P-8JN","Birth","1340","Kirkby Mallory, Leicestershire, England"
"L178-499","Birth","1340","Wakefield St John, Yorkshire, England"
"L78Z-YKP","Birth","1341","Thurton, Norfolk, England"
"K8TH-W1T","Birth","1350","Thurton, Norfolk, England"
"G32F-R9K","Birth","1375","Hales, Norfolk, England"
"LV8T-X2B","Marriage","1399","Hales, Norfolk, England"
"GSZ1-9BC","Birth","1360","Beaconsfield, Buckinghamshire, England"
"LVS7-8NL","Birth","1365","Beaconsfield, Buckinghamshire, England"
"2MBY-TCW","Birth","1340","Plumpton, Yorkshire, England"
"G8LF-XNP","Birth","1337","Clifton, Yorkshire, England"
"LJYJ-D22","Birth","1336","York, Yorkshire, England"
"M158-WH9","Birth","1338","York, Yorkshire, England"
"GN17-33R","Birth","1310","Yorkshire, England, United Kingdom"
"LVZC-Z51","Birth","1310","Midlem, Roxburghshire, Scotland, United Kingdom"
"G7CQ-GMJ","Birth","1365","Ardleigh, Essex, England"
"GKFN-5V5","Birth","1369","Ardleigh, Essex, England"
"LRPV-252","Birth","1371","England, United Kingdom"
"GQZV-784","Birth","1385","England"
"GLBY-TVG","Birth","1370","Nithsdale, Dumfriesshire, Scotland"
"LTG9-2SR","Birth","1355","Dundonald, Ayrshire, Scotland"
"GG6B-WVC","Birth",NA,"Scotland"
"GG6B-N5F","Birth","1267",NA
"G8NP-NJL","Birth","1390","England"
"GK8P-CCP","Birth","1390","England"
"L1KB-DRL","Birth","1400","Oxford, England"
"GHG4-YGB","Birth","1410","Cornwall, England"
"L1VF-PDD","Birth","1390","St Cleer, Cornwall, England"
"L1VF-MZ8","Birth","1400","St Cleer, Cornwall, England"
"GSTM-GKG","Birth","1401","St Cleer, Cornwall, England"
