"fid","type","year","place"
"GVBR-DT5","Birth","1235","Pabbay, Inverness-shire, Scotland"
"LVQ5-DQG","Birth","1255","Scotland"
"94TN-WVJ","Birth","1220","Knapdale, Argyll, Scotland"
"L6P1-HSX","Birth","1220","Argyll, Scotland"
"K1TC-SW7","Birth","1205","Carrick, Argyll, Scotland"
"GDDB-VXY","Birth","1227","Carrick, Argyll, Scotland"
"G9T3-4M3","Birth","1220","Fearn, Ross-shire, Scotland"
"GXHK-KKP","Birth","1205","Buchan, Aberdeenshire, Scotland"
"GFKY-H7R","Birth","1235","Cullen, Morayshire, Scotland"
"GS1W-KPF","Birth","1282","Johnstone, Dumfriesshire, Scotland"
"M8X4-4D1","Birth","1292","of Annandale, Dumfries, Scot."
"GM4B-WTK","Birth","1315","Caskieben, Aberdeenshire, Scotland, United Kingdom"
"MS3S-7QD","Birth","1318","Arundel, Sussex, England"
"GMD6-QKV","Birth","1285","Paisley, Renfrewshire, Scotland"
"GDHT-JXW","Birth",NA,"Argyll, Scotland, United Kingdom"
"KFQK-P4H","Birth","1265","Devon, England"
"KLZY-T4V","Birth","1268","Devon, England"
"G64M-LMT","Birth","1242","Malton, Yorkshire, England"
"GJ8V-N71","Birth","1249","Braybrooke, Northamptonshire, England"
"GWVD-9PG","Birth","1228","Normandy, France"
"GQRN-79R","Birth","1233","Yorkshire, England, United Kingdom"
"GWV8-JJR","Birth","1280","Pulham, Dorset, England, United Kingdom"
"G2SW-QVX","Birth","1279","Pulham, Dorset, England, United Kingdom"
"GKNM-YF8","Birth","1273",NA
"LJ5P-QLX","Birth","1273","North Bovey, Devon, England"
"GLB1-7BK","Birth","1281",",Berkshire,England."
"LM9Z-R6P","Birth","1273","Eyton by Bishops Castle, Shropshire, England"
"K8WS-WG5","Birth","1300","England"
"KCX2-HWM","Birth","1303","England"
"GLJ4-R7P","Birth","1327",NA
"G3J6-HBS","Birth","1480",NA
"G6NX-4LG","Birth","1240","Copplestone, Devon, England"
"GKG3-SC6","Birth","1244","Copplestone, Devon, England, United Kingdom"
"9CX7-Y6C","Birth","1277","Bere Ferrers with Bere Alston, Devonshire, England"
"LYGW-RSJ","Birth","1270","Leigh Bretville, Plympton St Mary, Devon, England"
"G22C-W5K","Birth","1270","England"
"G22H-T9M","Birth","1275","England"
"9H8X-KW1","Birth","1273","Europe"
"GNK8-PYH","Marriage","1330","England"
"MN5D-6VH","Marriage","1290","Europe"
"GLB7-BTH","Marriage","1290","Europe"
"LDLR-KT2","Birth","1270","Sussex, England"
"L64P-RRK","Birth","1274","Sussex, England"
"GV1N-4X9","Birth","1288","England"
"LZ6F-Y72","Birth","1275","Raleigh, Devon, England"
"LBYM-5P8","Birth","1279","Barnstable, Devon, England"
"G37D-JP4","Birth","1260",NA
"G7C6-9VD","Birth","1259","Saltash, Cornwall, England"
"G9MQ-6B1","Birth","1224","Whatton, Nottingham, England"
"GFG3-K7W","Birth","1226","Whitford, Devon, England"
"GGLP-GL9","Birth","1215","Gidley Manor, Chagford, Okehampton, Devonshire, England"
"MH5N-N4V","Birth","1266","Widworthy, Devon, England"
"L2HC-2ND","Birth","1310","Ashcombe, Devonshire, England., United Kingdom"
"K239-Q1W","Birth","1324","Blagdon, Somerset, England"
"K239-7SC","Birth","1340","Cornwall, England"
"GQ4V-D6M","Birth","1304","Okehampton, Devon, England"
"L8BY-KBT","Birth","1308","Okehampton, Devon, England, United Kingdom"
"L6QL-M1T","Birth of Child","1339","Okehampton, Devon, England"
"L6QL-9SD","Birth of Child","1339","Okehampton, Devon, England"
"G6BX-3K3","Birth","1208",NA
"GZRC-ZLM","Birth","1185","Sampford-Peverell, Devon, England"
"M9VJ-Y9S","Birth","1190","Haccombe, Devonshire, England"
"M9VJ-Y95","Birth","1194","Camborne, Cornwall, England"
"GM7P-ZC7","Birth","1152","Curry Malet, Somerset, England"
"9Z8P-6PJ","Birth","1135","Cornwall, England"
"G97F-7RK","Birth","1140","Whitmore, Staffordshire, England"
"L628-HJS","Birth","1171","Clist Champernon, Devon, England"
"GH61-226","Birth","1175","Cardiganshire, Wales"
"G8CR-KYX","Birth","1186","Stokenham, Devon, England"
"MYVQ-6LB","Birth","1190","Stokeley, Devon, England"
"GGHQ-CPV","Birth","1200","Tavistock, Devon, England"
"LJRG-6KG","Birth","1234","Slane Castle, County Meath, Ireland"
"G476-N2K","Birth","1234","Slane, County Meath, Ireland"
"L811-FXX","Birth","1175","Joinville, Haute-Marne, Champagne-Ardenne, France"
"L811-FXV","Birth","1191","Auxerre, Yonne, Burgundy, France"
"LVTF-868","Birth","1245","Godrevy, Saint Ives, Cornwall, England, United Kingdom"
"G9MT-JD4","Birth","1188","Bideford,Devon,England"
"L1G9-YP1","Birth","1209","Trigg Manor, Truro, Cornwall, England"
"G8SS-NTH","Birth","1204","Trevidren Manor, Cornwall, England"
"LTQ7-84M","Birth","1204","County Kildare, Ireland"
"LCMZ-L8W","Birth","1238","Kilkhampton, Cornwall, England"
"L4HQ-2SC","Birth","1242","Kilkhampton, Cornwall, England"
"MRTH-846","Birth","1220","Acre, Northern, Palestine"
"LZJQ-ZCN","Birth","1235","Beaumont-sur-Sarthe, Sarthe, Pays de la Loire, France"
"L8BB-5CF","Birth","1262","Buchan, Aberdeenshire, Scotland"
"GD5X-1P6","Birth","1260","Elginshire, Scotland"
"LJPF-P9H","Birth","1190","Dunham Massey, Cheshire, England, UK"
"L698-KHB","Birth","1190","Rostherne, Cheshire, England, United Kingdom"
"L232-SW5","Birth","1230","Timperley, Cheshire, England"
"G765-GFM","Birth","1225","Pettistree, Suffolk, England"
"LWF2-M7D","Birth","1250","Appleby Magna,  Leicestershire, England"
"GZQC-35T","Birth","1224","Postling, Kent, England"
"GF5J-6RP","Birth","1234","Tonbridge, Tonbridge and Malling district, Kent, England, United Kingdom"
"GQ2N-TZ5","Birth of Child","1250","Acton Burnell, Shropshire, England"
"LYQD-5MX","Birth","1224","Eyton-on-the-Weldmoors, Shropshire, England"
"L4BD-384","Birth","1248","Kniveton, Derbyshire, England"
"K2FN-P86","Birth","1250","Bradley, Derbyshire, England"
"LC62-KFN","Birth","1280","Flixton, Suffolk, England"
"LJYW-128","Birth","1279","Freston, Suffolk, England"
"GWKV-SZN","Birth","1230","Thornton le Moors, Cheshire, England"
"LT79-JZR","Birth","1230","Thornton, Cheshire, England"
"GLS8-SNL","Birth","1226","Billesley, Warwickshire, England"
"L232-SMP","Birth","1255","Cheshire, England"
"LRS4-WB8","Birth","1253","Cheshire, England"
"GDFV-NBJ","Birth","1250","Northwich, Cheshire, England"
"G9JY-LYM","Birth","1250","Alderley Edge, Cheshire, England"
"G9JY-2JQ","Birth","1233","Cheshire, England"
"LHZZ-7QS","Birth","1233","Cheshire, England"
"LTVQ-312","Birth","1240","Aldersey, Cheshire, England"
"K8S1-BX4","Birth","1220",NA
"LLWL-BDS","Birth","1226","Lathom St James, Lancashire, England"
"GH1K-VHH","Birth","1220","Somerset, England"
"G3DB-LFM","Birth","1220","England"
"LVS6-7D7","Birth","1214","Hathersage, Derbyshire, England"
"9HPG-8RZ","Birth","1216","Isle-sous-Ramerupt, Aube, Champagne-Ardenne, France"
"99N6-RF5","Birth","1224","Brabant-sur-Meuse, Basse-Lorraine, France"
"9HKG-11D","Birth","1220","Kempsford, Gloucestershire, England"
"99W6-GSF","Birth","1211","Stoke Bruerne, Northamptonshire, England"
"LD9G-LZQ","Birth","1215","Badlesmere, Kent, England"
"LY99-967","Birth","1208","Tong Castle, Kent, England"
"MMLD-92C","Birth","1190","Frome Vallis, Somerset, England"
"GLFL-KYC","Birth","1210","West Hythe, Kent, England"
"LJVR-5TT","Birth","1250","Warburton, Cheshire, England"
"LHGQ-Q84","Birth","1252","Mondrum, Cheshire, England"
"GXVD-GV4","Birth","1265","Coleshill Manor, Arden, Warwickshire, England"
"GD9B-6D6","Birth","1274","Grendon, Atherstone, Warwickshire, England"
"L7YM-2W1","Birth","1230","Cilcennin, Cardiganshire, Wales"
"GZSH-PZH","Birth","1227","Trefeglwys, Montgomeryshire, Wales"
"GJQ8-QYS","Birth","1244","Wales"
"G6JW-GWH","Birth",NA,"of Tregarnedd, Llangefni, Anglesey, Wales"
"GZLK-RPL","Birth","1250","Golcar, Metropolitan borough of Kirklees, West Yorkshire, England, United Kingdom"
"GLPL-M6W","Birth","1255","Golcar, Metropolitan borough of Kirklees, West Yorkshire, England, United Kingdom"
"G23B-TV5","Birth","1250","Rishworth, Yorkshire, England"
"G2X9-RMJ","Birth of Child","1280","Rishworth, Yorkshire, England, United Kingdom"
"LH6V-F7V","Birth","1260","Yorkshire, Engand"
"GL1G-2QM","Birth","1270","Bosco"
"GJLB-PYM","Birth","1253","Clayton, Yorkshire, England"
"GC7H-RF7","Birth","1272","Melling Manor, Melling Parish, Lancashire, England"
"LT58-GW8","Birth","1247","Colwick, Basford, Nottinghamshire, England"
"9CHT-83R","Birth","1249","England"
"LHLH-MVR","Birth","1530","Staunton, Newark, Nottinghamshire, England"
"9CHT-831","Birth of Child","1281","Newark, Nottinghamshire, England"
"G4ZD-7QD","Birth","1255","Wormleighton, Warwickshire, England"
"GQD9-T7G","Birth","1250","Thurning, Woodhurst, Huntingdonshire, England"
"G6Y3-M37","Birth","1260","Howard Castle, Wiggenhall, Norfolk, England"
"LRSV-R64","Birth","1269","Frampton, Lincolnshire, England"
"GX3F-B1X","Birth","1243","Bostock, Cheshire, England"
"GX3F-B6N","Birth","1238","Davenham, Cheshire, England"
"24MT-X2V","Birth","1243","Westleigh, Lancashire, England"
"27LF-25F","Birth","1260","Aspull, Wigan, Lancashire, England, United Kingdom"
"GGY9-DN7","Birth","1115","Wales"
"GGYD-S2N","Birth of Child","1259","Hertfordshire, England"
"GGRV-N2R","Birth","1230","Uske, Monmouthshire, Wales"
"LK7C-8NL","Birth","1236","Grafton, Northamptonshire, England"
"GXJ4-HFD","Birth","1170","Senghennydd cantref, Glamorganshire, Wales"
"GJB7-RDY","Birth","1195","Glamorgan, Glamorganshire, Wales"
"9373-V8F","Birth",NA,"of,,Deheubarth,Wales"
"K12C-59K","Birth","1200","Llan-gadog-fawr, Carmarthenshire, Wales"
"K12D-56M","Birth","1070","Senghennydd, Glamorganshire, Wales"
"GHXD-67M","Birth","1070","Glamorganshire, Wales"
"GC4Y-261","Birth","1150","Monmouthshire, Wales"
"GLN9-1WL","Birth","1175","Crickhowell, Breconshire, Wales"
"GDDS-Q5G","Birth","1161","England"
"GH2P-758","Birth","1173","Wigmore, Herefordshire, England"
"G9PS-2YP","Birth","1008",",Normandy,France."
"9H8D-NKZ","Birth","1173","Arundel, Sussex, England"
"MS5M-GB2","Birth","1172","Chester, Cheshire, England"
"L13L-H5P","Birth","1173","Thirsk, Yorkshire, England"
"GDCW-7L1","Birth","1176","Lincolnshire, England"
"G3GR-JFC","Birth","1200","Sheffield, Yorkshire, England"
"LYG2-3M6","Birth","1205","Wales"
"GK2X-GZ7","Birth","1230","Bredwardine, Herefordshire, England"
"GK2X-1X9","Birth","1234","Herefordshire, England"
"GMQ8-3VF","Birth","1211","Wilton, Herefordshire, England"
"G684-TT5","Birth","1230","Wilton, Herefordshire, England"
"9MC9-9KJ","Birth","1050","Nannau, Llanfachreth, Merionethshire, Wales"
"GC4W-SKV","Birth","1186","Wales, United Kingdom"
"9HBX-CQ5","Birth","1150","Ellesborough, Buckinghamshire, England"
"KFD5-HFN","Birth","1163","Shropshire, England"
"LYTV-M7V","Birth","1148","Flegg, Norfolk, England"
"MDQM-J2V","Birth","1166","Dammartin-En-Goële, Seine-Et-Marne, Île-De-France, France"
"L25D-LHF","Birth","1175","of Glyn-nedd, Blaen-gwrach, Glamorganshire, Wales"
"GXJQ-W61","Birth","1182","Carmarthenshire, Wales"
"KNZ2-YRQ","Birth","1164","Glamorgan, Wales"
"GGW2-S2C","Birth of Child","1190","Miskin, Glamorgan, Wales"
"GXN2-V8Y","Birth","1168","Cilleculum, Wales"
"G6DY-2HV","Birth","1170","Usk, Monmouthshire, Wales, United Kingdom"
"G66J-P57","Birth","1065","Llanwinio, Carmarthenshire, Wales"
"GK8Q-S18","Birth","1070","Llangadog Fawr, Carmarthenshire, Wales"
"MZN2-B84","Birth","1153","Saint Fagans, Cardiff, Glamorgan, Wales, United Kingdom"
"9335-ZWL","Birth","1177","Maelienydd, Radnorshire, Wales"
"L61F-41K","Birth","1190","Wales"
"LVS5-PXY","Birth","1110","Senghenydd, Gwlad Morgan, Wales"
"GXNK-YDG","Birth","1120","Dinefwr Castle, Carmarthenshire, Wales"
"G2XK-TM2","Birth","1130","Bristol, Gloucestershire, England"
"LTF6-LS3","Birth","1160","Glamorgan, Wales, United Kingdom"
"LLQR-J6G","Birth","1160","Glamorgan, Wales"
"GCJZ-7ZN","Birth","1110","Brecon, Breconshire, Wales"
"GCJZ-8KP","Birth","1113","Brecon, Breconshire, Wales"
"27SV-DBT","Birth","1160","Swanton Morley, Norfolk, England"
"GCJ6-K4W","Birth","1175",NA
"LKQM-H7R","Birth","1235","Glamorgan, Wales"
"G6V1-KPP","Birth","1250","Stackpole, Pembrokeshire, Wales"
"LK5P-KL2","Birth","1245",NA
"GXF8-GBM","Birth","1230","Glamorganshire, Wales"
"93QW-V42","Birth","1195","Llandyfeisant, Carmarthenshire, Wales"
"GXND-D3P","Birth","1170","Aberedw, Radnorshire, Wales"
"LB4N-F8S","Birth","1163","Carmarthenshire, Wales"
"GLYR-YHB","Birth","1173","Carmarthenshire, Wales"
"GF4N-CQY","Birth","1170","Wales"
"LZBX-3Y6","Birth","1097","Cantref, Breconshire, Wales"
"GSZ6-2MY","Birth","1085","Wales"
"K12D-R4V","Birth","1100","Talgarth, Breconshire, Wales"
"GXV9-364","Birth","1100","Wales"
"K2H7-B9K","Birth","1116","Tewkesbury, Gloucestershire, England"
"KNXR-916","Birth","1114","Dursley, Gloucestershire, England, United Kingdom"
"93QS-9RX","Birth","1170","of,Morgannwg gwlad,Glamorganshire,Wales"
"G6W3-DS4","Birth","1174","Glamorgan, Wales"
"MCL1-S4N","Birth","1178","Tregarnedd, Llangevni, Anglesey, Wales"
"93Q5-QSW","Birth","1140","Pengwern, Llangollen, Denbighshire, Wales"
"G7N6-G4M","Birth","1140","of Mawdawy, Powys, Wales"
"GJNH-CX7","Birth","1220","Wales"
"9HPF-DLH","Birth","1198","Llanfaes, Anglesey, Wales"
"GGWZ-9ZR","Birth","1224",",Radnorshire,Wales."
"GGWZ-JR8","Birth","1228",",Radnorshire,Wales."
"GG2Z-33N","Birth","1220","Copar Goleuni, Tegingwl"
"GG2Z-457","Birth","1190","Llandegai, Caernarvonshire, Wales"
"9CX4-1TH","Birth","1220","of Dryslwyn,Llangathen,Carmarthenshire,Wales"
"LCYS-L2D","Birth","1150","Llangefni, Anglesey, Wales"
"9QZ6-1MY","Birth","1165","Llandyfeisant, Carmarthenshire, Wales"
"93QQ-P4W","Birth","1176","Grosmont, Monmouthshire, Wales"
"9QQT-WK2","Birth","1250","Monmouthshire, Wales, United Kingdom"
"GSJJ-F96","Birth","1189","Llangynwyd, Glamorgan, Wales, United Kingdom"
"G6NX-7ST","Birth","1193","Llangynwyd, Glamorgan, Wales, United Kingdom"
"GJJQ-B4H","Birth","1190","Wales, United Kingdom"
"GJJ7-3K1","Birth","1195","Wales, United Kingdom"
"GXD8-VXT","Birth","1240",NA
"LTGC-MRZ","Birth","1238","Montgomery, Montgomeryshire, Wales"
"LCZM-XXY","Birth","1238","Nant Conway, Conway, Wales"
"GXR5-Q69","Birth",NA,"England"
"GK1M-V6N","Marriage","1240","Europe"
"93QY-TSG","Birth",NA,"of Gwernafield,Mold,Flintshire,Wales"
"G3KJ-174","Birth",NA,"Parr, Lancashire, England"
"LRC2-BZ2","Birth","1228","England"
"GDG9-NFX","Birth","1190","Essex, England"
"GSTY-1DY","Birth","1192","Great and Little Berwick, Shropshire, England"
"GWBK-3BQ","Death",NA,NA
"GF3P-TPK","Birth","1234","Westmorland, England, United Kingdom"
"GF3P-F4N","Birth","1238","Cumberland, England"
"L5L3-LGN","Birth","1200","Westmorland, England"
"G3S2-WRQ","Birth","1200","Sizergh Hall, Westmorland, England"
"G3SK-2T2","Birth","1210",NA
"GN7M-5W9","Death",NA,NA
"KZ8P-G87","Birth","1219","Crosby Ravensworth, Westmorland, England"
"G6PH-TPK","Birth","1232","Strickland Ketel, Westmorland, England"
"LZKG-1SV","Birth","1208","Hungerford, Wiltshire, England"
"9Z8K-54C","Birth","1210","Eu, Seine Inferieure, Normandy, France"
"9M2T-DQC","Birth","1206","Lincoln, Lincolnshire, England"
"LR6Q-3J2","Birth","1154","Kinnersley, Shropshire, England"
"GZ5X-DVD","Birth","1160","County, Kent, England"
"LZF1-DJ6","Birth","1163","Linton, Gloucestershire, England"
"L1ZC-D81","Birth","1162","Dursley, Gloucestershire, England"
"G78B-2W8","Birth","1195","Harley, Shropshire, England"
"G6XW-XFC","Birth","1204","Harley, Shropshire, England"
"K12D-GJC","Birth","1198","Pyvelesdon, Shropshire, England"
"GJDK-JJM","Birth","1207","Malpas, Cheshire, England"
"LTM4-HJM","Birth","1192","Weobley Castle, Gower, Glamorgan, Wales"
"GMBF-BVQ","Birth","1179","Sufton Court, Herefordshire, England"
"MWC7-3HR","Birth","1175","Coity, Glamorgan, Wales"
"MWC7-3Z7","Birth","1180",NA
"LR7B-LLV","Birth","1183","Bromyard, Herefordshire, England"
"LKDK-CCM","Birth","1182","Wycombe, Buckinghamshire, England"
"LYB8-FMC","Birth","1196","Llandeilo, Carmarthenshire, Wales"
"G65L-JCT","Birth","1200","Brecon, Powys, Wales, United Kingdom"
"LB2Z-F3X","Birth","1181","Lancashire, England"
"L7PV-56W","Birth","1184","Lancashire, England"
"GXSR-13K","Birth","1196","Aldingham, Lancashire, England"
"GX5F-8QS","Birth","1195","Aldingham, Lancashire, England"
"LHRH-LJR","Birth","1191","harington, cumberland, england "
"LHRH-LVJ","Birth","1180","Seaton, Cumberland, England"
"L5B9-9HH","Birth","1219","Aldingham, Lancashire, England"
"G2SX-Q9S","Birth","1221","Aldingham, Lancashire, England"
"KD92-7Z5","Birth","1172","Croston,Lancashire,England"
"K8M3-BMZ","Birth","1183","of Bretherton &, Croston, Lancashire, England"
"GK3M-1HJ","Birth","1177","Up Holland, Lancashire, England"
"G3WF-XJ2","Birth","1165","Stanton Harcourt, Leicestershire, England"
"G2K5-MRY","Birth","1177","Hale, Lancashire, England"
"G68S-Q8K","Birth","1181","Walton on the Hill, Lancashire, England"
"GXV2-WHQ","Birth","1134","Lonsdale, Lancashire, England"
"9QVG-YQK","Birth","1179","Kirkham, Lancashire, England"
"LHM9-GGJ","Birth","1191",NA
"G7BM-5W8","Birth","1219","Warcop, Westmorland, England"
"GD5B-C31","Birth","1227","Warcop, Westmorland, England"
"GNV3-DTF","Birth","1226","Great Musgrave, Westmorland, England"
"GX47-KZG","Birth","1213","Egremont Castle, Egremont, Cumberland, England"
"GL26-L97","Birth","1228","Cumberland, England, United Kingdom"
"GLKL-LN1","Birth","1230","England"
"LKTL-XRL","Birth","1224","Morwick, Northumberland, England"
"GHJH-CNX","Birth","1230","Heyford, Northampton, England"
"GF8G-JW6","Birth","1219","Wensley, Yorkshire, England"
"ML31-DQ7","Birth","1223","Yorkshire, England"
"GJ3L-GLV","Birth","1225","Forest of Dean District, Gloucestershire, England"
"9HZG-9Q4","Birth","1192","Helmsley, Yorkshire, England"
"LBHB-XW7","Birth","1207","West Dean, Gloucestershire, England"
"9V1Y-RL5","Birth","1215","Ingmanthorpe, Yorkshire, England"
"GD74-NQG","Birth","1240","Sussex, England"
"G69H-V14","Birth","1222","Rotherfield Greys, Oxfordshire, England, United Kingdom"
"G69H-78K","Birth","1224","Duston, Northamptonshire, England, United Kingdom"
"G69H-Z5G","Birth","1227","Shabbington, Buckinghamshire, England"
"GVWZ-51V","Birth","1229","Shabbington, Buckinghamshire, England"
"GFGP-Q1G","Birth","1210","Withringham, Lincolnshire, England"
"GDPC-83G","Birth","1228","Kent, England"
"L6BJ-ZN5","Birth","1238","Lincolnshire, England, United Kingdom"
"G45W-2NF","Birth","1234","Mapleton Rolston, Dorset, England"
"G45W-VTJ","Birth","1248","Skelton, Yorkshire, England"
"GSZM-V4S","Birth","1238","Lytchett Matravers, Dorset, England"
"G2X1-JPJ","Birth","1239","Wormleighton, Warwickshire, England"
"G23B-QVH","Birth",NA,"Mundford, Norfolk, England"
"G23B-3N3","Birth","1224","Kingston Lisle, Berkshire, England"
"GDQZ-CW4","Birth","1224","Stowe, Northamptonshire, England"
"GDQZ-LQZ","Birth","1226","Northamptonshire, England"
"G631-F3R","Birth","1235","Easton, Somersetshire, England"
"G35C-1KK","Birth","1237","Fritwell, Oxfordshire, England"
"LZFX-G1F","Birth","1240","Willoughby, Lincolnshire, England"
"G93K-9PX","Birth","1245",NA
"G3KD-X6Y","Birth","1249",NA
"LRS8-6PL","Birth","1235","Norfolk, England"
"GF1J-YRS","Birth","1240","Ellingham, Norfolk, England"
"G3P2-N51","Birth","1231","Mendlesham, Suffolk, England"
"GGVD-6PL","Birth","1240","Bedford, England"
"G3QC-HFG","Birth","1231","Stratford on Avon, Warwickshire, England"
"9336-6CV","Birth","1239","Eatendon, Warwick, Eng."
"LDSR-BHK","Birth","1240","Wilton, Herefordshire, Inglaterra, United Kingdom"
"LD91-KW4","Birth","1226","Alton Castle, Staffordshire, England"
"L1SW-18M","Birth","1241","Debden, Saffron Walden, Essex, England"
"LK9C-5MF","Birth","1223","Arundel, West Sussex, England, United Kingdom"
"9Z8F-M7J","Birth","1225","Lincoln, Lincolnshire, England"
"GJJW-MJ7","Birth","1210","Saluzzo, Cuneo, Piemonte, Italy"
"G6WR-2S2","Birth","1223","Chambéry, Savoie, Auvergne-Rhône-Alpes, France"
"GC19-V8V","Birth","1210","Saluzzo, Cuneo, Piemonte, Italy"
"GHDZ-7CL","Birth","1210","Este, Padova, Veneto, Italy"
"LYCJ-CKQ","Birth","1166","Lewes, Sussex, England"
"LYKP-D42","Birth","1192","Pembroke, Pembrokeshire, Wales"
"KNSQ-GHF","Birth","1183","Lusignan, Vienne-En-Arthies, Val-D'Oise, France"
"MF7F-HQF","Birth","1187","Angoulême, Charente, Poitou-Charentes, France"
"9ZHQ-WDV","Birth","1200","Great Hormede, Hertfordshire, England"
"LVDN-4KZ","Birth","1211","North Molton, Devon, England"
"LDWP-41C","Birth","1223","Raby with Keverstone, Durham, England"
"KFL2-1ZM","Birth","1225","Wark, Northumberland, England"
"LH6L-JSP","Birth","1218","Yorkshire, England"
"LCXS-RJ7","Birth","1216","Alnwick, Northumberland, England"
"LYSV-ZS3","Birth","1175","Heleigh, Staffordshire, England"
"LYHF-L7Y","Birth","1197","Mainwaring, Bersted, Sussex, England"
"KCWQ-CRS","Birth","1207","Salisbury, Wiltshire, England"
"MRVX-NC8","Birth","1205","Brattleby, Lincolnshire, England"
"MWND-9MQ","Birth","1192","Alnwick, Northumberland, England"
"MWND-M1W","Birth","1206","Forfar, Forfarshire, Scotland"
"LDQK-RYY","Birth","1247","Montpellier, Hérault, Languedoc-Roussillon, France"
"KZ99-JQG","Birth","1244","Troyes, Département de l'Aube, Champagne-Ardenne, France"
"LDWK-F3S","Birth","1218","Houffalize, Luxembourg, Belgium"
"LDWK-F3Q","Birth","1225","Brabant-Septentrional,,,Brabant-Septentrional,Pays-Bas,"
"LDZN-CJ5","Birth","1216","Arlon,6700,Luxembourg,Wallonie,BELGIQUE,"
"LTZL-G34","Birth","1220","Bar-Le-Duc, Meuse, Argonne Lorraine, France"
"LDWK-FM9","Birth","1257","Csepel Island, Budapest, Hungary"
"L6RP-3LC","Birth","1205","Roeulx, Le Roeulx, Hainaut, Belgium"
"G2Q5-7GM","Birth","1210","Trith St Leger, Nord, Nord-Pas-de-Calais, France"
"G2NV-457","Birth","1222","Trazegnies, Hainaut, Belgium"
"LH3C-X71","Birth","1225","Zotteghem, Oost-Vlaanderen, Belgium"
"G27Z-H13","Death",NA,NA
"LY2S-Q2B","Birth","1264","Oxford, Oxfordshire, England, United Kingdom"
"LY2S-ZP2","Birth","1268","Oxford, Oxfordshire, England, United Kingdom"
"L1JS-72K","Birth","1270","Oxfordshire, England"
"GFQ2-TTZ","Birth","1270","England"
"LVYD-MLY","Birth","1236","Blisworth, Northamptonshire, England"
"9M4C-KZ8","Birth","1250","Blisworth, Northamptonshire, England"
"G7DP-M96","Birth","1238","Mablethorpe, Lincolnshire, England, United Kingdom"
"9474-6QM","Birth","1242","Badenoch, Inverness-shire, Scotland"
"LYQL-YSC","Birth","1246","Durham, England"
"LRC9-WZ8","Birth","1226","Valence, Charente, Poitou-Charentes, France"
"KNHK-TVL","Birth","1230","Pembrokeshire, Wales"
"LB2Y-2V5","Birth","1232","Charlton Musgrove, Wincanton, Somerset, England"
"9ZHW-6QP","Birth","1235","Bicknor, Kent, England, United Kingdom"
"GHRJ-KPX","Birth","1194","Perthshire, Scotland"
"GZZX-VZV","Birth","1213","Scotland"
"G9SJ-CW3","Birth","1237",NA
"LDM2-Z4G","Birth","1212","Throckmorton, Worcestershire, England"
"L8BH-QFD","Birth","1212","Throckmorton, Worcestershire, England"
"LJS6-YVZ","Birth","1160","Compton, Devon, England"
"GXVR-3FG","Birth","1160","Normandie, France"
"GH3L-87K","Birth","1205","Staffordshire, England, United Kingdom"
"GK4F-FDH","Birth","1200","England"
"GWMH-6X7","Birth","1195","Weston, Staffordshire, England"
"GS75-674","Birth","1199","Staffordshire, England"
"GCMH-67S","Birth","1204","Newton, Staffordshire, England"
"GNWK-LF1","Birth","1205","Staffordshire, England, United Kingdom"
"LZ82-R8Y","Birth","1195","Osmaston, Derbyshire, England"
"L5T4-ZXQ","Birth","1203","Sutton Upon Tern, Shropshire"
"L5T4-8DQ","Birth","1204","Cambridge, Cambridgeshire, England"
"L5T4-81T","Birth","1208","Cambridge, Cambridgeshire, England"
"GHXV-668","Birth","1210","Besford, Worcestershire, England, United Kingdom"
"GVMX-59J","Birth","1214",NA
"LZVR-JZW","Birth","1210","Worcester, Worcestershire, England"
"LZVR-JZ5","Birth","1210","Worcester, Worcestershire, England"
"G29J-24K","Birth","1230","Willey, Shropshire, England"
"GJ9M-T2H","Birth","1200","Moreton Corbet, Shropshire, England"
"GN6G-8R7","Birth","1216","Shrewsbury, Shropshire, England"
"GMGJ-Y7H","Birth","1180","Warwickshire, England"
"GMGJ-Y7D","Birth","1162","Warwickshire, England"
"9Q3L-DYR","Birth","1150","Coughton, Alcester, Warwickshire, England"
"9QQV-JNZ","Birth","1176","COUGHTON, WARWICKSHIRE, EN"
"GZY1-SZN","Birth","1193","Coughton, Warwickshire, England"
"GZY1-HZQ","Birth","1192","Coughton, Warwickshire, England"
"GK53-XHQ","Birth","1192","Coughton, Warwickshire, England"
"GZRV-DMN","Birth","1196","Coughton, Warwickshire, England"
"9K8Y-XPW","Birth","1185","Aston Bruley, Worcestershire, England"
"LBK9-KV5","Birth","1189","Aston Somerville, Worcestershire, England"
"LZFT-7CZ","Birth","1185","Thame, Oxfordshire, England"
"GGMS-WMF","Birth","1194","Thame,Oxfordshire,England."
"LBGL-W6Q","Birth","1192","Worcestershire, England"
"9Z8P-CB4","Birth","1190","Wigmore, Herefordshire, England"
"LK17-1W6","Birth","1196","Buckinghamshire, England"
"LVQP-PC5","Birth","1196","Warwickshire, England"
"L19Q-5K2","Birth","1162","Salisbury, Wiltshire, England"
"944N-XPG","Birth","1160","Tonbridge, Kent, England, United Kingdom"
"K87Y-T65","Birth","1186","Thetford, Norfolk, England"
"MSTH-695","Birth","1250","Of Warwick,England"
"MSTH-6ZK","Birth","1260","<Of Birmingham,Warwick,Eng>"
"MSTZ-NFQ","Death",NA,NA
