"fid","type","year","place"
"GF39-YQ9","Birth","1300","Gloucester, Gloucestershire, , England"
"GFJR-LD1","Birth","1295","Gloucester, Gloucestershire, England"
"9VY8-Q4Y","Birth","1300","England"
"MQK2-MTJ","Birth","1290","Warwick, Engl"
"GDZ3-ND9","Birth","1230","Heytesbury, Wiltshire, England"
"LH73-FJB","Birth","1235","Heytesbury, Wiltshire, England"
"GNKR-GYL","Birth","1257","Heytesbury, Wiltshire, England, United Kingdom"
"WTD8-YM9","Birth","1259","Heytesbury, Wiltshire, England, United Kingdom"
"GKJ1-YXY","Birth","1260","Rippingale, Lincolnshire, England"
"GKFK-W2N","Birth","1250","Sandford, Devon, England"
"G76T-M4J","Birth","1255","Peverell, Devon, England"
"KCNN-DXY","Birth","1254","Branell, Hertfordshire, England"
"G2R3-JJL","Birth","1264","Arundel, Sussex, England"
"GX9J-FYV","Birth","1230","Cobham, Kent, England"
"LRGZ-JF9","Birth","1241","Kent, England"
"KZP8-2Q3","Birth","1240","Peverell, Devon, England"
"LH73-KXM","Birth","1259","Sandford, Devon, England"
"MJYZ-LD7","Birth","1270","Wilton, Herefordshire, England"
"G2HC-2FS","Death","1288","Yorkshire, England"
"GSJX-561","Birth","1298","Eldeslie, Renfrewshire, Scotland"
"GMXY-TYW","Birth","1310","Scotland"
"GFYL-1B4","Birth","1320","Lamington, Lanarkshire, Scotland"
"GW7Z-93R","Birth","1323","Seton, East Lothian, Scotland, United Kimgdom"
"GNG1-1LV","Birth","1295","Home, Berwickshire, Scotland"
"GDX8-5QB","Birth","1305","Dunbar Castle, East Lothian, Scotland"
"GCQH-G3T","Birth","1206","Dalkeith Palace, Midlothian, Scotland"
"G3RK-TVD","Birth","1210","Eskdale Castle, Langhom, Dumfrieshire, Scotland"
"G74N-W8K","Birth","1225","Wooler, Northumberland, England"
"GLK2-3VW","Birth","1217","Estouteville en Caux, Calvados, Normandy, France"
"GLK2-MT8","Birth","1217","France"
"LZ8L-C19","Birth","1230","Bricquibec, Manche, Normandy, France"
"273M-1Q9","Birth","1233","Tancarville, Seine-Inferieure, Normandy, France"
"LZ8J-9CK","Birth","1215","Buchan, Aberdeenshire, Scotland"
"GL6F-KFT","Birth","1224","Scotland, United Kingdom"
"GDP3-657","Birth","1250","Fife, Scotland"
"G6KT-QZ2","Birth","1225","Tetsworth, Oxfordshire, England"
"LB8Z-VL9","Birth","1225","Tetsworth, Oxfordshire, England"
"GLCB-CBB","Birth","1254","Castle Baynard,England."
"GZYB-B2Y","Birth","1221","Madley, Herefordshire, England"
"9QNJ-H3Y","Birth","1258","Langley Manor Shipton under Wychwood, Oxfordshire, England"
"L5ZR-9FY","Birth","1225","Cranbrook, Kent, England"
"L5Z5-1YR","Birth","1226","Melcombe Regis, Dorset, England"
"LVQD-6S8","Birth","1225","Ardingly, West Sussex, England"
"GLC1-M3B","Birth","1229","Ardingley,Sussex,England."
"LHDS-B12","Birth","1240",NA
"LCZV-BT1","Birth","1325","Rishton, Lancashire, England"
"LVS4-B88","Birth","1336","Dutton, Lancashire, England"
"L2T8-5BT","Birth","1285","Tyldesley, Lancashire, England"
"G955-4XY","Birth","1290","England"
"G9KH-1LH","Birth","1787","Staffordshire"
"GX7N-SNZ","Birth","1291","Bar-le-Duc, Meuse, Lorraine, France"
"GN1T-3S3","Birth","1298",NA
"LV4T-3SV","Birth","1275","Dampierre-Saint-Nicolas,76510,Seine-Maritime,Normandie,FRANCE,"
"GNW8-QRN","Birth","1296","Bretagne, Normandy, France"
"L8WB-M5F","Birth","1293","Fontainebleau, Seine-et-Marne, Île-de-France, France"
"GGHS-Y4K","Birth","1293","France"
"9S9J-6XF","Birth","1292","Praha, Czechy"
"G84K-R4S","Birth","1288","Coucy-le-Château-Auffrique, Laon, Aisne, Picardie, France"
"GD27-6JC","Birth","1295","Saint-Pol-sur-Ternoise, Pas-de-Calais, Hauts-de-France, France"
"L89M-KJH","Birth","1290","Wien, Österreich"
"LDMG-9SY","Birth","1292","Chambéry, Département de la Savoie, Rhône-Alpes, France"
"LH73-BFW","Birth","1306","Toledo, Castilla-La Mancha, Spain"
"G7NV-19J","Birth","1312","Toledo, Castilla-La Mancha, España"
"L2PB-LDC","Birth","1305","Toledo, Castilla-La Mancha, España"
"LDWQ-91V","Birth","1310","Toledo, Castille-La Mancha, España"
"G2NN-VJG","Birth","1267","Barry, Glamorgan, Wales"
"L1KR-HQ9","Birth","1270","Faumont Castle, Glamorgan, Wales"
"LH3D-M9S","Birth","1270","Paulerspury, Northamptonshire, England"
"9QQL-GVK","Birth","1275","Potterspury, Northamptonshire, England"
"GLYX-97F","Birth","1245","Somerset, England"
"GGRW-LJX","Birth","1245","England"
"GHHC-MXM","Birth",NA,"England"
"GD6R-5YZ","Marriage","1295","England"
"G2JH-TL3","Birth","1275","Exeter, Devon, England"
"GZVM-SKB","Birth","1280",NA
"GN8G-QHS","Birth","1275","Devon, England"
"GH6X-LPG","Birth","1290","Elmley Castle, Worcestershire, England, United Kingdom"
"GJJL-WL3","Birth of Child","1315",NA
"GLCD-JPC","Birth","1252","Lancashire, England"
"LDFF-YK1","Birth","1239","Plumpton, Yorkshire, England"
"L5R5-Q1R","Birth","1243","Craven, Yorkshire, England"
"MJBP-L8V","Birth","1234","Standish, Lancashire, England"
"LBZ7-XNN","Birth","1234","Standish, Lancashire, England"
"GM76-79J","Birth","1238","Euxton, Lancashire, England"
"LBJC-NMT","Birth","1243","Standish, Lancashire, England"
"M37Z-4Y1","Birth","1224","Okehampton, Devon, England"
"K4T4-1JF","Birth","1235",NA
"94ZD-P2N","Birth","1140","Ryhall, Rutland, England"
"GVXK-5ZT","Birth",NA,"Loughborough, Leicestershire, England"
"LKKM-W8D","Birth","1225","Raby Castle, Staindrop, Durham, England"
"LD39-N5P","Birth","1242","Farnley, Yorkshire, England, United Kingdom"
"LKV9-P1H","Birth","1237","Melling, Lancashire, England, United Kingdom"
"GV3Z-1TZ","Birth of Child","1270","Melling, Lancashire, England"
"L6WT-Y4D","Birth","1230","Atherton, Lancashire, England"
"G4Y9-X1X","Birth","1220","Lancashire, England"
"G7SQ-9T1","Birth","1255","Stoke, Norfolk, England"
"GGT7-D9M","Birth","1255","England"
"GJ98-J4C","Birth","1240","Suffolk, England"
"GJ98-F4M","Birth","1246","Great Melton, Norfolk, England"
"LRW6-QK7","Birth","1250","Borstall, Buckinghamshire, England"
"G6GC-TY3","Birth","1262",NA
"GGM3-5X8","Birth","1250","Olney, Buckinghamshire, England"
"GGM3-XTC","Birth","1250","weston, Buckinghamshire, England"
"L2WR-42P","Birth","1240","Haversham, Buckinghamshire, England"
"KJ4K-R3L","Birth","1244","Haversham, Buckinghamshire, England"
"G6JQ-LPF","Birth","1284","Adderbury, Oxfordshire, England, United Kingdom"
"G22F-9Z3","Death",NA,NA
"LCV4-GJH","Birth","1274","Roxton, Bedfordshire, England"
"LXSB-9SG","Birth","1279","Wootton, Bedfordshire, England"
"GVPP-XQM","Birth","1301","Knockin in Oswestry, Shropshire, England"
"GVPP-KVQ","Birth","1300",NA
"G477-CLD","Birth","1284","Bottisham, Cambridgeshire, England"
"GKYX-Z9M","Birth","1300","Norwood, Addington, Kent, England"
"LWVQ-F4X","Birth","1276","Northamptonshire, England"
"GXFX-M69","Birth","1280","Northamptonshire, England"
"GW3D-W7J","Birth","1300","England"
"GW3D-HZH","Birth","1300","England"
"LCTG-KYP","Birth","1295","Wilby, Northamptonshire, England"
"L8QN-B9D","Birth","1298","Wilby, Northamptonshire, England"
"L8QX-RHD","Birth","1278","Wilby, Northamptonshire, England"
"GXVM-LPP","Birth","1282","Wilby, Northamptonshire, England"
"2S4K-K77","Birth","1278","Stoke Poges, Buckinghamshire, England"
"G7Q9-7X2","Birth","1280","Ashton Keynes, Wiltshire, England"
"L8BS-KNJ","Birth","1284","Stoke Poges, Buckinghamshire, England"
"G8MP-XQW","Birth","1270","Baconsthorpe, Norfolk, England"
"GW69-1RC","Birth","1272","Baconsthorpe, Norfolk, England"
"GX1H-PTG","Birth","1273","Lincolnshire, England, United Kingdom"
"G2TW-JX8","Birth","1276","Lincolnshire, England, United Kingdom"
"GMNR-F2K","Birth","1280","Fenn in Boston, Lincolnshire, England"
"GGPR-FKN","Birth","1282","England"
"G83J-B9T","Birth","1310","Shropshire, England"
"G39S-QLC","Birth","1310","Sutton Scotney, Hampshire, England"
"L11B-9TL","Birth","1313","Mitford, Northumberland, England"
"GSCT-QM2","Birth","1258","Hepple, Northumberland, England"
"GQQR-73D","Birth","1264","Northumberland, England"
"GHGP-N11","Birth","1255","Egglescliffe, Durham, England, United Kingdom"
"GKYV-CV8","Birth","1262","Egglescliffe, Durham, England, United Kingdom"
"GNCY-HZF","Birth","1281","Lincolnshire, England"
"LDMS-6G6","Birth","1292","Lychet Maltravers, Dorset, England"
"9C74-FGP","Birth","1293","Buckingham, Buckinghamshire, England"
"GQ8G-KS3","Birth","1289","Dorset, England, United Kingdom"
"GQ8G-H9G","Birth","1291","Dorset, England, United Kingdom"
"27S5-XYV","Birth","1296","Woodbury with Exton, Devon, England"
"GS7L-9V2","Birth","1295","Chard, Somerset, England"
"LTJS-V24","Birth","1301","Chard, Somerset, England"
"LTJS-2KH","Birth","1294","Merriott, Somerset, England"
"GWSM-XKN","Birth","1254","Buckhurst, Sussex, England"
"GQV6-T1Z","Birth","1258","Buckhurst, Sussex, England"
"GZKL-1SL","Birth","1256","Chirk, Wrexham, Wales, United Kingdom"
"9ZC3-XX6","Birth","1260","Wigmore, Herefordshire, England"
"LVL5-68X","Birth","1265","Aldworth, Wantage, Berkshire, England"
"GQ5J-G8Y","Birth",NA,"Bodiam, Cornwall, England"
"GQ5J-XCR","Birth",NA,"Bodiam, Sussex, England"
"GQ5J-TG8","Birth",NA,"Allerton, Leicestershire, England"
"LKYK-H61","Birth","1275","England"
"L5G8-G3K","Birth","1280","England"
"G61D-9QM","Birth","1280","England"
"G618-THJ","Birth","1290","England"
"GSSC-NZT","Birth","1269","England"
"9HQW-JHG","Birth","1300","Petham, Kent, England"
"LD83-N7V","Birth","1330","Denby, Derbyshire, England"
"GFPM-VXL","Birth","1300","Netherlands"
"L7F4-H6G","Birth","1225","East Dereham, Norfolk, England"
"G2QK-PC6","Birth","1226","East Dereham, Norfolk, England"
"KN4F-6P9","Birth","1282","Estham, Worcestershire, England"
"LBRX-DSR","Birth","1280","Worcestershire, England, United Kingdom"
"94RF-HBG","Birth","1290","Lincolnshire, England"
"GQHZ-TMR","Birth","1290","Inglaterra"
"LVXT-HSM","Birth","1195","Dymock Manor, Dymock, Forest of Dean district, Gloucestershire, England, United Kingdom"
"24BS-T8Q","Birth","1203",", , , England, United Kingdom"
"G32P-5MD","Birth",NA,"Hook Norton, Oxfordshire, England"
"GZ5R-ZYJ","Birth","1212","North Moreton, Berkshire, England"
"K2JR-QYR","Birth","1207","Hampshire, England"
"K2JR-QYZ","Birth","1207","Devon, England"
"G9TX-G9L","Birth","1180","Hill Deverill, Wiltshire, England, United Kingdom"
"G9B8-FH6","Birth","1210","Ludlow, Shropshire Unitary Authority, Shropshire, England"
"G9N4-H1F","Birth","1250","Audley, Staffordshire, England"
"LH5H-X3Z","Birth","1255","Audley, Staffordshire, England"
"9C4W-MPM","Birth","1182","Tamworth Castle, Warwickshire, England"
"GFN9-9MF","Birth","1180","Of, Tamworth, Staffordshire, England"
"GNR2-B5T","Birth","1260","Lincolnshire, England"
"GNR2-BR7","Birth","1265","Lincolnshire, England"
"GNTS-KTP","Birth","1260","Lincolnshire, England"
"GNTS-RVP","Birth","1265","Lincolnshire, England"
"L4NT-479","Death of Parent","1286",NA
"GMJ9-666","Birth","1263","Gosberton, Lincolnshire, England"
"LZFW-ZRW","Birth","1260","Devon, Devon, England"
"LX7C-J32","Birth","1270","Devon, Devon, England"
"MRDF-QQF","Birth","1272","Devon, England"
"K8MX-JWD","Birth","1279","St Endellion, Cornwall, England"
"LYVQ-HSZ","Birth","1307","Bothal, Northumberland, England"
"G3MZ-X8N","Birth","1308","Northumberland, England"
"G3G3-H68","Birth","1300","Ellesmere, Shropshire, England"
"G3G3-QVZ","Birth","1310","Ellesmere, Shropshire, England"
"GHG8-SLN","Birth","1242",NA
"GHG8-8ZG","Birth","1241",NA
"G69M-BQV","Death",NA,NA
"L7J6-SKK","Birth","1295","Wales"
"L7JJ-VQR","Birth","1300","Denbighshire, Wales, United Kingdom"
"GNHR-SGT","Birth","1263","Rhos, Carmarthenshire, Wales, United Kingdom"
"GNHR-DZ6","Birth","1263","Rhos, Carmarthenshire, Wales, United Kingdom"
"GJFZ-6FT","Birth","1255","Penley, Flintshire, Wales, United Kingdom"
"G7NR-N5Q","Birth","1230","Gelligynan Llanamon, Wales"
"L16J-8MV","Birth","1227","Denbighshire, Wales, United Kingdom"
"G8BK-ZQT","Birth","1258","Wales"
"GJFB-JJZ","Birth","1230","Wales, United Kingdom"
"GJF1-MM2","Birth","1232","Wales, United Kingdom"
"93QM-FC7","Birth","1210","Flintshire, Wales, United Kingdom"
"937H-9FQ","Birth","1210","Llwyn-on, Flintshire, Wales"
"933B-LJQ","Birth","1240","of Gorddinog,Llanfairfechan,Caernarvonshire,Wales"
"93Q5-BJK","Birth","1249","Nant-y-dulais, Llangynwyd, Glamorganshire, Wales"
"93Q9-DK5","Birth","1338","of Esgair-fer,Llansawel,Carmarthenshire,Wales"
"GXXV-JX9","Birth","1342","Esgair, Carmarthenshire, Wales"
"GJFB-V4R","Birth","1265","Nantwich, Cheshire, England"
"GHDC-QBB","Birth","1270","Nantwich, Cheshire, England"
"LZ48-6VV","Birth","1265","Nantwich, Cheshire, England"
"G4B2-5QH","Birth","1270","Crewe, Nantwich, Cheshire, England"
"9S9R-3H6","Birth","1270","Pulford, Cheshire, England"
"LHFV-94Q","Birth","1275","Cheshire, England"
"GS52-QVH","Birth","1310","Grosmont Castle, Monmouthshire, England"
"G34R-WJK","Birth","1320","England"
"LY4T-G3S","Birth","1319","Layer Marney, Essex, England"
"GMN1-4NG","Birth","1350","Layer Marney, Essex, England"
"GNJY-QVR","Birth","1361","Bardwell,Suffolk,England."
"G3HT-MY7","Birth","1367","Pakenham, Suffolk, England, United Kingdom"
"GCPF-NCF","Birth","1250","Yorkshire, England"
"GCPF-DM5","Birth","1250",NA
"G8XT-38S","Birth","1294","Litcham, Norfolk, England"
"LRJ9-RRB","Birth","1286","Ockley, Surrey, England"
"G6DV-Y6H","Birth","1296","Ockley, Surrey, England"
"L1FZ-SPR","Birth","1256","Mitford, Norfolk, England"
"KDQX-SZW","Birth","1255","Litcham, Norfolk, England"
"G4WM-WZY","Birth","1285",NA
"G8WL-8TC","Birth","1290","Norfolk, England, United Kingdom"
"L219-FQQ","Birth","1295",NA
"GQF1-24V","Birth","1316","Penley, Wales"
"GHN2-R3M","Birth","1311","Llangoed, Anglesey, Wales"
"L2JR-HZ6","Birth","1340","Monmouthshire, Wales"
"L2JR-HD5","Birth","1345","Monmouthshire, Wales"
"GMN7-YS3","Birth","1370","Wales"
"K1T8-YR1","Birth","1360","1652032, Monmouthshire, Wales"
"GV1N-M46","Death",NA,NA
"GHP5-NJR","Birth","1375","England"
"G67M-17W","Birth","1380","England"
"LYBF-N5P","Birth","1400","Lincolnshire, England "
"L4HV-1KZ","Birth","1384","Beausey, Lancaster, England, United Kingdom"
"MYQ5-B2Q","Birth","1385","Beausey, Lancaster, England, United Kingdom"
"GMQR-928","Birth","1366","Sockbridge, Westmorland, England"
"GDHY-WW1","Birth","1370","Rosgill, Cumberland, England"
"L1C9-9NV","Birth","1340","Ballyshannon, Donegal, Ireland"
"GKP7-LFJ","Birth","1345","Ballyshannon, Donegal, Ireland"
"G81K-WCX","TitleOfNobility","1291",NA
"M9XD-4S7","Birth","1340","Ulster, Ireland"
"9385-3S4","Birth","1360","Tyrone, Ireland"
"LW61-V4P","Birth","1340","Ireland"
"GXCP-BXH","Death",NA,NA
"GKHF-H9V","Birth of Child","1360","Ireland"
"LJ1G-H5F","Birth","1367","Dunachton, Inverness-shire, Scotland"
"L4RB-25V","Birth","1375","Innermaekie, Scotland, United Kingdom"
"GLCH-V7X","Death",NA,NA
"K1TC-SMK","Birth","1370","County Tyrone, Ireland"
"LVGN-QG1","Birth","1380",NA
"LCWK-WFY","Birth","1406","Newhall, Derbyshire, England"
"LCWK-W64","Birth","1411","Loxley, Staffordshire, England"
"9ZCB-FHF","Birth","1412","Newhall, Derbyshire, England"
"GKHF-MR2","Birth","1417","England"
"9H2H-NFV","Birth","1345","Ardnamurchan, Argyll, Scotland"
"GNWV-NKC","Birth","1660","Foyers, Inverness-shire, Scotland"
"G3D1-333","Death","1427","Preston Capes, Northamptonshire, England"
"9CX4-BRL","Birth","1275","Wales"
"K29P-YBD","Birth","1272","prob. Wales"
"L7FC-898","Birth","1330","Wales"
"L7FC-838","Birth","1332","Truro, Cornwall, England"
"GFPN-WK5","Birth","1290","Ingoldsby, Lincolnshire, England"
"GFPN-WSV","Birth of Child","1302","Ingoldsby, Lincolnshire, England"
"LHPC-LS4","Birth","1276","Treverbyn, Cornwall, England"
"LX1J-Z7M","Birth","1281","Truro, Cornwall, England"
"GQ2G-466","Birth","1295","Lancashire, England, United Kingdom"
"GQ2G-WDX","Birth","1315",NA
"LVKR-NBG","Birth","1317","Lostock, Chesshire., England"
"LD5Y-STM","Birth","1319","Shipbrook, Cheshire, England"
"LH72-8W1","Birth","1330","Seagry, Wiltshire, England"
"G6K5-V47","Birth","1332","England, United Kingdom"
"LC1T-YW5","Birth","1335","England"
"GC48-H1G","Birth","1320","Newborough, Staffordshire, England"
"GHN4-3MG","Birth","1330","Harrington, Cumberland, England, United Kingdom"
"2SF8-2DD","Birth","1280","Wakebridge, Derbyshire, England"
"2SFD-DLS","Birth","1300",NA
"LZJN-FD6","Death",NA,NA
"9SQ9-Z2N","Birth","1285","Radbourne, Derbyshire, England"
"LZJN-FP7","Birth","1285","Radbourne, South Derbyshire district, Derbyshire, England, United Kingdom"
"G8TC-QRD","Birth","1295","High Legh, Cheshire, England"
"LZLX-PPT","Birth","1296","Tabley, Cheshire, England"
"LTHR-45H","Birth","1285","Bucklow, Baguley, Cheshire, England"
"GW1Z-ZKJ","Birth","1298","Cheadle, Cheshire, England"
"9SVY-LCW","Birth","1286","Swynnerton, Staffordshire, England"
"L28K-G3W","Birth","1284",NA
"MXNK-RBV","Birth","1297","Hopton, Staffordshire, England"
"LDMF-X2N","Birth","1300","of Tean,Stafford,England"
"LKS3-KKJ","Birth","1292","Altyre House, Morayshire, Scotland"
"KVGS-3DL","Birth","1296","Morayshire, Scotland"
"G614-9W2","Birth","1296","Cromdale and Inverallan and Advie, Inverness-shire, Scotland, United Kingdom"
"LT9L-6LV","Birth","1295","Morayshire, Scotland"
"L5TT-5MV","Birth","1287","Kirkoswald, Ayrshire, Scotland"
"GCDG-16T","Birth","1292","Lochorwart castle, Buchan, Aberdeenshire, Scotland"
"LT2F-W84","Birth","1301","Clackmannanshire, Scotland"
"GXM5-FKG","Birth","1294","Boncle, Berwickshire, Scotland"
"GZT5-QS9","Birth","1300","Abernethy, Perthshire, Scotland"
"GVCF-PM8","Birth","1275",NA
"L62Z-J6N","Birth",NA,"England, United Kingdom"
"K1WV-KRG","Birth","1320","Suffolk, England, United Kingdom"
"K1WV-6G1","Birth","1325","Suffolk, County Antrim, Northern Ireland, United Kingdom"
"K1T6-9X4","Birth","1317","Thevegate near Smeeth, Kent, England, United Kingdom"
"LDT6-S6C","Birth","1320","Etchingham, Ticehurst, Sussex, England"
"LC5H-ZQZ","Birth","1320","Congham, Norfolk, England"
"LBW8-LW8","Birth","1300","Runcorn, Halebank, Borough of Halton, Cheshire, England, United Kingdom"
"GNHS-KHW","Birth","1300","England"
"9341-WBW","Birth","1330","Bretton, Flintshire, Wales"
"G8L7-L2F","Birth","1334","Clotsworthy,Flintshire,Wales."
"G8S8-JRG","Birth","1181","Pitney, South Somerset, Somerset, England, United Kingdom"
"G8S8-YHZ","Birth","1180","Cheltenham, Cheltenham district, Gloucestershire, England, United Kingdom"
"GWDL-9YX","Birth","1226","England, Cape Province, South Africa"
"G42T-YRT","Birth","1220","Bradfield, Devon, England, United Kingdom"
"GH2D-5XR","Birth","1220","England"
"GSZD-CX1","Birth","1232","Tavistock, Devon, England"
"GGWY-ZH3","Birth","1236","England"
"GH2D-9X4","Birth","1255","England"
"GGWY-D2G","Birth","1257","England"
"9WWW-1P7","Birth","1232","England"
"G6SQ-BT6","Birth","1250","Isle of Wight, Hampshire, England"
"GFDM-S1W","Birth","1250","Penryn, Cornwall, England"
"GDH9-BFX","Birth","1275","England"
"GZN7-15T","Residence","1299","Saint Stephen, Cornwall, England"
"GD6G-VGK","Death",NA,NA
"GMHV-XXL","Birth","1310","Marlborough, Devon, England"
"GMHV-F9V","Birth","1315","Malborough, Devon, England"
"MM4W-RRX","Birth","1305","Teignweek, Highweek, Devonshire, England"
"LVP5-4CH","Birth","1310","Teignweek, Highweek, Devonshire, England"
"K86Q-XR7","Birth","1331","Knossington, Leicestershire, England, United Kingdom"
"KCDS-FLJ","Birth","1355","Knossington, Leicestershire, England"
"GWK8-SMB","Birth","1365","Stanton Long, Shropshire, England, United Kingdom"
"GWK8-ZC6","Birth","1367","England, United Kingdom"
"KLYH-SF1","Birth","1339","Saltfleetby Saint Clement, Lincolnshire, England"
"L44C-S4L","Birth","1341","Saltfleetby, Lincolnshire, England, United Kingdom"
"GXT9-KGW","Birth","1200","Stamford, Lincolnshire, England"
"G87R-KZ3","Birth","1230","Runcorn, Cheshire, England"
"GG2N-47J","Birth","1218","Swinstead, South Kesteven, Lincolnshire, England"
"GSQG-XZ8","Birth","1238","Stamford, Lincolnshire, England"
"GVBD-D8P","Birth","1250","England"
"GVB6-7JJ","Birth","1252","England"
"9MZH-XLY","Birth","1241","Norfolk, England"
"9MZH-XBK","Birth","1245","Witchingham, Norfolk, England"
"LHZ6-BLC","Birth","1240","Bedingfield, Suffolk, England"
"GLP2-S3C","Birth","1242","Bedingfield, Suffolk, England"
"LH6N-521","Birth","1254","Norfolk, England"
"LH6N-5G8","Birth",NA,"England"
"KCBW-4M3","Birth","1257","Heveningham, Suffolk, England"
"K8N8-MJQ","Birth","1260","Jarville, Braxted, Essex, England."
"GMWN-GGZ","Birth","1235","England"
"GLBX-NYN","Birth","1235","England"
"LCZK-F65","Birth","1234","Hartland, Devonshire, England"
"LJY4-2MH","Birth","1245","Devon, England"
"GMNK-PPK","Birth","1245","Devon, England"
"GH6R-Z8B","Birth","1262","Helmsley Castle, Helmsley, Yorkshire, England"
"GFP2-76F","Birth","1267","Peckleton, Leicestershire, England"
"GKW2-DR4","Birth","1265","Leicestershire, England"
"LYL9-HNB","Birth","1278","Chastleton, Oxfordshire, England"
"LYL9-8TF","Birth","1282","England"
"GVPP-PJL","Birth","1290","Scotland"
"GGKY-3ML","Birth","1275","Scotland"
"GHN2-PRH","Birth","1249","Norfolk, England"
"GLQJ-LY3","Birth","1237","Yorkshire, England"
"LZNN-BX5","Birth","1262","Bridport, Dorset, England"
"GMFR-JR7","Birth","1262","Dorset, England"
"GDL6-NP5","Birth","1255","Chepstow, Monmouthshire, Wales"
"9HTZ-BPV","Birth","1254","Frampton on Severn, Gloucestershire, England"
"G64J-QVB","Birth","1275","Somerset, England"
"G64N-TYL","Birth","1284","Wiltshire, England"
"G43C-VX3","Birth","1251","Whittington, Shropshire, England"
"GGNX-NKZ","Birth","1258","Powys Castle, Montgomeryshire, Wales"
"GCQ3-6F1","Birth","1256","of Caundle Haddon, Dorsetshire, England"
"GQYK-38K","Birth","1260","Stourton Caundle, Dorset, England"
"GHL1-D51","Birth","1242","Wymondley Bury, Hertfordshire, England"
"GH6P-5RF","Birth",NA,"Oxford, Oxfordshire, England"
"G931-VVN","Birth","1272","Wishaw, Warwickshire, England"
"GDGN-44L","Birth",NA,"Kidlington, Oxfordshire, England"
"MB13-N87","Birth","1236","Nocton, Lincolnshire, England"
"L13R-CXS","Birth","1238","Nocton, Lincolnshire, England"
"LHGM-GV3","Birth","1250","Woolsthorpe, Countylincoln, ENGLAND"
"9QQG-RSC","Birth","1255","Cavendish, Suffolk, England"
"GQVM-LB4","Birth","1274","Hinwick, Bedfordshire, England"
"L5DB-7V3","Birth","1280","Birch, Essex, England"
"9Z4J-WCX","Birth","1345","Wrentham, Suffolk, England"
"L12F-Z2T","Birth","1352","England"
"LDR1-6LN","Birth","1350","Horsford, Norfolk, England"
"MH7W-ZZP","Death",NA,NA
"GJ1J-B7K","Birth","1340",NA
"GJ1J-K1V","Birth","1345",NA
"L8W7-F9Q","Birth","1293","Newham,Warwickshire,England"
"LVGJ-8ZL","Birth","1295",NA
"GZ97-8KD","Birth","1300",NA
"GZ9S-ZDY","Birth of Child","1316","Shireford,Warwickshire,England"
"LHQV-JCM","Birth","1287","Wellsborough and Pherinie, Drayton, Leicestershire, England"
"LHPG-S8N","Birth","1291","Wellesbrough, &Phennie Draiton, Leicestershire, England"
"G6GJ-CW5","Birth","1295",NA
"G6GJ-C43","Birth","1305","Grendon, Warwickshire, England"
"94NQ-82L","Birth","1308",NA
"GNVN-9BK","Birth","1285","Draughton, Yorkshire, England"
"GNVN-WRK","Birth","1290","Yorkshire, England"
"GHQL-97M","Birth","1288","Sapcote, Leicestershire, England"
"LTTL-L6V","Birth","1320","Kinver, Staffordshire, England"
"LTTL-P9Z","Birth","1325","Shropshire, England"
"GDXV-PP5","Birth","1300","Clifton Reynes, Buckinghamshire, England"
"GDXK-MP5","Birth of Child","1338","Clifton Reynes, Buckinghamshire, England"
"M4L6-5W8","Birth","1335",NA
"2DXT-V4J","Birth","1310","Ireland"
"L61J-CDJ","Birth","1298","Leyland, Lancashire, England"
"L6Z3-71Z","Birth","1302","Kingston-Upton-Hull, Yorkshire, England"
"GZKP-3VT","Birth","1332","Steeple, Lavington, Wiltshire, England"
"G61M-QNH","Birth","1295","Hartley Wespall, Basingstoke, Hampshire, England"
"MXQ5-VT3","Birth","1299","Hartley Wespall, Basingstoke, Hampshire, England"
"GL4M-ZGC","Birth","1308","Berkshire, England"
"GFDP-75B","Marriage","1326","England"
"G6CC-BSN","Birth","1300","England, United Kingdom"
"GN6B-XT1","Birth","1305","England, United Kingdom"
"2L9D-WYD","Birth","1222","Lavington, Wiltshire, England"
"LC5G-7HN","Birth","1224","Lavington, Wiltshire, England"
"GC9T-CZQ","Birth","1294","Rycote, Oxfordshire, England"
"GC9T-8YS","Birth","1300","Oxfordshire, England"
"GJ28-DHF","Birth","1310","Essex, England"
"G2YD-K62","Birth","1335",NA
"G2YD-FWV","Birth","1335",NA
"GGRJ-YNS","Birth","1300","Pennington, Lancashire, England"
"GGRV-7G7","Birth","1304","Egremont, Cumberland, England"
"LY4T-XGH","Birth","1279","Bodmin, Cornwall, England"
"G464-NKY","Birth","1260","Predannack Wollas, Cornwall, England"
"GWWN-GXB","Birth","1265","Trigg, Cornwall, England"
"L857-99H","Birth","1312","Gloucester, Gloucestershire, England"
"G229-G5S","Birth","1323","Chelsworth, Suffolk, England"
"LHKR-9YH","Birth","1326","Eaton Hastings, Berkshire, England"
"G3W4-BCW","Death",NA,NA
"LYXF-CWR","Birth","1370","Normanton, Yorkshire, England"
"LRV6-464","Birth","1380","England"
"GSNZ-GP5","Birth","1375","Yorkshire, England"
"LYXR-4FW","Birth","1380","England"
"LYXR-N1R","Birth","1380",NA
"LYKV-F5R","Birth","1350","Stansfield, Yorkshire, England"
"GSQR-3K2","Birth","1352","Lascelles Hall, Yorkshire, England"
"G8RQ-HDG","Birth","1370","Yorkshire, England"
"G8LQ-S2C","Birth","1370","Copley, Yorkshire, England"
"GL99-S6W","Birth","1336","Trafford Manor, Lancashire, England"
