"fid","type","year","place"
"GWF6-1HD","Birth","0835","Laon, Aisne, Picardie, France"
"9H7D-VJ7","Birth","0820","Nord-Pas-de-Calais, France"
"9H7D-VJD","Birth","0836","Chasseneuil-du-Poitou, Vienne, Nouvelle-Aquitaine, France"
"GL2Q-JXG","Birth",NA,"Dyfed, Wales"
"GV2P-GLD","Birth","0874","Dyfed, Wales, United Kingdom"
"GDBN-FMD","Birth","0865","Gwynedd, Wales"
"GGFT-W6D","Birth","0830",NA
"GJVK-TL4","Birth","0789","Caernarvon, Wales, United Kingdom"
"GJBR-MDW","Birth","0830",NA
"GGJV-213","Birth","0854","Meerssen, Limburg, Netherlands"
"94NX-NK2","Birth","0846","Compiègne, Oise, Picardie, Francië Occidentale"
"LCDW-ZQK","Birth","0850","Laon, Aisne, Picardie, France"
"G8TG-GRS","Birth","0850","Metz, Moselle, Lorraine, France"
"GJ82-D9B","Birth","0845","Eifel, Rhineland-Palatinate, Germany"
"9HLL-QJ9","Birth","0835","Hzgt. Sachsen, Fränisches Reich"
"GQQZ-P4H","Birth","0845","Netherlands"
"GXX7-CQN","Birth","0865","Powys, Wales"
"GL7L-54N","Birth","0825","Montgomeryshire, Wales"
"GL7G-SNR","Birth","0825","Montgomeryshire, Wales"
"KCZK-97Z","Birth","1140","Gorthmyl, Montgomery, Wales"
"KZ7D-4M9","Birth","1142","Caernarvon, Wales"
"G3Y4-FLK","Birth",NA,"Jellingee, Ragnarike, Jutland, Denmark"
"GGYW-V8J","Birth","0844","Denmark"
"L2RQ-6PC","Birth","0850","Saint-Mâeen, Finistáere, Bretagne, France"
"9CZM-R52","Birth","0870","Berkshire, England"
"LDHS-886","Birth","0800","Hedeby, Skjern, Bølling, Ringkøbing, Denmark"
"LDHS-86Y","Birth","0795","Ringerike, Buskerud, Norway"
"GSRK-NBB","Birth","0930",NA
"LY3D-RZG","Birth","0928","Devon, England"
"G34N-94G","Birth","0914","Lusignan, Vienne, Duché d'Aquitaine, West Francia"
"LJ1M-8VG","Birth","0935",NA
"GPM1-Q87","Birth","0927","Razès, Haute-Vienne, Limousin, France"
"LZKK-45R","Birth","0819","Roussillon, Isere, Rhone Alpes, France"
"GZRK-K84","Birth","0925","France"
"GZRK-RZH","Birth",NA,"France"
"K2X2-5WP","Birth","0895","Europe"
"GKG8-GTJ","Birth","0900","Europe"
"L2RD-S8H","Birth","0900","France"
"GWXN-K1X","Birth","0900","France"
"GG9C-3H2","Birth","0922","Courcy, Calvados, Basse-Normandie, France"
"GVPF-FW3","Birth","0925","Europe"
"GV1S-GZN","Birth","0880","Danemark"
"G7DP-SD5","Birth","0905","Tillières-sur-Avre, Eure, Haute-Normandie, France"
"GGJD-YRV","Birth of Child","0950","Buzançais,36031,Indre,Centre-Val de Loire,FRANCE,"
"GGD2-K2W","Birth","0960","Bamburgh, Northumberland, England"
"GH4Y-RNR","Birth","0965","Northumbria, England"
"GGB7-3W8","Birth","0895","Mære, Steinkjer, Nord-Trøndelag, Norway"
"GGB7-9MG","Birth","0895","Normandie, Europe"
"KCHJ-P7N","Birth","0865","Piedmont, Italy"
"LJR1-GHV","Birth","0885","Italy"
"GGBS-LZN","Birth","0851",NA
"G6K5-6C6","Birth","0856","of, , Germany"
"GJ98-538","Birth","1025","Arborea, Oristano, Sardinia, Italy"
"G78J-1W4","Death",NA,NA
"LCR2-9ZV","Birth","0900",NA
"GVVY-P8M","Birth","0936","Freising, Bavaria, Germany"
"GKZZ-PK3","Birth","0900","Ringelheim, Landkreis Goslar, Niedersachsen, Alemanha"
"GKZZ-L17","Birth","0920","Ringelheim, Landkreis Goslar, Niedersachsen, Alemanha"
"L1ZM-514","Birth","0933","Renkum, Gelderland, Nederland"
"LZPX-339","Birth","0936","Brugge, Flanders"
"9QQ3-8RS","Birth","0940","CAGLIARA, CAGLIARA, SARDENIA, ITALY"
"9QQG-FVC","Birth","0940","CAGLIARA, CAGLIARA, SARDENIA, ITALY"
"L8B8-77G","Birth","0960","Babel , Babylon"
"GWHR-7M9","Birth","0960","Babel, Babylon"
"GZGQ-XDZ","Birth","0905","Preuilly, Vienne, Poitou-Charentes, France"
"G6R5-JRZ","Birth","0910","France?"
"G8WY-ZNX","Birth","0935","Issoudun, Indre, Centre, France"
"GCWF-1CG","Birth","0940","Les Baux, Bouches Du Rhone, Provence Alpes Cote D'azur, France"
"GK6W-MG2","Death","0995","Château-Gontier, Mayenne, Pays de la Loire, France"
"GZ14-1TZ","Birth","0880","Aulnay, Poitou, Kingdom of France"
"GGGK-FST","Birth of Child","0915","Aulnay, Poitou, Kingdom of France"
"LHPX-FHD","Birth","0877","Marcillac, Gironde, Aquitaine, France"
"GHV2-TM4","Birth","0880","Bois, Doubs, Franche-Comte, France"
"GG43-WRP","Birth","0910","Montmorillon, Vienne, Nouvelle-Aquitaine, France"
"GG4S-RWJ","Birth of Child","0945","Montmorillon, Vienne, Nouvelle-Aquitaine, France"
"9CZK-Y2M","Birth","0890","Angoulême, Carolingian Aquitaine"
"GGG2-YDV","Birth of Child","0930","Angoulême, Poitou, Carolingian Aquitaine"
"GZ5N-X6N","Birth","0890","Turenne, Corrèze, Limousin, France"
"GKFS-JXX","Birth of Child","0925","Turenne, Corrèze, Nouvelle-Aquitaine, France"
"G65V-XQK","Birth","1000","Buonalbergo, Benevento, Campanie, Italie"
"G65V-BBG","Birth","1010",NA
"GX26-L8J","Birth","0950","Wortegem-Petegem, Flandre-Orientale, Belgique"
"GX26-422","Birth","0950","Wortegem-Petegem, Flandre-Orientale, Belgique"
"GG2N-8QY","Birth of Child","0970","Arlon, Luxembourg, Belgique"
"GG2N-29M","Birth","0980",NA
"GH8M-JR2","Birth","0950","Bavaria, Holy Roman Empire"
"GDY6-RGJ","Birth","0955",NA
"GZRV-FL3","Birth","0930",NA
"GWSY-WHY","Birth","0978","CALW,, GERMANY"
"G821-DK6","Birth","0890",NA
"GXDS-F94","Birth of Child","0920","France"
"G9RT-WCH","Birth","0840","Stade, Stade, Lower Saxony, Germany"
"GVRY-L25","Birth","0842","Hzgt. Sachsen, Fränkisches Reich"
"G83F-JD2","Birth","0843","Wittenberg, Wittenberg, Saxony-Anhalt, Germany"
"GVP7-21B","Birth","0845","Rheinland-Pfalz, Germany"
"GVNZ-85D","Birth","0880","Alemanha"
"G62L-KYZ","Birth","0890","Saksa"
"GM83-WRR","Birth","0860","Nordgau, Schwabia, Bavaria, Germany"
"LDMK-RJ4","Birth","0868","Swabia, Bavaria, Germany"
"LD34-CZR","Birth","0856",NA
"GWGG-Y6Z","Birth","0860",NA
"GS8N-HT4","Birth","0910","Querfurt, Saalekreis, Sachsen-Anhalt, Deutschland"
"G6MD-7HR","Birth","0910","Halberstadt, Harz, Sachsen-Anhalt, Deutschland"
"991T-QSV","Birth","0878","Salm, Elsaß, Frankreich"
"G71Q-SYC","Birth","0902","Salm, Elsaß, Frankreich"
"GV46-9LH","Birth","0927","Wessex,, England"
"GNC3-9FN","Birth","0960","Sens, Yonne, Bourgogne, France"
"GKD2-NSL","Birth",NA,"Montdidier, Somme, Picardie, France"
"GL9G-LHS","Birth","0966","Renkum, Gueldre, Pays-Bas"
"GL9P-4CW","Birth","0950","Kamperland, Zélande, Pays-Bas"
"GLBZ-SKW","Birth","0910","Erfurt, Erfurt, Erfurt, Saxony, Germany"
"GLB8-CHV","Birth","0912",NA
"GLB8-DVW","Birth","0890","Henneberg, Schmalkalden-Meiningen, Thuringia, Germany"
"GLB8-N4P","Birth","0905",NA
"G4LZ-1JB","Birth","0900","Chièvres, Hainaut, Belgium"
"GDLQ-TQ5","Birth","0972","France"
"GGT2-344","Birth","0942","France"
"GGT2-QC3","Birth","0942","France"
"L2TG-YSJ","Birth","0948","Bohain-en-Vermandois, Aisne, Picardie, France"
"GGQ2-HBG","Birth","0955",NA
"GJW4-XCF","Birth","0975","Cayeux-sur-Mer, Somme, Picardie, France"
"GJSM-F1V","Birth","1005","Valenciennes, Nord, Nord-Pas-de-Calais, France"
"GQFB-FCS","Birth","0995","Henripont, Hainaut, Belgique"
"GZ16-ZGD","Birth","0985","Europe"
"GLNN-P85","Marriage","1025","Europe"
"GJB3-21Z","Birth","0972","Nancy, Meurthe-et-Moselle, Lorraine, France"
"GJ79-3WY","Birth","0997","Bruxelles, Brabant, Belgique"
"GKMW-D5D","Birth of Child","1027","Europe"
"G247-N4N","Birth","1000",NA
"GJ5X-LGW","Birth","1000","Enghien, Hainaut, Belgique"
"G6D8-CCL","Birth","0945","Guisy, Pas-de-Calais, Hauts-de-France, Frankreich"
"GDVT-CV2","Birth","0940","Reeth-Berthoud, Grimbergen, Vlaams-Brabant, Vlaanderen, België"
"G4S8-H44","Birth","0935","België (Heiliges Römisches Reich)"
"GVWG-CF9","Birth","0938","Beaumont-sur-Oise, Val-d'Oise, Île-de-France, France"
"9CH4-N3G","Birth","0945",NA
"GCSS-ZWV","Birth","0945","France"
"GLNP-WZ9","Birth","1055",NA
"G87V-TYT","Birth","0935","Withyham, Sussex, England, United Kingdom"
"GF6V-G6X","Birth","0944","Normandie, France"
"GN15-SM7","Birth","1012","Orkney, Scotland"
"G2LT-8FP","Birth","1017","Falais, Calvados, Normandy, France"
"L4H9-G3R","Birth","0951","Razes, Haute Vienne, Limousin, France"
"GC44-BLQ","Birth","0950","Greece"
"GKFY-MMD","Birth","0903","Salins, Seine-et-Marne, Île-de-France, France"
"G8VV-6M2","Birth","0930","Europe"
"GSQ4-DZW","Birth","0880","Bisten-en-Lorraine, Moselle, Lorraine, France"
"GSQ4-XNK","Birth","0885","Arcis-Sur-Aube, Aube, Champagne-Ardenne, Française"
"GVG4-1QM","Birth","0925","France"
"GC17-P88","Birth","0935","France"
"L5NC-TKL","Birth","0905",NA
"9HB1-ZBQ","Birth","0901","Francia"
"949K-GWW","Birth","0935","Le Forez, Loire, Rhone-Alpes, France"
"GV77-QS1","Birth","0936","Lyon, Rhône, Rhône-Alpes, France"
"GZYK-6LP","Birth","0905","Reulle Vergy, Cote Dor, Bourgogne, France"
"G8M8-1DT","Birth","0934","Auxonne, Côte-d'Or, Bourgogne, França"
"9MYC-KBD","Birth","0906","Laon, Aisne, Hauts-de-France, França"
"L2TG-GFP","Birth","0925","France"
"GWZV-FG9","Birth","0920","Doulcon, Meuse, Lorraine, France"
"GGND-HZZ","Birth","0970","Northumbria, England"
"GGN8-F11","Birth","0970","Durham, England"
"GS8V-HD5","Birth","0925",NA
"GS8J-B5J","Birth","0940",NA
"LZ8W-6MJ","Birth","1055","Mongolia"
"G6PH-L9K","Birth","1080","Mongolia"
"9H1Y-WQ4","Birth","0900","Italy"
"L1P1-GGD","Birth","0885","Bulgaria"
"GL5N-VJB","Birth","0910",NA
"GWLR-RPH","Birth","0873","Armenia"
"G6XB-NCF","Birth","0885","Armenia."
"LHV8-284","Birth","0850","Constantinople, Byzantium"
"LHV8-2DY","Birth","0856","Constantinople, Byzantium"
"LNZB-VRN","Birth","0840","Cappadocia, Byzantine Empire"
"G3CY-QX7","Birth","0840",NA
"LYJZ-RRN","Birth","0862","Constantinople,Constantinople,Turkey"
"GFZV-BQ7","Birth","0870","Istanbul, Turkey"
"GDNF-76H","Birth","0923","Constantinople, Constantinople, Turkey"
"GKZC-H13","Birth","0932","Constantinople"
"KLVF-H8N","Birth","0870","Taron, Armenia"
"G7BB-6V8","Birth of Child","0899","Taron,Armenia"
"LRQD-F3D","Birth","0894","Constantinople, Anatolia, Byzantine Empire"
"M371-RBV","Birth","0896","Constantinople, Anatolia, Byzantine Empire"
"L7P2-BYR","Birth","0995","England"
"G3K8-D4M","Birth","1005","England"
"L8RP-RTN","Birth","1000","England"
"L85J-LS7","Birth","1001","Mercia, Heptarchy, Lincolnshire, England"
"LK9Z-6X1","Birth","1005","Tiverton, Devon, England"
"GK9H-QN1","Birth","0925","Montrevault, Maine-et-Loire, Pays de la Loire, France"
"GZRV-QFF","Birth","0925","Jarze, Maine-et-Loire, Anjou/Pays-de-la-Loire, France"
"9CHW-K19","Birth","0970","Lude, Maine-Et-Loire, Anjou, Pays-De-La-Loire, France"
"9HLY-JHZ","Birth","0970",NA
"L2DF-Z19","Birth","0945","Maule, Yvelines, Ile-de-France, France"
"GK39-YPF","Birth","1000","Lillebonne, Seine-Maritime, Haute-Normandie, France"
"GKKB-KK9","Birth","1000","Upper Normandy, Normandy, France"
"L67M-HD4","Birth","0985","Normandie, France"
"L67M-H66","Birth of Child","1010","Normandie, France"
"L1S1-XDM","Birth",NA,"Normandy, France"
"MBPF-5VP","Birth","0896","Normandy, France"
"LTJM-CHX","Birth","1030","Normandie, France"
"GNQL-DBK","Birth","1035","England, United Kingdom"
"GQ57-4L1","Birth","0910","Airaines, Somme, Heuts-d'Franche, Française"
"GXD9-M7T","Birth","0975","Albert, Somme, Hauts-de-France, France"
"L6Y8-WP3","Birth","0986","Heilly, Somme, Heuts-d'Franche, Française"
"L6YR-Z6C","Birth","0990","Acheux-en-Vimeu, omme, Heuts-d'Franche, Française"
"GGM1-DTV","Birth","0982","Beaumetz,80370,Somme,Picardie,FRANCE,"
"GGM1-XFW","Birth","0984","Prouville,80370,Somme,Picardie,FRANCE,"
"GG92-XY7","Birth","1003","Ailly-le-Haut-Clocher, Somme, Picardie, France"
"GJ3W-D4Q","Birth","1010","Crécy-en-Ponthieu, Somme, Picardie, France"
"GJ3W-47Q","Birth","1001","Cramont, Abbeville, Somme, Hauts-de-France, France"
"GJ3W-HWK","Birth","1018","Gorenflos, Somme, Heuts-d'Franche, Française"
"GJ3W-RWN","Birth","1016","Domqueur, Somme, Picardie, France"
"GJ3W-THB","Birth","1027","Ailly-le-Haut-Clocher, Somme, Picardie, France"
"G6F3-3RG","Birth","0995","Preures, Pas-de-Calais, Nord-Pas-de-Calais, France"
"G6F3-HWK","Birth","1008","Créquy, Pas-de-Calais, Hauts-de-France, France"
"GGR3-BKX","Birth","1010","Of, Falaise, Norm, France"
"GJPZ-DPC","Birth","1024","Vermandois, France"
"GJPZ-JVP","Birth",NA,"Honnecourt-sur-l'Escaut, Nord, Nord-Pas-de-Calais, France"
"GJP8-4XD","Birth","0985",NA
"GJP8-9MX","Birth","0990",NA
"G8WB-NMK","Birth","0919","Warluzel, Pas-de-Calais, Hauts-de-France, France"
"LT1C-898","Birth","0925",", , , Française"
"L2TC-TFJ","Birth","0910","Foucarmont, Dieppe, Seine-Maritime, Haute-Normandie, France"
"LT1C-F25","Birth","0921","Sènarpont, Somme, Hauts-de-France, France"
"LRNM-RGL","Birth","0925","Grigny, Évry, Essonne, Île-de-France, France"
"G7D3-1SN","Birth","0939","Senlis, Pas-De-Calais, Nord-Pas-De-Calais, France"
"G7D3-BNX","Birth","0948","Pas-en-Artois, Arras, Pas-de-Calais, Nord-Pas-de-Calais, France"
"GSHH-DSD","Birth","0910","Rubempré, Somme, Picardie, France"
"GSHH-QYC","Birth","0910","Rubempré, Somme, Heuts-d'Franche, Française"
"GJKL-9XD","Birth","0955",NA
"GJKL-QXK","Birth","0958",NA
"L1DJ-ZR3","Birth","0950","Heilly, Somme, Heuts-d'Franche, Française"
"GSHH-7RG","Birth","0950","Heilly, Somme, Hauts-de-France, France"
"GNVN-9YP","Birth","0955",NA
"GVKF-ZTC","Marriage","0980","Europe"
"G234-TPD","Birth","0957","France"
"GGSN-FLX","Birth","0965","Frankreich"
"G6G7-N7K","Death",NA,NA
"GGQ7-8KY","Birth","0945","Louvencourt, Somme, Picardie, France"
"GHNC-BT9","Birth","0938","Longueval, Somme, Picardie, France"
"GLYV-ZYJ","Birth","0954","Franvillers, Somme, Hauts-de-France, France"
"G234-BBT","Birth","0938","France"
"G234-BXZ","Birth","0940","France"
"GM75-H2B","Birth","0905","Albert, Somme, Picardie, France"
"GM75-QYF","Birth of Child","0928","Domart-en-Ponthieu, Somme, Picardie, France"
"GHNT-LXV","Birth","0980","Sarton, Pas-Calés, Heuts-d'Franche, Française"
"GHNT-KCW","Birth","0990",", , , Française"
"GHZ4-74H","Birth","0976","Hébuterne, Pas-de-Calais, Hauts-de-France, France"
"GHZ4-Q3G","Birth","0984","Saulty, Pas-de-Calais, Hauts-de-France, France"
"GM7R-84X","Birth","0990","Crécy-en-Ponthieu, Somme, Picardie, France"
"LRH4-V4K","Birth","0990","Domqueur, France"
"G6NT-VPX","Birth","0970","Europe"
"GG92-RZR","Birth","0962","Domart-en-Ponthieu,80620,Somme,Picardie,FRANCE,"
"GG92-KCZ","Birth","0979","Vignacourt,80650,Somme,Picardie,FRANCE,"
"LRHH-C6Q","Birth","0972","Belloy-sur-Somme, Somme, Picardie, France"
"GZF3-GQN","Birth","0980","Le Crotoy, Somme, Picardie, France"
"GJ3W-V51","Birth","0980","Pernois, Somme, Picardie, France"
"GJ3W-GTK","Birth","0989","Chaumont-en-Vexin, Oise, Picardie, France"
"L2TJ-Y4P","Birth","0993","Bernaville, Somme, Picardie, France"
"GJYQ-PKH","Birth","1002","Domqueur, Somme, Picardie, France"
"L2YT-7T2","Birth","1018","Hornoy-le-Bourg, Amiens, Somme, Picardie, France"
"G314-F9S","Birth","1030","Ailly-le-Haut-Clocher, Somme, Picardie, France"
"L2YT-3L8","Birth","1002","Bernâtre, Amiens, Somme, Hauts-de-France, France"
"LRHH-S8Q","Birth","1007","Hiermont, Amiens, Somme, Hauts-de-France, France"
"L2YT-3LF","Birth","1018","Gorenflos, Abbeville, Somme, Hauts-de-France, France"
"L2TT-X83","Birth","1024","Cramont, Abbeville, Somme, Hauts-de-France, France"
"G8MP-1VZ","Birth","0985","Gamaches, Somme, Picardie, France"
"GG66-5XG","Birth","0992","Ailly-le-Haut-Clocher, Somme, Hauts-de-France, France"
"G6DX-WTZ","Birth","0980","Norway"
"GVFL-HNQ","Birth","0980","Norway"
"LRHH-DBL","Birth","0975","Brimeux Pas-Calés, Heuts-d'Franche, Française"
"LRHH-DB5","Birth","0997","Bouin-Plumoison Pas-Calés, Heuts-d'Franche, Française"
"LDS9-2JN","Birth","0972","Créquy, Pas-de-Calais, Nord-Pas-de-Calais, France"
"G2TX-NC5","Birth","0986","Crépy-en-Valois, Oise, Heuts-d'Franche, Française"
"G2RM-KJJ","Birth","0950","Reynel, Haute-Marne, Champagne-Ardenne, France"
"G2HY-WQL","Birth","0950","Commercy, Meuse, Lorraine, France"
"G2HT-VWJ","Birth","0986","Commercy, Meuse, Lorraine, France"
"G4TG-H5N","Birth","0945","Paris, Île-de-France, France"
"G8MJ-MDZ","Birth","1010",NA
"9HLY-NVP","Birth","1018","Chappes, Aube, Champagne-Ardenne, France"
"9HLY-3XF","Birth",NA,"Dordogne, Aquitaine, France"
"99PY-9FC","Birth","1056","Yerre, S-O, France"
"GCP6-LTZ","Birth","0984","Châumont-en-Vexin, Oise, Hauts-de-France, France"
"L2YT-9R2","Birth","0998","Gournay-en-Bray, Seine-Maritime, Haute-Normandie, France"
"GGKC-82V","Death","1009","Tence, Haute-Loire, Auvergne-Rhône-Alpes, France"
"GGKC-7CY","Birth","0982","Blois, Loir-et-Cher, Centre, France"
"LVSH-KBM","Birth","0998","Gournay-en-Bray, Seine-Maritime, Haute-Normandie, France"
"LT8V-Y62","Birth","0980","Bedfordshire, England"
"GJMZ-MNT","Birth","0985","Longueville, Pas-de-Calais, Hauts-de-France, France"
"G8ML-VGR","Birth","1004","Senarpont, Somme, Picardie, France"
"GXJG-P55","Birth","1006","Aumale, Seine-Maritime, Normandie, France"
"L2YT-7YM","Birth","1003","Beaucamps-le-Vieux, Somme, Picardie, France"
"LRHH-NQP","Birth","1016","Gamaches, Somme, Hauts-de-France, France"
"G2SJ-4RV","Birth","1055","Saint-Pierre-d'Entremont, Savoie, Rhône-Alpes, France"
"G29L-NJR","Birth","1065","Saint-Pierre-d'Entremont, Savoie, Rhône-Alpes, France"
"G7DN-J69","Birth","0980","Paris, Île-de-France, France"
"L11H-G5R","Birth","0980","Saint-Germain-en-Laye, Yvelines, Île-de-France, France"
"GK7T-VFN","Birth","1025","England"
"M8VR-SPJ","Birth","1042","Maule, Sarthe, Pays de la Loire, France"
"GCP6-PX9","Birth","1025","Maisons-du-Bois-Lièvremont, Doubs, Bourgogne-Franche-Comté, France"
"GCP6-KP9","Birth","1030","Poissy, Yvelines, Île-de-France, France"
"G4QD-1CL","Birth","0981","Beauvais, Essonne, Île-de-France, France"
"G62P-XTG","Marriage","1000","France"
"G6DB-VSJ","Birth","0990","Saint-Sauveur-le-Vicomte, Cherbourg, Manche, Basse-Normandie, France"
"G62P-CFJ","Birth","0990",NA
"G6QH-KTD","Birth","0990",NA
"L2J6-7W8","Birth","0980","Corbeil, Marne, Grand Est, France"
"G4ZF-FJF","Birth","0920","Belgium"
"LRHH-M63","Birth","0960","Belgique"
"G21J-S5T","Birth","1005","Aulnay de Saintonge, Charente, Poitou"
"GZ1H-S4N","Birth","1000","Aizenay, Vendée, Pays de la Loire, France"
"GLQQ-5BY","Birth","0965","Toledo, Castilla-La Mancha, Espanha"
"L67W-G1Q","Birth","0975","Toledo, Castille-La Mancha, España"
"GGPJ-4JG","Death",NA,NA
"G4BN-NCG","Birth","0973","Tentúgal, Montemor-o-Velho"
"GDLX-HHT","Birth","1050","Toledo, Toledo, Castilla-La Mancha, España"
"GVJM-789","Birth","0960",NA
"GLBW-8NN","Birth","0965","Castile, Spain"
"GFWL-VPF","Birth","0970","Spain"
"9ZCP-PH8","Birth","0942","Oviedo, Asturias, España"
"GLK2-JP9","Birth","0950",NA
"G27T-KH2","Birth","0953","España"
"GX7S-8SR","Birth","0992","Reino de Pamplona"
"GD8S-H7X","Birth","0995","Reino de Pamplona"
"GXSC-P8H","Birth","0930","Espanha"
"GXSC-F1G","Birth","0931","Espanha"
"GXSC-LCS","Birth","0900","Espanha"
"G9CY-B33","Birth","0906","Espanha"
"G7F2-LVK","Birth","0990",NA
"G7F2-FF4","Birth","0995","Central Europe, Europa"
"GW5S-XNF","Birth","0996","Pallars Sobirá, Lleida, Catalonia, Espagna"
"GMJT-SR2","Birth","0992","l'Urgell, Lleida, Catalonia, Spain"
"G267-C4K","Birth","0985",NA
"GC9L-RP6","Birth","1000","Cerdanya, Catalonia, Spain"
"GGJ8-TDW","Birth","0995",NA
"GVQR-XYB","Birth","0965","Salornay-sur-Guye, Saône-et-Loire, Bourgogne, France"
"GVQR-21X","Birth","0970","Martailly-lès-Brancion, Saône-et-Loire, Bourgogne, France"
"GHYS-S43","Birth","0985","Thiers, Puy-de-Dome, Auvergne, France"
"GHYM-BPG","Birth","0985","France"
"KZ1B-3N2","Birth","1080","France"
"GCWZ-5DV","Birth","1085","France"
"GV84-1P1","Birth","0896","Arles, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France"
"GXL4-J1K","Birth","0900","Kampanien-Italien"
"G7BC-JCN","Birth","0910","Albon, Ardeche, Rhone-Alpes, France"
"G2N4-194","Birth","0905","Benevento, Campania, Italy"
"9C7F-V5Q","Birth","0930","Apt, Vaucluse, Provence-Alpes-Côte d'Azur, Française"
"KHYB-HCM","Birth","0940","Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France"
"LYMG-F3L","Birth","0936","Les Baux-de-Provence, Bouches-du-Rhône, Provence-Alpes-Côte-d'Azur, Française"
"9CXH-VLL","Birth","0940","Bénévent-et-Charbillac, Hautes-Alpes, Provence-Alpes-Côte d'Azur, Française"
"GG5K-DVK","Birth","0925","Arles, Bouches-du-Rhône, France"
"G4ZZ-3XJ","Birth","0972","Albi, Tarn, Occitanie, France"
"G4ZZ-828","Birth","0975","Nimes, Occitanie, Francia"
"LCRY-7DZ","Birth","0950","Nice, Alpes-Maritimes, Cote d'Azur, France"
"G66K-5YB","Birth","0973","Carcassonne, Aude, Occitanie, France"
"LT84-WLV","Birth","0975","Hérault, Languedoc-Roussillon, France"
"GCQW-4YD","Birth","0950","Montpellier, Hérault, Occitanie, Kingdom of France"
"G7G1-C8Z","Birth","0950","Kingdom of France"
"GCWF-TYG","Birth","0970","Comminges, Midi-Pyrénées, France"
"G625-MJT","Birth","0975",NA
"G8R9-6BR","Birth","1000","Muret, Haute-Garonne, Midi-Pyrénées, France"
"G9YC-ZCV","Birth","1000","France"
"GSC5-N2R","Birth","1000",NA
"GSSN-8TV","Birth","0990","France"
"GSSN-MXK","Birth","0995","France"
"GZFX-PL1","Birth","1000","Napoli, Napoli, Campania, Italia"
"LT8L-QXZ","Birth","1048","Ursinis Grande, Comune di Buja, Provincia di Udine, Friuli-Venezia Giulia, Italia"
"GQ8L-RG1","Birth","1020","Sinopolis, Catepanate of Italy, Byzantine Empire"
"L2B4-DRX","Birth","1050",NA
"GWZ5-NWB","Birth of Child","1080",NA
"GSTF-MLP","Birth","0980","Monteil, Cantal, Auvergne-Rhône-Alpes, France"
"G8J6-B73","Birth","0995","Montbrison, Loire, Auvergne-Rhône-Alpes, France"
"G8Y1-HM1","Birth","1001","France"
"GWD9-C9Y","Birth","1005","France"
"9HV7-YXX","Birth","0990","Polignac, Haute-Loire, Auvergne-Rhône-Alpes, France"
"G7FG-3PQ","Birth","1000","Solignac, Ardèche, Rhône-Alpes, France"
"GDN2-FXN","Birth","1005","Tournon-d'Agenais, Lot-et-Garonne, Nouvelle-Aquitaine, France"
"G38M-8BP","Birth","1108",NA
"LRC2-3NZ","Birth","1020",NA
"LRC2-SQD","Birth of Child","1050","Lunel, Montpellier, Hérault, Languedoc-Roussillon, France"
"GHTQ-ZCK","Birth","1015","Hamelincourt, Pas-de-Calais, Hauts-de-France, France"
"GG38-LQ2","Birth","1021","Paris, Île-de-France, France"
"GG7N-LXF","Birth","0968","Rosières-en-Santerre, Somme, Picardie, France"
"LTT6-YN5","Birth","0996","Caulaincourt, Aisne, Heuts-d'Franche, Française"
"L2TG-T4Q","Birth","1002","Souastre, Pas-Calés, Heuts-d'Franche, Française"
"GLYV-GZ3","Birth","1015","Louvencourt, Somme, Picardie, Francia"
"L2TG-THC","Birth","1032","Souastre, Pas-de-Calais, Hauts-de-France, France"
"L2YR-112","Birth","1043","Orville, Pas-de-Calais, Hauts-de-France, France"
"L2YT-MSD","Birth","1042","Europe"
"GL1C-HVZ","Birth","1035","Péronne, Somme, Picardie, France"
"L6YR-71L","Birth","1048","Clermont, Oise, Hauts-de-France, France"
"GM7R-Y32","Birth","1059","Breteuil-sur-Noye, Oise, Picardie, France"
"GLF2-SZP","Birth of Child","1060",NA
"GLFK-RXR","Birth",NA,"Bliescastel, Bayern, Germany"
"G6C2-KZX","Birth","1035","Cassel, Nord, Nord-Pas-de-Calais, France"
"G8DP-367","Birth","1031",NA
"GJ75-66P","Birth","1010","Diksmuide, West-Vlaanderen, België"
"GWV2-QFK","Birth","1028","Ieper, West-Vlaanderen, België"
"GZJ5-8DZ","Birth","1070",NA
"GV3J-BRG","Birth","0900","Sully-sur-Loire, Orléans, Loiret, Centre, France"
"G4DX-XBX","Birth","0920","Bourges, Cher, Centre-Val de Loire, France"
"K863-HXF","Birth","0915","Indre, Loire-Atlantique, Pays de la Loire, France"
"GCJL-WQT","Birth","0920","France"
"GGY8-33S","Birth","0960",NA
"GGY8-TWD","Birth","0970",NA
"GPS4-KYV","Birth","0975",NA
"LRYX-K4B","Birth","0960","La Tour-d'Auvergne, Issoire, Puy-de-Dôme, Auvergne-Rhône-Alpes, France"
"G89Y-LWZ","Birth","0965","Vienne, Vienne, l'Isère, Auvergne-Rhône-Alpes, France"
"GWB4-K7Z","Birth","0990","Lèves, Chartres, Eure-et-Loir, Centre-Val de Loire, France"
"G24N-PJS","Birth","1000",NA
"G7RD-RYZ","Birth","0998","Saint-Saëns, Seine-Maritime, Haute-Normandie, France"
"GGKC-DYC","Birth","1023","Gournay-en-Bray, Seine-Maritime, Haute-Normandie, France"
