"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"L1QJ-F6D","50.679","4.539","Brabant Wallon,,Brabant Wallon,Wallonie,BELGIQUE,","50.8333","7.1667","Cologne,50769,,Rhénanie-du-Nord-Westphalie,ALLEMAGNE,"
"LDW5-M8S","50.7264","1.6147","Boulogne, Pas-de-Calais, Nord-Pas-de-Calais, France","50.89","4.84","Leuven, Flemish Brabant, Belgium"
"GN75-RSC","47.2225","2.0694","Vierzon, Cher, Centre-Val de Loire, France",NA,NA,NA
"G2ZP-QFS","47.9851","3.3962","Joigny, Yonne, Bourgogne-Franche-Comté, France","47.2225","2.0694","Vierzon, Cher, Centre-Val de Loire, France"
"GLW9-THQ",NA,NA,NA,NA,NA,NA
"GLW9-QB9",NA,NA,NA,NA,NA,NA
"GWH7-YRD","47.8292","9.7953","Ravensburg, Württemberg, Duitsland",NA,NA,NA
"G78W-QG8","52.9","8.4333","Wildeshausen,Oldenburg,Germany",NA,NA,NA
"GDCX-ZDN","51.6714","8.3418","Lippstadt, Kreis Soest, Nordrhein-Westfalen, Deutschland","52.23333","7.93333","Hasbergen, Osnabrück, Niedersachsen, Germany"
"L412-Z4L","52.2194","7.8125","Grafschaft Tecklenburg, Heiliges Römisches Reich",NA,NA,NA
"GX3Y-8ZP","51.4082","8.0524","Arnsberg, Hochsauerlandkreis, Nordrhein-Westfalen, Germany","51.3953","8.0687","Kreis Arnsberg, North Rhine-Westphalia, Germany"
"GCQ5-LD8","51.3953","8.0687","Arnesberg, Westphalia, Prussia","51.3953","8.0687","Arnsberg, Westfalen, Preußen"
"GV51-H63","47.1052","6.1447","Ornans, Doubs, Franche-Comté, France","47.42","4.68","Burgundy, France"
"GK1G-1KJ","50.2939","2.7743","Arras, , Nord-Pas-de-Calais, France","48.8667","2.3333","Paris, Île-de-France, Kingdom of France"
"GX49-JXT","48.8403","11.8981","Kelheim, Bavaria, Germany","48.8403","11.8981","Kelheim, Bavaria, Germany"
"GX49-NDX","49.66667","17.25","Olomouc, Czechy","48.5706","12.1806","Landshut, Bavaria, Germany"
"GSDX-QX9","52.2","10.6","Brunswick, Germany","52.2635","10.5221","Braunschweig, Duchy of Saxony, Holy Roman Empire"
"G78H-33R","48.7409","9.72058","Hohenstaufen, Göppingen, Göppingen, Baden-Württemberg, Germany","53.6086","9.4061","Stade, Lower Saxony, Germany"
"GHTP-QGP",NA,NA,NA,NA,NA,NA
"G4D9-K18","56.81674","-4.18396","Scotland",NA,NA,NA
"GF9K-YN4","56.81674","-4.18396","Scotland",NA,NA,NA
"LBKB-H6F","52.84114","-3.02583","Oswestry, Shropshire, England","55.58333","-2.71667","Melrose, Scottish Borders, Scotland"
"LBXZ-F6M","55.8474","-4.4395","Paisley, Renfrewshire, Scotland","55.8474","-4.4395","Paisley, Renfrewshire, Scotland"
"GNTC-8TJ","55.14783","-3.64282","Dumfriesshire, Scotland",NA,NA,"Mar, Aberdeenshire, Scotland"
"L2L4-YTS","56.67","-2.917","Forfarshire, Scotland","56.67","-2.917","Forfarshire, Scotland"
"L1Q3-KKT","57.25","-2.45","Dunottar Castle- Stonehaven- Aberdeenshire- Scotland","56.644","-2.8893","Forfar- Angus- Scotland"
"GJ12-S3P","57.63654","-4.92472","Ross-shire, Scotland","57.4167","-3.25","Morayshire, Scotland"
"LJ13-HX5","56.81674","-4.18396","Scotland",NA,NA,NA
"G9ZD-JT9","53.31667","-1.26667","Harthill, Yorkshire, England","55.66667","-2.46667","Oxmuir, Hume, Berwickshire, Scotland"
"GVHV-MQ7","56.81674","-4.18396","Scotland, United Kingdom",NA,NA,NA
"GWPT-2DY","56.1502","-3.0908","Coaltown of Wemyss, Fife, Scotland","56.1502","-3.0908","Wemyss, Fife, Scotland"
"GWW6-V3K","56.25","-3.16667","Fife, Scotland",NA,NA,NA
"G7G3-TSP",NA,NA,NA,NA,NA,NA
"GC1F-F82",NA,NA,NA,NA,NA,NA
"GDCL-ZZG","55.7","-3","Lothian, Scotland, United Kingdom",NA,NA,NA
"L4BP-SCG","55.83","-3.083","Melville, Midlothian, Scotland","55.88333","-3.11667","Melville, Lasswade, Midlothian, Scotland"
"G6F6-DC9","57.4167","-3.25","Tynedale, Morayshire, Scotland","55.88333","-3.11667","Melville, Lasswade, Midlothian, Scotland"
"G6W1-VP5","56.08333","-3.46667","Dunfermline, Fife, Scotland","56.11667","-3.16667","Kirkcaldy, Fife, Scotland"
"G6F6-H6N",NA,NA,NA,NA,NA,NA
"K1T8-K5H","56.11667","-3.16667","Balwearie Castle, Kirkcaldy, Fife, Scotland","56.11667","-3.16667","Balwearie Castle, Kirkcaldy, Fife, Scotland"
"GKXS-27W","56.4","-3.53333","Ruthven, Perthshire, Scotland","56.4","-3.53333","Ruthven, Perthshire, Scotland"
"GMXV-P58","56.36667","-2.96667","Logie, Fife, Scotland","56.36667","-2.96667","Logie, Fife, Scotland"
"L29L-X3X","56.46196","-2.97065","Dundee City, Scotland","56.46196","-2.97065","Dundee City, Scotland"
"GXSH-5FF","56.08333","-5.45","Glassary, Argyll, Scotland, United Kingdom","56.08333","-5.45","Glassary, Argyll, Scotland, United Kingdom"
"GQVJ-JGB","56.4","-4.96666","Glenorchy, Argyll, Scotland","56.4","-4.96666","Glenorchy, Argyll, Scotland"
"LB4B-NHJ","55.0485","-4.0225","Dumfries and Galloway, Scotland","55.0485","-4.0225","Dumfries and Galloway, Scotland"
"GVM1-ZBP","56.81674","-4.18396","Scotland","56.81674","-4.18396","Scotland"
"GF2L-9SG","56.81674","-4.18396","Scotland, United Kingdom",NA,NA,NA
"GX16-6T5","56.3625","-3.6154","Gask, Perthshire, Scotland","56.3","-3.75","Tullibardine, Blackford, Perth, Scotland"
"GS4M-NV2","55.4667","-2.7833","Roxburghshire, Scotland","53.61667","-1.25","North Elmsall, Hemsworth, Yorkshire, England"
"G3JW-6ZP","53.11667","-0.4","Blankney, Lincolnshire, England","53.745","-1.5979","Morley, Yorkshire, England"
"GQQ2-NHH","53.18268","-2.53046","Cheshire, England","53.3685","-2.1142","Norbury Hall, Stockport, Cheshire, England"
"GQ25-446",NA,NA,NA,NA,NA,NA
"GQ2G-FSH",NA,NA,NA,NA,NA,NA
"94WW-TVY","52.35","-0.85","Northamptonshire, England",NA,NA,NA
"94WW-TKG","52.35","-0.85","Northamptonshire, England",NA,NA,NA
"LTRP-W87","53.41666","-2.56666","Houghton by Warrington, Lancashire, England",NA,NA,NA
"LH6D-C1J","53.7833","-2.5385","Osbaldeston, Blackburn, Lancashire, England","53.7806","-2.5365","Osbaldeston, Blackburn, Lancashire, England"
"GM7Y-VMD","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"MVM6-2BJ","53.2686","-2.672","Kingsley, Cheshire, England","53.1212","-2.7706","Tattenhall, Cheshire, England"
"LBQK-D9K",NA,NA,NA,NA,NA,NA
"MCWK-YVZ","53.2686","-2.672","Kingsley, Cheshire, England",NA,NA,NA
"MCWK-YVY","53.4653","-2.7708","Windle,Lancashire,England",NA,NA,NA
"G8MG-F8X","53.54472","-2.6318","Orrell Hall, Wigan, Lancashire, England","53.54472","-2.6318","Wigan, Winstanley, Lancashire, England"
"LRN2-W9B","53.54472","-2.6318","Wigan, Wigan district, Greater Manchester, Lancashire, England, United Kingdom","53.54472","-2.6318","Wigan, Wigan district, Greater Manchester, Lancashire, England, United Kingdom"
"GXGJ-NDL","53.54","-2.7044","Orrell, Lancashire, England",NA,NA,NA
"GMNF-HLJ","53.2952","-2.5027","Great Budworth, Runcorn, Cheshire, England",NA,NA,"Budworth, Cheshire, England"
"GCB8-K55","53.18333","-2.6","Budworth, Chester, England","52.4379","-1.6496","England"
"GS8V-DD3","53.18268","-2.53046","Cheshire, England","53.18268","-2.53046","Cheshire, England"
"G8PZ-9JQ","52.4379","-1.6496","England",NA,NA,NA
"G7S4-B6T","50.895","-3.3009","Ashill, England",NA,NA,NA
"GNWP-9XR","52.60151","0.78462","Ashill, Norfolk, England",NA,NA,NA
"MMFZ-9WN","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"9HB5-MCC","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"GJ5P-9KF","53.18972","-2.77381","Hockenhull, Cheshire, England","53.148","-2.7304","Huxley, Cheshire, England"
"GWBB-TX1","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"G6H3-44T","53.15812","-0.23925","Lincolnshire, England","53.15812","-0.23925","Lincolnshire, England"
"MRJ3-C75","54.05","-0.3","Burton Agnes, Yorkshire, England","52.75847","-0.55334","Bytham Castle, Stanford, Lincolnshire, England"
"GJXF-521","52.7549","-0.5352","Castle Bytham, Lincolnshire, England",NA,NA,NA
"GJXF-TP2","52.7549","-0.5352","Castle Bytham, Lincolnshire, England, United Kingdom",NA,NA,NA
"GX3G-BK1","53.4014","-2.1253","Stockport, Cheshire, England","53.18268","-2.53046","Cheshire, England"
"L837-S28","53.18333","-2.4","Kinderton, Cheshire, England","53.4014","-2.1253","Stockport, Cheshire, England"
"KC88-FT7","53.18333","-2.43333","Croxton, Cheshire, England, United Kingdom",NA,NA,NA
"KHNC-TTT","53.18333","-2.43333","Croxton,, Cheshire, England",NA,NA,NA
"G78J-9NJ","53.3404","-2.5745","Stretton, Warrington Unitary authority, Cheshire, England, United Kingdom","25.78583","56.33306","Lower Hall, Stretton"
"LZGC-MLG","53.18268","-2.53046",", , Cheshire, England, United Kingdom",NA,NA,"Stretton, Warrington Unitary authority, Cheshire, England, United Kingdom"
"G3R5-GR8","53.3089","-2.63948","Dutton, Cheshire, England","53.30344","-2.41335","Nether Tabley, Cheshire, England, United Kingdom"
"GJSJ-7J5","53.2316","-0.5394","Lincoln, Lincolnshire, England","53.81849","-2.62573","Lancashire, England"
"L4WL-Q1S","52.7812","-1.9248","Colton, Staffordshire, England","52.7812","-1.9248","Colton, Staffordshire, England"
"L2S5-2S3","52.7812","-1.9248","Colton, Staffordshire, England","52.7812","-1.9248","Colton, Staffordshire, England"
"GKLK-KL9",NA,NA,NA,NA,NA,NA
"L6W1-CS3","52.46782","1.28778","Shelton, Norfolk, England","52.46782","1.28778","Shelton, Norfolk, England"
"LZ2T-62T","52.3327","0.9154","Hepworth, Suffolk, England","52.46782","1.28778","Shelton, Norfolk, England"
"LZ8M-VM4","52.2751","1.0653","Suffolk, England",NA,NA,NA
"MBQL-FF6",NA,NA,NA,NA,NA,NA
"M6HQ-P8M","53.42545","-0.026","of Utterby, Lincoln, England",NA,NA,NA
"MTBR-3GK","53.42545","-0.026","Utterby, Lincolnshire, England",NA,NA,NA
"GVJL-NZS","53.9225","-1.3269","Walton, Yorkshire, England","53.3586","-2.8136","Halewood, Lancashire, England, United Kingdom"
"GVJL-GHW","53.81849","-2.62573","Lancashire, England",NA,NA,NA
"G9NW-B49","49.06","-0.11","Normandy, France",NA,NA,NA
"GNCB-SSY","49.06","-0.11","Normandy, France",NA,NA,NA
"9SM9-735","53.18268","-2.53046","Cheshire, England","53.3369","-2.60292","Hatton, Cheshire, England"
"L1ML-8G2","53.0918","-2.7453","Harthill, Cheshire, England","53.3369","-2.60292","Hatton, Cheshire, England"
"GN9N-8FD","52.4379","-1.6496","England","53.18268","-2.53046","Cheshire, England"
"93QZ-1CF","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"L6R5-NL6","54","-2.5","United Kingdom",NA,NA,NA
"G3NC-76M","51.39235","-2.04346","Wiltshire, England","51.39235","-2.04346","Wiltshire, England"
"GGWK-2MD","51.10949","-2.32161","Stourton, Wiltshire, England","51.10949","-2.32161","Stourton, Wiltshire, England"
"G4MS-R9R",NA,NA,NA,NA,NA,NA
"GF88-1PZ","53.35128","-3.04642","Storeton, Cheshire, England",NA,NA,NA
"LV3K-KDF","53.1279","-2.9124","Pulford, Cheshire, England","46.33333","1.85","Héré, Creuse, Limousin, France"
"GC4L-STT","53.18268","-2.53046","Cheshire, England","52.8061","-2.1182","Stafford, Staffordshire, England"
"LYWS-BCM","53.18268","-2.53046","Chaumbleng, Cheshire, England",NA,NA,NA
"GGXT-GCL","53.15","-2.43333","Warmingham, Cheshire, England","53.3305","-2.3958","Rostherne, Cheshire, England"
"G6J7-VHS","53.3305","-2.3958","Rostherne, Cheshire, England","53.3451","-2.3875","Rostherne Castle, Rostherne, Cheshire, England"
"LZ1K-DKT","52.4379","-1.6496",",, England",NA,NA,NA
"LZP1-SK9",NA,NA,NA,"53.18268","-2.53046","Cheshire, England"
"LZP1-SKK",NA,NA,NA,NA,NA,NA
"G242-Z63","51.9546","-0.0535","Throcking Castle, Hertfordshire, England","51.9546","-0.0535","Throcking Castle, Hertfordshire, England"
"LR6Q-M46","53.2","-2.76666","Bruen Stapleford, Cheshire, England, United Kingdom","51.95457","-0.04183","Throcking, Hertfordshire, England"
"KD92-B3V","53.16912","-2.66929","of Utkinton, Cheshire, Eng",NA,NA,NA
"9HBP-1YK","53.18268","-2.53046","of Ches, Eng",NA,NA,NA
"MLR3-F1B","53.18268","-2.53046","Eton, Cheshire, England",NA,NA,NA
"M3X6-NXJ","52.4379","-1.6496","England",NA,NA,NA
"LTZS-TPQ","52.71389","-1.10152","Scaldford, Leicestershire,England","52.4379","-1.6496","Sacldford, Leicetsershire,England"
"GVSY-KV1",NA,NA,NA,NA,NA,NA
"LBZ5-VBT","52.2741","1.4683","Sibton, Suffolk, England",NA,NA,NA
"GVSY-RCH",NA,NA,NA,NA,NA,NA
"LHKV-BD1","52.3161","-2.861","Wigmore, Herefordshire, England",NA,NA,NA
"LHNB-RCZ","48.3942","4.5259","Brienne-le-Château, Aube, Grand Est, France","32.9281","35.0765","Siege of Acre - Acre, Palestine"
"LYC4-SZB",NA,NA,NA,NA,NA,NA
"G64L-J84","47.4056","-0.0016","Longué-Jumelles,49180,Maine-et-Loire,Pays de la Loire,FRANCE,","47.5","-0.3333","-,49,Maine-et-Loire,Pays de la Loire,FRANCE,"
"G6R5-4FZ","47.8389","-0.3291","Sablé-sur-Sarthe, Sarthe, Pays de la Loire, France","47.5284","-0.5298","Écouflant, Maine-et-Loire, Pays de la Loire, France"
"GW96-HY6","52.4379","-1.6496","England",NA,NA,NA
"GCGK-ZNR","50.25116","-5.06676","Cornwall, England",NA,NA,NA
"L5V9-43W","50.73646","-3.71887","Devon, England","52.4379","-1.6496","England"
"L886-9D2","53.81667","-1.68333","Calverley, West Yorkshire, England","53.81667","-1.68333","Calverley, West Yorkshire, England"
"MYN5-77B","53.76667","-1.41667","Swillington, West Yorkshire, England","53.81667","-1.68333","Calverley, West Yorkshire, England"
"GQ5J-MWW","54.11666","-1.51666","Givendale by Ripon, Yorkshire, England","53.95878","-1.08248","Yorkshire, England"
"MC7T-H1R","53.86667","-1.71667","Guiseley, Yorkshire, England","50.7426","-4.3507","Tetcott, Devonshire, England"
"LD1B-QM6","53.25","0.15","Rigsby, Lincolnshire, England",NA,NA,NA
"MYCX-47Y","53.064","-0.891","Rolleston, Nottinghamshire, England","54.23333","-1.46667","Pickhill, Yorkshire, England"
"GNYW-39F","51.7255","-1.4279","Standlake, Oxfordshire, England","51.7255","-1.4279","Standlake, Oxfordshire, England"
"LH5Z-154","51.85739","-1.29353","Oxfordshire, England","51.85739","-1.29353","Oxfordshire, England"
"M727-C8M","53.647","-1.7824","Huddersfield, , West Yorkshire, England",NA,NA,NA
"M727-CZL","53.647","-1.7824","Huddersfield, , West Yorkshire, England",NA,NA,NA
"LHF9-2LT","53.515","-1.133","Doncaster, Yorkshire, England","53.4334","-1.1094","Tickhill, Yorkshire, England"
"KHCB-T6N","52.4379","-1.6496",", , , England",NA,NA,NA
"L85Z-969","53.0556","-2.3059","Audley, Staffordshire, England","52.77951","-1.91711","Staffordshire, England"
"L85Z-96M","53.05058","-2.18716","Sneyd, Staffordshire, England",NA,NA,NA
"LJJX-WQK","53.4771","-2.2433","Manchester, Lancashire, England",NA,NA,NA
"MZ5R-8PK","53.4815","-2.2436","Manchester, Lancashire, England",NA,NA,NA
"L2VW-BQR","53.0676","-2.5235","Nantwich, Cheshire, England","53.0676","-2.5235","Nantwich, Cheshire, England"
"LVH8-K6N","52.33022","-3.76641","Wales","53.06667","-2.35","Barthomley, Cheshire, England"
"LVH8-V1C","53.0676","-2.5235","Nantwich, Cheshire, England","53.1004","-2.4439","Crewe, Cheshire, England"
"LVH8-KMG","53.18268","-2.53046","Cheshire, England","53.1004","-2.4439","Crewe, Cheshire, England"
"GQLS-LY3","53.18333","-2.4","Kinderton, Cheshire, England","53.18333","-2.4","Kinderton, Cheshire, England"
"GL35-1X9","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"GJP3-WRN","53.18333","-2.4","Kinderton, Cheshire, England","52.4379","-1.6496","England"
"MW1W-2V1",NA,NA,NA,NA,NA,NA
"GJVF-DLF","54.53065","-3.07617","Cumberland, England","54.38216","-2.77954","Kendall Castle, Westmoreland, Cumbria, England, United Kingdom"
"GJVN-NF2","53.7827","-2.3995","Great Harwood, Lancashire, England","53.7679","-2.7592","English Lea, Lancashire, England, United Kingdom"
"GW2P-3NG","53.23333","-2.91667","Mollington, Banastre, Cheshire, England","53.44429","-2.9565","Walton Manor, Lancashire, England"
"GLMJ-DWB","52.4379","-1.6496","<, , , England>",NA,NA,NA
"GC4D-9T5","52.64306","-2.71362","Shropshire, England","53.18268","-2.53046","Cotton, Shropshire, England"
"G2HM-M36","52.4379","-1.6496","England",NA,NA,NA
"LJ5F-YJ2","52.64306","-2.71362","Shropshire, England",NA,NA,NA
"GGKF-SGK","52.64306","-2.71362","Shropshire, England",NA,NA,NA
"LRNQ-J61","53.2976","-2.724","Frodsham Manor, Hellesby, Cheshire, England","49.9167","2.5","Y, Somme, Picardie, France"
"GL8J-C5Z","53.3136","-2.3184","Mobberley, Cheshire, England","53.18268","-2.53046","Cheshire, England"
"LD59-V8X","53.81849","-2.62573","Bretargh, Holt, Lancashire, England",NA,NA,NA
"GGKF-99D","53.81849","-2.62573","Lancashire, England",NA,NA,NA
"GJW8-D4K","53.805","-2.631","Mersham, Grimsargh, Lancashire, England, United Kingdom","52.4379","-1.6496","England"
"GK5F-GCZ","52.4379","-1.6496","Of, , , England",NA,NA,NA
"9HS5-DYZ","53.15144","-0.12668","Cavenby Hall, Horncastle, Lincolnshire, England","53.2","-0.11667","Horncastle, Lincolnshire, England"
"KPWY-7WJ","54.58333","-1.78333","Raby with Keverstone, Durham, England","54.58333","-1.78333","Raby with Keverstone, Durham, England"
"LYN9-XB3","53.48006","-0.52309","Redbourne, Lincolnshire, England","53.48006","-0.52309","Redbourne, Lincolnshire, England"
"LYN9-RSC","53.5522","-1.5629","Silkstone, Yorkshire, England","53.48333","-0.53333","Redbourne, Lincolnshire, England"
"GGPW-JX4",NA,NA,NA,NA,NA,NA
"GGPW-495",NA,NA,NA,NA,NA,NA
"G3TR-78S","52.9969","-1.4376","Horsley, Derbyshire, England","52.4379","-1.6496","England, United Kingdom"
"GQWW-WJX","52.9969","-1.4376","Horsley, Derbyshire, , England - Horsley Castle","52.9969","-1.4376","Horsley, Derbyshire, , England - Horsley Castle"
"G6D8-PT3","53.28333","-2.36666","Toft, Cheshire, England","52.4379","-1.6496","England"
"GFNS-FTC","53.18268","-2.53046","Cheshire, England","53.18773","-2.30564","Davenport, Cheshire, England"
"L6PM-9ML","53.18268","-2.53046","Morton, Cheshire, , England","53.15833","-2.20779","Davenport Manor, Congleton Par., Cheshire, England"
"L698-KMV","53.18333","-2.4","Kinderton Manor, Kinderton-cum-Hulme, Knutsford, Cheshire, England","53.169","-2.403","Kinderton, Cheshire, England"
"G9XM-7FK","53.3369","-2.60292","Hatton, Cheshire, England","53.169","-2.403","Kinderton, Cheshire, England"
"L669-F33","53.4659","-2.249","Hulme, Lancashire, England","53.4659","-2.249","Hulme, Lancashire, England"
"L13Z-NC6","53.19106","-2.25223","Somerford Booths, Cheshire, England","53.2036","-2.9273","Chester, Cheshire, England"
"LYJ4-PKW","53.2576","-2.14853","Macclesfield,Cheshire,England.",NA,NA,NA
"GVDV-1HC","53.2576","-2.14853","Macclesfield, Cheshire, England, United Kingdom","53.2576","-2.14853","Macclesfield, Cheshire, England, United Kingdom"
"K486-R2C","52.64306","-2.71362","Leegomery, Shropshire, England","53.3423","-2.7292","Nether Whitley, Runcorn, Cheshire, England"
"9K75-TN1","52.4379","-1.6496","Warburton, Cheshire, England",NA,NA,NA
"9MDP-2SV",NA,NA,"Clifford Castle, Herefordshire, England","51.85739","-1.29353","Godstow, Oxfordshire, England"
"LVN5-X8S","51.8182","-0.4374","Flamstead, Hertfordshire, England","52.1047","-3.1021","Clifford, Herefordshire, England, United Kingdom"
"L6GQ-2LC","55.33405","-1.98349","Northumberland, England","55.33405","-1.98349","Northumberland, England"
"LXSY-D4G","55.03541","-2.26175","Tindale, Northumberland, England","54.93333","-2.26667","Langley Castle, Tyne Valley, Northumberland"
"LVSF-YBM","54.93333","-1.96667","Ridingmill, Northumberland, England",NA,NA,NA
"LZNP-5MR","52.59733","1.06008","Kimberley, Norfolk, England",NA,NA,NA
"LZNP-P1Y",NA,NA,NA,NA,NA,NA
"LZNP-5M3","52.57634","0.40889","Ryston with Roxham, Norfolk, England",NA,NA,NA
"LZNP-5MH","52.57634","0.40889","Ryston, Norfolkshire, England, United Kingdom",NA,NA,NA
"GXHJ-519",NA,NA,NA,NA,NA,NA
"GDL8-ZCW","46","2","France",NA,NA,NA
"G6SM-5VX","46","2","Frankreich",NA,NA,NA
"GVZP-WST",NA,NA,NA,NA,NA,NA
"GVZP-DQG",NA,NA,NA,NA,NA,NA
"GVZP-YM7",NA,NA,NA,NA,NA,NA
"GJMS-RSY","52.6248","-1.4078","Market Bosworth, Leicestershire, England","52.71389","-1.10152","Leicestershire, England"
"LYR3-MHY","51.51","-0.12","London, England","52.6248","-1.4078","Market Bosworth, Leicestershire, England"
"L4HX-MBC","53.48333","-1.46667","Tankersley, Yorkshire, England","53.48333","-1.46667","Tankersley, Yorkshire, England"
"G2LL-R7W","52.4379","-1.6496","England",NA,NA,NA
"LH71-Y1S","50.981","-0.3385","Sussex, England",NA,NA,NA
"9ZHW-NJJ","50.981","-0.3385","Sussex, England",NA,NA,NA
"GNLS-LRB","50.981","-0.3385","Sussex, England","50.981","-0.3385","Sussex, England"
"L687-N8G","50.90714","-0.43772","Sullington, Sussex, England",NA,NA,NA
"LJRZ-3VD","52.4379","-1.6496","England",NA,NA,NA
"LHT6-3HV","50.981","-0.3385","Sussex, England",NA,NA,NA
"LHT6-3WH","50.981","-0.3385","Sussex, England",NA,NA,NA
"KZ9M-94L","50.981","-0.3385","Sussex, England",NA,NA,NA
"MX4J-TLV","50.981","-0.3385","Sussex, England",NA,NA,NA
"GNCV-5VT","52.3184","1.2726","Stradbroke, Suffolk, England, United Kingdom",NA,NA,NA
"GGGR-RGF",NA,NA,NA,NA,NA,NA
"GGGT-Q6K",NA,NA,NA,NA,NA,NA
"GDB1-NSH","52.0285","0.8594","Peyton Hall Suffolk, England","52.08333","1.16666","Stoke by Ipswich, Suffolk, England"
"GQDP-LWQ","52.4379","-1.6496","England",NA,NA,NA
"GMWY-188",NA,NA,NA,NA,NA,NA
"L23L-MMS","52.2751","1.0653","Suffolk, England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"GHDR-JQK","52.19797","0.98047","Stow, Suffolk, England",NA,NA,NA
"LCRJ-5QF","52.2751","1.0653","Suffolk, England","50.8736","0.0112","Lewes, Sussex, England"
"KGFP-S66","52.39284","-0.5198","Thrapston, Northamptonshire, England","52.30147","0.83561","Ixworth, Suffolk, England"
"G7J3-WGQ","52.4379","-1.6496","England","52.02423","-0.41254","Bedfordshire, England"
"K2QS-FB8","53.95878","-1.08248","Cave, Yorkshire, England",NA,NA,NA
"LV4V-MNY","53.95878","-1.08248","Cave Yorkshire, England","53.95878","-1.08248","Yorkshire, England"
"LZPW-WVQ","52.35","-0.85","Northamptonshire, England",NA,NA,NA
"KN68-4F6","52.1152","-0.829","Hanslope, Buckinghamshire, England",NA,NA,NA
"KZR7-MP9","52.36667","-0.9","Maidwell, Northamptonshire, England","51.38207","-0.98877","Berkshire, England"
"GQ63-TTS","52.4956","-0.6389","Great Weldon, Kettering, Northamptonshire, England",NA,NA,NA
"G7F8-WVL","52.425","-0.735","Kettering, Northamptonshire, England",NA,NA,NA
"G7F8-BD7","52.4379","-1.6496","England",NA,NA,NA
"LRWQ-MFS",NA,NA,NA,"51.75","-1.25","Oxford, Oxfordshire, England"
"LZG3-R6L","52.9346","-0.0337","Frampton, Boston, Lincolnshire, England","52.31683","1.42739","Huntingfield, Blything, Suffolk, England"
"LDSL-XFV","51.85229","0.61466","Howbridge In Witham, Essex, England","52.31683","1.42739","Huntingfield, Blything, Suffolk, England"
"LQRY-XLT","52.8495","1.4638","Bacton, Norfolk, England","53.11693","-0.1891","Tattershall, Lincolnshire, England"
"K1D5-381","52.4526","-1.1801","Misterton, Leicestershire, England",NA,NA,NA
"KZNL-XR7","52.4526","-1.1801","Misterton, Leicestershire, England, United Kingdom",NA,NA,NA
"GJMV-BZC",NA,NA,"Rugby, Warwickshire, England",NA,NA,"Broughton, Buckinghamshire, England"
"GJMV-DGC",NA,NA,"Welton, Northumberland, England",NA,NA,NA
"L84W-L4C","52.87688","-1.23745","Thrumpton Hall, Nottingham, Nottingham, England",NA,NA,NA
"L84W-LC4",NA,NA,"Thrumpton Hall, Nottingham, Nottingham, England",NA,NA,"Thrumpton Hall, Nottingham, Nottingham, England"
"LTZ5-35Y","52.209","-1.6145","Charlecote, Warwickshire, England","51.489","-0.0812","Newington, Surrey, England"
"L48W-PY9","52.2092","-1.6154","Charlecote, Warwickshire, England",NA,NA,NA
"MK18-38N","53.9401","-1.8123","Middleton, West Riding Yorkshire, England",NA,NA,NA
"KC5B-P43","53.95","-1.45","Stockeld, Yorkshire, England",NA,NA,NA
"K2J9-S9T","52.2014","-0.6104","Harrold, Bedfordshire, England","52.4379","-1.6496","England"
"LHKP-WTF","52.4379","-1.6496","England","52.2015","-0.6104","Harrold, Bedfordshire, England"
"GZWW-KRW","52.12","-3.0712","Whitney-on-Wye, Herefordshire, England","52.12","-3.0712","Whitney-on-Wye, Herefordshire, England"
"GSJJ-YD1","52.13436","-2.74917","Herefordshire, England, United Kingdom","52.13436","-2.74917","Herefordshire, England, United Kingdom"
"LDDT-5YD","51.76274","-0.65918","Buckinghamshire, England","51.6759","-0.6078","Amersham, Buckinghamshire, England"
"LC5G-NJ8","51.4464","-1.0948","Englefield, Berkshire, England","51.4464","-1.0948","Englefield, Berkshire, England"
"WBS2-VS9","51.38207","-0.98877","Berkshire, England",NA,NA,NA
"LL9J-JPR","52.4379","-1.6496","England",NA,NA,NA
"LL9J-JBQ","52.4379","-1.6496","England",NA,NA,NA
"GFQF-7MN","52.4379","-1.6496","Hartshull, England",NA,NA,NA
"M7L4-NX9","53.30485","-0.73209","Of, Brampton, Lincolnshire, England",NA,NA,NA
"M7L4-NNW","53.15812","-0.23925","Of,, Lincolnshire, England",NA,NA,NA
"287D-L2L","51.757","0.2113","High Laver, Epping, Essex, England, United Kingdom",NA,NA,NA
"GN31-L64",NA,NA,NA,NA,NA,NA
"LCXW-NCP","54.58333","-1.75","Hilton, Durham, England","54.58333","-1.75","Hilton, Durham, England"
"G3WF-FT4","53.81617","-0.26184","Swine, Yorkshire, England","54.46667","-1.2","Stokesley, Yorkshire, England"
"L1F3-196","53.81617","-0.26184","Swine, Yorkshire, England","53.7","-0.03333","Winestead, Yorkshire, England"
"GW3R-1SF","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
"GS7Q-4WY","53.7961","-0.66404","Hotham, Yorkshire, England","53.7961","-0.66404","Hotham, Yorkshire, England"
