"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"GVF7-7H5","52.4379","-1.6496","England",NA,NA,NA
"GNKV-KJP","53.11546","-1.02722","Nottinghamshire, England","53.11546","-1.02722","Nottinghamshire, England"
"G3Y6-M2T","53.812","-2.1692","Briercliffe-with-Extwistle, Lancashire, England","53.812","-2.1692","Briercliffe-with-Extwistle, Lancashire, England"
"G2FM-K99","53.81849","-2.62573","Briercliffe upon Hill,Lancashire,England.",NA,NA,NA
"G6GK-RZC","53.812","-2.1692","Briercliffe, Lancashire, England",NA,NA,NA
"G7HM-G3C","54.18811","-0.44916","Willerby, Yorkshire, England",NA,NA,NA
"GZKN-SPW",NA,NA,"Lincoln, Lincolnshire, England","53.15812","-0.23925","Otteby, Lincolnshire, England"
"G7HM-LJH",NA,NA,"Otteby Manor, Otteby, Lancashire, England",NA,NA,NA
"G83T-5MS","52.02423","-0.41254","Bedfordshire, England",NA,NA,NA
"LLHG-NPX","52.13436","-2.74917","Herefordshire, England","52.33022","-3.76641","Wales"
"LBJQ-HKK","52.4379","-1.6496","England","51.3413","0.7319","Sittingbourne, Kent, England, United Kingdom"
"LTJJ-RVQ","52.13436","-2.74917","Delwyne, Herefordshire, England","52.13436","-2.74917","Delwyne, Herefordshire, England"
"9MVT-R6H","52.186","-2.856","Dilwyn, Hertfordshire, England",NA,NA,NA
"L2RK-LWY",NA,NA,NA,NA,NA,NA
"L2RK-L4D",NA,NA,NA,NA,NA,NA
"LBHN-SFS","55.68333","-4.71667","Dalry, Ayrshire, Scotland",NA,NA,NA
"LBHN-MZ5","55.68333","-4.71667","Dalry, Ayrshire, Scotland",NA,NA,NA
"L6SW-XDV","49.9658","1.9425","Airaines, Somme, Picardie, France",NA,NA,NA
"GFP5-BD3","49.894","2.3025","Amiens, Somme, Hauts-de-France, France",NA,NA,NA
"KC51-BHW","50.5825","2.0728","Renty, Pas-de-Calais, Hauts-de-France, Frankrijk",NA,NA,NA
"9CC3-MXM","48.9395","2.6155","Villeparisis, Seine-et-Marne, Île-de-France, France","50.5825","2.0728","Renty, Saint-Omer, Pas-de-Calais, Hauts-de-France,France"
"94T6-61J","48.6908","6.1825","Of, Nancy, Meurthe-Et-Moselle, France",NA,NA,NA
"G9TF-LQ2","48.6908","6.1825","Nancy, Meurthe-et-Moselle, Lorraine, France",NA,NA,NA
"G6H3-H72","49.167","0.7844","Harcourt, Eure, Normandie, France","49.167","0.7844","Harcourt, Eure, Normandie, France"
"GJM1-6JF","48.8667","2.3333","Paris, Île-de-France, France","49.167","0.7844","Harcourt, Eure, Normandie, France"
"G6Y7-NZS","48.74197","-0.02535","Argentan, Orne, Normandie, França","48.74197","-0.02535","Argentan, Orne, Baja Normandía, Francia"
"L13K-BZK","48.75139","0.01457","Argentan-Est, Argentan, Orne, Basse-Normandie, France","48.74197","-0.02535","Castillo Argentan, Argentan, Orne, Normandía, Francia"
"G81X-8FJ","48.6884","5.3229","Ligny-en-Barrois, Meuse, Grand Est, France","50.7767","6.0836","Baesweiler, Aachen, Rhineland, Prussia, Germany"
"GXSR-PNK","50.3804","2.3369","Saint-Pol-sur-Ternoise, Pas-de-Calais, Hauts-de-France, France","50.3804","2.3369","Saint-Pol-sur-Ternoise, Pas-de-Calais, Nord-Pas-de-Calais, France"
"GHGR-Z9Y","50.6497","3.9235","Silly, Hainaut, Belgium","40.96509","17.11579","Conversano, Bari, Puglia, Italy"
"GHGR-CFM","50.6727","3.9369","Bassily, Hainaut, Belgium","50.6727","3.9369","Bassily, Flanders, Belgium, Netherlands"
"G4BY-FY6","41.22304","16.29838","Andria, Provincia di Barletta - Andria - Trani, Puglia, Italy","40.852","14.268","Naples, Italy"
"G7GF-74K","40.852","14.268","Naples, Kingdom of Naples","40.852","14.268","Naples, Kingdom of Naples"
"GHTP-ZRQ","40.905","14.325","Kingdom of Naples","43.1","12.3","Italy"
"G4LJ-WKB","43.7433","4.7948","Les Baux-de-Provence, Bouches-du-Rhône, France","41.26346","13.88962","Lauro, Sessa Aurunca, Caserta, Campania, Italy"
"G9BM-V1P","51.103","3.994","Lokeren, Flandre Orientale, Belgium","56.5036","-2.8684","Westhall, Murroes, parish, Scotland"
"GHFW-H2Y","49.8461","2.3917","Boves, Somme, Picardie, France","56.81674","-4.18396","Murroes, Angus, Scotland"
"GXQV-QLD","51.1561","2.9672","Ghistelles","50.463","2.1287","Battle of Azincourt, France"
"GN72-ZG5","47.1667","6.4167","Montbélard, Doubs, Franche-Comté, France","48.9574","2.8951","Meaux, Seine-et-Marne, Île-de-France, France"
"GHKT-PZH","47.72697","-1.41118","Châteaubriant, Châteaubriant, Loire-Atlantique, Pays de la Loire, France",NA,NA,NA
"L4Y3-WXG",NA,NA,NA,"46.5833","0.3333","Poitiers, Vienne, Nouvelle-Aquitaine, France"
"G4Y2-QJ9","50.829","1.8249","Fiennes, Pas-De-Calais, France","46","2","France"
"MNH9-2SS","50.2519","1.8814","Crécy-en-Ponthieu, Abbeville, Somme, Hauts-de-France, France",NA,NA,NA
"KCZ9-BBK",NA,NA,"of Cernon, Normandy, France",NA,NA,NA
"LKW9-V8Y","50.829","1.8249","Fiennes, Pas-de-Calais, Hauts-de-France, France",NA,NA,NA
"KLL4-ZFS","50.829","1.8249","Fiennes, Pas-de-Calais, Hauts-de-France, France",NA,NA,NA
"LC34-1K1","50.4453","2.0548","Fressin, Pas de Calais, Hauts-de-France, France","50.4453","2.0548","Fressin, Pas de Calais, Hauts-de-France, France"
"LC3H-9N1","50.6414","2.5417","Haverskerque, Nord, Hauts-de-France, France","50.4942","2.0456","Créquy, Pas-de-Calais, Hauts-de-France, France"
"KLL4-HPB","46","2","France",NA,NA,NA
"KLL4-H59",NA,NA,NA,NA,NA,NA
"KLL4-H53",NA,NA,NA,NA,NA,NA
"GDC2-Q2M","44.1667","0.1667","Nerac, Lot-Et-Garonne, France","42.964","1.6086","Olite, Foix, France"
"GJM1-1S1","45.7925","2.9985","Auvergne, France","44.1667","0.1667","Nérac, Lot-Et-Garonne, Aquitaine (France)"
"GS55-PC3","47.7617","2.3718","Sully-sur-Loire,45315,Loiret,Centre-Val de Loire,FRANCE,","47.7617","2.3718","Sully-sur-Loire,45315,Loiret,Centre-Val de Loire,FRANCE,"
"GVQR-7CP","49.7129","2.5416","Pierrepont-sur-Avre,80625,Somme,Hauts-de-France,France,","47.8489","-0.9486","Craon, Château-Gontier, Mayenne, Pays de la Loire, France"
"G8HJ-135",NA,NA,NA,"46.39087","5.84575","Avignon, Jura, Franche-Comté, France"
"GD38-MLT","46","2","France",NA,NA,NA
"LKXW-19S","46.9667","6.42","Maisons du Bois Lièvremont, Doubs, Bourgogne-Franche-Comté, France","48.8667","2.3333","Chateau De Nesles, Paris, Ile-de-France, France"
"L8W4-LD4","49.0502","2.0978","Pontoise, Val-d'Oise, Île-de-France, France","43.775","1.6862","Saint-Sulpice-la-Pointe, Tarn, Occitanie, France"
"L6KV-9HP","48.069","-2.7525","Rohan, Morbihan, Brittany","48.0427","-2.4041","Rohan, Morbihan, Brittany"
"GN7R-38J","47.662","-2.7564","Morbihan, Bretagne, France","47.8714","-3.5484","Quimperlé, Brittany, France"
"GDNN-QZY","54.4116","-1.7634","Richmond, Yorkshire, Angleterre","53.4332","-1.1094","Tickhill Castle, Doncaster, Yorkshire, England"
"LTX9-LNC","49.0262","1.1512","Évreux, Eure, Normandie, France","40.43","-4","Pampelune, Province de Navarre, Communauté Forale de Navarre, Espagne"
"LTX9-RHS","47.8641","2.2191","Châteauneuf-sur-Loire,45110,Loiret,Centre,FRANCE,","49.0262","1.1512","Évreux, Eure, Upper Normandy, France"
"LK45-VDV","49.12975","3.80461","Châtillon-sur-Marne, Reims, Marne, Champagne-Ardenne, France","47.5939","1.3281","Blois, Loir-et-Cher, Centre-Val de Loire, France"
"273M-XKX","48.2844","2.7144","Fontainebleau, Seine-et-Marne, Ile-de-France, France.","48.6599","2.8819","Fontainebleau, Seine-et-Marne, Île-de-France, France"
"LXQL-2NF","48.3185","-2.9377","Bretagne, Normandy, France","48.8667","2.3333","Paris, Île-de-France, France"
"G2GG-R7P","49.06","-0.11","Avaugour, NOrmandy, France","46","2","France"
"GZGD-R4Q","47.0877","-1.2827","Clisson, Loire-Atlantique, Pays de la Loire, France","48.86667","2.33333","Paris, Seine, France"
"LDW4-V6Z","46.7811","-1.4306","Belleville-sur-Vie, Vendée, Pays de la Loire, France","47.8043","-3.2863","Hennebont, Morbihan, Bretagne, France"
"LVS6-WZG","48.0735","-0.7652","Laval, Mayenne, Pays de la Loire, France","48.7465","-3.2626","La Roche-Derrien, Côtes-d'Armor, Bretagne, France"
"GX1T-YM9","48.3185","-2.9377","Bretagne, France","48.3185","-2.9377","Bretagne, France"
"G7WW-F3Q","45.6759","3.6353","Olliergues, Puy-de-Dôme, Auvergne-Rhône-Alpes, France","45.6759","3.6353","Olliergues, Puy-de-Dôme, Auvergne-Rhône-Alpes, France"
"LVVQ-YHY","45.3771","2.0075","Rosiers-d'Égletons, Ussel, Corrèze, Nouvelle-Aquitaine, France","45.6088","4.0648","Montbrison, Loire, Auvergne-Rhône-Alpes, France"
"G7WW-41B","50.71642","1.67742","Boulogne-sur-Mer-Sud, Boulogne-sur-Mer, Pas-de-Calais, Nord-Pas-de-Calais, France",NA,NA,NA
"G4YL-8FY",NA,NA,NA,"46","2","France"
"LWF4-B9D","46.3377","2.7985","Château de Bord-Peschin, Doyet, Allier, Auvergne-Rhône-Alpes, France",NA,NA,NA
"LRXZ-PNL","50.53277","3.13657",", Nord, Hauts-de-France, France","46.3377","2.7985","Château de Bord-Peschin, Doyet, Allier, Auvergne-Rhône-Alpes, France"
"9CHC-82T","47.0787","2.81544","Berry,Châtillon-sur-Cher, Centre-Val de Loire, France",NA,NA,NA
"LRK5-KPX","47.872","3.7625","Maligny, Auxerre, Yonne,Bourgogne-Franche-Comté, France","47.0787","2.81544","Berry,Châtillon-sur-Cher, Centre-Val de Loire, France"
"KL6N-YMS",NA,NA,NA,NA,NA,NA
"G6TV-DHF",NA,NA,NA,NA,NA,NA
"G6TW-LTV","47.3813","-1.6804","of La Ferta, Jura, France",NA,NA,NA
"KLL4-HSM","46","2","France",NA,NA,NA
"KLL4-HSS","46","2","France",NA,NA,NA
"LYCJ-Q3C","50.8066","3.679","Schorisse, East Flanders, Belgium","50.8066","3.679","Schorisse, Flandre, Orientale, Belgium"
"LYCG-3TH","50.87081","4.08418","Liedekerke, Brabant Wallon, Belgium",NA,NA,NA
"GX7F-3XZ","46","2","France","46","2","France"
"G73L-LQ4","46","2","France","0.26667","10.08333","Dame, Komo, Estuaire, Gabon"
"GGFV-8PS",NA,NA,NA,NA,NA,NA
"GGJ7-PS7",NA,NA,NA,NA,NA,NA
"GLDW-76Q","46","2","France",NA,NA,NA
"GLDW-QZF",NA,NA,NA,"50.5677","3.4501","Antoing, Arrondissement de Tournai, Hainaut, Belgium"
"GDR1-1JR","46","2","France",NA,NA,NA
"GNQ1-QTC",NA,NA,NA,"46","2","France"
"LDM6-VG9","50.5723","1.8781","Preures, Pas-de-Calais, Nord-Pas-de-Calais, France",NA,NA,NA
"LDM6-VPC","50.95","1.85","Pas-de-Calais, Nord-Pas-de-Calais, Frankrijk",NA,NA,NA
"LVSQ-L9S",NA,NA,NA,NA,NA,NA
"LK5T-FKM",NA,NA,NA,NA,NA,NA
"GJNR-LZ6","50.8066","3.679","Schorisse, , , Oost-Vlaanderen, België","50.8066","3.679","Schorisse, , , Oost-Vlaanderen, België"
"GJNR-LR3","51.4954","4.2875","Bergen op Zoom, , , Noord-Brabant, Nederland","50.848","4.351","Bruxelles, , , Brussel-Hoofdstad, België"
"GGFV-THC",NA,NA,NA,NA,NA,NA
"9HCL-159",NA,NA,NA,NA,NA,NA
"G442-C34",NA,NA,NA,NA,NA,NA
"GJTL-P6M",NA,NA,NA,NA,NA,NA
"9CHC-X2C",NA,NA,NA,"46","2","France"
"9CHC-X2K",NA,NA,NA,NA,NA,NA
"KLLD-NR4","50.4953","2.1853","Verchin,62310,Pas-de-Calais,Nord-Pas-de-Calais,France",NA,NA,NA
"GZR9-9HP","50.6727","3.9369","Bassily, Hainaut, Belgium",NA,NA,NA
"LH3C-FHL","46","2","France",NA,NA,NA
"LH3C-F86","49.4327","2.9784","Saint-Crépin-aux-Bois, , Picardie, France",NA,NA,NA
"L4HK-MJ7","48.0352","4.9184","Châteauvillain, Haute-Marne, Grand Est, France","48.05148","4.86276","Châteauvillain, Chaumont, Haute-Marne, Champagne-Ardenne, France"
"L4HK-MKB","47.6354","4.9866","Grancey-le-Château-Neuvelle, Côte-d'Or, Bourgogne-Franche-Comté, France","48.0352","4.9184","Châteauvillain, Haute-Marne, Grand Est, France"
"94T6-KQB","50.3888","3.169","Lallaing, 59327, Nord, Nord-Pas-de-Calais, France",NA,NA,NA
"G461-5HL","50.53277","3.13657","Montigny-en-Ostrevent, Hauts de France, Nord, France",NA,NA,NA
"KJP2-Y36","50.5894","3.8786","Cambron-Casteau, Hainaut, Belgium","50.2625","4.1523","Bersillies-l'Abbaye, Hainaut, Belgique"
"GX4W-88G",NA,NA,NA,"48.40025","2.83408","(La Thure)"
"GXJ9-9QP","49.6986","2.7938","Roye, Somme, Hauts-de-France, France","42.75","25.4","Nicopolis, Bulgaria"
"GXJM-YRT","49.6986","2.7938","Roye, Somme, Hauts-de-France, France","49.5","2.5","Orcamp, Oise, Hauts-de-France, France"
"L11Q-GZC","56.81674","-4.18396","Kingdom of Scotland",NA,NA,NA
"GJP9-RHQ","55.96666","-4.3","Duntreath, Strathblane, Stirlingshire, Scotland","55.96667","-4.3","Duntreath Castle, Strathblane, Stirlingshire, Schotland"
"GK53-4DH",NA,NA,NA,NA,NA,NA
"LYQP-KR6","56.25","-5.25","Dunnyveg, Argyll, Scotland","55.7416","-6.1761","Ard-du, Islay, Argyll, Scotland"
"GLK2-JTZ","54.7","-6.2","Seven Glens, Antrim, Ireland","54.7227","-6.2063","County Antrim, Ireland"
"GWDK-4FX","55.82986","-4.54284","Renfrewshire, Scotland","56.81674","-4.18396","Scotland"
"G23L-JJC","55.8299","-4.5428","Renfrewshire, Strathclyde, Scotland, United Kingdom","55.8299","-4.5428","Renfrewshire, Strathclyde, Scotland, United Kingdom"
"GDX8-5QZ","55.8174","-4.2626","Cathcart, Renfrewshire, Scotland, United Kingdom","55.8174","-4.2626","Cathcart, Renfrewshire, Scotland, United Kingdom"
"27SB-RMR","55.85","-4.3","Pollok, Strathclyde, Scotland","57.25","-2.45","Harlaw, Aberdeenshire, Scotland"
"GWWP-8NC","56.81674","-4.18396","Toward Cowal, Argyll, Scotland",NA,NA,NA
"GVM7-9FB",NA,NA,NA,NA,NA,NA
"G6SW-ZH8","56.17533","-5.54012","Craignish, Argyll, Scotland","56.25","-5.25","Loch Fyne, Argyll, Scotland"
"LCM7-V1Q","56.15","-5.5833","Craignish Castle, Argyll, Scotland, United Kingdom",NA,NA,NA
"GV79-RJ7","55.8474","-4.4395","Rumonoch, Paisley, Renfrewshire, Scotland","55.8667","-4.55","Houston, Renfrewshire, Scotland"
"KLFZ-BCH","55.8474","-4.4395","Rumanoch, Paisley, Renfrewshire, Scotland",NA,NA,NA
"GSRY-1NM","55.9451","-4.5662","Dumbarton, Dunbartonshire, Scotland","55.96","-4.53","West Dunbartonshire, Scotland"
"GNFJ-GYK","56.10125","-4.6421","Luss, Dunbartonshire, Scotland",NA,NA,NA
"GG86-533","55.2167","-3.7333","Closeburn, Dumfriesshire, Scotland","55.2167","-3.7333","Closeburn, Dumfriesshire, Scotland"
"GD22-QHP","58.4381","-6.389","South Galson, Ross-shire, Scotland","56.81674","-4.18396","Scotland, United Kingdom"
"GKHC-CD5",NA,NA,NA,NA,NA,NA
"GV32-Y4Y","56.81674","-4.18396","Dundas, West Lothian, Scotland","55.83","-3.083","Midlothian, Scotland"
"G2XZ-RW2",NA,NA,NA,NA,NA,NA
"GQPD-SJ1","56.81674","-4.18396","Scotland","55.9535","-3.1892","Edinburgh, Midlothian, Scotland"
"GKJK-FND","55.8474","-2.981","Crichton, Midlothian, Scotland","55.847","-2.982","Crichton Castle, Crichton, Midlothian, Scotland"
"GKVC-VJG","55.847","-2.982","Crichton Castle, Crichton, Midlothian, Scotland","55.847","-2.982","Crichton Castle, Crichton, Midlothian, Scotland"
"LTC3-C4R","55.95736","-4.773","Greenock, Renfrewshire, Scotland","55.95736","-4.773","Greenock, Renfrewshire, Scotland"
"GVDG-77N","55.94746","-4.76766","Greenock West, Renfrewshire, Scotland","55.95736","-4.773","Greenock, Renfrewshire, Scotland"
"G4LF-85P","56.81674","-4.18396","Scotland","56.00225","-2.51692","Dunbar, Dunbar, Scotland"
"G61H-GPV","56.81674","-4.18396","Scotland","56.81674","-4.18396","Scotland"
"G61Z-H9L","56.81674","-4.18396","Scotland, United Kingdom",NA,NA,NA
"G9V7-D5D","55.6","-4.4","Loudoun Castle, Ayrshire, Scotland","55.6","-4.4","Loudoun, Ayrshire, Scotland"
"G9V7-WWC","55.75","-4.7","Kilbirnie, Ayrshire, Scotland","55.6","-4.4","Loudoun, Ayrshire, Scotland"
"GLRQ-CKZ",NA,NA,NA,NA,NA,NA
"GLRQ-ZW9",NA,NA,NA,NA,NA,NA
"GLM1-87X","55.55","-4.5","Craigie, Ayrshire, Scotland",NA,NA,NA
"G8SV-6XH","55.14783","-3.64282","Dumfriesshire, Scotland","55.90427","-2.74688","Gifford, Yester, Haddingtonshire, Scotland"
"GKHP-KDP","55.96","-4.53","Colquhoun, Dunbartonshire, Scotland","56.10125","-4.6421","Luss, Loch Lomond, Scotland"
"GKHP-3L8","55.9454","-4.5657","Dumbarton, Dunbartonshire, Scotland","55.9454","-4.5657","Dumbarton, Dunbartonshire, Scotland"
"G4F6-ZHR","55.5","-4.5","Ayrshire, Scotland","56.81674","-4.18396","Scotland"
"G4F6-ZCQ","56.81674","-4.18396","Scotland","56.81674","-4.18396","Scotland"
"G8LZ-RYN",NA,NA,NA,NA,NA,NA
"G8LZ-PRJ",NA,NA,NA,NA,NA,NA
"M4F7-6GC","51.09531","0.11611","Hartfield, Sussex, England","51.2808","1.079","Canterbury, Kent, England"
"GK2D-BJ2","53","-8","Ireland","53","-8","Ireland"
"GGJC-PCH","52.4379","-1.6496","England",NA,NA,NA
"99QR-ZZN","52.3527","-8.687","Desmond, Munster, Ireland",NA,NA,NA
"2MGJ-ZK4","52.2242","-9.4225","Desmond, Kerry, Munster, Ireland","52.2242","-9.4225","Desmond, Kerry, Munster, Ireland"
"L844-Q4N","52.2242","-9.4225","Desmond, Kerry, Munster, Ireland",NA,NA,NA
"GHZK-5VN","52.09609","-9.60725","Kerry, Ireland","52.40556","-9.61694","Lixnaw, Kerry, Ireland"
"GFWG-8R4","51.9","-8.46666","Desmond, Kerry, Munster, Ireland","51.9","-8.46666","Desmond, Kerry, Munster, Ireland"
"LY2Z-91M","52.99139","-6.98028","Athy, County Kildare, Ireland","53.38333","-6.6","Laraghbryan, Maynooth, County Kildare, Ireland"
"G2PS-ZRW","54.0375","-8.81694","Banada, County Sligo, Ireland","53.16457","-6.88673","Offaly, Kildare, Ireland"
"GVSZ-2W1","53.10319","-6.75346","Kilcullen, County Kildare, Ireland","53","-8","Ireland"
"LKXD-VDJ","58.9676","-3.2115","Kildare, Leinster, Ireland, United Kingdom","54.3328","-6.4461","Clare, Clare, Munster, Ireland, United Kingdom"
"LKXD-VDB","51.28333","-2.21666","Ireland, United Kingdom","52.545","-7.39111","Callan, Kilkenny, Leinster, Ireland, United Kingdom"
"GQLP-M8Y","53","-8","Ireland",NA,NA,NA
"G4YN-TTC","58.9676","-3.2115","Leinster Province, Ireland, United Kingdom","58.9676","-3.2115","Ireland, United Kingdom"
"LCVS-R7B","53.05583","-8.03056","Arragh More, Tipperary, Munster, Ireland",NA,NA,NA
"LCVS-RW8","52.3527","-8.687","Ormond, Tipperary, Munster, Ireland","53.05583","-8.03056","Arragh More, Tipperary, Munster, Ireland"
"9HKV-GV8",NA,NA,NA,NA,NA,NA
"M9Y6-J3Z","53","-8","Ireland",NA,NA,NA
"K8CP-ZMZ","53","-8","Ireland",NA,NA,NA
"L4WN-M1M","53.61622","-6.69111","County Meath, Ireland",NA,NA,NA
"L4WN-9M1","53.48368","-7.55642","Of Kilbridge, West Meath, Ireland",NA,NA,NA
"LHZK-76Q","55.51667","-1.7","Preston, Northumberland, England","55.51667","-1.7","Preston, Northumberland, England"
"GMCL-68N",NA,NA,"Preston, Tynemouth, Northumberland, England",NA,NA,"Alnwick Castle, Alnwick, Northumberland, England"
"KG98-MSN","53.3307","-6.3111","Drimnagh, Dublin, Ireland","53.61622","-6.69111","County Meath, Ireland"
"G4P3-6DH","52.65417","-7.25222","of Kilkenny, County Kilkenny, Ireland",NA,NA,NA
"KLYH-SPW","53.33333","-6.25","Skreene, Meath, Ireland","53.47403","-7.77085","Drumraney, County Westmeath, Ireland"
"G6F3-XXT","53","-8","Ireland",NA,NA,NA
"LR88-397","54.603","-5.9144","Belfast, County Antrim, Ireland","53.3333","-6.25","Dublin, Leinster, Ireland"
"G3WH-JYH","52.48","-1.895","Birmingham, Warwickshire","52.9502","-112.9625","Battle of Evesham"
"GFKQ-9T3","52.4379","-1.6496","England",NA,NA,NA
"GFK3-P59","52.4379","-1.6496","England",NA,NA,NA
"KCW2-PBP","53.78","-2.7","Preston, Lancashire, England","53.76343","-2.70304","Preston, Lancashire, England"
"K45L-Y8W",NA,NA,NA,"53.76343","-2.70304","Preston, Lancashire, England"
"GNG1-SS2","46","2","France",NA,NA,NA
"GNG1-WRF","53.3443","-6.2665","Dublin, Ireland","53.3443","-6.2665","Dublin, Ireland"
"GNG1-3GZ","51.17295","0.3031","Tunbridge Castle, Kent, England","51.17295","0.3031","Tunbridge Castle, Kent, England"
"GDNZ-DXY","53.81849","-2.62573","Lanton, Lancashire, England",NA,NA,NA
"KG9S-75S","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GX1C-K8W","52.4379","-1.6496","England",NA,NA,NA
"G8S1-H4B",NA,NA,NA,NA,NA,NA
"LZ61-TJN","52.654","-7.252","Bewley, County Kilkenny, Ireland",NA,NA,NA
"GNBS-19T","53","-8","Ireland",NA,NA,NA
"LHKM-KYJ","53.6201","-6.5734","Gerrardstown, County Meath, Ireland","53.6201","-6.5734","Gerrardstown, County Meath, Ireland"
"LHKM-KYG","52.99139","-6.98028","Athy, County Kildare, Ireland","53","-8","Ireland"
"LZJQ-WKL","53.61622","-6.69111","Logloth (now Ballyloughloe),Meath,Ireland","53.5435","-6.5965","Killeen,Meath,Ireland"
"LZJQ-W2X","53.5435","-6.5965","Of, Killeen, Meath, Ireland",NA,NA,NA
"LZJG-D9S","52.5681","-0.6505","Harringworth, Northamptonshire, , England","52.5681","-0.6505","Harringworth, Northamptonshire, England"
"LZKS-JGM","52.48286","-1.43548","Weston-in-Arden, Warwickshire, England","52.5685","-0.6514","Harringworth, Northamptonshire, England"
"G228-JVX","51.7996","-0.4006","Redbourn, Hertfordshire, England","51.812","-0.293","Wheathampstead, Hertfordshire, England, United Kingdom"
"G8GP-B4G","51.78333","-0.38333","Redbourn, Hertfordshire, England",NA,NA,NA
"LBJC-C2N","54.24674","-1.05576","Helmsley, Yorkshire, England","54.06517","-1.25164","Youlton, Yorkshire, England"
"LBJH-YGT","52.96667","0.05","Freiston, Lincolnshire, England","52.68953","0.54614","Pentney, Norfolk, England"
"LZL4-C4H","52.55","-9.11667","Shanid Castle, County Limerick, Ireland","52.545","-7.39111","Callan, County Kilkenny, Ireland"
"GWKC-HYC","53","-8","Ireland","53","-8","Ireland"
"L5G9-LVZ","51.65339","-4.8016","MANORBIER CASTLE, Pembrokeshire, Wales","51.89865","-9.39885","Kilgarvan, Kerry, Ireland"
"LVD6-5XH","53","-8","Ireland","53","-8","Ireland"
"L1BT-6L6","51.6904","-2.4572","Berkeley, Gloucestershire, England","51.6904","-2.4572","Berkeley Castle, Berkeley, Gloucestershire, England"
"LTBN-JC4","51.23333","0.96666","Chilham Castle, Chilham, Kent, England","51.622","-2.502","Thornbury, Gloucestershire, England"
"L8PJ-FJ6","52.8538","-1.6874","Tutbury, Staffordshire, England","52.6218","-1.0757","Evington, Leicester, Leicestershire, England"
"GFXR-W5B","51.0629","-1.3148","Winchester, Hampshire, England","51.5266","-0.1082","Clerkenwell, Middlesex, England"
"G3M2-XQT",NA,NA,NA,"52.4879","-8.7444","County Limerick, Irland"
"GH1L-PN6",NA,NA,NA,NA,NA,NA
"KJW1-JC7","52.4595","-9.4481","Listowel, County Kerry, Ireland",NA,NA,NA
"LCJ7-K48","53","-8","Of Ireland",NA,NA,NA
"LT84-J6L","51.9","-8.46666","Killaloe, Clare, Munster, Ireland","52.84361","-8.98639","Ennis, Clare, Munster, Ireland"
"GK4M-B4G","53","-8","Ireland","52.84361","-8.98639","Ennis, Clare, Munster, Ireland"
"G83B-ZN5","52.8","-6.15","Arklow Castle, County Wicklow, Ireland","52.8","-6.15","Arklow Castle, County Wicklow, Ireland"
"LD91-QNP","54.01765","-1.43047","Knaresborough Castle,, Yorkshire, England","52.8","-6.15","Arklow, Wicklow, Leinster, Ireland"
"L23G-MWL","51.85229","0.61466","Essex, England","51.8051","0.4114","Pleshey, Essex, England"
"L5ZK-5FX","51.85229","0.61466","Essex, England","52.0226","0.2393","Saffron Walden, Essex, England"
"LYWX-CBR","51.4994","-0.12484","Westminster Palace, Westminster, Middlesex, England","54.893","-2.934","Burgh-on-the-Sands Carlisle, Cumberland, England"
"9CQX-DXX","42.3468","-3.6997","Burgos, Castilla y León, Spain","53.22571","-0.68364","Harby, Nottinghamshire, England"
"G2QQ-WVZ","53.16667","-0.41667","Nocton, Lincolnshire, England","53.16667","-0.41667","Nocton, Lincolnshire, Angleterre, Royaume-Uni"
"GKHP-778","55.16843","-1.72568","Mitford, Northumberland, England","53.1705","-0.40055","Nocton, Lincolnshire, England"
"G6MD-FVW","54.25441","-0.49048","West Ayton, Yorkshire, England","54.25441","-0.49048","West Ayton, Yorkshire, England"
"GHL1-QHL","53.68774","-0.31536","Goxhill, Lincolnshire, England","53.78333","-0.18333","Sproatley, Yorkshire, England"
"GSWF-F4N","53.27132","-9.05695","Galway, County Galway, Ireland","53.27132","-9.05695","Galway, County Galway, Ireland"
"G2PW-JCY","53.66667","-9","Connaught, Ireland","51.85547","0.33977","Dunmow Priory, Essex, England"
"GVSF-8XL","50.8671","1.8666","Guînes, Pas-de-Calais, Hauts-de-France, France","50.9471","2.199","Bourbourg, Nord, Hauts-de-France, France"
"GVSF-J68","49.5196","3.3236","Coucy-le-Château-Auffrique, Aisne, Picardie, France","50.8671","1.8666","Guines, Pas-De-Calais, France"
"9SWV-BT2","53.27488","-9.06193","Ulster Plantation, Ulster, Ireland","53","-8","Gnosall, Staffordshire, England"
"9SWV-B54","53.27488","-9.06193","County Galway, Ireland",NA,NA,NA
"94NC-Z9S","53","-8","Ireland",NA,NA,NA
"GKP9-147","52.85","-8.98333","Thomond, County Clare, Ireland","52.85","-8.98333","Thomond, County Clare, Ireland"
"LHYG-P92","51.8182","-0.4374","Flamstead, Hertfordshire, England","43.977","-0.176","Gascony, France"
"LHKW-ZZ2",NA,NA,NA,"51.8182","-0.4374","Flamstead, Hertfordshire, England"
"LH91-DX5","53.3443","-6.2665","Dublin, Dublin, Ireland","46.4352","0.1224","Lusignan, Vienne, Poitou-Charentes, France"
"LY9D-D6K","46.4352","0.1224","Lusignan, Vienne, Poitou-Charentes, France","46.29729","0.22309","Couhé, Vienne, Poitou-Charentes, France"
"KLQ3-7CW",NA,NA,NA,NA,NA,NA
