"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"LWZY-MLB","52.654","-7.252","Bewley, County Kilkenny, Ireland",NA,NA,NA
"L12Q-DB7","53.6201","-6.5734","Gerrardstown, County Meath, Ireland","53.53403","-6.58836","Killeen, Dunshaughlin, County Meath, Ireland"
"GXX9-NR9","53","-8","Ireland",NA,NA,NA
"LVC3-V19","53.61622","-6.69111","County Meath, Ireland",NA,NA,NA
"LTKW-429","53.53403","-6.58836","Killeen, Dunshaughlin, County Meath, Ireland","53.53403","-6.58836","Killeen, Dunshaughlin, County Meath, Ireland"
"LZJQ-4VX","53.33333","-6.25","Gerardstown, Diocese of Meath, Leinster, Ireland",NA,NA,NA
"LDKP-3MS","52.35","-0.85","Tichmarch Manor, Northamptonshire, England","51.86418","-1.49462","Minster Lovel, Cornbury, Oxfordshire, England"
"GQ63-MCZ","52.33781","-1.56089","Warwickshire, England","52.4063","-0.4973","Titchmarsh, Northamptonshire, England"
"LWHL-6MM","51.78333","-0.38333","Redbourn, Hertfordshire, England, United Kingdom","51.7996","-0.4006","Redbourn, Hertfordshire, England, United Kingdom"
"G4M6-TZK","51.6728","0.7178","Latchingdon, Essex, England",NA,NA,NA
"L677-FLY","51.11974","-2.9","Somerset, England",NA,NA,NA
"LY96-J4K","54.24674","-1.05576","Helmsley, Yorkshire, England","54.083","-0.87168","Kirkham, Yorkshire, England"
"LY38-25H","52.8951","-0.7823","Belvoir Castle, Belvoir, Leicestershire, England","53.52876","-0.48883","Newstead, Lincolnshire, England"
"LX78-WHG","52.96667","0.05","Freiston, Lincolnshire, England","52.6888","0.20677","Walton, Norfolk, England"
"GFFL-R6M","52.96667","0.05","Freiston, Lincolnshire, England","52.67827","0.97259","Norfolk, England"
"GHBV-HXT","52.48762","-6.58669","County Wexford, Ireland","52.0841","-7.636","Dungarvan Castle, Waterford, Ireland"
"G4F6-PG1","52.4879","-8.7444","Shanid, Limerick, Ireland","53","-8","Ireland"
"GQQK-3ZL","52.09609","-9.60725","County Kerry, Ireland","52.20977","-7.57758","County Waterford, Ireland"
"MSS4-KQB","53","-8","Ireland","53","-8","Ireland"
"GQ3L-BH8",NA,NA,NA,"51.64583","-4.79583","Manorbier, Pembrokeshire, Wales"
"LY3S-D39","53","-8","Ireland",NA,NA,NA
"LY3S-675","53","-8",", Ireland.",NA,NA,NA
"LTSZ-BSC","51.88419","-2.14462","Gloucestershire, England","51.454","-2.589","Bristol, Gloucestershire, England"
"L4W2-H5M","51.88419","-2.14462","Gloucestershire, England","51.454","-2.589","Bristol, Gloucester, England"
"G91T-JGK","51.23333","0.96666","Chilham Castle, Kent, England","51.23333","0.96666","Chilham Castle, Kent, England"
"MY57-B1D","51.22608","0.75054","Kent, England","51.22608","0.75054","Kent, England"
"LBRP-85B","53.11051","-1.62048","Ferrers, Derbyshire, England","52.6218","-1.0757","Evington, Leicestershire, England"
"GJD7-CX2","53.1938","-2.8921","Chester, Cheshire, England","52.8544","-1.6893","Tutbury, Staffordshire, England"
"LB88-NYH","51.0629","-1.3148","Winchester, Hampshire, England","52.0291","-1.1438","Brackley, Northamptonshire, England"
"LBQQ-D92",NA,NA,NA,"57.25","-2.45","Aberdeenshire, Scotland, United Kingdom"
"G7KL-99H","52.0841","-7.636","Dungarvan, County Waterford, Ireland","52.0841","-7.636","Dungarvan, County Waterford, Ireland"
"GDM8-WCQ","53","-8","Ireland",NA,NA,NA
"GZ8H-PJ5","53.69236","-1.34334","Pontefract Park, Yorkshire, England",NA,NA,NA
"LCJ7-KH9",NA,NA,NA,NA,NA,NA
"L1P1-TTN","52.3527","-8.687","Munster, Ireland","52.84361","-8.98639","Ennis, Clare, Munster, Ireland"
"L782-D1Y","52.3527","-8.687","Munster, Ireland","52.84361","-8.98639","Ennis, Clare, Munster, Ireland"
"9ZC9-12L",NA,NA,NA,NA,NA,NA
"G8TW-2KV","52.8","-6.15","Arklow, County Wicklow, Ireland","52.937","-7.8199","Carrick, County Tipperary, Ireland"
"LR61-B9J","53.66667","-9","Connaught, Ireland","45.9129","-73.8059","Kilkenny, Leinster, Ireland"
"9CFM-79T","51.7622","-0.7412","Wendover, Buckinghamshire, England","51.7622","-0.7401","Wendover, Buckinghamshire, England"
"LKPK-BRX","50.4483","3.5935","Condé-sur-l'Escaut, Nord, Hauts-de-France, France","52.0226","0.2393","Saffron Walden, Essex, England"
"9SS7-5BT","51.0629","-1.3148","Winchester Castle, Winchester, Hampshire, England","51.4994","-0.12484","Palace of Westminster, Westminster, Middlesex, England"
"9HD3-MC1","43.5249","5.4542","Aix-en-Provence, Bouches-du-Rhône, France","51.19848","-1.74298","Amesbury, Wiltshire Unitary Authority, Wiltshire, England"
"9CZS-WBG","41.3221","-5.73766","Peleas de Arriba, Corrales del vino, Zamora, Castilla y León, España","37.3889","-5.984","Sevilla, Provincia de Sevilla, Andalucia, Spain"
"LZD4-722","48.8193","2.9188","Dammartin-sur-Tigeaux, Département de Seine-et-Marne, Île-de-France, France","50.1097","1.8278","Abbeville, Somme, Picardie, France"
"LH77-SC6","53.16667","-0.41667","Nocton, Lincolnshire, England","53.16667","-0.41667","Nocton, Lincolnshire, England"
"LMWR-ZNP","53.16667","-0.41667","Nocton, Lincolnshire, England","53.16667","-0.41667","Nocton, Lincolnshire, England"
"G2HY-M3D","55.16843","-1.72568","Mitford, Northumberland, England","52.35","-0.85","Northamptonshire, England"
"G2H1-YN8",NA,NA,NA,NA,NA,NA
"GKY7-2RZ","54.23333","-0.48333","Ayton, Yorkshire, England","54.2544","-0.49048","West Ayton, Yorkshire, England"
"GG55-ZP8","52.4379","-1.6496","England",NA,NA,NA
"GH77-NP8","53.15812","-0.23925","Lincolnshire, England","53.78333","-0.18333","Sproatley, Yorkshire, England"
"G6MD-NGH","55.1683","-1.6881","Morpeth, Northumberland, England","54.7635","-1.3298","Peterlee, Durham, England"
"KNDD-WHX","53.66667","-9","Galway Castle, Connaught, Ireland","44.8","0.5","Aquitaine, France"
"LYBV-FJL","53.56666","-6.78333","Trim, County Meath, Ireland","53.66667","-9","Galway Castle, Connaught, Ireland"
"GDJ9-YYH","50.82505","1.86669","Guînes, Calais, Pas-de-Calais, France","50.9471","2.199","Bourbourg, Nord, Nord-Pas-de-Calais, France"
"GFG3-X2F","51.85229","0.61466","Essex, England","51.85229","0.61466","Essex, England"
"LRCT-PC5","49.7401","3.7709","Château de Coucy, Marle, Aisne, Picardy, France","49.7401","3.7709","Château de Coucy, Marle, Aisne, Picardy, France"
"LCVT-BPT","48.95725","2.88597","Meaux, France","49.2732","3.2198","Longpont, Aisne, Hauts-de-France, France"
"GL6Y-1DW","53.25","-8.66666","Clanricarde, County Galway, Ireland","53.94694","-8.09","Carrick on Shannon, County Leitrim, Ireland"
"GVNS-QFH","53.27488","-9.06193","Connnaught, Galway, Ireland","53.27488","-9.06193","County Galway, Ireland"
"GD93-F4N","53.27132","-9.05695","Galway, County Galway, Ireland",NA,NA,NA
"94NC-Z9D","53","-8","Ireland",NA,NA,NA
"LYPD-11V","51.8182","-0.4374","Flamstead, Hertfordshire, England","51.8182","-0.4374","Flamstead, Hertfordshire, England"
"KCZC-99Q","51.8182","-0.4374","Flamstead, Hertfordshire, England","51.88419","-2.14462","Gloucestershire, England"
"LBJQ-ZRV","45.667","0.0833","Angoulême, Charente, Poitou-Charentes, France",NA,NA,"The seige of Tunis, Tunisia"
"LY9P-8G6","48.41667","-1.33333","Fougères, Ille-et-Vilaine, Brittany, France","46.4352","0.1224","Lusignan, Vienne, Poitou-Charentes, France"
"L56J-D3N","53","-8","Ireland",NA,NA,NA
"GQD1-JKH","53","-8","Ireland",NA,NA,NA
"GK51-M29","53","-8","Ireland","53","-8","Ireland"
"GK5B-TRN","52.4595","-9.4481","Altry, Listowel, Kerry, Kerry, Ireland","52.18333","-9.58333","Molahiffe, County Kerry, Ireland"
"2W7J-8BW","51.8983","-8.4729","Cork, Ireland",NA,NA,NA
"2W7J-8TN","51.89916","-8.48022","Cork, Ireland",NA,NA,NA
"GNWT-XN2","53","-8","Ireland",NA,NA,NA
"GNWR-VDJ","51.43057","-3.1888","Cogan, Glamorgan, Wales","51.43057","-3.1888","Cogan, Glamorgan, Wales"
"G7ZT-S14",NA,NA,NA,NA,NA,NA
"G68H-7JR",NA,NA,NA,NA,NA,NA
"G763-RF1",NA,NA,NA,NA,NA,NA
"G763-1YR",NA,NA,NA,NA,NA,NA
"G811-MB1",NA,NA,NA,NA,NA,NA
"G6T4-CKG",NA,NA,NA,NA,NA,NA
"GMRV-RSX","50.73646","-3.71887","Devon, England, United Kingdom",NA,NA,NA
"GLKD-V76","50.73646","-3.71887","Devon, England",NA,NA,NA
"GLM3-7WX","55.4646","11.7222","Sjælland, Denmark",NA,NA,NA
"GLMS-5QW","55.4","11.84","Sjælland, Denmark","55.4","11.84","Sjælland, Denmark"
"27SQ-9MH","50.4356","-3.9532","Cornwood, Devon, England",NA,NA,NA
"M5RP-LZK","50.73646","-3.71887","Heale, Devon, Eng.",NA,NA,NA
"GKHV-QW2","50.73646","-3.71887","Devon, England",NA,NA,NA
"GKHJ-VCV","50.73646","-3.71887","Devon, England",NA,NA,NA
"LHZ7-V1X","50.73646","-3.71887","Hole, Devon, England","52.4379","-1.6496","England"
"G6M5-B9L","52.64306","-2.71362","Shropshire, England","52.4379","-1.6496","England"
"M2MS-WBQ","50.95","-2.63333","Houndstone, Somerset, England",NA,NA,NA
"G2YL-92F","50.73646","-3.71887","Devon, England, United Kingdom","50.73646","-3.71887","Devon, England, United Kingdom"
"LHTY-SL3","50.73646","-3.71887","Devon, England",NA,NA,NA
"LHTY-SLD","51.8251","-1.0938","Boarstall, Buckinghamshire, England","51.2242","0.3353","Hadlow, Kent, England"
"G4PV-6C6","54.9905","-2.5732","Gilsland, Northumberland, England","54.53065","-3.07617","Cumberland, England"
"GX6Y-FRC","54.9905","-2.5732","Gilsland, Northumberland, England",NA,NA,NA
"GXQJ-HTW","52.71389","-1.10152","Knoptoft, Leicestershire, England",NA,NA,NA
"GXQJ-XK8","52.4951","-1.0499","Mowsley, Leicestershire, England",NA,NA,NA
"GDZF-M1Y","52.5724","-1.16777","Blaby, Leicestershire, England","52.71389","-1.10152","Leicestershire, England"
"GLZT-ZNZ","52.4379","-1.6496","<England>",NA,NA,NA
"G99J-HMY","52.9346","-0.0337","of Frampton, Lincolnshire, England",NA,NA,NA
"G228-N6B","52.9346","-0.0337","Frampton, Lincolnshire, England",NA,NA,NA
"G8T6-9BS","54.1332","-3.1017","Aldingham, Lancashire, England","54.1332","-3.1017","Aldingham, Lancashire, England"
"KHTW-1GN","53.8306","-1.9495","Haworth, Yorkshire, England",NA,NA,NA
"K4XG-P5X","53.5675","-0.0811","Grimsby, Lincolnshire, England","53.36335","-0.17442","Burgh on Bain, Lincolnshire, England"
"LHTG-PXX","53.36335","-0.17442","Burgh on Bain, Lincolnshire, England","53.41667","-0.03333","Utterby, Lincolnshire, England"
"G7J1-3G1","52.9794","8.4193","Oldenburg, Oldenburg, Niedersachsen, Germany","52.9794","8.4193","Oldenburg, Niedersachsen, Germany"
"LDQL-12M","52.9","8.4333","Wildeshausen, Oldenburg, German Empire","53.16","8.24","Oldenburg, German Empire"
"M1X1-VXR",NA,NA,NA,NA,NA,NA
"M1X1-VVZ",NA,NA,NA,NA,NA,NA
"L857-MXY",NA,NA,NA,NA,NA,NA
"27HV-VKQ",NA,NA,"Nyköping, Södermanland, Sweden","51.5","10","Germany"
"LY7M-SJP","53.6333","11.4167","Schwerin, Mecklenburg-Vorpommern, Germany","53.6333","11.4167","Schwerin, Mecklenburg-Vorpommern, Germany"
"GZ5H-CW9","53.4295","14.5492","Stettin, Pommern, Germany","53.6384","11.3854","Schwerin, Mecklinberg, Schwerin-Wittenberg, Germany"
"GL28-2P3","51.9","11.5","Honstein, Sachsen-Anhalt, Tyskland","51.9","11.5","Honstein, Sachsen-Anhalt, Tyskland"
"GXDP-3JK","51.2089","9.0649","Waldeck, Waldeck, Prussia, Germany",NA,NA,NA
"GV8T-YN1","53.91667","9.51667","Itzehoe, Schleswig-Holstein, Deutschland","53.91667","9.51667","Itzehoe, Schleswig-Holstein, Deutschland"
"GV8Y-9R7","52.0763","6.1795","Bronkhorst, Gelderland, Netherlands","53.91667","9.51667","Itzehoe, Schleswig-Holstein, Deutschland"
"L147-KFD","52.2635","10.5221","Braunschweig, Niedersachsen, Germany","52.2635","10.5221","Braunschweig, Braunschweig, Preussen, Germany"
"GVJY-TQ7","51.5","10","German Empire",NA,NA,NA
"LZRT-BM5","52.5","13.5","Kurfürstentum Brandenburg, Holy Roman Empire","52.5","13.5","Brandenburg, Germany"
"G3QH-YP6",NA,NA,NA,NA,NA,NA
"GCMB-FRG",NA,NA,NA,"53.7995","12.1665","Pustow, near Güstrow, Mecklenburg-Western Pomerania,Germany"
"GZLZ-6S6",NA,NA,NA,NA,NA,NA
"LYBM-MWL","53.5","12","Mecklenburg, Western Pomerania, Holy Roman Empire","53.7436","12.0747","Mecklenburg-Schwerin, Western Pomerania, Holy Roman Empire"
"G23B-NJC","51.86667","12.65","Wittenberg, Sachsen-Wittenburg, Germany","53.8833","11.4667","Wismar, Sachsen, Mecklenburg-Vorpommern, Germany."
"LZFG-77T","62","15","Sweden","62","15","Sweden"
"M9MF-7QB",NA,NA,NA,NA,NA,NA
"LHD4-X12","51.7581","11.7392","Bernburg, Anhalt, Germany","51.8615","11.66","Bernburg Castle, Salzlandkreis, Saxony-Anhalt, Germany"
"GKPD-P1S",NA,NA,NA,NA,NA,NA
"GKK6-RGW","52.4053","12.5139","Brandenburg an der Havel, Brandenburg, Germany","51.8167","12.6666","Wittenberg, Saxony, Germany"
"LXQV-MZY","49.4539","11.0771","Nürnberg, Bavaria, Germany","49.77526","10.54562","Numberg, Bavaria, Germany"
"LVYD-4TV","46.75","13.83","Carinthia, Austria","49.6","10.4167","Neustadt an der Aisch, Mittelfranken, Bayern, Allemagne"
"GDSQ-6S5","50.50445","10.74498","Schleusingen, Hildburghausen, Thüringen, Germany","50.50445","10.74498","Schleusingen, Hildburghausen, Thüringen, Deutschland"
"GXXB-R65","50.6845","8.8929","Hessen, Heiliges Römisches Reich",NA,NA,NA
"GNC3-YVV","51.05","11.51666","Wartburg, Eisennach, Meißen, Deutschland(HRR)","51.05","11.51666","Wartburg, Eisennach, Meißen, Deutschland(HRR)"
"G693-RZ9","51.0514","13.7433","<Of Meissen, Dresden, Saxony>","50.9106","10.7119","Gotha, Thüringen, Germany"
"LKBK-DYV","51.66712","16.09048","Duchy of Glogau, Holy Roman Empire","48.1539","11.5481","Munich, Bavaria, Germany"
"LKBY-JLP","41.3874","2.1736","Barcelona, Catalonia, Kingdom of Aragon","37.5117","15.0781","Catania, Sicilia, Italy"
"L8WB-QHS","45.3459","4.8813","Anjou, France","37.48","14.9","Catania, Sicily"
"G4JM-YWS","51.9","11.5","Wittenberg upon Elbe, Saxony-Anhalt, Germany","51.83341","12.0472","Aken, Saxony-Anhalt, Germany"
"GNZS-4P6","47.5524","7.7912","Rheinfelden, Aargau, Schweiz","51.8167","12.6666","Wittenberg, Sachsen-Anhalt, Tyskland"
"MJCP-2WG","52.1489","13.63751","Schwerin, Mecklenburg-Schwerin, Prussia, Germany","52.1489","13.63751","Schwerin, Mecklenburg-Schwerin, Prussia, Germany"
"L811-6HJ","51.9683","12.0799","Zerbst, Anhalt, Germany",NA,NA,NA
"LJ1F-Q9D","43.1","12.3","Italy","45.4657","11.8771","Padova, Venice, Veneto, Italy"
"GZGZ-5T5","45.5","11.75","Veneto, Italy",NA,NA,NA
"9HBB-W8W",NA,NA,NA,NA,NA,NA
"GZLC-MFJ",NA,NA,NA,NA,NA,NA
"GLK2-QCY","51.16","16.26","Legnica, , Lower Silesia, Poland","50.8532","17.4722","Brzeg, Brzeg, Opole, Poland"
"GLK2-QRR","50.0868","14.4207","Prague, , , Czechia","51.16","16.26","Legnica, , Lower Silesia, Poland"
"LCTC-HMV","50.1855","18.9501","Katowice, Slaskie, Poland","49.61666","19.3","Cieszyn, Kraków, Poland"
"GDSQ-C8F","52.2202","20.2343","Sochaczew, Sochaczew, Masovia, Poland","50.81817","23.465","Cieszyn, Lubelskie, Poland"
"GS8Z-TLW","51.6615","16.0864","Glogau, Dolnoslaskie, Poland","51.6269","16.0136","Głogów, Lower Silesia, Poland"
"GQYD-359","51.5","10","Brandndenburg, Germany","51.6187","16.5345","Góra, Dolnoslaskie, Poland"
"LYKX-CWG","47.5524","7.7912","Rheinfelden, Aargau, Switzerland","47.4868","8.211","Brugg, Aargau, Switzerland"
"L8M7-Y6H","48.1539","11.5481","Munich, Bavaria, Germany","47.4819","8.21384","Königsfelden, Windisch, Aargau, Switzerland"
"GDZH-GH2","47.5","7.31666","Hohenpfirt, Alt Rhin, France","52.89059","0.98673","Bale, Norfolk, Inglaterra, United Kingdom"
"G3XD-L45","47.4943","7.3138","Ferrette, Haut-Rhin, Alsace, France",NA,NA,NA
"GVDD-YT4",NA,NA,NA,NA,NA,NA
"GVDX-W1Y",NA,NA,NA,NA,NA,NA
"GG9C-VDK",NA,NA,NA,NA,NA,NA
"GG9C-C1T",NA,NA,NA,NA,NA,NA
"GFBT-D29","54.685","25.281","Vilnius, Vilnius, Lithuania","55.3333","22.5","Taurage, Lithuania"
"GZF9-F59","56","24","Lithuania","54.685","25.281","Vilnius, Vilniaus, Lithuania"
"G6WW-YRH",NA,NA,"Tver', Tver', Rússia","53.74577","41.02126","sarai, Ryazanskaya Oblast', Russia"
"G6WW-T7K","49.125","24.73056","Halych, Halych, Ivano-Frankivsk, Ukraine","57.8136","28.3496","Pskov, Pskov Uyezd, Pskov Guberniya, Russian Empire"
"KVL5-D88","45.945","13.59778","Görz, Küstenland, Austria","45.4427","12.3157","Friuli Venezia, Gorizia, Province of Gortzia, Friuli-Venezia, Giulia, Italy"
"KJZH-8RB",NA,NA,NA,NA,NA,NA
"LK6X-TJK","47.5","14","Österreich","53.9954","15.1185","Greifenberg, Brandenburg Preulen, Gryfice, Gryfice County, West Pomerarian, Voivodeship, Poland"
"GDS7-8SP","51.5","10","Deutschland",NA,NA,NA
"G6H6-511","45.7564","8.487","Invorio Inferiore, Novara, Piemont, Italien","45.5041","9.2392","Crescenzago, Milano, Lombardei, Italien"
"G61Z-DTT","45.4652","9.1907","Milan, Milano, Lombardy, Italy","45.5525","9.2226","Milano, Lombardia, Itália"
"G2P4-D8F","44.4807","8.4903","Sassello, Savona, Liguria, Italie","45.5525","9.2226","Milano, Lombardia, Itália"
"GQ9T-1MQ","44.3094","9.3418","Lavagna, Genova, Liguria, Italie","44.3511","8.4699","Savona, Liguria, Italie"
"GDSQ-ZY5","45.5117","11","Verona, Veneto, Itália","45.542","10.2119","Brescia, Lombardia, Włochy"
"GDS7-QCD","45.5117","11","Verona, Italy","45.5117","11","Verona, Veneto, Itália"
"G2PW-DN2","44.0808","10.0979","San Stefano Abbey, Carrara, Massa-Carrara, Tuscany, Italy","44.0808","10.0979","San Stefano Abbey, Carrara, Massa-Carrara, Tuscany, Italy"
"GC3Q-XPT","45.5308","12.3308","Venice, Veneto, Italy","45.4077","11.877","Padua, Veneto, Italy"
"GQV8-2VD","52.2635","10.5221","Braunschweig, , Free State of Brunswick, Germany","51.79777","9.91393","Heldenburg, Salzderhelden, Einbeck, Einbeck, Provinz Hannover, Preußen, Deutsches Reich"
"GXSN-X4M","51.225","13.5078","Meissen, Saxony, Germany","53.25","10.4","Lüneburg, Landkreis Lüneburg, Niedersachsen, Deutschland"
"GHX5-XYJ","51.9","9.4","Polle, Hameln, Hanover, Prussia, Germany","51.9","9.4","Polle, Hameln, Hanover, Prussia, Germany"
"GGFM-3TW","52.01555","8.92205","Brake, Brake, Lippe, Germany","52.01555","8.92205","Brake, Brake, Lippe, Germany"
"9ZC9-XQG","50.8167","8.7667","Marburg, Hesse-Nassau, Prussia, Germany","51.4111","9.3739","Kassel, Hessen, Deutschland"
"LCV5-8SF","50.9833","11.3167","Wartburg, Sachsen-Weimar-Eisenach, Thüringen, Germany","50.9807","10.3152","Eisenach, Sachsen-Weimar-Eisenach, Thüringen, Germany"
"LZ6T-XP5",NA,NA,"Sodington and the Rock, Worcestershire, England","52.4379","-1.6496","England"
"KHDK-RDN","52.33645","-2.45046","Sodington, Worcestershire, England","52.4379","-1.6496","England"
"GSHJ-7PX","52.4204","-2.4147","Kinlet, Shropshire, England","52.4204","-2.4147","Kinlet, Shropshire, England"
"LYLM-2JH","52.3466","-2.926","Brampton Bryan, Herefordshire, England","52.3792","-2.4838","Cleobury Mortimer, Shropshire, England"
"GS6N-J2S","52.4379","-1.6496","Croft Castle, Leominster, Herefordshire, England","52.2847","-2.8052","Croft, Herefordshire, England"
"G2HN-H8M","52.4379","-1.6496","England",NA,NA,NA
"LZVL-2JJ","52.2848","-2.8052","of, Haviock, Croft, Herefordshire, England","52.2847","-2.8052","Croft, Herefordshire, England"
"LZVL-2FP","52.4379","-1.6496","Haviock, England","52.4379","-1.6496","England"
"LZ4D-G97","52.85336","1.44065","Paston, Norfolk, England","52.13436","-2.74917","Herefordshire, England"
"LZLY-R4Z","52.0558","-2.7172","Hereford, Herefordshire, England",NA,NA,NA
"GN4Z-X86","52.02423","-0.41254","Swanton, Bedfordshire, England, United Kingdom","51.3202","-0.3842","Stoke D'Abernon, Surrey, England"
"9J7W-1YJ","51.32438","-0.35948","Stoke D'abernon, Surrey, England","51.32438","-0.35948","Stoke D'abernon, Surrey, England"
"LRML-9J6","52.33781","-1.56089","Warwickshire, England","53.16581","-1.66728","Harthill, Derbyshire, England, United Kingdom"
"GHXS-59J","53.11051","-1.62048","Herthull, Derbyshire, England",NA,NA,NA
"LHPG-9ZY","52.4053","-1.2941","Great Harborough, Warw, Engl","52.4603","-1.2725","Willey, Warwickshire, England"
"MVP8-ZPT",NA,NA,NA,NA,NA,NA
"L6F8-VBD","51.64751","-0.98996","Pirton, Oxfordshire, England","51.83747","-0.18951","Hertfordshire, England"
"LC7L-Z1J","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GLFD-NYZ","52.4379","-1.6496","England",NA,NA,NA
"GLF8-1BQ","52.4379","-1.6496","England",NA,NA,NA
"LYD7-TB9","47.9953","0.203","Le Mans, Sarthe, France","47.1676","0.2435","Chinon, Indre-et-Loire, Centre-Val de Loire, France"
"LYD7-YY1","51.818","-0.4364","Flamstead, Hertfordshire, England","54.1363","-1.5233","Ripon, Yorkshire, England"
"L5P2-HJH","51.0687","-1.794","Salisbury, Wiltshire, England","49.184","-0.368","Caen, Departement du Calvados, Basse-Normandie, France"
"LTZB-8L4","48.1285","-1.2115","Vitré, Ille-Et-Vilaine, Bretagne, France","51.21925","-0.33467","Dorking, Mole Valley District, Surrey, England"
"L1RQ-M9V","52.8743","-1.5439","Findern, Derbyshire, England","52.8743","-1.5439","Findern, Derbyshire, England"
"G2PK-VV9","52.83333","-1.91667","Tutbury, East Staffordshire, Staffordshire, England, United Kingdom","52.6947","-1.1621","Thurcaston, Charnwood, Leicestershire, England, United Kingdom"
"GL7M-8SR","52.854","-1.565","Willington,South Derbyshire,Derbyshire,England.",NA,NA,NA
"GS52-161","57.44802","-2.7873","Huntly, Aberdeenshire, Scotland","57.15081","-2.09477","Battle of Kilblane, Aberdeenshire, Scotland"
"G3W4-PFK","57.53695","-1.99588","Buchan, Aberdeenshire, Scotland","56.81674","-4.18396","Scotland"
"LTNL-LY4","52.6592","-1.2236","Groby, Leicestershire, England","52.6592","-1.2236","Groby, Leicestershire, England"
"LTNL-X4L","51.19848","-1.74298","Amesbury, Wiltshire, England, United Kingdom","52.6592","-1.2236","Groby, Leicestershire, England"
"GW4B-SW7","53.95878","-1.08248","Yorkshire, England",NA,NA,"Yorkshire North Riding, England"
"GW4B-34D","53.92","-1.92","Yorkshire West Riding, England",NA,NA,NA
"GQT3-PXN","54.42612","-1.72672","Aske, Yorkshire, England","54.42612","-1.72672","Aske, Yorkshire, England"
"GQR9-XN2","55.2568","-1.6008","Widdrington, Northumberland, England",NA,NA,NA
"LHX5-44G","53.11546","-1.02722","Nottinghamshire, England","52.4379","-1.6496","England"
"GZBR-W8S","53.11546","-1.02722","Nottinghamshire, England","52.4379","-1.6496","England"
"MD2W-V3D","52.82497","-0.46474","Irnham, Lincolnshire, England","52.82497","-0.46474","Irnham, Lincolnshire, England"
"GZDD-8M4","54.2236","-1.6559","Of, Masham, Yorkshire, England",NA,NA,NA
"GNXH-RBN","53.11546","-1.02722","East Bridgeford, Nottinghamshire, England, United Kingdom",NA,NA,NA
"LTRW-FMG","53.1837","-1.3887","North Wingfield, Derbyshire, England","53.1833","-1.3889","North Wingfield, Derbyshire, England"
"GJCG-JL8","52.974","-0.0214","Boston, Lincolnshire, England, United Kingdom","53","-1","Lowdham, Nottinghamshire, England"
"GDYX-3LP","52.214","-0.3815","Colmworth, Bedfordshire, England","52.214","-0.3815","Colmworth, Bedfordshire, England"
"GDYX-QCD","52.33781","-1.56089","Warwickshire, England","52.4379","-1.6496","England"
"2X97-TLZ","52.9473","-1.5747","Kirk Langley, Derbyshire, England","53.01667","-1.33333","Meynell Langley, Derbyshire, England"
"LHR7-2RS","52.7835","-1.5793","Newhall, Derbyshire, England",NA,NA,NA
"LYL9-MF3","50.85","-2.813","Seaborough, Dorset, England","52.4379","-1.6496","England"
"GC33-6HC","50.85","-2.813","Seaborough, Somerset, England",NA,NA,NA
"GLBC-327","50.98759","0.84893","Ivychurch,Kent,England.",NA,NA,NA
"GLBC-MZW","51.22608","0.75054",",Kent,England.",NA,NA,NA
"L87F-P53","53.28333","-3.05","Leighton, Cheshire, England",NA,NA,NA
"LYBN-JTN","53.18268","-2.53046","Cheshire, England, United Kingdom","53.28333","-3.05","Leighton by Neston, Cheshire, England, United Kingdom"
"LVS3-95Q","54.942","-2.507","Featherstone Castle, Featherstone, Northumberland, England","54.7489","-2.0117","Stanhope,Bishopric Of Durham,England"
"LKF6-CMK","54.33086","-2.77025","Kendal Castle, Kendal, Westmorland, England","54.7505","-2.0115","Stanhope Castle, Stanhope, Durham, England"
"GQLK-ND3","54.9172","-2.3475","Whitfield Hall, Northumberland, England","54.9179","-2.3464","Whitfield Hall, Whitfield, Northumberland, England"
"G2MF-2BK","55.15595","-1.78863","Molesden, Northumberland, England","54.9179","-2.3464","Whitfield Hall, Northumberland, England"
"LBB5-5BZ","55.16843","-1.72568","Mitford, Northumberland, England","55.15595","-1.78863","Molesden, Northumberland, England"
"LBBJ-JJ3","55.15595","-1.78863","Molesden, Northumberland, England","52.4379","-1.6496","England"
"MR6N-13X","52.06667","-0.78333","Haversham, Buckinghamshire, England","52.0788","-0.7926","Haversham, Buckinghamshire, England"
"GW96-7DC","52.56667","-1.98333","Bescot, Staffordshire, England","52.0788","-0.7926","Haversham, Buckinghamshire, England"
"94PV-L3M","52.2546","1.3422","Dennington, Suffolk, England","52.2546","1.3422","Dennington, Suffolk, England"
"GDFP-6TH","52.4379","-1.6496","England",NA,NA,NA
"9QFW-LDJ","52.4379","-1.6496","England",NA,NA,NA
"GJ7K-5MW",NA,NA,NA,NA,NA,NA
"LY52-DCV","52.23342","-2.21245","Wasseburne, Worcestershire, England","52.28432","-2.43247","Stanford Wasseburne, Worcestershire, England"
"LY58-BZ4","52.28432","-2.43247","Stanford on Teme, Worcestershire, England, United Kingdom",NA,NA,NA
"GNXV-S64",NA,NA,"Whitley, England","52.4379","-1.6496","England, United Kingdom"
"MH16-J9T","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"GF2P-SLF","52.77951","-1.91711","Staffordshire, England","52.4379","-1.6496","England"
