"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"G7XZ-T13","50.6906","-3.6821","Dunsford, Devon","51.6263","-2.4011","Charfield, Gloucestershire, England"
"G8D5-Y9P","51.39235","-2.04346","Wiltshire, England",NA,NA,NA
"GKVS-WXB","52.4379","-1.6496","England",NA,NA,NA
"M3FP-BN1","51.7281","-2.3771","Slimbridge, Gloucestershire, England","51.7281","-2.3771","Slimbridge, Gloucestershire, England"
"M2MR-9LS","53.4","0.05","Alvingham, Lincolnshire, England","53.4","0.05","Alvingham, Lincolnshire, England"
"LC35-L5F","52.4379","-1.6496","England","51.88419","-2.14462","Gloucestershire, England"
"G4VL-CW2","52.29856","1.36237","Laxfield, Broadgate, Suffolk county, England","52.53262","1.52202","Hekynham (Heckingham), Suffolk county , Norfolk, England"
"G8DB-1XG","52.29856","1.36237","Stradhaugh, Laxfield, Suffolk, England","52.29856","1.36237","Laxfield, Suffolk, England"
"LZL1-ZY2","52.67827","0.97259","Norfolk, England",NA,NA,NA
"MVCZ-FWH","52.67827","0.97259","Norfolk, England",NA,NA,NA
"L14M-7X9","52.4201","1.3187","Redenhall, Norfolk, England","52.4201","1.3187","Redenhall, Norfolk, England"
"GKDS-YM1",NA,NA,NA,NA,NA,NA
"GDNL-RTG","54.91084","-7.90151","Bailyshannon, Donegal, Ireland","56.81674","-4.18396","Scotland"
"GDN1-H7V","54.5024","-8.1909","Ballyshannon, Donegal, Ireland","52.67827","0.97259","Norfolk,England"
"L7BT-72Y","51.95","0.36667","Thaxted, Essex, England","51.85229","0.61466","Hatfield Peverell, Essex, England"
"GHVJ-2LC","52.079","-1.1982","Greatworth, Northamptonshire, England","52.35","-0.85","Northamptonshire, England"
"LRY9-FLZ","53.38333","-0.58333","Glentworth, Lincolnshire, England","52.10749","-1.17628","Sulgrave, Northamptonshire, England"
"LHZP-GVK","52.1055","-1.186","Sulgrave, Northamptonshire, England","52.10749","-1.17628","Sulgrave, Northamptonshire, England"
"LZXK-MJX","52.1045","-1.1867","Leeson, De Sulgrave, Northamptonshire, England","52.1777","-1.2423","Byfield, Northamptonshire, England"
"LZTN-89J","52.3046","0.9386","Walsham le Willows, Suffolk, England",NA,NA,NA
"LZTN-89P","52.3046","0.9386","Walsham le Willows, Suffolk, England","52.3048","0.9384","Walsham le Willows, Suffolk, England"
"LT2F-3J2","52.3046","0.9386","Walsham le Willows, Suffolk, England",NA,NA,NA
"LT2X-1DJ",NA,NA,NA,"52.3046","0.9386","Walsham le Willows, Suffolk, England"
"LY45-F4Q","52.1276","0.6653","Boxted, Suffolk, England, United Kingdom",NA,NA,NA
"GV1X-WYQ","52.11349","0.79095","Lavenham, Suffolk, England",NA,NA,NA
"GNB5-FNN","52.4379","-1.6496","England",NA,NA,NA
"GL3N-Q6F","52.4379","-1.6496","England",NA,NA,NA
"LZVN-B78","52.8061","-2.1182","Stafford, Staffordshire, England","52.1579","0.7862","Cockfield, Suffolk, England"
"L41F-V68","52.77951","-1.91711","Staffordshire, England",NA,NA,NA
"L13D-FMJ","50.73646","-3.71887","Thorne, Devonshire, England","52.4379","-1.6496","England"
"LVLK-N6K","52.4379","-1.6496","England","50.69852","-3.15237","Branscombe, Devon, England"
"LZGM-5DB","51.9719","0.8674","Nayland, Suffolk, England","51.9719","0.8674","Nayland, Suffolk, England"
"LZYT-TML","51.9719","0.8674","Nayland, Suffolk, England","51.9879","0.9","Stoke by Nayland, Suffolk, England"
"LDYQ-6PT","51.9879","0.9","Stoke by Nayland, Suffolk, England","51.9879","0.9","Stoke by Nayland, Suffolk, England"
"LR8T-NP4","51.9719","0.8674","Nayland, Suffolk, England","51.9719","0.8674","Nayland, Suffolk, England"
"LH2S-Q3W","53.2872","-2.3363","Ollerton Hall, Cheshire, England","53.28725","-2.33649","Ollerton, Cheshire, England"
"LH2S-QHX","53.3013","-2.3718","Knutsford, Cheshire, England, United Kingdom","53.2872","-2.3363","Ollerton, Cheshire, England"
"GL7Z-7X1","53.18268","-2.53046","Cheshire, England, United Kingdom","53.18268","-2.53046","Cheshire, England"
"9JWT-KVH","53.30774","-2.63674","Dutton, Cheshire, England","53.14763","-2.89505","Eccleston, Cheshire, England"
"G69D-R12","57.41667","-3.25","Elginshire, Scotland","56.81674","-4.18396","Scotland"
"LV1P-XBD","56.81674","-4.18396","Scotland, United Kingdom","56.81674","-4.18396","Scotland"
"G642-HVY","53.0792","-0.9599","Southwell, Nottinghamshire, England","52.4935","-0.6844","Corby, Northamptonshire, England"
"G6YS-MRM","53.15812","-0.23925","Lincolnshire, England","53.11546","-1.02722","Hatfield, Nottinghamshire England"
"GVFT-N2Y","51.9722","0.8694","Wiston, on, Nayland, Suffolk, England","51.9722","0.8694","Nayland, Suffolk, , England"
"GG6W-V9S","51.9722","0.8694","Nayland, Babergh District, Suffolk, England","52.3046","0.9386","Walsham Le Willows, Suffolk, England"
"GVRJ-241","51.9722","0.8694","Nayland, Suffolk, England","52.4379","-1.6496","England"
"GN45-XY1","51.9722","0.8694","Nayland, Suffolk, England","51.9722","0.8694","Nayland, Suffolk, England"
"LZ4D-V8K","51.8725","0.15369","Bishop's Stortford, Hertfordshire, England, United Kingdom","51.8725","0.15369","Bishop's Stortford, Hertfordshire, England, United Kingdom"
"GXDY-BWY","51.8725","0.15369","Bishop's Stortford, Hertfordshire, England, United Kingdom","51.8725","0.15369","Bishop's Stortford, Hertfordshire, England, United Kingdom"
"MRH4-DTK","50.8108","-2.7424","Beaminster, Dorset, England","50.8715","-2.9642","Chard, Somerset, England"
"L4S6-N55","51.11974","-2.9","Somerset, England","50.86408","-2.9517","Chard, Somerset England"
"LZ6H-BJQ","51.83747","-0.18951","Hertfordshire, England","51.7311","-0.7012","The Lee, Buckinghamshire, England"
"LZ6H-BVM","51.83747","-0.18951","Hertfordshire, England","51.76274","-0.65918","Buckinghamshire, England, United Kingdom"
"MRS4-N1L","50.9776","-3.1754","West Buckland, Somersetshire, England","50.9777","-3.1757","West Buckland, Somerset, England"
"9W4C-ZN3","50.73646","-3.71887","Hemyoke, Devon, England","50.73646","-3.71887","Hemyoke, Devon, England"
"LBF5-CVG","52.3521","-1.5163","Stoneleigh, Warwickshire, England","52.352","-1.5165","Stoneleigh,Warwickshire,England"
"L8ZD-RL5","52.2611","-1.6962","Wolverton, Warwickshire, England","52.3521","-1.5163","Stoneleigh, Warwickshire, England"
"GC9Z-3BB","53.5","12","Mecklenburg, Germany","53.85895","11.94582","Neuendorf, Güstrow, Mecklenburg-Vorpommern, Germany"
"GC9C-BMC",NA,NA,NA,NA,NA,NA
"M5JY-R6S","51.9297","1.2167","Ramsey, Essex, England","51.9297","1.2167","Ramsey, Essex, England"
"L5GX-1NN","51.9297","1.2167","Ramsey, Essex, England","51.9297","1.2167","Ramsey, Essex, England"
"KGH1-WM8","52.7833","-2.201","Haughton, Staffordshire, England","52.7833","-2.201","Haughton, Staffordshire, England"
"LDLV-RYR","52.54044","-2.12304","Sedgley, Staffordshire, England","52.7833","-2.201","Haughton, Staffordshire, England"
"GWH8-8J6","53.95878","-1.08248","Yorkshire, England","53.7668","-1.3714","Kippax, Yorkshire, England"
"GWH8-P63","53.3258","-2.2322","Wilmslow, Cheshire, England","53.3258","-2.2322","Wilmslow, Cheshire, England"
"L5T1-Z1J","52.4379","-1.6496","Lowten, Winwick Parish, England","53.431","-2.598","Winwick, Lancashire, England"
"LKJY-9QD","53.4311","-2.5978","Winwick, Lancashire, England, United Kingdom","53.4311","-2.5978","Winwick, Lancashire, England"
"GWPN-G6H","52.4379","-1.6496","England","52.4379","-1.6496","England"
"LDLZ-MYD","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GZRQ-Z3X","52.4379","-1.6496","England","52.4379","-1.6496","England"
"LVKG-KZ8","53.797","-2.8892","Kirkham, Lancashire, England",NA,NA,NA
"GZ7P-5PW","53.797","-2.8892","Kirkham, Lancashire, England","53.797","-2.8892","Kirkham, Lancashire, England"
"LBVJ-75R","52.652","-0.479","Stamford, Lincolnshire, England","52.13333","0.63333","Swan Hall, Hawkedon, Suffolk, England"
"GHC8-JKT","50.8555","-0.5554","Arundel, Sussex, England","50.8555","-0.5554","Arundel, Sussex, England"
"GHC8-FX9","51.85739","-1.29353","Ashton, Oxfordshire, England","50.981","-0.3385","Sussex, England"
"LR3F-H37","51.8828","0.9139","St Botolph's Church, Colchester, Essex, England","52.3691","4.9021","Amsterdam, Metropoolregio Amsterdam, Noord-Holland, Nederland"
"LR3F-HJ2","52.5338","1.17023","Ashwellthorpe, South Norfolk District, Norfolk, England","51.58","5.22","Holland, North Brabant, Netherlands"
"G29C-HCH","52.3691","4.9021","Amsterdam, North Holland, Netherlands",NA,NA,NA
"GGK1-7WW","52.1105","-2.4869","Castle Frome, Herefordshire, England","52.4379","-1.6496","England"
"GGK1-7WD","51.83747","-0.18951","Hertfordshire, England",NA,NA,"Frome Castle, Sussex, England"
"LZFT-P47","51.8471","0.1446","Thorley, Hertfordshire, England","51.8471","0.1446","Thorley, Hertfordshire, England"
"LZFT-PV2","51.8471","0.1446","Thorley, Hertfordshire, England","51.85228","0.14301","Thorley, Hertfordshire, England"
"GG53-P8T","51.9647","-1.389","Nether Worton, Oxfordshire, England","51.9647","-1.389","Nether Worton, Oxfordshire, England"
"LR56-2QH","51.83747","-0.18951","Hertfordshire, England, United Kingdom","51.83747","-0.18951","Hertfordshire, England, United Kingdom"
"L195-7FN","51.8725","0.15369","Bishop's Stortford, Hertfordshire, England","52.03","-0.2856","Henlow, Bedfordshire, England"
"L51H-JMX",NA,NA,NA,"51.83747","-0.18951","Hertfordshire, England"
"GG5W-B36","52.0558","-2.7172","Hereford, Herefordshire, England",NA,NA,"Holway Manor, Bishops Stortford, Hertfordshire, England"
"GMZD-5Z9","52.7269","-1.882","Longdon, Staffordshire, England","52.7269","-1.882","Longdon, Staffordshire, England"
"9JFL-1Q8","53.8116","-2.7246","Broughton, Preston district, Lancashire, England, United Kingdom","52.9","-1.85","Uttoxeter, Staffordshire, England, United Kingdom"
"LCQH-P9J","52.4379","-1.6496","England","52.7269","-1.882","Longdon, Staffordshire, England"
"LCQH-P9T","52.8229","-2.87658","Pimhill, Shropshire, England","52.7269","-1.882","Longdon, Staffordshire, England"
"LW62-Q6M","52.52165","-1.47209","Coton, Nuneaton, Warwickshire, England","52.64306","-2.71362","Shropshire, England"
"GD32-Z4J","51.28114","-0.40057","Surrey, England","51.28114","-0.40057","Surrey, England"
"LRRB-YQN","50.712","-3.4006","Farringdon, Devon, England","52.64306","-2.71362","Shropshire, England"
"GD3G-KVB","50.7104","-3.3931","Farringdon, Devon, England","50.8101","-3.6636","Sandford, Devon, England"
"GDJN-R41","52.4379","-1.6496","England","51.75692","-2.13975","Bisley, Gloucestershire, England, United Kingdom"
"L6ML-6KX","51.8163","-1.8136","Eastington, Gloucestershire, England","51.7439","-2.2799","Stonehouse, Gloucestershire, England"
"GDHX-KX7","52.4379","-1.6496","England",NA,NA,NA
"GDHX-FKY","52.4379","-1.6496","England",NA,NA,NA
"9XY8-QBN","52.2071","-0.5526","Felmersham, Bedford, Bedfordshire, England, United Kingdom","51.89006","-0.113","Benington, Hertfordshire, England"
"G8DY-N8P","51.8965","-0.1141","Benington, Hertfordshire, England","52.18333","-0.6","Chellington, Bedfordshire, England"
"LVZ2-2F2","50.8715","-2.9642","Chard, Somerset, England","50.89243","-3.21201","Hemyock, Devon, England, United Kingdom"
"LBVZ-W7X","50.8915","-3.0236","Whitestaunton, Somerset, England","50.8915","-3.0235","Whitestaunton, Somerset, England"
"GSGH-G98","51.11974","-2.9","Somerset, England","50.8915","-3.0235","Whitestaunton, Somerset, England, Kingdom of England"
"G3WC-C91","52.1902","-0.1467","Great Gransden, Huntingdonshire, England","52.19291","-0.13653","Great Gransden, Huntingdonshire, England"
"LYYN-Q3J","52.1902","-0.1467","Great Gransden, Huntingdonshire, England","52.19291","-0.13653","Great Gransden, Huntingdonshire, England, Kingdom of England"
"GVGJ-MCV","51.7922","0.4572","Great Waltham, Essex, England",NA,NA,NA
"LJTF-HSH","51.736","0.4696","Chelmsford, Essex, England",NA,NA,NA
"KF5Q-TQM","51.8956","1.0014","Elmstead, Essex, England","53.95887","-1.06697","York, Yorkshire, England"
"L4B4-ZKZ",NA,NA,NA,"53.95878","-1.08248","Yorkshire, England"
"GQBP-Q33","52.2751","1.0653","Suffolk, England, United Kingdom","52.4164","1.4524","Ilketshall St. Margaret, Suffolk, England"
"GH9F-SWG","52.4286","1.4951","Ilketshall St Andrew, Suffolk, England","52.3805","1.5383","Westhall, Suffolk, England"
"MH4K-DH3","50.766","-2.14508","Dorset, England","52.2751","1.0653","Suffolk, England"
"MH4K-DHK","52.4379","-1.6496","England","52.2751","1.0653","Suffolk, England"
"GKPN-XNL","50.6247","-2.4559","Melcombe Regis, Dorset, England","50.6247","-2.4559","Melcombe Regis, Dorset, England"
"LBD3-ZZR","50.7252","-2.9364","Lyme Regis, Dorset, England","50.7252","-2.9364","Lyme Regis, Dorset, England"
"G3BX-RY5","53.57449","-2.43992","Bolton le Moors St Peter, Lancashire, England","53.6794","-2.6037","Heapey, , Lancashire, England"
"LR5G-VZ4","53.11051","-1.62048","Derbyshire, England ","53.7827","-2.8722","Kirkham, Lanc, England"
"GXFZ-FXR","51.3251","-1.2427","Kingsclere, Hampshire, England","51.31566","-2.21076","Trowbridge, Mendip, Wiltshire, England"
"9J3D-6DC","51.3251","-1.2427","Kingsclere, Hampshire, England","51.3251","-1.2427","Kingsclere, Hampshire, England"
"G2GM-YQ9","52.1919","-1.7096","Stratford-upon-Avon, Warwickshire, England","52.1919","-1.7096","Stratford-upon-Avon, Warwickshire, England"
"MXLS-YPX","51.18","-0.61","Godalming, Surr., Eng.",NA,NA,NA
"LWJT-Y9H","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom"
"L6SK-QZ2","52.77951","-1.91711","Staffordshire, England, United Kingdom","51.51","-0.12","London, Middelsex, England"
"GG58-S1L",NA,NA,NA,NA,NA,NA
"M2V3-GFY","52.28432","-2.43247","Stanford on Teme, Worcestershire, England, United Kingdom",NA,NA,NA
"GGXD-PQC","53.95878","-1.08248","Yorkshire, England","52.4379","-1.6496","England"
"GGXN-W6R","53.95878","-1.08248","Yorkshire, England","53.95878","-1.08248","Yorkshire, England"
"GJP8-LN7","52.4379","-1.6496","England","51.38207","-0.98877","Berkshire, England"
"GVM1-3SL","52.4379","-1.6496","England","51.38207","-0.98877","Berkshire, England"
"G9R4-B7J","52.4379","-1.6496","England",NA,NA,NA
"G9RH-SNM",NA,NA,NA,NA,NA,NA
"GG9W-65F","52.4379","-1.6496","England",NA,NA,NA
"GG96-HZB","51.67624","0.25993","Kelvedon Hatch, Essex, England","52.0628","1.15851","Ipswich, Suffolk, England, United Kingdom"
"27FR-4SR","51.1324","0.2633","Tunbridge Wells, Kent, England",NA,NA,NA
"LR8W-W8J","51.8572","1.1618","Thorpe le Soken, Essex, England",NA,NA,NA
"GGQ1-44S",NA,NA,NA,NA,NA,NA
"GG4M-9F8",NA,NA,NA,NA,NA,NA
"GHLX-QWW","51.22608","0.75054","tenderden, Kent, England",NA,NA,NA
"GHLX-WLN","51.22608","0.75054","Tenderden, Kent, England",NA,NA,NA
"LY5B-Q3P","52.08357","-1.92795","Bengeworth, Wychavon district, Worcestershire, England, United Kingdom","52.1937","-2.2219","Worcester, City of Worcester, Worcestershire, England, United Kingdom"
"LYRC-19M","52.08357","-1.92795","Bengeworth, Wychavon district, Worcestershire, England, United Kingdom","52.08357","-1.92795","Bengeworth, Wychavon district, Worcestershire, England, United Kingdom"
"GVX8-349","52.08357","-1.92795","Bengeworth, Worcestershire, England","52.08357","-1.92795","Bengeworth, Worcestershire, England"
"GVX8-1JQ","52.08357","-1.92795","Bengeworth, Worcestershire, England",NA,NA,NA
"GNDP-2ZQ","52.0092","-2.4693","Preston, Gloucestershire, England","52.0092","-2.4693","Preston, Gloucestershire, England"
"LVHZ-9GF","51.6475","-1.4338","Lyford, Berkshire, England","51.68","-1.505","Buckland, Berkshire, England"
"GHBQ-YTF","51.6474","-1.434","Lyford, Berkshire, England","51.6342","-1.4154","West Hanney, Berkshire, England"
"G2V6-924","56.5","-4","Perthshire, Scotland","53.95878","-1.08248","Yorkshire, England"
"G2VD-YR8","50.73646","-3.71887","Devon, England",NA,NA,NA
"KHQ4-DD3","53.66666","-2.81666","Bank Hall near Preston, Lancashire, England","53.66666","-2.81666","Bank Hall near Preston, Lancashire, England"
"KZBJ-32K","53.7555","-1.4742","Rothwell, Yorkshire, England","52.4379","-1.6496","England"
"GKS7-NDQ","51.2882","0.2223","Shepley Manor, Huntingdon, Seal, Kent, England","51.51","-0.12","London, Middlesex, England"
"L1SP-J7P","52.4379","-1.6496","England","51.99839","-2.02309","Tewkesbury, Gloucestershire, England"
"LBT4-9DW","52.1889","1.1322","Stonham Aspall, Mid Suffolk, Suffolk, England, United Kingdom","52.1889","1.1322","Stonham Aspall, Mid Suffolk, Suffolk, England, United Kingdom"
"GLRD-WHR","51.3786","-2.3599","Bath, Somerset, England","52.2751","1.0653","Suffolk, England"
"LVYC-L96","52.33333","0.56667","Gazeley, Forest Heath, Suffolk, England, United Kingdom","52.2751","1.0653","Suffolk, England"
"G8TK-PRH","52.1901","1.0976","Earl Stonham, Mid Suffolk, Suffolk, England, United Kingdom","52.1901","1.0976","Earl Stonham, Mid Suffolk, Suffolk, England, United Kingdom"
"GH3L-QR1","49.5714","8.9721","Beerfelden, Odenwaldkreis, Hessen, Germany","49.5714","8.9721","Beerfelden, Odenwaldkreis, Hessen, Germany"
"GH3L-49P","49.5714","8.9721","Beerfelden, Odenwaldkreis, Hessen, Germany","49.5714","8.9721","Beerfelden, Odenwaldkreis, Hessen, Germany"
"GH3L-QT3","49.4504","8.9","Hirschhorn, Heppenheim, Hessen, Germany","49.5714","8.9721","Beerfelden, Odenwaldkreis, Hessen, Germany"
"GD8F-6LP","49.8564","8.7567","Semd, Darmstadt-Dieburg, Hessen, Germany",NA,NA,NA
"G6QW-XHB","49.29862","9.8282","Eberbach, Hohenlohekreis, Baden-Wuerttemberg, Germany",NA,NA,NA
"KNQ4-DYX","49.86167","7.9875","Sprendlingen, Alzey, Rheinhessen, Germany","49.86167","7.9875","Sprendlingen, Alzey, Rheinhessen, Germany"
"9V36-SC3","49.86167","7.9875","Sprendlingen, Alzey, Rheinhessen, Germany","49.86167","7.9875","Sprendlingen, Alzey, Rheinhessen, Germany"
"G3JL-Y5H","48.82049","9.38373","Großheppach, Baden-Württemberg, Germany","48.87162","8.54431","Ottenhausen, Enzkreis, Baden- Wuerttemberg, Germany"
"G3JL-9JW","51.5","10","Germany","51.5","10","Germany"
"G3JL-N84","48.87162","8.54431","Ottenhausen, Enzkreis, Baden- Wuerttemberg, Germany","48.87162","8.54431","Ottenhausen, Enzkreis, Baden- Wuerttemberg, Germany"
"L8RM-V6P","48.86667","8.55","Ottenhausen, Schwarzwaldkreis, Wuerttemberg, Germany",NA,NA,NA
"293R-LG1","48.87162","8.54431","Ottenhausen, Straubenhardt, Baden-Württemberg, Germany","49.44","7.76","Ottenhausen, Germany"
"M44K-RQN","48.87162","8.54431","Ottenhausen, Straubenhardt, Baden-Württemberg, Germany",NA,NA,NA
"GVLC-VJ4","48.86667","8.58333","Gräfenhausen, Neuenbürg, Schwarzwaldkreis, Württemberg, Germany","48.86667","8.58333","Gräfenhausen, Neuenbürg, Schwarzwaldkreis, Württemberg, Germany"
"GVYK-338","48.87162","8.54431","Ottenhausen, Straubenhardt, Baden-Württemberg, Germany",NA,NA,NA
"9KFV-Z5F",NA,NA,NA,NA,NA,NA
"9KFV-Z5Y",NA,NA,NA,NA,NA,NA
"LHTQ-3V4","48.72881","9.15038","Moehringen, Stuttgart, Neckarkreis, Wuerttemberg.","48.17599","9.53929","Möhringen, Unlingen, Riedlingen, Württemberg."
"LRZC-2NY","48.72881","9.15038","Möhringen, Stuttgart, Württemberg, Deutschland","48.72881","9.15038","Möhringen, Stuttgart, Württemberg, Deutschland"
"K8D4-6HQ","48.72881","9.15038","Möhringen, Stuttgart, Württemberg, Germany","48.73333","9.15","Möhringen, Stuttgart, Württemberg, Germany"
"GGJ6-7CN",NA,NA,NA,"47.97384","8.80066","Tuttlingen, , , Baden Wurttemberg, Allemagne"
"G786-DJJ","48.97088","9.60864","Murrhardt, Rems-Murr-Kreis, Württemberg.","49.00018","8.47624","Durlach, Stadt Karlsruhe, Baden."
"G786-V39","51.5","10","Germany","48.86353","9.28497","Neckarrems, Ludwigsburg, Württemberg."
"LVT1-JC2","51.6809","-0.5493","Latimer, Buckinghamshire, England","54.3757","-2.9994","Hawkshead, Lancashire, England"
"GNZ9-CRZ","51.6809","-0.5493","Latimer, Buckinghamshire, England","51.6809","-0.5493","Latimer, Buckinghamshire, England"
"GV8H-RQ1","51.04862","-0.72282","Fernhurst, Sussex, England","52.4379","-1.6496","England"
"MN7M-FDL","51.04862","-0.72282","Fernhurst, Sussex, England",NA,NA,NA
"G48J-CK5","49.089","9.07822","Dürrenzimmern, Landkreis Heilbronn, Baden-Württemberg, Deutschland","49.089","9.07822","Dürrenzimmern, Landkreis Heilbronn, Baden-Württemberg, Deutschland"
"G48J-7YL","49.089","9.07822","Dürrenzimmern, Landkreis Heilbronn, Baden-Württemberg, Deutschland","49.089","9.07822","Dürrenzimmern, Landkreis Heilbronn, Baden-Württemberg, Deutschland"
"K8CP-6FV","49.09","9.07778","Dürrenzimmern, Brackenheim, Württemberg, Germany",NA,NA,NA
"G9Q7-CC6","50.61666","13.01667","Wiesa, Chemnitz, Sachsen, Germany","50.61666","13.01667","Wiesa, Chemnitz, Sachsen, Germany"
"G9Q7-CTF","50.61666","13.01667","of Wiesa, Chemnitz, Saxony, Germany","50.6132","13.0177","Wiesa, Annaberg, Chemnitz, Sachsen, Deutschland"
"991K-CTM","50.49745","12.06992","Neundorf, Chemnitz, Saxony, Germany","50.49745","12.06992","Neundorf, Chemnitz, Saxony, Germany"
"H31Y-DJ1","50.49745","12.06992","Neundorf, Chemnitz, Sachsen, Germany","50.49745","12.06992","Neundorf, Chemnitz, Saxony"
"L7JF-74Y","50.75444","13.16786","Stolzenhain, Wünschendorf, Lengefeld, Marienberg, Chemnitz, Sachsen, Germany",NA,NA,NA
"L7JF-7HJ","50.7202","13.1926","Lengefeld, Marienberg, Chemnitz, Sachsen, Germany",NA,NA,NA
"KZNG-RT1","50.65936","13.26488","Ansprung, Marienberg, Saxony, Germany",NA,NA,NA
"K4JY-CD6","50.63862","13.22105","of Pobershau, Chemnitz, Saxony","50.63862","13.22105","Pobershau, Marienberg, Saxony, Germany"
"KHLM-9WC","50.6667","12.75","Chemnitz, Sachsen, Germany","50.6667","12.75","Chemnitz, Sachsen, Germany"
"K88S-7XW","50.6315","13.1182","Grossrueckerswalde, Chemnitz, Saxony","50.6238","13.1148","Großrückerswalde, Amt Wolkenstein, Saxony, Holy Roman Empire"
"GJHZ-PK9",NA,NA,NA,NA,NA,NA
"LV9H-GL7","50.25116","-5.06676","Cornwall, England",NA,NA,NA
"GVFH-6DR",NA,NA,NA,NA,NA,NA
"GS8B-DTD","53.841","-0.424","Beverly, Yorkshire, England","52.6686","0.1566","Wisbech Castle, Cambridgeshire, England"
"GS8B-34B","53.84153","-0.48827","Beverly, Yorkshire, England","52.4379","-1.6496","England"
"GKKP-ZH1",NA,NA,NA,NA,NA,NA
"GKKP-DXM",NA,NA,NA,NA,NA,NA
"GKKP-V6X","51.8073","-1.6369","Burford, Oxfordshire, England","51.2142","-0.7988","Farnham, Surrey, England"
"G3JD-PTQ","52.0958","-2.7633","Burghill, Herefordshire, England","52.0223","-2.8141","Hereford, Herefordshire, England"
"GMV5-NFS","52.4379","-1.6496","England",NA,NA,NA
"GSN2-BGQ","52.4379","-1.6496","England","52.4379","-1.6496","England"
"G7XT-7GZ","52.039","-1.4516","Swalcliffe, Oxfordshire, England, United Kingdom","51.85739","-1.29353","Oxfordshire, England, United Kingdom"
"GV38-H55","51.7527","-1.2577","Oxford, Oxfordshire, England",NA,NA,NA
"GV38-LG5","52.4379","-1.6496","England",NA,NA,NA
"GGX8-P5F","55.07716","-1.63633","Castle, Northumberland, England, United Kingdom","55.07716","-1.63633","Castle, Northumberland, England, United Kingdom"
"GGXD-7PZ","55.07716","-1.63633","Castle, Northumberland, England, United Kingdom","54.83574","-1.66191","Holmside, Durham, England, United Kingdom"
"LTKY-FR5","52.4379","-1.6496","England",NA,NA,NA
"MDSJ-XFX",NA,NA,NA,NA,NA,NA
"LT2M-WG1","51.8429","-2.0555","Coberley, Gloucestershire, England","51.9015","-2.0775","Cheltenham, Gloucestershire, England"
"LYYJ-MW6","51.53333","-1.9","Littlecott by Wootton Bassett, Wiltshire, England","51.9015","-2.0775","Cheltenham, Gloucestershire, England"
"93DJ-SD7","51.88419","-2.14462","Gloucestershire, England","52.4379","-1.6496","England"
"LVJG-4ZD","51.88419","-2.14462","Gloucestershire, England","51.88419","-2.14462","Gloucestershire, England"
"KFYC-7NZ","52.3487","1.4623","Chediston, Suffolk, England",NA,NA,NA
"KH23-46C","52.1601","1.2941","Charsfield, Suffolk, England",NA,NA,NA
"L1XF-J95",NA,NA,NA,NA,NA,NA
"KTS7-VB8","51.42","3.75",",, Zeeland, Netherlands",NA,NA,NA
"KTS7-KWQ","51.42","3.75",",, Zeeland, Netherlands",NA,NA,NA
"G6XF-77V","52.2374","6.0981","Twello, Voorst, Gelderland, Netherlands","52.5","5.75","Netherlands"
"G6XX-GVP","51.9034","6.256","Zeddam, Bergh, Gelderland, Netherlands","52.5","5.75","Netherlands"
"G264-9SM","51.8571","4.3924","Poortugaal","51.8571","4.3924","Poortugaal, Albrandswaard, Zuid-Holland, Netherlands"
"G264-ZP1","51.8571","4.3924","Poortugaal, Albrandswaard, Zuid-Holland, Netherlands",NA,NA,NA
"K8JZ-28G","51.5745","4.7384","Princenhage, North Brabant, Netherlands","51.5735","4.7678","Breda, North Brabant, Netherlands"
"L7F8-BWN","51.5735","4.7678","Breda, Breda, Noord-Brabant, Pays-Bas","51.5735","4.7678","Breda, Breda, Noord-Brabant, Pays-Bas"
"G6SV-MCP","52.58308","-0.9222","Noseley, Leicestershire, England","53.21667","-0.01667","Ashby, Lincolnshire, England"
"GQF1-HLM","51.95","0.36667","Thaxted, Essex, England","52.71389","-1.10152","Nosley Parish, Leicestershire, England"
"GNKQ-WKH","51.89347","-0.3225","King's Walden, Hertfordshire, England","51.89347","-0.3225","King's Walden, Hertfordshire, England"
"GNKQ-6WD","52.9324","-0.06685","Kirton, Lincolnshire, England","51.89347","-0.3225","King's Walden, Hertfordshire, England"
"G6SJ-574","51.1394","0.8972","Willesborough, Kent, England","50.925","0.709","Winchelsea, Sussex, England"
"GVDR-62Q","51.06667","0.45","Bedgebury, Cranbrook, Kent, England","51.22608","0.75054","Kent, England"
"LZBP-XX8","51.11974","-2.9","Somerset, England","51.28114","-0.40057","Surrey, England"
"LYG7-WL5","52.33022","-3.76641","Wales","51.28114","-0.40057","Surrey, England"
"GV64-T2Z","51.49915","-0.15174","Westminster, Middlesex, , England","51.49915","-0.15174","Westminster, Middlesex, , England"
"GV64-6SW",NA,NA,NA,NA,NA,NA
"G88L-CLW","53.0456","-2.4506","Wybunbury, Cheshire, England","51.6516","-0.0837","Enfield, Middlesex, England"
"LVTF-H5G","51.31688","-0.08788","Sanderstead, Surrey, England","51.31688","-0.08788","Sanderstead, Surrey, England"
"GJG6-8Y3",NA,NA,NA,NA,NA,NA
"G96C-R6J","52.4379","-1.6496","England","52.4379","-1.6496","England"
