"fid","ascendancy"
"GHRY-QC9",58923377
"LKRP-LS1",58923378
"GNLK-WZV",58923379
"L19Q-5K2",58923380
"944N-XPG",58923381
"K87Y-T65",58923382
"LYKP-D42",58923383
"KNSQ-GHF",58923384
"MF7F-HQF",58923385
"G2B6-QQ6",58923386
"LCTZ-GTN",58923387
"GZRV-372",58923388
"GFQ5-SGT",58923389
"GFQ5-NP9",58923390
"GH2Z-R6R",58923391
"G86K-N27",58923520
"L22B-X85",58923521
"KCYN-8QQ",58923528
"K2QK-3LR",58923529
"GK2H-Y7Y",58923652
"G8WQ-Z3F",58923656
"G7NK-Q29",58923658
"GC2T-CBV",58923659
"KCTP-2WH",58923660
"L5F6-47Q",58923661
"936G-NMW",58923662
"GF3P-TXJ",58923663
"K8ZS-F2Z",58923680
"41YB-726",58923681
"G6X3-C37",58923688
"L8YQ-BM3",58923689
"G6QV-RQC",58923690
"L7JM-KHZ",58923691
"GD9B-QYY",58923692
"LH5H-7RJ",58923693
"L1ZM-MNW",58923694
"GDTY-CG7",58923695
"LBYH-W7H",58923696
"LBYH-8L6",58923697
"9HBX-CQ5",58923698
"KFD5-HFN",58923699
"KDQN-2QS",58923700
"KPWY-8VS",58923701
"LBLP-5KP",58923702
"MDBS-1K8",58923703
"GQ63-W1D",58923704
"GHNX-MD1",58923705
"G7VX-62V",58923708
"G7VX-NRL",58923709
"MYQM-KL3",58923710
"L2FK-J1Z",58923711
"L71R-J7C",58923712
"9QQG-SFW",58923713
"LHT8-PPB",58923714
"LTSH-LYN",58923716
"G8W9-G3F",58923717
"G8WQ-DZV",58923718
"9QQZ-W2Q",58923719
"GVJK-51Z",58923744
"GVSX-KGV",58923752
"GVSX-53V",58923753
"L7X1-P6L",58923754
"LRX4-17C",58923756
"LRX4-12T",58923757
"L182-RS7",58923760
"GHNH-5JZ",58923768
"GJ8R-YXJ",58923769
"GNCG-PWQ",58923770
"L19Z-CL1",58923772
"LTRP-RR9",58923773
"LB2S-YQF",58923774
"9SR5-TGZ",58923775
"9Z8T-81B",58923812
"9S8N-V99",58923814
"LYLX-WZ8",58923815
"G78V-6PC",58923824
"G78V-XH4",58923825
"G8S8-JRG",58923826
"G8S8-YHZ",58923827
"GFQ3-7YB",58923832
"G8LP-GGR",58923833
"LYV5-RQ5",58923834
"L1QP-JJ6",58923835
"LT5W-YPH",58923836
"LT54-DKB",58923837
"GVX5-ZFT",58923838
"G998-BW2",58923839
"LYCG-HK6",58924432
"LYDV-1XC",58924433
"2M5Y-3XL",58924434
"MSMF-15R",58924435
"LBYQ-Z26",58924436
"LDHV-PXR",58924437
"G3RJ-X34",58924438
"LYLP-SPB",58924439
"GN6J-679",58924440
"LYDM-F1T",58924441
"9HGQ-P4L",58924442
"9SKK-J71",58924443
"LB2S-YQF",58924444
"9SR5-TGZ",58924445
"LTS5-CQM",58924446
"9ZCQ-SPM",58924447
"9HLX-TVS",58924480
"GN4D-RXG",58924481
"GCPW-H3P",58941440
"LHQH-29M",58941441
"GS8H-2SD",58941442
"G64L-DX9",58941443
"LYVH-8QJ",59055360
"GHDD-VHX",59328000
"G9ZJ-NQ9",59328001
"GLWX-R6Y",59328002
"GLWF-QKW",59328003
"L8BC-D33",59328004
"KV2S-YSN",59328005
"LKKM-WZC",59328320
"LKKM-WZ8",59328321
"G228-6L3",59328322
"L18C-KQJ",59328323
"K4KK-5FX",59328332
"M9V1-56K",59328333
"LK3B-49S",59328352
"LKYT-9DS",59328353
"MJ83-C51",59328368
"LCFZ-3VR",59328369
"GKQY-MHK",59328370
"GV71-DXY",59328371
"GCRF-8T3",59328372
"G8GZ-Y7Z",59328373
"9W7G-6NY",59328374
"GK53-CD5",59328375
"KGFG-DSC",59328376
"KGFG-D39",59328377
"LZ8C-BN7",59328378
"LZ46-RKW",59328379
"LDPX-7ZH",59332736
"LJPC-BGY",59332737
"LN82-R2C",59332738
"G9HR-K71",59332739
"LVCK-9NV",59332740
"LYGW-T44",59332741
"GGG2-7CQ",59332742
"GGG2-S77",59332743
"MT1B-GK7",59332744
"MT1B-GTY",59332745
"277J-ZH7",59332746
"G6X3-ZLW",59332747
"LTDS-HCV",59332748
"LT7Y-R62",59332749
"L271-TC9",59332750
"M6DD-JS5",59332751
"9HZG-9Q4",59332752
"LBHB-XW7",59332753
"9V1Y-RL5",59332754
"GD74-NQG",59332755
"K45D-YNY",59332784
"M7DR-4JT",59332785
"GWBY-SXV",59351552
"M6Z5-1B1",59351554
"4DMR-MJM",59351555
"G6TR-CLP",59351568
"LR3Z-PGB",59351569
"GDZP-DPG",59351570
"GDJM-TB4",59351571
"LB2K-M6V",59351616
"GQMG-8W6",59351617
"GD9B-QYY",59351618
"LH5H-7RJ",59351619
"MHHK-FFS",59351624
"MHHK-FFR",59351625
"9HJC-PDG",59351680
"GZXQ-8VJ",59351681
"L8TD-8JQ",59351682
"9QNL-3KM",59351683
"LZPJ-NB8",59351684
"GGLJ-GPM",59351696
"GQ6G-BXH",59351697
"GNNY-M67",59351698
"LJB5-FRX",59351699
"GSZJ-1LK",59351700
"L8L5-824",59351701
"GGJS-H95",59351702
"GZ5R-ZYJ",59351703
"G9RL-DQD",59351808
"GH6W-L6Q",59351840
"LYCG-QZJ",59351841
"LZPH-WN3",59351844
"LBGL-979",59351845
"GZVQ-BG4",59351856
"LYL9-6XR",59351857
"M6VB-C38",59351872
"GMGW-4XR",59351873
"GC9R-43V",59351880
"GC9R-43J",59351881
"GHG6-WRG",59351882
"GX1D-JZ5",59351883
"LYCS-718",59351888
"GNWD-R3Q",59351889
"LBQG-NXF",59351890
"93MY-Z67",59351891
"L7MG-C27",59351892
"GGRJ-QB8",59351893
"L8PJ-FJ6",59351894
"99QR-57N",59351895
"MRK3-ZG7",59351896
"MRK3-ZGX",59351897
"GW5K-9ZB",59351900
"LHGG-ZVX",59351901
"9S83-8VJ",59351904
"GGPT-F1F",59351905
"GG7J-MS4",59351906
"GG7J-WLX",59351907
"GW5M-PRX",59351912
"G8TZ-2S9",59351913
"LKKX-GRS",59351916
"GW1Y-XN6",59351917
"MM1J-3JG",59351918
"L87F-R7N",59351920
"G4D7-6NF",59351921
"GNR7-Z9Q",59351922
"GJZH-YDC",59351923
"LDHR-VYV",59351924
"GFN7-65F",59351925
"LCDC-35L",59351926
"LHTB-WM9",59351927
"LV5Q-4CV",59351928
"GX2P-G4J",59351929
"LZG9-8W4",59351930
"K2JK-6TY",59351931
"LYCS-718",59351968
"GNWD-R3Q",59351969
"LBQG-NXF",59351970
"93MY-Z67",59351971
"L7MG-C27",59351972
"GGRJ-QB8",59351973
"L8PJ-FJ6",59351974
"99QR-57N",59351975
"MRK3-ZG7",59351976
"MRK3-ZGX",59351977
"GW5K-9ZB",59351980
"LHGG-ZVX",59351981
"GQDW-YBW",59351984
"LDM7-37H",59351985
"LD9P-CZV",59351986
"LD9P-CZP",59351987
"9HT1-K1H",59351988
"MB13-VGP",59351989
"LCZK-F65",59351990
"K4T4-1JF",59351991
"G934-N62",59351992
"GJ7Q-8BB",59351993
"GQDR-59S",59351994
"G6SV-6XN",59351995
"G6Z8-5MK",59351996
"L4S2-GL8",59351997
"GZBB-HGV",59351998
"LD82-2C5",59351999
"GDMC-MKX",59352000
"GDMH-R1W",59352001
"K8KR-7WC",59359744
"LD39-NDC",59359745
"L414-8DK",59359746
"L414-8D2",59359747
"GHZ4-YXJ",59359748
"L6GQ-249",59359749
"KNDD-KRS",59359750
"HH66-4WX",59359751
"L1FZ-KTM",59359808
"G2BY-R54",59359810
"27VG-JQC",59359811
"L7RN-TL4",59359816
"G2WV-4RB",59359817
"GJ8X-KC1",59359818
"GJ2T-PZS",59359819
"GGPV-YVF",59359824
"GCLM-WFC",59359826
"GDJJ-16Y",59359827
"LHVF-CR1",59359832
"MVBR-551",59359833
"G3JD-RMG",59359836
"G3JD-R6K",59359837
"GM5S-R47",59359838
"GW6R-8PC",59359839
"LY8M-PTL",59359840
"GFNM-QMV",59359841
"LHFK-RCP",59359842
"L1VP-7KF",59359843
"GJK1-JGM",59359844
"GC49-SDT",59359845
"LDQL-6RF",59359848
"2SF8-2DD",59359852
"2SFD-DLS",59359853
"9CHT-6CM",59359856
"9CHT-6CS",59359857
"LZLP-FQK",59359858
"LZJT-347",59359859
"LK6T-3NK",59359860
"LDHT-TG7",59359861
"LZGF-W35",59359862
"L6RL-848",59359863
"GFGP-Q1G",59359864
"GDPC-83G",59359865
"L6BJ-ZN5",59359866
"2S3P-YW9",59359868
"LB7Y-V7Z",59359869
"G27V-L7C",59359870
"9HGJ-H64",59359871
"LZ29-XPP",59359936
"GVMW-GPF",59359937
"LYWF-C7S",59359938
"LVX3-2TM",59359939
"LBS6-L2S",59359940
"LJ56-Z1S",59359941
"LBC8-XFC",59359952
"GH65-HG3",59359953
"L66Z-BWN",59359954
"GQ9Q-1TH",59359955
"GHGW-6JZ",59359956
"L1WT-PSY",59359957
"GSQS-RQ2",59359960
"L2KK-S9W",59359961
"LBBR-VR4",59359962
"LYQP-21Y",59359963
"LBRN-FWV",59359964
"LBRN-9J1",59359965
"9QTT-2C2",59359968
"LZKZ-PPF",59359969
"L56X-4SB",59359970
"GN8B-WFX",59359971
"GQL7-ZX1",59359972
"LVZC-5BX",59359973
"L8MJ-ZGM",59359974
"9SLD-M9T",59359975
"LD9J-PDT",59359980
"G7ZZ-ZJ7",59359981
"L63Q-S82",59359982
"GHHL-DZL",59359983
"KJ4B-PPF",59359996
"LHDG-NGQ",59359997
"LCTN-8YW",59372040
"GF1V-MS8",59372041
"MRVP-TMC",59372042
"LR2R-ZW7",59372043
"G229-G5S",59372044
"LHKR-9YH",59372045
"LZV6-N1D",59372046
"LTXV-DGS",59372047
"M4F2-7W7",59372544
"MVVH-WZF",59372545
"M9NT-1RG",59372546
"G34W-29D",59372547
"KZS5-D36",59372548
"L13Z-HPY",59372549
"G3MB-1SZ",59372550
"MF8C-9GC",59372551
"KZJ9-9VD",59372552
"LWXS-RM2",59372553
"M4RR-H7P",59372554
"L5JX-DF2",59372555
"L788-TP4",59372556
"G28N-XBD",59372557
"LHNC-21P",59372558
"LY21-V57",59372559
"G688-N1J",59372800
"L5YG-6Q5",59372801
"L4BD-6ZP",59372802
"GX18-D44",59372803
"GKWK-ZHQ",59372804
"G2JX-KV2",59372805
"G6MD-FVW",59372806
"GHL1-QHL",59372807
"GQQH-J8C",59372808
"K2TW-SBJ",59372809
"GQQZ-MJF",59372810
"LZ6H-1PJ",59372811
"GL4L-YFG",59372812
"GZ58-RG8",59372813
"GWG4-7CS",59372814
"GWG4-HKD",59372815
"LRS7-ZBD",59372832
"LTNG-31D",59372833
"G34F-21D",59372834
"G6FT-M68",59372835
"GSHC-ZWX",59372836
"G7SQ-73F",59372838
"GZJC-RTH",59372839
"KC1P-DFX",59372840
"G39J-Z7J",59372841
"M5C4-QY1",59372844
"GGX6-MKF",59372845
"LZH6-T6Y",59372846
"LZTS-SDM",59372847
"LD3Z-L7D",59372848
"LCZ8-VG5",59372849
"LTG3-SGK",59372850
"MNXW-DK5",59372851
"LJ15-BXY",59372852
"GDZC-2NF",59372853
"GMNV-TYL",59372854
"G3WR-KXB",59372855
"9Z4P-J9S",59372856
"L56H-PHG",59372857
"KNZ4-FQZ",59372858
"GW2D-91B",59372859
"G94F-QN7",59372860
"GZ4G-XYH",59372861
"LZBW-2D5",59372862
"M7KV-KRF",59372863
"G6ZZ-Z8F",59372864
"GX67-9L8",59372865
"LRWP-1HN",59372868
"GFFG-XTB",59372870
"GFFG-2TS",59372871
"LRWP-1HN",59372872
"GFFG-XTB",59372874
"GFFG-2TS",59372875
"L788-TP4",59372880
"G28N-XBD",59372881
"LHNC-21P",59372882
"LY21-V57",59372883
"KZJ9-9VD",59372884
"LWXS-RM2",59372885
"M4RR-H7P",59372886
"L5JX-DF2",59372887
"G63F-46M",59372896
"G475-GQD",59372897
"GDY9-K14",59372898
"LVXF-M5T",59372899
"GD3G-L7F",59372900
"GN88-1T2",59372901
"G6SN-9Z4",59372902
"GL5F-VD6",59372903
"G6T5-1ZV",59372904
"G6TR-77T",59372905
"L4BD-6ZP",59372906
"GX18-D44",59372907
"9HDV-QQP",59372908
"G631-PDR",59372909
"G8V2-55J",59372912
"GZYB-3NJ",59372913
"L2N4-RW7",59372916
"L2N4-RHN",59372917
"L41W-K72",59372920
"G784-W4Y",59372921
"9ZC6-V7G",59372922
"GXP5-9NC",59372923
"K8KR-7WC",59372928
"LD39-NDC",59372929
"L414-8DK",59372930
"L414-8D2",59372931
"MYLQ-VPM",59372932
"9CWG-L46",59372934
"LZFX-374",59372935
"LDKL-DSZ",59372938
"G33M-DHQ",59372939
"LCTY-ZN6",59372940
"GQXT-1YT",59372941
"LJKH-TJR",59372944
"L22D-VFR",59372945
"LH6D-H8D",59372946
"LDTF-5KF",59372952
"L6LZ-TTM",59372953
"GXLS-6XW",59372956
"GXLS-D69",59372957
"KNDD-KRS",59372958
"HH66-4WX",59372959
"9CWS-S66",59372960
"G3S7-CYW",59372961
"LH6D-CYK",59372964
"GM7T-6DM",59372966
"G8NW-619",59372968
"G8NW-46G",59372969
"LBN3-44Z",59372970
"GWBC-7T8",59372971
"LJ1C-PYC",59372992
"LRNR-H76",59372993
"GDY9-K14",59372994
"LVXF-M5T",59372995
"G9DF-YYH",59372996
"G8SM-HW8",59372997
"MLWY-7CB",59372998
"K1TD-1V7",59372999
"LCMW-GB5",59373000
"GHHS-C1C",59373001
"27MG-Q4P",59373008
"9QQ4-MKD",59373009
"GJ33-FSF",59373010
"GJ33-Z7P",59373011
"GDPH-RXM",59373012
"GDPC-9WY",59373013
"MB45-F2T",59373014
"LB92-VK6",59373015
"LV7M-47R",59373024
"GNYT-ZXH",59373025
"GDY9-K14",59373026
"G6SN-M7P",59373027
"L1DR-DVJ",59373028
"G9DF-2NQ",59373029
"L1RZ-QD6",59373030
"9M8Z-GBZ",59373031
"G9NL-G29",59373032
"GQVV-RK2",59373033
"GJ47-PC4",59373034
"GZ48-1W2",59373036
"G78N-VDM",59373037
"GJ1C-7QP",59373038
"GJ1H-5S5",59373039
"G4TN-GZB",59373040
"L124-C6C",59373041
"G39M-R4V",59373042
"GDTG-LCB",59373043
"KDMX-S2H",59373044
"9V3R-Q7G",59373045
"GNCY-786",59373046
"M37K-9QR",59373047
"G73Y-3QS",59373048
"G2L4-3XZ",59373049
"GGNZ-VW3",59373052
"GMXX-7R3",59373053
"KHVF-9ZQ",59373054
"LC8M-2XD",59373055
"LT6K-DY9",59373056
"9HZT-7LN",59373057
"GHKK-GTR",59373058
"LZNP-V5S",59373059
"GHND-T51",59373060
"GDF9-PXG",59373061
"MQQQ-D97",59373062
"GJGY-JYZ",59373063
"LHFK-RCP",59373068
"L1VP-7KF",59373069
"LWBC-RRM",59373070
"GDDL-V1T",59373071
"MQX3-4FH",59373072
"9HDV-QLT",59373073
"LL33-K6Y",59373074
"GN2J-6NF",59373075
"9C77-SRZ",59373080
"27PS-ZN1",59373081
"LCX9-JWH",59373082
"LZT9-Y4V",59373083
"LH7D-8QP",59373084
"G9LR-CVK",59373085
"GKKW-Y5R",59373086
"MRZC-P6X",59373087
"LR4J-2QW",59373088
"LH7T-R1B",59373089
"K8MG-9TD",59373090
"KHHS-XFV",59373092
"G3R2-ZXB",59373093
"L62H-GKY",59373094
"GL2S-H8N",59373095
"L6G9-D5S",59373096
"GDZC-TZF",59373097
"GST1-LLH",59373098
"L5YG-6Q5",59373099
"L66M-PSQ",59373100
"GZPQ-RKQ",59373101
"GMFR-X68",59373102
"L78D-QB1",59373103
"KZJ9-9VD",59373104
"LWXS-RM2",59373105
"M4RR-H7P",59373106
"L5JX-DF2",59373107
"L788-TP4",59373108
"G28N-XBD",59373109
"LHNC-21P",59373110
"LY21-V57",59373111
"LYXV-5VJ",59373112
"GMYC-W4W",59373113
"G6D8-RHQ",59373114
"GN69-M1B",59373115
"GKJN-FT6",59373116
"GJW8-4RL",59373117
"K2JV-52N",59373118
"G398-DR7",59373119
"9HJJ-FB6",59373120
"G9XM-BX4",59373121
"G9TR-RN1",59373122
"LY4R-485",59373123
"LHZN-C1R",59373124
"JWF3-2CS",59373125
"GL4L-YFG",59373128
"GZ58-RG8",59373129
"G35M-ZRJ",59373130
"G61Y-F5G",59373131
"LHJ2-TXW",59373136
"LHJ2-TJ3",59373137
"GVT4-C9N",59373144
"GVT4-2S2",59373145
"LZY6-PYH",59373146
"LZYR-KRV",59373147
"GF92-9L3",59373148
"G6HD-VXJ",59373149
"99M9-JXQ",59373152
"LMWR-ZNP",59373153
"GQXZ-PND",59373156
"LR9R-46K",59373157
"G9Q2-3BS",59373158
"G3FW-BY4",59373159
"LCY4-QQD",59373160
"LDSR-PFC",59373161
"LQ5L-KDB",59373162
"LDSR-PJV",59373163
"GKXW-F7C",59373164
"G6DH-163",59373165
"LWN4-CP6",59373166
"GQCL-NLY",59373167
"LZX6-PC1",59373184
"LZX6-PZM",59373185
"L4WP-3KJ",59373186
"GVSS-JDR",59373187
"GLCD-JPC",59373200
"GNYH-WGF",59373201
"LDFF-YK1",59373208
"L5R5-Q1R",59373209
"LH6L-FPM",59373212
"LH1Z-ZZ4",59373213
"L41W-VT8",59373214
"LH8P-KSN",59373215
"LCV6-ZDP",59373216
"LCTG-V84",59373217
"GJLT-ZQZ",59373218
"GGKP-C8R",59373219
"MMHH-8P7",59373232
"GKYX-9B2",59373233
"GD56-BHL",59373234
"GD56-BP5",59373235
"GZ48-1W2",59373236
"G78N-VDM",59373237
"94Y9-YT9",59373240
"KPQH-2WY",59373241
"L6JB-YCH",59373242
"LYL9-49Z",59373243
"L4BD-687",59373244
"GGZ5-LNR",59373245
"G7FL-3YF",59373246
"K2SR-3BM",59373247
"L2V4-9SN",59373252
"LK66-1TG",59373253
"9Z4P-J9S",59373256
"L56H-PHG",59373257
"KNZ4-FQZ",59373258
"GW2D-91B",59373259
"G94F-QN7",59373260
"GZ4G-XYH",59373261
"LZBW-2D5",59373262
"M7KV-KRF",59373263
"9C77-SRZ",59373264
"27PS-ZN1",59373265
"LCX9-JWH",59373266
"LZT9-Y4V",59373267
"LH7D-8QP",59373268
"G9LR-CVK",59373269
"GKKW-Y5R",59373270
"MRZC-P6X",59373271
"9Z4P-J9S",59373272
"L56H-PHG",59373273
"KNZ4-FQZ",59373274
"GW2D-91B",59373275
"G94F-QN7",59373276
"GZ4G-XYH",59373277
"LZBW-2D5",59373278
"M7KV-KRF",59373279
"GKXW-F7C",59373280
"G6DH-163",59373281
"GC3B-PF1",59373282
"GCB8-GSR",59373283
"G71J-WSJ",59373292
"GQPD-KMK",59373293
"L5XT-D4Q",59373294
"GK6K-ZGL",59373295
"LK32-XSL",59373296
"GH2F-5RZ",59373297
"GMND-9TL",59373298
"GJGV-1Q5",59373299
"L6Z6-RKP",59373300
"K2MC-FJD",59373302
"M726-YKS",59373303
"LHGV-BFG",59373304
"GM18-BVP",59373305
"GHWH-FCJ",59373306
"L5LR-PZ2",59373307
"GCR4-2J9",59373308
"GK1B-1HR",59373309
"9CQ4-YHS",59373310
"LD99-HZC",59373311
"93Q9-WJQ",59457920
"93Q9-WVT",59457921
"K4N2-6B2",59457930
"KC93-1KF",59457931
"GJX1-V3K",59457936
"GJX1-K4W",59457937
"93Q2-XKR",59457938
"GVM4-J74",59457939
"GX8P-CTS",59457952
"KLV3-KRF",59457953
"GJJ7-DZN",59457954
"94RJ-S5M",59457955
"GXD8-BQC",59457956
"GXD1-N5D",59457957
"L4J2-YL7",59457960
"GC4F-B9C",59457961
"G3Q9-4C9",59457962
"GSJJ-6DW",59457963
"937V-LPB",59458320
"937V-LT9",59458321
"GN9P-X7F",59458324
"L7YM-2W1",59458336
"GZSH-PZH",59458337
"GJQ8-QYS",59458338
"G6JW-GWH",59458339
"LHFK-RCP",59458340
"L1VP-7KF",59458341
"LWBC-RRM",59458342
"GDDL-V1T",59458343
"G6V1-KPP",59458344
"LK5P-KL2",59458345
"273W-G2X",59458346
"LRD3-L7R",59458347
"93F4-F8M",59458360
"93F4-FZ6",59458361
"GJFZ-ZG9",59458362
"GJFZ-RQW",59458363
"L16J-D3W",59458364
"L16J-29J",59458365
"L4HF-4VG",59458366
"LC6P-Z4F",59458367
"93Q9-3PF",59458368
"G6FL-TBB",59458369
"LVYH-453",59458370
"K4PF-RC9",59458371
"29W7-Q5H",59458376
"G244-Q4H",59458377
"L84Z-NK4",59458378
"G6QY-WRJ",59458379
"937K-91D",59458380
"937K-C6W",59458381
"937V-HQP",59458382
"937V-4Y6",59458383
"M86H-8HD",59458388
"4JSS-1W8",59458389
"GFSV-1TT",59458496
"9WPT-HF3",59458497
"MZT4-YR2",59458498
"KNQD-Q6Y",59458499
"MM12-FR3",59458500
"GJJZ-G93",59458501
"L71F-LWZ",59458502
"LB7Q-QY8",59458503
"LBRW-JXC",59458504
"LWM7-HWW",59458505
"9CSN-BBR",59458506
"GH8H-8NK",59458507
"GSFW-4RG",59458508
"GW9P-L9T",59458509
"M82V-M21",59458510
"G3WH-XF4",59458511
"LZGF-36N",59458528
"L6N1-J2L",59458529
"G9C1-QFM",59458530
"9HB3-FMC",59458531
"GSC1-XMN",59458532
"GNSH-3YV",59458533
"LY8C-LSL",59458534
"LTF9-YV5",59458535
"GDT7-LVJ",59458536
"LHNG-38D",59458537
"G9DF-KDJ",59458538
"G8VP-QGX",59458539
"9HDV-7HQ",59458540
"MB45-F2T",59458544
"LB92-VK6",59458545
"L5GN-Q5Q",59458546
"LYZR-2Q4",59458547
"L7PC-D5P",59458548
"LYYC-9SL",59458549
"977N-DLY",59458550
"9HY5-ST1",59458551
"MHWK-NHZ",59458552
"LB7Y-V7Z",59458553
"LHYG-P92",59458554
"LHKW-ZZ2",59458555
"94RX-T2F",59458556
"9MB1-BY8",59458557
"LH91-DX5",59458558
"LY9D-D6K",59458559
"937V-2G5",59458816
"93QT-Z8Z",59458912
"G2F9-738",59459264
"LTX2-3P5",59459266
"MMXG-T9L",59459268
"LD38-YRY",59459269
"L6GS-9K5",59459270
"29M1-1WR",59459271
"GXJ6-FXM",59459280
"GXJC-1CL",59459281
"297H-22G",59459282
"G62H-8TB",59459283
"9331-165",59459288
"G6CK-B4T",59459289
"KZHC-221",59459296
"9F3J-GXC",59459297
"9HGP-V6X",59459300
"GCX9-SDX",59459301
"KH88-54B",59459320
"GXD7-STP",59459321
"L417-9MS",59459324
"27YM-N3C",59459325
"93QD-363",59459327
"LB4P-43H",59524736
"LB4P-ZWG",59524737
"GN5Y-HWV",59524740
"GSKF-JGH",59524741
"G2WJ-J3K",59524742
"LKRH-WVY",59524743
"KVGD-826",59524744
"L1CW-HFS",59524745
"G7WV-XCZ",59524746
"L2VC-HVT",59524747
"KNJP-NTJ",59524748
"9HP2-QXV",59524749
"KHVF-9ZQ",59524750
"LC8M-2XD",59524751
"9CNV-S3Y",59524752
"9MGQ-TMZ",59524753
"GDDP-Y1C",59524756
"GF6B-4W1",59524757
"GMJ6-LRD",59524758
"G76W-WMB",59524759
"LTXB-6S6",59524760
"L8ZD-FDV",59524761
"LJP3-57M",59524762
"L58F-9PV",59524763
"G35M-XFX",59524896
"G6NZ-2TM",59524897
"L7PC-D5P",59524914
"LYYC-9SL",59524915
"9HLX-LNJ",59524920
"K23Q-D2Z",59525120
"LBGS-XLH",59525121
"GHFK-6Y4",59525184
"GHFV-YVF",59525185
"LTJC-VTZ",59525192
"LVYF-Q7T",59525193
"L2YC-2XT",59525194
"GWP7-N3Q",59525195
"L87D-4L1",59525196
"GZT6-CJM",59525197
"LTJC-VTZ",59525198
"LVYF-Q7T",59525199
"LY7K-8TV",59525376
"GDFJ-SVR",59525377
"G7DV-TV1",59525378
"GX4N-ZF2",59525379
"GVQ9-G38",59525380
"LJY6-PHW",59525381
"L1SN-2GC",59525382
"LZD1-8QN",59525383
"KN46-29S",59525400
"LZLB-DH6",59525401
"L8MB-67G",59525402
"L8MB-67P",59525403
"G7RJ-1RG",59525404
"LT9Z-GRS",59525405
"L6F6-1JZ",59525406
"LVYV-WH8",59525407
"LYS8-GHS",59525408
"LRQZ-N77",59525409
"G67X-2JM",59525410
"GKM2-Z4Y",59525411
"GHXG-D7R",59525412
"G61H-BLD",59525413
"GXSN-2T6",59525414
"GJBZ-2T4",59525415
"GXS3-BCJ",59525416
"G81B-6MM",59525417
"LCTH-589",59525418
"L87D-44B",59525419
"GH9M-VQF",59525420
"G8JF-2PY",59525421
"GQ2B-PM9",59525422
"G6F6-3J4",59525423
"GVDC-RR9",59525432
"GVTD-DGY",59525433
"G7BW-JLS",59525436
"GVDZ-73M",59525437
"G7NK-QXY",59525438
"GNGW-M7L",59525439
"GH2S-753",59525440
"GH2S-3GJ",59525441
"K48W-5JX",59525442
"9H48-X7K",59525443
"GLQ2-26P",59525444
"L8MB-67G",59525446
"L8MB-67P",59525447
"G6VX-368",59525448
"GGV2-FFZ",59525449
"GNYP-DRK",59525450
"LYKS-YY7",59525451
"LYS8-GHS",59525452
"LRQZ-N77",59525453
"G67X-2JM",59525454
"GKM2-Z4Y",59525455
"GD22-G4M",59525456
"GKRF-4YX",59525457
"LJ1Z-187",59525460
"MDWQ-WYS",59525472
"LC7X-TLV",59525473
"LKMF-1H7",59525476
"G9R9-PKQ",59525477
"GQB8-ZMJ",59525478
"L5LY-6L5",59525479
"L1H1-N1N",59525488
"936R-HBT",59525489
"L44S-KJ5",59525632
"24MT-NPT",59525633
"GNR7-Z9Q",59525634
"GJZH-YDC",59525635
"GZFK-ZNZ",59525664
"LTJT-CMS",59525665
"GCRT-XJY",59525666
"GNP6-X4D",59525667
"9CH4-Y89",59525668
"KLL4-8D1",59525669
"G6FX-RV4",59525670
"G6FX-GYY",59525671
"9HV7-1T5",59525672
"L2SP-QQ4",59525673
"GVTV-DZ4",59525674
"GVTV-CKR",59525675
"GXRC-9DX",59525676
"GVSX-6Q9",59525677
"GFB1-W2P",59525696
"LCZR-K9H",59525697
"G4WJ-N93",59525700
"94RF-12Y",59525712
"94RF-1L1",59525713
"LVZC-WGH",59525714
"GGPH-P1B",59525715
"G6F5-6HF",59525976
"G6F5-NNZ",59525977
"LZGB-9MH",59526016
"LZGY-RHG",59526017
"GZGF-YPG",59526024
"GV2F-1Z7",59526025
"LHJZ-49L",59526028
"GSXL-ZLR",59526029
"GS3B-8XQ",59526030
"M72H-41N",59526031
"GKX8-VL8",59526064
"9VG3-QKT",59526065
"K1TC-9D8",59526066
"G6KR-DNZ",59526067
"LHJZ-49L",59526068
"GSXL-ZLR",59526069
"GS3B-8XQ",59526070
"M72H-41N",59526071
"LCV4-GJH",59526080
"LXSB-9SG",59526081
"GSHJ-7PX",59526084
"LYLM-2JH",59526085
"GVPP-XQM",59526086
"GVPP-KVQ",59526087
"KZQC-73R",59526088
"GMN3-221",59526089
"LV4J-NWP",59526090
"GG8Z-5R9",59526091
"L812-PQG",59526112
"GKJM-KFQ",59526113
"2CY7-X93",59526114
"LK9T-8HF",59526116
"KVGD-826",59526120
"L1CW-HFS",59526121
"GHKG-LB1",59526122
"GHKG-JSN",59526123
"GL7K-S7Z",59526124
"LJ29-GLH",59526125
"MD4F-BGG",59526126
"L5YD-7PQ",59526127
"G8TC-TP4",59526132
"GW31-M38",59529248
"G39H-Y8T",59529249
"G6Z5-L34",59529250
"G6DG-7FL",59529251
"LRW4-3LY",59529252
"KG82-LY6",59529253
"GNDQ-MKT",59529254
"GDD9-22V",59529255
"MHWG-MZ5",59529256
"LRG7-FVL",59529257
"L4BB-391",59529258
"LYKJ-383",59529259
"LYWF-C7S",59529260
"LVX3-2TM",59529261
"LD91-Q66",59529262
"LD91-Q6J",59529263
"G7K5-WK4",59529536
"GGQW-TFC",59529537
"G8T9-MQH",59529538
