"ascendancy","fid"
177553,"G2YJ-8LY"
177554,"G7MR-7JN"
177555,"LHRM-1VW"
177556,"GJLQ-D4S"
177557,"GSTM-34S"
177558,"L61S-SN5"
177559,"MQ3H-SJT"
177560,"LHR8-PSQ"
177561,"L69G-M4X"
177562,"G8ZP-4TM"
177563,"L5TC-VLT"
177564,"GX7N-G35"
177565,"M7N8-PL9"
177566,"L4PM-53H"
177567,"9X13-5Q4"
177568,"G7FR-MPQ"
177569,"LC1B-84Y"
177570,"MDBF-TVT"
177571,"M8L4-66B"
177572,"GFK4-XXL"
177573,"LV91-FCH"
177574,"GXRT-QNR"
177575,"GXRR-VWH"
177582,"G448-5K5"
177583,"G448-PJQ"
177584,"9982-4NZ"
177585,"41XD-MQS"
177586,"9CWN-GPN"
177587,"GQY2-1MH"
177588,"9VY9-WFN"
177589,"LJG2-ZWK"
177590,"LJG2-ZZP"
177591,"K8TR-R9F"
177596,"GXW6-ZH2"
177597,"GXW6-X26"
177598,"LLWX-RW5"
177599,"LRD1-K6Y"
177600,"LZBZ-3M4"
177601,"GL1J-PD3"
177602,"L1CP-BFQ"
177603,"LYNV-2S3"
177604,"LTWH-836"
177605,"LTW7-M44"
177606,"LVWM-3S7"
177607,"LZ81-GHG"
177620,"M2TM-8SJ"
177621,"L1KF-X7Q"
177622,"MCSP-ZK8"
177623,"LZ5W-9RD"
177628,"LCJH-9XR"
177629,"GJJN-874"
177630,"GVPH-684"
177631,"G2LS-NY7"
177664,"L8PR-ZWH"
177665,"G2D8-MT7"
177792,"LTJT-HP1"
177793,"G661-63R"
177794,"LTVK-4WX"
177795,"L19G-9WH"
177796,"9VTW-SJG"
177797,"LH7D-NLJ"
177798,"KN8N-L1P"
177799,"KG8Y-D43"
177800,"GFFB-MZL"
177801,"M95M-PYT"
177802,"KZF6-8NJ"
177803,"GZYK-FLY"
177804,"LH56-ZWB"
177805,"L8SC-C8F"
177806,"MK9J-GGZ"
177807,"LH7K-1CK"
177808,"LLSH-ZBJ"
177809,"G2YJ-8LY"
177810,"G7MR-7JN"
177811,"LHRM-1VW"
177812,"GJLQ-D4S"
177813,"GSTM-34S"
177814,"L61S-SN5"
177815,"MQ3H-SJT"
177816,"LHR8-PSQ"
177817,"L69G-M4X"
177818,"G8ZP-4TM"
177819,"L5TC-VLT"
177820,"GX7N-G35"
177821,"M7N8-PL9"
177822,"L4PM-53H"
177823,"9X13-5Q4"
177824,"G7FR-MPQ"
177825,"LC1B-84Y"
177826,"MDBF-TVT"
177827,"M8L4-66B"
177828,"GFK4-XXL"
177829,"LV91-FCH"
177830,"GXRT-QNR"
177831,"GXRR-VWH"
177838,"G448-5K5"
177839,"G448-PJQ"
177840,"9982-4NZ"
177841,"41XD-MQS"
177842,"9CWN-GPN"
177843,"GQY2-1MH"
177844,"9VY9-WFN"
177845,"LJG2-ZWK"
177846,"LJG2-ZZP"
177847,"K8TR-R9F"
177852,"GXW6-ZH2"
177853,"GXW6-X26"
177854,"LLWX-RW5"
177855,"LRD1-K6Y"
177856,"LZBZ-3M4"
177857,"GL1J-PD3"
177858,"L1CP-BFQ"
177859,"LYNV-2S3"
177860,"LTWH-836"
177861,"LTW7-M44"
177862,"LVWM-3S7"
177863,"LZ81-GHG"
177876,"M2TM-8SJ"
177877,"L1KF-X7Q"
177878,"MCSP-ZK8"
177879,"LZ5W-9RD"
177884,"LCJH-9XR"
177885,"GJJN-874"
177886,"GVPH-684"
177887,"G2LS-NY7"
180224,"L23F-7DS"
180225,"L5K9-118"
180226,"LT69-KJC"
180227,"G3XN-GFV"
180228,"G3BG-R2L"
180229,"GNBB-9JV"
180230,"LYCQ-S7S"
180231,"9JH8-27N"
180232,"GGVW-XWJ"
180233,"LDBB-8WN"
180234,"G6XY-9WL"
180235,"G6XT-T86"
180256,"L1Q3-HB5"
180257,"L1W2-YBG"
180258,"933R-84P"
180259,"GNX7-9ZD"
180260,"GWN3-8LP"
180261,"G92Y-ZX2"
180262,"K4KB-VQF"
180263,"LVDJ-RH2"
180264,"G7YG-61K"
180265,"GWG8-XYT"
180266,"MN48-723"
180267,"G9G8-WZN"
180268,"L1DP-J4D"
180269,"LYNF-7YJ"
180270,"L8WW-HGM"
180271,"GMGK-P6N"
180272,"G3YS-TN8"
180273,"GW3D-TWR"
180274,"G3YS-Y99"
180276,"G8YG-THL"
180277,"G8YG-2HZ"
180280,"LXM7-8FL"
180281,"LXM7-8KB"
180282,"GFM1-R6P"
180283,"GFM1-Y8T"
180320,"GW43-Y2D"
180321,"LWMS-GM2"
180322,"LCTK-K41"
180324,"G3M1-N1M"
180325,"G3M1-KS6"
180336,"LX7Q-6RQ"
180337,"9MW1-2FG"
180340,"GM15-511"
180341,"GWBT-4WR"
180342,"9Z8N-XMV"
180343,"94R7-SMN"
180344,"GZH4-QMB"
180345,"G8MC-9HB"
180346,"GZCH-SVD"
180348,"LZ6B-Q5J"
180349,"LVVW-BN5"
180350,"LWG6-954"
180351,"LC6L-X51"
180404,"GD1J-8HW"
180405,"LRLS-1XB"
180408,"G2L9-159"
180409,"L8RJ-596"
180410,"GK6J-8TB"
180411,"GGKC-S8Y"
180528,"LZZ1-PNR"
180529,"LZZ1-L1J"
180530,"GZGS-HCM"
180531,"G7XN-T6J"
180532,"LTC6-W17"
180533,"LTC6-83N"
180534,"L5N2-4DN"
180535,"L228-HVC"
180536,"G83R-2ST"
180552,"G2NQ-R13"
180553,"GQRM-K3J"
180554,"GDX2-JQ7"
180555,"GDXL-9WZ"
180556,"GQKL-6XB"
180557,"G7DK-YY1"
180558,"GSNN-M9J"
180559,"GJ7N-3J9"
180564,"GD8N-7K2"
180565,"G61G-D75"
180568,"L2VT-4V6"
180569,"LTV9-W1Z"
180570,"G3ZQ-41F"
180571,"G3Z3-R61"
180572,"G71H-TT5"
180573,"G71H-LZS"
180608,"GJRG-VTY"
180609,"LBWZ-6QQ"
180610,"9KPN-4P1"
180611,"G2X8-H51"
180616,"LQRX-VPG"
180617,"LZW3-7V6"
180618,"LJGV-XKM"
180619,"LDD3-P2F"
180620,"G67J-4GK"
180621,"GNZS-1D4"
180622,"LKLV-8VZ"
180623,"G6H7-X4X"
180626,"MM1X-TD8"
180627,"LRDV-Y9F"
180632,"GGS2-61P"
180633,"GGS2-CML"
180634,"G8PP-N9Y"
180635,"G8PP-VPP"
180656,"LVPR-BPF"
180657,"GKL4-47V"
180662,"MPNN-3W6"
180663,"LDSQ-3HK"
180672,"LBP4-H5Y"
180673,"LY6L-352"
180674,"GWHY-BMG"
180675,"LZPP-4JV"
180680,"LKKM-N4Q"
180681,"93S9-PLZ"
180682,"KPDY-QTC"
180683,"GKFJ-2J9"
180684,"G6QQ-61X"
180685,"G6QQ-6D3"
180690,"GLF9-M2Q"
180691,"GLFM-TC4"
180696,"MNVN-FY6"
180697,"MNVN-FB9"
180698,"GXLD-LGC"
180699,"GXLD-HTX"
180700,"GNZS-Z52"
180701,"L4BR-1CH"
180702,"LVYQ-FFB"
180703,"LH8G-2VW"
180728,"LJG7-XCS"
180729,"LJG7-XZY"
180730,"GDNL-LJB"
180760,"L4BK-L9Y"
180761,"L89Q-RRL"
180762,"LBHV-YPG"
180763,"LBHK-QRH"
180764,"G4TL-M79"
180765,"G4TL-CXG"
180766,"G4T2-TSJ"
180772,"2RBN-8LF"
180773,"LZJS-Q8Y"
180774,"GXPD-7X7"
180775,"GJRM-55H"
180776,"GDVN-BG5"
180778,"LX79-5WP"
180779,"LX79-5ZY"
180780,"L2VT-4W6"
180781,"G71C-M95"
180782,"KCT8-CTH"
180783,"LMWT-7GK"
180800,"L6QR-R3D"
180801,"L63K-ZD3"
180802,"GHXV-5YC"
180803,"GG32-2CR"
180804,"LWFW-Y3P"
180805,"LWFW-YQD"
180806,"L764-QBD"
180807,"K2WX-23Z"
180808,"G2Z5-61G"
180809,"L2QP-CV6"
180810,"G2Z5-R48"
180811,"G2Z5-CCK"
180812,"G2ZR-JR9"
180813,"G2ZR-CG6"
180824,"LCBZ-CY3"
180825,"LHZR-6JM"
180826,"L8WJ-BPL"
180827,"G8DB-GDV"
180832,"LBP4-KSJ"
180833,"GL62-34N"
180836,"9KM8-7PQ"
180837,"M92K-F1P"
180838,"L1FK-53P"
180839,"L1FK-P2H"
180840,"GL6L-J4N"
180841,"LYR3-JY6"
180844,"G2R2-R1N"
180845,"MRYY-QY6"
180846,"LJ5N-NWD"
180847,"KZK2-3XV"
180848,"GN7J-6XM"
180849,"G2T9-XXT"
180856,"GHFF-Q6P"
180857,"GHFX-19H"
180858,"M3BF-JL3"
180859,"4MYW-32D"
180860,"MFKT-9L6"
180861,"4X7F-Q6L"
180880,"G37S-CFH"
180881,"LH58-BYF"
180882,"LRRC-7J4"
180883,"GVR7-DKN"
180884,"GXRY-8JW"
180885,"GGS2-MCZ"
180886,"MKW3-D7F"
180887,"MKW3-D7Y"
180896,"L56H-Y2N"
180897,"LDYT-FQ8"
180912,"G37S-CFH"
180913,"LH58-BYF"
180914,"LRRC-7J4"
180915,"GVR7-DKN"
180916,"GXRY-8JW"
180917,"GGS2-MCZ"
180918,"MKW3-D7F"
180919,"MKW3-D7Y"
180920,"LBJC-1X4"
180921,"LX7H-H92"
180968,"L6QR-R3D"
180969,"L63K-ZD3"
180970,"GGMJ-3J5"
180971,"GHPL-SW1"
180992,"G7YR-FYP"
180993,"GG2Z-71K"
180996,"K2X3-FTX"
180997,"G22L-TXX"
181008,"G8ZN-XDL"
181009,"LTF5-1SM"
181040,"LFM2-43Q"
181041,"LVVV-YMZ"
181044,"L415-1S9"
181045,"G3ZB-XSS"
181046,"G46Z-CNP"
181047,"LRX6-HH7"
181760,"LBHN-7L7"
181768,"K4BH-NST"
181769,"KVLG-GJ9"
181770,"L3SM-54Y"
181771,"L17H-5VK"
181772,"LYDK-YP8"
181773,"GHM4-Q24"
181774,"9F9M-Z71"
181775,"GH17-HLV"
181776,"L6Y3-NH6"
181777,"9CJ2-ZJT"
181778,"GGPH-GYM"
181779,"GGPH-7DN"
181780,"LYW8-D6L"
181781,"M9Y8-PC7"
181782,"2JQW-2VQ"
181783,"L5GK-1SJ"
181784,"L2GP-5G1"
181785,"L8X7-N5V"
181786,"LZDQ-QV3"
181787,"LKBT-3W7"
181792,"9QPS-JWX"
181793,"9QPS-JWT"
196608,"GQQS-RH6"
196609,"GQQS-L6V"
196616,"GS2F-4XZ"
196617,"GQQS-R56"
196618,"GJSP-QQ2"
196619,"GK5Y-QB5"
196620,"GM5Y-J13"
196621,"LBHC-TS6"
196622,"GLKK-KKT"
196623,"G7MW-FQ5"
196624,"G924-N48"
196625,"G924-DP7"
196626,"GC95-ZMN"
196628,"LTB9-Z9J"
196629,"K83R-LFV"
196632,"GQQK-SPY"
196633,"GWGT-RS9"
196634,"LTB9-Z9J"
196635,"G38Y-TP1"
196636,"GJSG-TS9"
196637,"GJSS-37Q"
196638,"GJSG-1R2"
196639,"GJSG-5C2"
196640,"M8KZ-J94"
196641,"LY8L-2KL"
196642,"LTB9-Z9J"
196643,"G38Y-TP1"
196644,"GVW8-1JD"
196645,"L5TT-PVJ"
196646,"GF4G-2CG"
196647,"LZVP-L1H"
196656,"LDF2-QKC"
196657,"G9TJ-7Y6"
196658,"M8KZ-J94"
196659,"LY8L-2KL"
196660,"GXNN-2WD"
196661,"KLYH-S2X"
196662,"MM9D-MKJ"
196663,"MP83-ZZW"
196664,"G8DM-LRK"
196665,"G3H7-BVH"
196666,"LVC3-FLK"
196667,"GJWN-KBG"
196668,"LTB9-Z9J"
196669,"G38Y-TP1"
196670,"G8D1-7KZ"
196671,"G796-QZY"
196704,"GZJL-YQC"
196705,"G8JW-QDD"
196706,"GVSF-PT1"
196707,"GWHK-W3C"
196708,"LJGG-6RB"
196709,"LJGG-6TP"
196710,"LJGG-6BX"
196711,"GM1Q-1GT"
197632,"GK76-TWP"
197633,"LHTG-S3N"
197634,"27SD-TSK"
197635,"GQSX-Z3Z"
197636,"GCMX-ZMX"
197637,"GCM6-1BQ"
197638,"L25P-RFL"
197639,"GSHQ-292"
197776,"LVGB-F6N"
197777,"LKCY-113"
197782,"LTR4-TBH"
197783,"9JFL-1Q8"
197858,"GDWL-C57"
197859,"GDWL-4SB"
197860,"LNQZ-P5B"
197861,"LHWG-QBV"
197872,"GJWY-96D"
197873,"GJWY-HND"
197874,"9HTR-HSV"
197875,"LBG4-PTQ"
197888,"L1VT-RTF"
197889,"GQ1R-D4L"
197890,"L5T8-16C"
197891,"LHFB-HCC"
197892,"KHNV-XRK"
197893,"LW65-JK7"
197894,"LRTK-YCY"
197895,"GLM6-CTP"
197984,"GS4B-HP5"
197985,"LFZD-P4S"
197986,"LFZD-PC6"
197987,"LFZD-PCB"
197990,"G3YC-HCC"
197991,"LZKJ-V6T"
197992,"KLJR-3S8"
197993,"LWCW-5H4"
197994,"M4WT-R32"
198026,"GWXK-CFC"
198027,"HD41-74T"
198028,"MFMV-95D"
198029,"G27R-4C4"
198030,"GKDL-7P5"
198031,"GKDL-R26"
198040,"GWBS-HFQ"
198048,"LVXN-KV5"
198049,"LVXN-K5B"
198052,"G472-DV5"
198053,"GW14-TNT"
198054,"L6QT-G9R"
198055,"L6QT-GW6"
198064,"L1M5-C9Y"
198065,"L1M5-6BY"
198068,"GSGB-PFR"
198069,"GLKN-3LQ"
198074,"MRKZ-3PC"
198075,"LVX6-GX7"
198096,"GN17-S3W"
198097,"G33H-9JL"
198098,"GX3X-5CK"
198099,"GXXV-41X"
198104,"GDSF-6BK"
198105,"GDSF-WR9"
198108,"LDZZ-793"
198109,"LTCQ-MR2"
198110,"GGNK-KMW"
198111,"GK1J-D4W"
198116,"L6P8-D88"
198117,"GH7H-Z8P"
198120,"L43H-SWR"
198121,"G9C6-9G9"
198124,"LVDT-XCP"
198125,"LVDT-6YN"
198132,"LRNS-P8W"
198133,"LKKM-48X"
198134,"LC5B-9Z9"
198135,"LKKM-4ZR"
198136,"LJB5-H7S"
198137,"LJB5-H4C"
198140,"GX93-MNP"
198141,"GM5M-YN7"
198142,"G4F1-Q4Q"
198143,"LT1W-VXK"
200704,"GMGW-S5K"
200705,"G2FG-NW8"
200720,"LDZZ-793"
200721,"LTCQ-MR2"
200722,"GGNK-KMW"
200723,"GK1J-D4W"
200724,"GGGS-394"
200725,"LZT4-M2L"
200726,"GH3P-59X"
200727,"L1D5-57Q"
200728,"LZ6K-WCW"
200729,"LTXK-L1X"
200730,"L1CX-Y8H"
200731,"G9XR-6T9"
200740,"LZJY-PP3"
200741,"MP51-KL6"
200742,"G96W-TJT"
200743,"GSGP-M9K"
200800,"KC4X-J2B"
200801,"94YG-LD9"
200832,"GKTN-3HG"
200833,"G869-8BZ"
200834,"LDTX-6HQ"
200835,"LY3V-Z3F"
200836,"GLJK-8HB"
200837,"GLJV-J2K"
200841,"GJWH-762"
200844,"9VTW-SJG"
200845,"LH7D-NLJ"
200846,"KN8N-L1P"
200847,"KG8Y-D43"
200856,"MQGL-CPH"
200857,"MQGL-CBW"
200858,"GLGH-SZR"
200859,"GWXK-W46"
200864,"G78F-MM9"
200865,"LWBM-BMC"
200866,"99HJ-J2X"
200867,"M4QF-74L"
200868,"L7S8-CJK"
200869,"M4QF-8SH"
200870,"G8F9-KSL"
200871,"L68S-J2P"
200960,"MN3R-3C4"
200961,"MMRC-2HL"
200962,"LZ4F-WY6"
200963,"GQ2Q-LKM"
200968,"LZZC-48J"
200969,"L1S7-518"
200992,"LK6W-V7H"
200993,"MBV2-KV9"
200994,"GLJK-7QL"
200995,"GLJV-VQT"
200996,"GJWH-6YQ"
200997,"GQNX-5F3"
200998,"LZL8-5Z6"
200999,"KNZQ-FRQ"
201004,"L7FG-6JH"
201005,"LZH2-RWN"
201006,"GG23-5GX"
201024,"L6G8-KYW"
201025,"LJL6-J6B"
201026,"LTTG-6ZH"
201027,"LDZR-NX4"
201028,"LK5Z-F2H"
201029,"M4SG-CN1"
201030,"LHFM-D77"
201031,"LHFM-D8G"
201088,"GKTN-3HG"
201089,"G869-8BZ"
201090,"LDTX-6HQ"
201091,"LY3V-Z3F"
201092,"GLJK-8HB"
201093,"GLJV-J2K"
201097,"GJWH-762"
201100,"9VTW-SJG"
201101,"LH7D-NLJ"
201102,"KN8N-L1P"
201103,"KG8Y-D43"
201112,"MQGL-CPH"
201113,"MQGL-CBW"
201114,"GLGH-SZR"
201115,"GWXK-W46"
201184,"LZZW-Y5K"
201185,"9JFJ-RSK"
201188,"GDK8-8VM"
201189,"LZDT-1CK"
201196,"GZGX-YKX"
201197,"LHNR-ZS7"
201200,"GHF2-NFR"
201201,"G6NG-691"
201202,"G6YF-47W"
201203,"G6YF-B8Z"
201204,"LC5W-ZQJ"
201205,"M8HD-6NF"
201206,"LK77-854"
201207,"LK77-81D"
201344,"GCWN-SJV"
201345,"GCWN-SS1"
201346,"G7MV-S82"
201352,"LVXN-5CV"
201353,"G7SV-WH5"
201354,"LVXX-924"
201355,"LVXX-91Q"
201412,"K8XQ-HY6"
201413,"LY9Y-K3X"
201428,"LZPD-921"
201429,"L6P5-DPH"
201430,"GKZJ-FHH"
201431,"9WNC-Y8D"
201434,"LCJ7-3TQ"
201435,"LZDZ-TDG"
201436,"LZFD-JNR"
201437,"LRHF-7L5"
201456,"LBP3-T2S"
201457,"GK5W-FG2"
201458,"GSF7-D3N"
201459,"GC8K-JGG"
201460,"GNC9-2JG"
201461,"GNC9-PYF"
201464,"LL9G-LK1"
201465,"LL9G-LT1"
201466,"9MTF-MM9"
201467,"L8WP-S93"
201472,"KPC7-QDL"
201473,"KPC7-7HB"
201474,"GJ3T-RB4"
201475,"GHT8-243"
201476,"M57F-C24"
201477,"M57F-CL8"
201480,"GZGX-YKX"
201481,"LHNR-ZS7"
201484,"L6RB-C92"
201485,"LKF5-2W8"
201486,"GDMC-1CY"
201487,"GHR7-V9H"
201488,"LZXD-HHS"
201489,"KNZH-TW5"
201490,"KNZ4-69V"
201491,"KNZ4-6SJ"
201492,"GLJH-DF2"
201496,"G88L-CLW"
201497,"LVTF-H5G"
201498,"GJG6-8Y3"
201499,"G96C-R6J"
201500,"G97J-J3Z"
201501,"LZLQ-YBX"
201502,"LH74-NRS"
201503,"LH74-NP7"
201504,"MTCH-CCY"
201505,"MTCH-CZK"
201506,"M67R-Z75"
201507,"KPQM-PC3"
201512,"LZXD-HHV"
201513,"LZXD-HCS"
201514,"L4NT-V6F"
201515,"L4NT-VVR"
201520,"L4B8-QY9"
201521,"L4B8-78D"
201522,"9HYX-HTG"
201523,"L17J-XQY"
201524,"9HYX-HRN"
201538,"G8MR-SD3"
201539,"LZJZ-QR1"
201544,"GG5Q-R3Q"
201545,"GG5Q-H7M"
201548,"LYLX-4K4"
201549,"GGSS-V1P"
201550,"LK7G-1VP"
201551,"LVDY-HRW"
201560,"936R-RWB"
201568,"MVQ5-65K"
201572,"G2JX-Z4J"
201573,"GVTM-V8C"
201574,"G7V3-298"
201575,"G7V3-KX2"
201576,"L8MJ-Z22"
201577,"LC2W-WPJ"
201600,"GKSW-V9F"
201696,"GDNT-WT5"
201697,"GDNT-FJF"
201704,"KG3M-JQJ"
201705,"97M6-VVQ"
201706,"GM9X-9ZZ"
201707,"GKNY-RNG"
201708,"GD65-Y75"
201709,"LV5J-P28"
201710,"LR8F-78R"
201711,"GJNL-WZ8"
201728,"LT7G-1TY"
201729,"937V-MXJ"
201730,"LZJ6-PRB"
201731,"933T-X6H"
201732,"L685-YWB"
201733,"2W49-3CJ"
201734,"LTXY-DD9"
201735,"937V-PR6"
201736,"G8SF-WHF"
201737,"GX6Y-CHT"
201738,"LB7W-MDF"
201740,"LC6P-CWJ"
201741,"G9M3-JST"
201742,"GXDT-QRD"
201744,"99FT-8K4"
201745,"G61Z-TLD"
201824,"LY1F-NY5"
201825,"LB56-ZSC"
201826,"L1WB-T7N"
201827,"LH1J-RGW"
201828,"LC5Q-2CM"
201829,"GMNH-9VX"
201832,"LC5Q-2CM"
201833,"GMNH-9VX"
201840,"L8R6-L4P"
201841,"GGFT-4HY"
201842,"G49F-6C4"
201843,"G4MV-VD6"
201844,"G4GZ-KWK"
201845,"G62R-6WJ"
201848,"L8B4-78T"
201849,"9HQH-K7P"
201864,"9NNB-HM7"
201865,"G2BJ-ZLP"
201866,"M44Z-2SF"
201867,"G21L-4SP"
201888,"LR8P-1V9"
201889,"GXM9-97L"
201896,"LZLB-TMP"
201897,"LC3Q-GTN"
201902,"G85Y-NZ2"
201903,"M645-S76"
201916,"LYGJ-NZV"
201917,"GHK1-RHM"
201936,"M1R9-ZK5"
201937,"GQ2H-PX7"
201938,"G86M-B1L"
201939,"G86M-RHL"
201944,"GXJL-6ZL"
201945,"LR73-HHD"
201946,"G8J8-TD3"
201947,"G8J8-RCN"
201950,"LKLW-WVW"
201951,"L686-XK8"
201952,"K198-VYC"
201953,"K198-KMD"
201960,"G2WJ-WKX"
201984,"GLX7-H37"
201985,"GJZY-L1L"
202048,"GK29-T16"
202049,"GJJD-DS3"
202050,"G3LQ-DPN"
202051,"LD4Q-K4T"
202052,"LR5H-L66"
202053,"LR5H-L6X"
202056,"GN18-SPS"
202057,"MMLH-MVB"
202058,"GQRD-LL4"
202059,"GXMZ-8F5"
202064,"G21R-ZLG"
202065,"GKKP-9CG"
202160,"GDR1-D95"
202161,"MFVQ-QWV"
202164,"LHBR-MGQ"
202165,"9ZH8-WVJ"
202166,"L5KM-YGL"
202167,"L5KM-YQD"
202172,"29WW-2LP"
202173,"LR8Y-27Q"
202174,"GGHP-J9C"
202175,"GGHP-2Y4"
202220,"L2M4-Y4V"
202221,"9FM4-6ZQ"
202222,"G792-TR6"
202223,"LV5V-6G2"
202228,"GXVF-G71"
202229,"GN9D-WHD"
202232,"LDZZ-793"
202233,"LTCQ-MR2"
202234,"GGNK-KMW"
202235,"GK1J-D4W"
202236,"GGGS-394"
202237,"LZT4-M2L"
202238,"GH3P-59X"
202239,"L1D5-57Q"
213008,"L1CV-VWY"
213009,"LTLQ-V37"
213010,"LVFZ-6NP"
213011,"LD2L-DR1"
213012,"G8T9-YHT"
213013,"GG52-C3R"
213014,"L1HN-PRR"
213015,"LCPT-8XC"
213016,"L5LG-6HB"
213017,"L5LG-K6T"
213018,"LRYR-KXH"
213019,"LRYR-2J7"
213020,"G21S-MPC"
213022,"LDJZ-TZN"
213023,"G8ZT-GBT"
213120,"GG72-SZ5"
213121,"GG7K-YX7"
213128,"GMDT-S86"
213129,"G694-PML"
213130,"G85C-JGT"
213131,"M56Q-SKC"
213132,"GK5B-HZ2"
213133,"L1YP-TWH"
213136,"LF47-1XP"
213137,"L8QD-WK4"
213138,"LHLL-GWQ"
213139,"LH6K-D2Q"
213144,"G485-M1Z"
213145,"G485-7GV"
213146,"G485-94N"
213147,"G48P-YFD"
213148,"9XV7-G5K"
213149,"G776-H67"
213150,"G7RG-V2R"
213151,"LCDH-ZQB"
213152,"GH9R-C3C"
213153,"LKWS-RBN"
213160,"L2YT-NHC"
213161,"L5DS-FSN"
213162,"G9RJ-5FG"
213163,"MS9N-8MN"
213164,"LYVS-7Q5"
213165,"G674-9H7"
213166,"LD1M-16D"
213167,"K8MS-5KP"
213168,"GHQ7-HGQ"
213169,"LHWM-PYX"
213170,"LR71-CTF"
213171,"LR7S-79T"
213172,"L2YT-NHC"
213173,"L5DS-FSN"
213174,"G9RJ-5FG"
213175,"MS9N-8MN"
213176,"GXXH-MWF"
213177,"GVSZ-1Z5"
213178,"LRLD-XMT"
213179,"LRLD-C29"
213190,"G2YW-W6J"
213191,"G2YW-T2C"
213220,"LC81-P6Z"
213221,"GLK8-JBQ"
213222,"M44Q-SYN"
213223,"GVCH-9RN"
213504,"K8F4-PPB"
213505,"KH3S-2X1"
213520,"LDFD-T6X"
213521,"GLK7-B6W"
213522,"KNS9-GT4"
213523,"LT76-J71"
213524,"LDVY-DVL"
213525,"LR37-4KR"
213526,"L6BK-LRY"
213527,"9SBQ-MM6"
213568,"G8QF-2LX"
213569,"M8ZV-P51"
213570,"GLQS-FZ2"
213571,"GLQS-P9F"
213600,"GDJ2-178"
213601,"GG9S-CYX"
213604,"GM6N-V1H"
213605,"LYWG-PMB"
213606,"LWM7-BLD"
213607,"L7TT-GK6"
213608,"GDMF-BNS"
213609,"LH1N-6P4"
213610,"MWJT-NZX"
213611,"2H61-TKD"
213620,"LKG3-THX"
213621,"LKG3-T6F"
213622,"LH73-7BY"
213623,"G2LQ-WMT"
213626,"GGK1-7WW"
213627,"GGK1-7WD"
213628,"LZFT-P47"
213629,"LZFT-PV2"
213631,"GG53-P8T"
213632,"KCL1-841"
213633,"GZVG-3V5"
213636,"9NLM-4KM"
213638,"GW7L-PNL"
213639,"GK5P-CQV"
214020,"L653-SNY"
214021,"LK5J-9WV"
214022,"G3ST-ZZF"
214023,"L853-728"
214026,"GQG9-56J"
214028,"GZ2P-RF5"
214029,"GZ2P-TND"
214030,"L1D5-G2L"
214031,"GX8V-L8P"
214112,"GVMX-L18"
214113,"G2H1-6BX"
214114,"LVD5-X8N"
214116,"GSCR-3CR"
214117,"218G-SHK"
214118,"G34H-LYY"
214119,"G23M-9QM"
214128,"GGS2-D93"
214129,"GG57-6FZ"
214130,"GGZ4-261"
214131,"GGZH-8LH"
214144,"G9LD-BZC"
214145,"LY1N-6GR"
214146,"G65K-YWJ"
214147,"G65K-B7S"
214148,"LVSZ-J4J"
214149,"LHW3-MMV"
214150,"GLW9-QBT"
214151,"GLW9-LH5"
214156,"9SXZ-Q3C"
214157,"9SXZ-Q3V"
214208,"GHXQ-VQS"
214209,"GHXQ-NFQ"
214210,"GQ1N-7FH"
214211,"G9TX-JRL"
214400,"L64X-K9K"
214401,"G7Q9-9PK"
214402,"G88L-CLW"
214403,"LVTF-H5G"
214404,"G4MK-FMR"
214405,"LRG1-FB2"
214406,"GLW6-5BG"
214407,"GLWY-8CD"
214464,"G8C5-7DW"
214465,"M5YM-X3V"
214466,"94GV-M32"
214480,"GG9N-4K1"
214481,"GG9N-KWY"
214482,"L653-7Y1"
214483,"L653-7RG"
214484,"GLSN-9V8"
214485,"G8D1-C5P"
214486,"LYX3-VRY"
214487,"LKL6-YHL"
214488,"G69D-R12"
214489,"LV1P-XBD"
214490,"KD17-YN4"
214491,"KD15-NHZ"
214492,"LK6D-B84"
214493,"LK6D-B8B"
214508,"G4JR-DM3"
214509,"G4JR-L44"
214510,"L1VF-FD6"
214511,"L1VF-2L3"
214528,"GXTS-7FH"
214529,"GQPT-2X1"
214530,"LV9N-QGR"
214531,"LZDG-2VV"
214532,"9372-ZX8"
214533,"93Q8-ZB4"
214534,"GWD7-4HJ"
214535,"GWD7-M2L"
214544,"LLQJ-D4N"
214552,"G3FZ-FH6"
214553,"GLBH-FNR"
214554,"GDY1-N31"
214555,"GDY1-45Z"
214744,"K2YS-XTL"
214745,"LWFV-4JQ"
214746,"GWMF-W9K"
214747,"G6MZ-H7R"
214748,"GZ2P-RF5"
214749,"GZ2P-TND"
214750,"L1D5-G2L"
214751,"GX8V-L8P"
214768,"LZDH-K1M"
214769,"G8D1-BP8"
214770,"G77G-TT9"
214771,"G86M-LY7"
214776,"LBXV-V7M"
214777,"9KBH-HL5"
214778,"LZGK-LJV"
214779,"LV1R-992"
214780,"GG5Q-R11"
214781,"GG57-X6N"
214792,"LK6Z-6BK"
214793,"LCFL-6Q3"
214794,"GGZV-TPB"
214795,"GNCY-GBL"
214824,"G9FF-Z5R"
214825,"G9FF-Q17"
214826,"LY6F-DFL"
214827,"L4Y5-VQB"
214828,"L2RY-S4H"
214829,"L5FJ-XXQ"
214830,"LCF4-XKQ"
214831,"LB8B-HRY"
214880,"GFMW-MCT"
214881,"GFMW-QKR"
214916,"L6FQ-RC4"
214917,"LZNN-3D6"
