"ascendancy","fid"
30245,"L5VL-PGG"
30246,"9312-9YS"
30247,"GQ7V-LRF"
30250,"G85N-D8F"
30252,"GVH6-NHP"
30253,"LZWW-87P"
30254,"G33Y-YH2"
30255,"G33Y-JMK"
30464,"LHQ9-LPT"
30465,"LT9H-93C"
30466,"GLV2-D94"
30467,"GLV2-VSZ"
30468,"G2MG-6M4"
30469,"GJ87-P16"
30470,"LWY4-RQ8"
30471,"L1FV-QT6"
30476,"KLTB-L5Q"
30477,"LWR2-LDW"
30478,"LZT3-1Y5"
30479,"MZBJ-LQJ"
30482,"GMDR-LBR"
30483,"LDYK-9QN"
30520,"M33D-S2T"
30521,"M33D-SLJ"
30528,"GLM7-YV4"
30529,"LV87-P5R"
30530,"GL7Q-P64"
30531,"GL7Q-RJQ"
30534,"GV2N-KKM"
30535,"GX4Q-L4B"
30546,"MMQQ-SZ8"
30547,"GC4X-KQJ"
30548,"LTXL-DLQ"
30549,"GDXF-Q9Y"
30560,"GSZR-S38"
30561,"GSZR-X76"
30564,"LWV3-RPZ"
30565,"GMMC-TL4"
30566,"GZ4W-7Q2"
30567,"GZ47-YQQ"
30576,"G6CJ-GF7"
30577,"GJP9-5XM"
30578,"G6CJ-NMT"
30580,"L19R-M6G"
30581,"KNQF-ZV9"
30582,"LD5K-HGP"
30583,"GWC7-RXV"
30584,"LTBF-M5Y"
30585,"M4MN-WQ4"
30586,"L44L-M3F"
30587,"LBTG-8SM"
30720,"G4RT-S4W"
30721,"M62S-VNW"
30724,"LKVP-L76"
30725,"LKVP-L3T"
30726,"LTQ1-231"
30727,"LTQ1-LGP"
30732,"2WJW-3BT"
30733,"GGQY-JBZ"
30784,"LT46-XH1"
30785,"L1QT-DR9"
30788,"LTC3-LDM"
30789,"LCD3-3R2"
30790,"LT26-4L3"
30791,"GVT8-M3Z"
30816,"G4RT-S4W"
30817,"M62S-VNW"
30820,"LKVP-L76"
30821,"LKVP-L3T"
30822,"LTQ1-231"
30823,"LTQ1-LGP"
30828,"2WJW-3BT"
30829,"GGQY-JBZ"
30864,"MNQ3-J71"
30865,"LRT5-9WQ"
30866,"MS8F-5XC"
30867,"GDYP-PYF"
30872,"L8SL-57Z"
30873,"LZD7-W4H"
30874,"9MWV-FM6"
30875,"KNZ2-1QV"
30876,"LYT4-N3S"
30877,"993B-X83"
30878,"LB59-K3R"
30879,"LTL5-YFK"
30880,"LXM5-6QX"
30881,"LZNT-CYK"
30886,"L89B-751"
30887,"L4B7-DYL"
30888,"LCT3-6ZC"
30889,"LH8W-9XB"
30890,"9SVT-FBV"
30891,"LKSY-JVP"
30892,"L7GJ-HDK"
30893,"L457-48F"
30894,"LHF7-15C"
30895,"KZ76-63F"
30896,"GFQR-MD4"
30924,"GD2H-8P9"
30925,"GD2H-F3H"
32528,"LCZJ-874"
32529,"G6DD-8BX"
32530,"L5GV-QVF"
32531,"M9BJ-PFR"
32532,"KHNG-4ST"
32533,"GJTW-JR8"
32544,"L8T1-C5S"
32545,"KG8J-Y4R"
32546,"GK23-7X8"
32547,"GLD5-7Z6"
32548,"L232-PFM"
32549,"L823-BZL"
32550,"GGGK-XZR"
32551,"GGGK-JSC"
32556,"M1HB-7DK"
32557,"GQDX-PFB"
32558,"M8KY-ZLT"
32559,"4CWS-Y51"
32592,"GCXD-6GB"
32593,"GFMW-4ZL"
32594,"94NP-8L8"
32595,"MGCP-L4P"
32596,"G7VQ-32J"
32597,"MNT1-C1X"
32598,"MM8B-H33"
32599,"MM8B-H3D"
32604,"KHY7-KNZ"
32605,"LC78-CFY"
32612,"2MJW-7K7"
32613,"L5TZ-8T5"
32614,"94RF-7QG"
32615,"L24K-YSL"
